Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
309,TCP,Unauthorized Access,Normal,172.16.215.25,192.168.108.230
1279,ICMP,Port Scan,Malicious,172.16.122.253,192.168.236.14
163,UDP,Brute Force Login,Normal,172.16.139.102,192.168.170.156
127,UDP,DDoS SYN Flood,Malicious,172.16.3.151,192.168.23.159
762,TCP,Heartbeat Packet,Normal,172.16.139.59,192.168.225.194
905,UDP,Botnet Traffic,Normal,172.16.125.41,192.168.17.71
293,TCP,File Transfer,Normal,172.16.32.176,192.168.252.234
1133,ICMP,Heartbeat Packet,Normal,172.16.172.109,192.168.148.254
230,TCP,DDoS SYN Flood,Normal,172.16.3.38,192.168.170.165
724,ICMP,Email Transmission,Malicious,172.16.59.85,192.168.153.167
790,UDP,DNS Query,Malicious,172.16.64.175,192.168.254.60
845,ICMP,User Login,Malicious,172.16.85.238,192.168.71.22
1367,TCP,User Login,Normal,172.16.104.190,192.168.178.54
1330,TCP,Database Query,Normal,172.16.122.24,192.168.148.126
452,UDP,Cloud Sync,Normal,172.16.219.33,192.168.179.95
380,UDP,Web Request,Normal,172.16.197.209,192.168.186.50
424,ICMP,API Request,Normal,172.16.249.25,192.168.77.32
597,ICMP,Malware Command,Normal,172.16.253.94,192.168.42.144
222,ICMP,Data Exfiltration,Malicious,172.16.27.121,192.168.196.58
760,UDP,Web Request,Malicious,172.16.42.245,192.168.248.125
1496,UDP,DNS Query,Malicious,172.16.229.249,192.168.232.41
1081,UDP,Data Exfiltration,Malicious,172.16.81.181,192.168.203.164
1139,UDP,SQL Injection,Normal,172.16.142.240,192.168.17.184
989,TCP,ARP Spoofing,Malicious,172.16.232.74,192.168.206.173
1251,UDP,DDoS SYN Flood,Malicious,172.16.252.109,192.168.32.36
966,UDP,Web Request,Malicious,172.16.174.148,192.168.156.231
162,UDP,File Transfer,Normal,172.16.69.21,192.168.76.184
834,UDP,Cloud Sync,Normal,172.16.178.179,192.168.88.218
265,TCP,Cloud Sync,Malicious,172.16.104.19,192.168.228.167
1062,TCP,Heartbeat Packet,Malicious,172.16.13.104,192.168.46.116
293,UDP,DNS Query,Normal,172.16.202.27,192.168.135.125
169,TCP,ARP Spoofing,Malicious,172.16.156.17,192.168.198.75
1405,ICMP,SQL Injection,Normal,172.16.108.112,192.168.213.193
1283,ICMP,API Request,Normal,172.16.54.217,192.168.182.105
357,UDP,DNS Query,Malicious,172.16.125.73,192.168.201.170
917,ICMP,DNS Query,Malicious,172.16.76.13,192.168.99.116
1387,TCP,SQL Injection,Normal,172.16.177.144,192.168.191.253
1002,TCP,Suspicious Payload,Normal,172.16.94.221,192.168.90.133
1461,TCP,SQL Injection,Normal,172.16.85.20,192.168.172.75
714,TCP,Malware Command,Malicious,172.16.48.47,192.168.150.66
819,UDP,ARP Spoofing,Normal,172.16.124.50,192.168.101.63
1445,TCP,VPN Tunnel,Malicious,172.16.210.144,192.168.244.224
510,ICMP,Brute Force Login,Normal,172.16.18.201,192.168.169.206
782,UDP,Malware Command,Normal,172.16.66.209,192.168.17.44
96,TCP,User Login,Normal,172.16.205.58,192.168.137.121
1061,UDP,File Transfer,Malicious,172.16.100.177,192.168.190.55
635,UDP,Unauthorized Access,Malicious,172.16.51.183,192.168.86.124
797,UDP,Port Scan,Malicious,172.16.170.136,192.168.241.170
385,TCP,Data Exfiltration,Malicious,172.16.207.134,192.168.80.180
202,TCP,Email Transmission,Normal,172.16.148.223,192.168.242.39
497,TCP,Port Scan,Normal,172.16.233.196,192.168.28.101
1198,UDP,ARP Spoofing,Malicious,172.16.177.227,192.168.156.79
388,ICMP,Suspicious Payload,Malicious,172.16.144.238,192.168.230.210
677,UDP,Heartbeat Packet,Malicious,172.16.221.66,192.168.247.49
344,UDP,Web Request,Malicious,172.16.18.36,192.168.126.210
484,TCP,SQL Injection,Malicious,172.16.77.63,192.168.63.247
851,UDP,Botnet Traffic,Malicious,172.16.118.199,192.168.100.54
780,UDP,Port Scan,Normal,172.16.89.220,192.168.108.29
1134,TCP,DNS Query,Malicious,172.16.141.132,192.168.88.202
1312,UDP,Malware Command,Normal,172.16.138.198,192.168.1.8
964,TCP,Heartbeat Packet,Malicious,172.16.50.184,192.168.74.73
743,UDP,Port Scan,Malicious,172.16.40.129,192.168.34.93
925,ICMP,Suspicious Payload,Malicious,172.16.130.44,192.168.132.152
655,ICMP,Botnet Traffic,Malicious,172.16.19.105,192.168.121.136
179,TCP,Suspicious Payload,Malicious,172.16.117.59,192.168.222.163
874,TCP,SQL Injection,Malicious,172.16.180.22,192.168.6.61
1050,TCP,File Transfer,Normal,172.16.14.188,192.168.191.64
361,TCP,API Request,Malicious,172.16.189.131,192.168.35.53
1343,UDP,DNS Query,Normal,172.16.167.203,192.168.246.57
1394,TCP,DNS Query,Normal,172.16.229.249,192.168.94.98
1375,UDP,File Transfer,Malicious,172.16.190.99,192.168.234.237
968,ICMP,Web Request,Malicious,172.16.139.68,192.168.103.23
1070,UDP,Unauthorized Access,Malicious,172.16.171.233,192.168.221.74
621,UDP,DDoS SYN Flood,Normal,172.16.196.240,192.168.108.132
136,TCP,Malware Command,Malicious,172.16.70.232,192.168.104.88
1496,UDP,Malware Command,Malicious,172.16.34.115,192.168.33.130
374,UDP,Unauthorized Access,Malicious,172.16.210.33,192.168.159.79
309,UDP,ARP Spoofing,Malicious,172.16.46.124,192.168.153.177
483,TCP,VPN Tunnel,Malicious,172.16.242.146,192.168.4.227
386,TCP,Email Transmission,Normal,172.16.171.70,192.168.226.134
551,ICMP,Botnet Traffic,Malicious,172.16.186.4,192.168.240.8
1103,UDP,VPN Tunnel,Malicious,172.16.126.212,192.168.61.95
416,ICMP,Unauthorized Access,Malicious,172.16.221.114,192.168.223.88
286,UDP,Port Scan,Normal,172.16.109.162,192.168.192.182
514,ICMP,User Login,Malicious,172.16.150.212,192.168.89.242
1083,ICMP,ARP Spoofing,Normal,172.16.43.14,192.168.36.143
975,UDP,DNS Query,Normal,172.16.254.41,192.168.34.233
265,UDP,ARP Spoofing,Normal,172.16.145.52,192.168.214.184
684,TCP,DDoS SYN Flood,Malicious,172.16.215.251,192.168.63.139
511,ICMP,Port Scan,Normal,172.16.66.195,192.168.172.19
969,TCP,SQL Injection,Malicious,172.16.1.207,192.168.178.215
1399,ICMP,Web Request,Malicious,172.16.221.215,192.168.229.193
1152,UDP,Web Request,Malicious,172.16.100.240,192.168.76.101
1416,ICMP,ARP Spoofing,Malicious,172.16.73.72,192.168.99.161
1209,ICMP,Brute Force Login,Normal,172.16.230.29,192.168.49.53
159,UDP,ARP Spoofing,Normal,172.16.129.102,192.168.217.102
90,UDP,SQL Injection,Normal,172.16.75.196,192.168.132.220
530,ICMP,Heartbeat Packet,Normal,172.16.81.115,192.168.218.190
1294,TCP,ARP Spoofing,Normal,172.16.118.172,192.168.181.149
1331,ICMP,SQL Injection,Malicious,172.16.191.119,192.168.67.92
829,TCP,Web Request,Malicious,172.16.159.116,192.168.126.216
375,ICMP,Web Request,Normal,172.16.177.119,192.168.224.235
1127,ICMP,API Request,Normal,172.16.63.158,192.168.174.9
246,TCP,DDoS SYN Flood,Malicious,172.16.113.38,192.168.25.131
574,UDP,DDoS SYN Flood,Normal,172.16.161.121,192.168.58.76
1155,ICMP,Port Scan,Normal,172.16.244.46,192.168.19.109
993,ICMP,Email Transmission,Normal,172.16.133.64,192.168.210.151
1234,TCP,Botnet Traffic,Malicious,172.16.178.205,192.168.77.233
115,TCP,Brute Force Login,Normal,172.16.214.35,192.168.45.185
1238,ICMP,Web Request,Normal,172.16.123.194,192.168.178.253
888,ICMP,Database Query,Malicious,172.16.225.38,192.168.38.59
411,TCP,Data Exfiltration,Normal,172.16.162.195,192.168.243.8
1453,TCP,Cloud Sync,Normal,172.16.107.8,192.168.254.28
688,UDP,ARP Spoofing,Malicious,172.16.234.226,192.168.13.53
263,UDP,Heartbeat Packet,Malicious,172.16.58.251,192.168.49.142
993,TCP,User Login,Normal,172.16.157.28,192.168.209.240
1162,ICMP,Email Transmission,Normal,172.16.15.18,192.168.61.30
1475,TCP,Database Query,Malicious,172.16.134.46,192.168.92.89
258,TCP,Cloud Sync,Malicious,172.16.54.4,192.168.11.16
1258,ICMP,Cloud Sync,Normal,172.16.23.25,192.168.147.4
765,TCP,Port Scan,Malicious,172.16.205.176,192.168.2.97
1109,TCP,Cloud Sync,Malicious,172.16.203.194,192.168.61.189
550,ICMP,SQL Injection,Malicious,172.16.217.78,192.168.223.136
284,ICMP,Database Query,Normal,172.16.195.237,192.168.54.197
505,UDP,Database Query,Malicious,172.16.11.77,192.168.254.63
1498,TCP,Database Query,Malicious,172.16.58.149,192.168.181.213
419,TCP,DDoS SYN Flood,Malicious,172.16.97.152,192.168.243.150
1006,ICMP,SQL Injection,Normal,172.16.92.71,192.168.215.118
524,ICMP,Data Exfiltration,Normal,172.16.87.25,192.168.184.44
615,TCP,DDoS SYN Flood,Normal,172.16.135.228,192.168.103.223
990,ICMP,Web Request,Malicious,172.16.223.144,192.168.2.236
1056,UDP,Cloud Sync,Malicious,172.16.211.207,192.168.9.5
625,UDP,Brute Force Login,Malicious,172.16.54.214,192.168.73.244
144,ICMP,Web Request,Malicious,172.16.57.78,192.168.186.37
774,ICMP,Suspicious Payload,Malicious,172.16.249.44,192.168.171.13
1425,TCP,DDoS SYN Flood,Normal,172.16.120.221,192.168.254.199
649,ICMP,User Login,Normal,172.16.175.145,192.168.53.108
453,TCP,VPN Tunnel,Normal,172.16.112.61,192.168.179.31
541,UDP,File Transfer,Normal,172.16.134.139,192.168.219.113
1043,UDP,Database Query,Malicious,172.16.92.184,192.168.48.89
763,TCP,Cloud Sync,Normal,172.16.213.96,192.168.26.156
420,TCP,Suspicious Payload,Malicious,172.16.118.205,192.168.244.19
280,UDP,Botnet Traffic,Normal,172.16.15.10,192.168.135.243
709,UDP,SQL Injection,Malicious,172.16.158.170,192.168.252.240
263,ICMP,Data Exfiltration,Normal,172.16.106.112,192.168.231.109
923,TCP,Botnet Traffic,Normal,172.16.19.8,192.168.44.158
59,TCP,DNS Query,Malicious,172.16.140.5,192.168.16.78
83,UDP,Botnet Traffic,Malicious,172.16.86.169,192.168.73.53
616,TCP,Heartbeat Packet,Normal,172.16.110.13,192.168.236.177
97,TCP,Port Scan,Malicious,172.16.24.6,192.168.206.154
888,ICMP,Botnet Traffic,Malicious,172.16.101.99,192.168.93.116
196,TCP,Cloud Sync,Malicious,172.16.183.240,192.168.160.243
141,ICMP,Port Scan,Malicious,172.16.80.112,192.168.201.8
524,TCP,Botnet Traffic,Malicious,172.16.146.253,192.168.220.192
714,ICMP,Heartbeat Packet,Malicious,172.16.17.197,192.168.215.66
258,ICMP,DDoS SYN Flood,Malicious,172.16.190.66,192.168.157.16
1161,ICMP,ARP Spoofing,Malicious,172.16.230.22,192.168.104.199
57,TCP,Suspicious Payload,Malicious,172.16.146.247,192.168.48.180
798,UDP,Malware Command,Malicious,172.16.31.138,192.168.169.230
160,TCP,Suspicious Payload,Normal,172.16.15.154,192.168.184.176
1260,ICMP,API Request,Normal,172.16.246.156,192.168.167.34
620,UDP,Botnet Traffic,Malicious,172.16.202.199,192.168.218.198
559,ICMP,DDoS SYN Flood,Normal,172.16.62.27,192.168.234.10
1077,UDP,Brute Force Login,Normal,172.16.200.180,192.168.156.235
1333,UDP,User Login,Malicious,172.16.175.19,192.168.227.32
408,UDP,Database Query,Malicious,172.16.130.14,192.168.231.221
183,ICMP,SQL Injection,Malicious,172.16.142.45,192.168.90.25
1123,UDP,Cloud Sync,Normal,172.16.138.254,192.168.194.253
390,UDP,File Transfer,Malicious,172.16.15.240,192.168.81.55
1278,UDP,Database Query,Malicious,172.16.225.159,192.168.63.139
700,ICMP,Data Exfiltration,Malicious,172.16.183.142,192.168.165.213
989,TCP,Port Scan,Normal,172.16.128.250,192.168.196.108
563,TCP,User Login,Malicious,172.16.114.127,192.168.51.235
631,TCP,Database Query,Normal,172.16.249.233,192.168.172.89
1028,ICMP,ARP Spoofing,Normal,172.16.216.191,192.168.169.167
309,ICMP,User Login,Normal,172.16.197.159,192.168.115.193
1182,TCP,DDoS SYN Flood,Normal,172.16.121.219,192.168.178.78
674,UDP,DNS Query,Normal,172.16.32.169,192.168.78.117
162,ICMP,Malware Command,Malicious,172.16.249.130,192.168.93.152
90,ICMP,VPN Tunnel,Normal,172.16.181.93,192.168.107.58
1362,TCP,Suspicious Payload,Malicious,172.16.90.209,192.168.116.102
992,TCP,File Transfer,Malicious,172.16.95.48,192.168.18.60
1419,UDP,Email Transmission,Malicious,172.16.239.99,192.168.112.183
607,TCP,Web Request,Normal,172.16.162.159,192.168.18.23
117,UDP,File Transfer,Normal,172.16.46.26,192.168.37.147
1478,ICMP,VPN Tunnel,Normal,172.16.141.92,192.168.82.194
1498,ICMP,DNS Query,Malicious,172.16.247.131,192.168.26.238
1269,TCP,Database Query,Normal,172.16.44.197,192.168.213.89
738,UDP,Data Exfiltration,Normal,172.16.53.190,192.168.233.76
995,ICMP,API Request,Malicious,172.16.207.172,192.168.124.73
1126,UDP,Brute Force Login,Malicious,172.16.151.206,192.168.133.158
1084,UDP,Suspicious Payload,Malicious,172.16.143.39,192.168.147.221
472,ICMP,User Login,Normal,172.16.45.182,192.168.204.161
1204,UDP,DNS Query,Malicious,172.16.42.166,192.168.195.21
562,UDP,Email Transmission,Malicious,172.16.1.60,192.168.97.179
123,UDP,Database Query,Malicious,172.16.235.75,192.168.148.88
819,TCP,Database Query,Normal,172.16.246.67,192.168.81.98
1005,TCP,Port Scan,Malicious,172.16.81.69,192.168.163.206
1379,ICMP,DNS Query,Normal,172.16.46.123,192.168.49.243
74,TCP,Email Transmission,Normal,172.16.169.36,192.168.158.228
292,ICMP,API Request,Malicious,172.16.200.185,192.168.65.122
727,ICMP,Brute Force Login,Malicious,172.16.17.216,192.168.51.27
429,TCP,Botnet Traffic,Normal,172.16.140.85,192.168.253.48
1465,ICMP,SQL Injection,Normal,172.16.182.31,192.168.63.20
154,TCP,Data Exfiltration,Malicious,172.16.123.116,192.168.116.239
402,TCP,Unauthorized Access,Normal,172.16.159.167,192.168.90.80
1165,ICMP,Port Scan,Malicious,172.16.60.142,192.168.83.113
537,ICMP,Brute Force Login,Malicious,172.16.39.30,192.168.254.244
698,TCP,SQL Injection,Malicious,172.16.134.177,192.168.62.13
1396,UDP,User Login,Normal,172.16.210.171,192.168.116.77
489,ICMP,Data Exfiltration,Malicious,172.16.192.197,192.168.159.244
189,ICMP,Heartbeat Packet,Normal,172.16.213.13,192.168.109.105
730,UDP,File Transfer,Normal,172.16.28.135,192.168.254.210
372,ICMP,API Request,Malicious,172.16.132.231,192.168.23.168
1331,UDP,File Transfer,Malicious,172.16.153.201,192.168.119.25
1482,ICMP,Malware Command,Malicious,172.16.40.221,192.168.56.226
131,ICMP,Cloud Sync,Normal,172.16.100.199,192.168.189.234
351,ICMP,Suspicious Payload,Normal,172.16.17.109,192.168.227.159
191,TCP,SQL Injection,Malicious,172.16.117.190,192.168.3.173
227,UDP,Port Scan,Normal,172.16.89.208,192.168.150.235
946,UDP,Database Query,Malicious,172.16.252.91,192.168.204.172
1363,UDP,Database Query,Normal,172.16.8.115,192.168.14.90
98,ICMP,Port Scan,Malicious,172.16.69.60,192.168.191.129
609,UDP,Database Query,Normal,172.16.157.86,192.168.155.49
626,UDP,Suspicious Payload,Malicious,172.16.215.123,192.168.238.128
1397,ICMP,Brute Force Login,Normal,172.16.244.61,192.168.39.40
910,TCP,VPN Tunnel,Malicious,172.16.119.215,192.168.135.132
1063,ICMP,VPN Tunnel,Malicious,172.16.138.147,192.168.183.204
1261,ICMP,Database Query,Malicious,172.16.112.163,192.168.244.132
721,TCP,Suspicious Payload,Normal,172.16.200.86,192.168.168.92
1286,UDP,Web Request,Malicious,172.16.160.186,192.168.99.202
572,TCP,ARP Spoofing,Malicious,172.16.252.143,192.168.86.241
244,UDP,Brute Force Login,Normal,172.16.189.64,192.168.171.150
1059,UDP,Malware Command,Normal,172.16.45.134,192.168.199.185
680,UDP,Port Scan,Normal,172.16.82.11,192.168.170.91
914,UDP,Heartbeat Packet,Normal,172.16.201.122,192.168.223.214
913,UDP,User Login,Malicious,172.16.13.122,192.168.196.138
373,ICMP,SQL Injection,Normal,172.16.32.65,192.168.105.18
243,UDP,Brute Force Login,Normal,172.16.1.102,192.168.206.139
1216,TCP,Unauthorized Access,Malicious,172.16.68.125,192.168.226.37
912,UDP,API Request,Normal,172.16.7.103,192.168.160.82
745,TCP,Web Request,Normal,172.16.217.32,192.168.159.219
1190,TCP,File Transfer,Normal,172.16.190.47,192.168.100.183
917,TCP,Heartbeat Packet,Normal,172.16.42.32,192.168.201.99
329,UDP,API Request,Normal,172.16.132.225,192.168.29.55
1471,TCP,Port Scan,Malicious,172.16.106.52,192.168.177.211
1357,UDP,Heartbeat Packet,Malicious,172.16.95.102,192.168.211.22
1027,UDP,ARP Spoofing,Normal,172.16.63.81,192.168.250.86
668,UDP,ARP Spoofing,Normal,172.16.189.118,192.168.174.10
1363,UDP,Brute Force Login,Malicious,172.16.201.93,192.168.64.6
128,ICMP,DNS Query,Normal,172.16.171.247,192.168.233.21
1432,ICMP,Malware Command,Normal,172.16.211.104,192.168.97.26
1283,TCP,Botnet Traffic,Malicious,172.16.171.35,192.168.34.249
140,TCP,SQL Injection,Normal,172.16.95.215,192.168.217.197
1015,TCP,Heartbeat Packet,Malicious,172.16.99.73,192.168.37.183
134,TCP,Email Transmission,Malicious,172.16.143.116,192.168.93.212
920,TCP,Port Scan,Normal,172.16.91.209,192.168.22.222
1218,TCP,User Login,Malicious,172.16.197.213,192.168.148.117
504,UDP,Email Transmission,Malicious,172.16.172.11,192.168.196.105
228,TCP,Brute Force Login,Normal,172.16.2.148,192.168.57.177
189,ICMP,VPN Tunnel,Normal,172.16.180.174,192.168.106.174
987,UDP,User Login,Malicious,172.16.174.129,192.168.232.36
283,TCP,Heartbeat Packet,Malicious,172.16.91.123,192.168.57.252
624,UDP,Data Exfiltration,Malicious,172.16.119.109,192.168.162.212
495,UDP,DNS Query,Malicious,172.16.126.122,192.168.189.56
868,TCP,Port Scan,Malicious,172.16.157.206,192.168.144.231
745,ICMP,DNS Query,Normal,172.16.55.237,192.168.14.129
1225,UDP,Heartbeat Packet,Normal,172.16.169.160,192.168.1.241
872,UDP,Malware Command,Malicious,172.16.148.32,192.168.106.245
978,UDP,User Login,Normal,172.16.96.252,192.168.241.243
388,ICMP,API Request,Malicious,172.16.188.240,192.168.128.219
810,TCP,SQL Injection,Malicious,172.16.143.146,192.168.198.185
1406,UDP,ARP Spoofing,Normal,172.16.236.50,192.168.178.157
892,ICMP,Botnet Traffic,Malicious,172.16.49.9,192.168.43.35
1478,UDP,Cloud Sync,Malicious,172.16.209.134,192.168.132.28
1445,UDP,Unauthorized Access,Malicious,172.16.107.145,192.168.60.180
866,UDP,Botnet Traffic,Malicious,172.16.65.177,192.168.244.56
724,ICMP,Data Exfiltration,Normal,172.16.205.187,192.168.150.94
863,UDP,VPN Tunnel,Normal,172.16.197.18,192.168.46.209
485,ICMP,Email Transmission,Normal,172.16.22.145,192.168.1.190
1255,UDP,Email Transmission,Normal,172.16.87.109,192.168.157.31
1296,UDP,Email Transmission,Normal,172.16.69.234,192.168.98.103
59,UDP,File Transfer,Normal,172.16.243.233,192.168.87.135
760,UDP,SQL Injection,Malicious,172.16.46.152,192.168.33.19
137,TCP,ARP Spoofing,Normal,172.16.226.209,192.168.204.192
1169,UDP,Unauthorized Access,Malicious,172.16.164.72,192.168.176.118
910,TCP,Suspicious Payload,Normal,172.16.62.177,192.168.29.125
954,TCP,Malware Command,Normal,172.16.26.50,192.168.59.127
106,UDP,ARP Spoofing,Normal,172.16.166.191,192.168.165.22
513,UDP,Email Transmission,Normal,172.16.88.109,192.168.155.98
671,TCP,Data Exfiltration,Malicious,172.16.236.69,192.168.113.174
361,ICMP,API Request,Normal,172.16.103.59,192.168.114.35
1472,TCP,Data Exfiltration,Normal,172.16.185.215,192.168.105.45
1317,UDP,Malware Command,Malicious,172.16.160.75,192.168.224.218
636,TCP,API Request,Normal,172.16.43.92,192.168.181.65
1441,ICMP,API Request,Malicious,172.16.89.204,192.168.92.156
708,TCP,Suspicious Payload,Normal,172.16.70.219,192.168.202.111
454,TCP,Malware Command,Normal,172.16.156.61,192.168.157.39
1209,TCP,DDoS SYN Flood,Malicious,172.16.117.152,192.168.235.108
89,UDP,Botnet Traffic,Malicious,172.16.71.237,192.168.120.178
772,ICMP,File Transfer,Malicious,172.16.119.5,192.168.30.223
515,TCP,User Login,Normal,172.16.16.155,192.168.57.38
818,ICMP,Botnet Traffic,Normal,172.16.154.228,192.168.82.162
253,UDP,Port Scan,Malicious,172.16.44.119,192.168.170.95
993,ICMP,Port Scan,Normal,172.16.36.187,192.168.153.196
1434,TCP,SQL Injection,Malicious,172.16.85.112,192.168.171.234
1490,UDP,Web Request,Normal,172.16.204.185,192.168.4.67
427,UDP,Web Request,Malicious,172.16.155.16,192.168.57.34
307,ICMP,Email Transmission,Normal,172.16.136.240,192.168.118.96
677,UDP,Database Query,Normal,172.16.152.116,192.168.11.54
1172,ICMP,ARP Spoofing,Malicious,172.16.2.101,192.168.124.135
1297,UDP,Database Query,Normal,172.16.218.27,192.168.239.247
1271,ICMP,SQL Injection,Malicious,172.16.1.169,192.168.235.13
