Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1450,ICMP,DDoS SYN Flood,Critical,192.168.100.39,10.0.50.249,Malicious
1236,ICMP,ARP Spoofing,High,192.168.100.32,10.0.50.198,Malicious
1203,TCP,Brute Force Login,Critical,192.168.100.102,10.0.50.221,Malicious
1279,UDP,SQL Injection,High,192.168.100.114,10.0.50.74,Malicious
980,TCP,Brute Force Login,Critical,192.168.100.22,10.0.50.47,Malicious
699,UDP,SQL Injection,High,192.168.100.8,10.0.50.79,Malicious
1475,ICMP,Brute Force Login,High,192.168.100.187,10.0.50.127,Malicious
1201,ICMP,Data Exfiltration,Critical,192.168.100.192,10.0.50.59,Malicious
294,ICMP,Unauthorized Access,Critical,192.168.100.152,10.0.50.63,Malicious
651,ICMP,Botnet Traffic,Critical,192.168.100.253,10.0.50.22,Malicious
869,UDP,ARP Spoofing,High,192.168.100.243,10.0.50.171,Malicious
1431,ICMP,ARP Spoofing,Critical,192.168.100.27,10.0.50.141,Malicious
1481,UDP,Data Exfiltration,High,192.168.100.32,10.0.50.16,Malicious
1107,UDP,Malware Command,Critical,192.168.100.27,10.0.50.128,Malicious
213,UDP,DDoS SYN Flood,High,192.168.100.61,10.0.50.203,Malicious
881,ICMP,Data Exfiltration,Critical,192.168.100.133,10.0.50.112,Malicious
1200,TCP,Unauthorized Access,High,192.168.100.165,10.0.50.110,Malicious
379,ICMP,Data Exfiltration,High,192.168.100.8,10.0.50.123,Malicious
256,UDP,Unauthorized Access,High,192.168.100.10,10.0.50.104,Malicious
1326,ICMP,Brute Force Login,High,192.168.100.136,10.0.50.195,Malicious
1439,ICMP,Unauthorized Access,High,192.168.100.178,10.0.50.187,Malicious
232,TCP,DDoS SYN Flood,Critical,192.168.100.55,10.0.50.31,Malicious
865,ICMP,DDoS SYN Flood,High,192.168.100.241,10.0.50.118,Malicious
938,ICMP,DDoS SYN Flood,Critical,192.168.100.38,10.0.50.16,Malicious
1254,TCP,Malware Command,Critical,192.168.100.247,10.0.50.107,Malicious
434,ICMP,Brute Force Login,Critical,192.168.100.38,10.0.50.199,Malicious
998,UDP,Data Exfiltration,Critical,192.168.100.196,10.0.50.244,Malicious
1436,TCP,Suspicious Payload,High,192.168.100.215,10.0.50.126,Malicious
388,UDP,Data Exfiltration,Critical,192.168.100.242,10.0.50.60,Malicious
413,ICMP,Data Exfiltration,Critical,192.168.100.221,10.0.50.148,Malicious
991,UDP,Malware Command,High,192.168.100.254,10.0.50.225,Malicious
1224,TCP,Port Scan,High,192.168.100.135,10.0.50.253,Malicious
1413,TCP,Suspicious Payload,Critical,192.168.100.162,10.0.50.22,Malicious
240,ICMP,DDoS SYN Flood,Critical,192.168.100.125,10.0.50.204,Malicious
1472,ICMP,SQL Injection,High,192.168.100.75,10.0.50.177,Malicious
1308,TCP,Botnet Traffic,Critical,192.168.100.214,10.0.50.131,Malicious
1218,UDP,DDoS SYN Flood,Critical,192.168.100.42,10.0.50.9,Malicious
1313,UDP,Botnet Traffic,High,192.168.100.117,10.0.50.96,Malicious
243,ICMP,DDoS SYN Flood,High,192.168.100.38,10.0.50.10,Malicious
752,TCP,Unauthorized Access,Critical,192.168.100.70,10.0.50.213,Malicious
245,UDP,Brute Force Login,Critical,192.168.100.150,10.0.50.189,Malicious
756,TCP,Suspicious Payload,High,192.168.100.88,10.0.50.178,Malicious
1275,TCP,Port Scan,Critical,192.168.100.91,10.0.50.21,Malicious
970,UDP,Malware Command,High,192.168.100.140,10.0.50.117,Malicious
433,ICMP,Data Exfiltration,Critical,192.168.100.106,10.0.50.21,Malicious
1092,ICMP,Data Exfiltration,High,192.168.100.93,10.0.50.24,Malicious
1236,ICMP,SQL Injection,High,192.168.100.44,10.0.50.39,Malicious
1156,TCP,SQL Injection,High,192.168.100.80,10.0.50.35,Malicious
350,ICMP,Brute Force Login,Critical,192.168.100.79,10.0.50.107,Malicious
300,ICMP,Malware Command,Critical,192.168.100.1,10.0.50.149,Malicious
551,TCP,Malware Command,High,192.168.100.110,10.0.50.120,Malicious
831,TCP,Malware Command,High,192.168.100.220,10.0.50.48,Malicious
265,ICMP,Port Scan,Critical,192.168.100.167,10.0.50.73,Malicious
263,ICMP,Suspicious Payload,High,192.168.100.63,10.0.50.147,Malicious
388,TCP,Data Exfiltration,Critical,192.168.100.68,10.0.50.101,Malicious
1177,ICMP,Unauthorized Access,High,192.168.100.152,10.0.50.105,Malicious
1161,TCP,DDoS SYN Flood,High,192.168.100.158,10.0.50.122,Malicious
1081,TCP,Brute Force Login,Critical,192.168.100.114,10.0.50.82,Malicious
799,UDP,Suspicious Payload,Critical,192.168.100.155,10.0.50.206,Malicious
900,ICMP,Data Exfiltration,High,192.168.100.44,10.0.50.101,Malicious
1052,ICMP,Port Scan,Critical,192.168.100.197,10.0.50.44,Malicious
457,UDP,Suspicious Payload,Critical,192.168.100.246,10.0.50.22,Malicious
1447,TCP,DDoS SYN Flood,High,192.168.100.170,10.0.50.95,Malicious
1166,ICMP,Data Exfiltration,High,192.168.100.191,10.0.50.197,Malicious
739,TCP,Unauthorized Access,Critical,192.168.100.228,10.0.50.41,Malicious
892,UDP,Malware Command,High,192.168.100.163,10.0.50.241,Malicious
1285,TCP,Brute Force Login,High,192.168.100.190,10.0.50.212,Malicious
938,TCP,Malware Command,Critical,192.168.100.219,10.0.50.221,Malicious
557,ICMP,Port Scan,High,192.168.100.2,10.0.50.166,Malicious
1377,TCP,Port Scan,High,192.168.100.40,10.0.50.120,Malicious
249,TCP,Brute Force Login,Critical,192.168.100.33,10.0.50.33,Malicious
218,UDP,Malware Command,Critical,192.168.100.190,10.0.50.14,Malicious
1358,ICMP,ARP Spoofing,Critical,192.168.100.12,10.0.50.249,Malicious
748,ICMP,Port Scan,Critical,192.168.100.225,10.0.50.191,Malicious
1074,UDP,SQL Injection,High,192.168.100.199,10.0.50.75,Malicious
1358,UDP,SQL Injection,High,192.168.100.236,10.0.50.95,Malicious
1463,UDP,Brute Force Login,Critical,192.168.100.249,10.0.50.232,Malicious
664,UDP,Brute Force Login,High,192.168.100.99,10.0.50.108,Malicious
436,TCP,Data Exfiltration,Critical,192.168.100.202,10.0.50.15,Malicious
1246,ICMP,DDoS SYN Flood,Critical,192.168.100.183,10.0.50.191,Malicious
979,TCP,Botnet Traffic,Critical,192.168.100.4,10.0.50.23,Malicious
1237,TCP,Port Scan,Critical,192.168.100.219,10.0.50.219,Malicious
1444,ICMP,Unauthorized Access,Critical,192.168.100.49,10.0.50.174,Malicious
802,TCP,SQL Injection,Critical,192.168.100.154,10.0.50.45,Malicious
1168,UDP,Unauthorized Access,High,192.168.100.136,10.0.50.158,Malicious
1364,TCP,Botnet Traffic,High,192.168.100.238,10.0.50.253,Malicious
1208,ICMP,Suspicious Payload,High,192.168.100.141,10.0.50.183,Malicious
1154,ICMP,Suspicious Payload,Critical,192.168.100.148,10.0.50.67,Malicious
825,UDP,Botnet Traffic,High,192.168.100.59,10.0.50.118,Malicious
928,ICMP,ARP Spoofing,High,192.168.100.136,10.0.50.90,Malicious
657,ICMP,ARP Spoofing,Critical,192.168.100.47,10.0.50.97,Malicious
1122,TCP,Botnet Traffic,Critical,192.168.100.61,10.0.50.224,Malicious
1145,TCP,SQL Injection,Critical,192.168.100.238,10.0.50.245,Malicious
254,ICMP,DDoS SYN Flood,High,192.168.100.130,10.0.50.202,Malicious
561,ICMP,Brute Force Login,Critical,192.168.100.183,10.0.50.12,Malicious
1144,ICMP,Unauthorized Access,High,192.168.100.4,10.0.50.59,Malicious
313,UDP,DDoS SYN Flood,High,192.168.100.18,10.0.50.103,Malicious
266,TCP,Data Exfiltration,Critical,192.168.100.9,10.0.50.157,Malicious
1436,UDP,Botnet Traffic,High,192.168.100.189,10.0.50.65,Malicious
567,UDP,Suspicious Payload,Critical,192.168.100.171,10.0.50.50,Malicious
959,TCP,SQL Injection,Critical,192.168.100.18,10.0.50.66,Malicious
1150,TCP,Malware Command,High,192.168.100.157,10.0.50.115,Malicious
206,TCP,Suspicious Payload,High,192.168.100.143,10.0.50.223,Malicious
996,UDP,Suspicious Payload,Critical,192.168.100.205,10.0.50.191,Malicious
1057,UDP,Brute Force Login,High,192.168.100.26,10.0.50.52,Malicious
277,ICMP,Data Exfiltration,High,192.168.100.106,10.0.50.139,Malicious
1199,UDP,Botnet Traffic,Critical,192.168.100.63,10.0.50.210,Malicious
887,ICMP,Data Exfiltration,High,192.168.100.203,10.0.50.110,Malicious
910,ICMP,Malware Command,Critical,192.168.100.184,10.0.50.187,Malicious
600,ICMP,SQL Injection,Critical,192.168.100.208,10.0.50.128,Malicious
302,UDP,SQL Injection,Critical,192.168.100.230,10.0.50.209,Malicious
894,UDP,Port Scan,Critical,192.168.100.163,10.0.50.154,Malicious
660,UDP,SQL Injection,High,192.168.100.91,10.0.50.224,Malicious
1404,TCP,SQL Injection,Critical,192.168.100.106,10.0.50.188,Malicious
864,UDP,ARP Spoofing,Critical,192.168.100.205,10.0.50.70,Malicious
492,UDP,Suspicious Payload,Critical,192.168.100.65,10.0.50.246,Malicious
1433,ICMP,Brute Force Login,Critical,192.168.100.151,10.0.50.111,Malicious
1026,TCP,Suspicious Payload,Critical,192.168.100.100,10.0.50.153,Malicious
1059,TCP,Port Scan,High,192.168.100.83,10.0.50.53,Malicious
471,TCP,Port Scan,Critical,192.168.100.74,10.0.50.82,Malicious
849,ICMP,Unauthorized Access,High,192.168.100.162,10.0.50.220,Malicious
1307,ICMP,Suspicious Payload,Critical,192.168.100.20,10.0.50.57,Malicious
1040,TCP,DDoS SYN Flood,Critical,192.168.100.32,10.0.50.169,Malicious
579,ICMP,Botnet Traffic,High,192.168.100.140,10.0.50.139,Malicious
511,UDP,Brute Force Login,High,192.168.100.30,10.0.50.141,Malicious
1409,UDP,ARP Spoofing,Critical,192.168.100.93,10.0.50.6,Malicious
1247,TCP,Brute Force Login,Critical,192.168.100.153,10.0.50.203,Malicious
788,ICMP,Botnet Traffic,Critical,192.168.100.209,10.0.50.138,Malicious
857,TCP,Unauthorized Access,Critical,192.168.100.166,10.0.50.4,Malicious
1110,UDP,Botnet Traffic,High,192.168.100.174,10.0.50.169,Malicious
1355,TCP,SQL Injection,High,192.168.100.235,10.0.50.53,Malicious
1318,ICMP,Botnet Traffic,Critical,192.168.100.245,10.0.50.42,Malicious
409,UDP,Port Scan,Critical,192.168.100.231,10.0.50.122,Malicious
1394,UDP,SQL Injection,High,192.168.100.74,10.0.50.21,Malicious
338,TCP,Botnet Traffic,Critical,192.168.100.213,10.0.50.123,Malicious
873,TCP,ARP Spoofing,High,192.168.100.89,10.0.50.198,Malicious
1342,TCP,Port Scan,Critical,192.168.100.170,10.0.50.118,Malicious
1475,TCP,Suspicious Payload,High,192.168.100.141,10.0.50.232,Malicious
780,TCP,Brute Force Login,Critical,192.168.100.96,10.0.50.20,Malicious
872,ICMP,Unauthorized Access,Critical,192.168.100.181,10.0.50.102,Malicious
464,TCP,Malware Command,Critical,192.168.100.61,10.0.50.115,Malicious
1108,ICMP,SQL Injection,Critical,192.168.100.72,10.0.50.74,Malicious
506,TCP,Botnet Traffic,High,192.168.100.76,10.0.50.60,Malicious
1297,UDP,Port Scan,Critical,192.168.100.119,10.0.50.185,Malicious
1387,TCP,SQL Injection,High,192.168.100.175,10.0.50.239,Malicious
910,TCP,Unauthorized Access,High,192.168.100.187,10.0.50.190,Malicious
1361,UDP,Data Exfiltration,High,192.168.100.7,10.0.50.145,Malicious
369,TCP,Suspicious Payload,High,192.168.100.7,10.0.50.63,Malicious
760,TCP,Unauthorized Access,High,192.168.100.1,10.0.50.50,Malicious
1275,TCP,Unauthorized Access,Critical,192.168.100.34,10.0.50.11,Malicious
594,TCP,SQL Injection,Critical,192.168.100.154,10.0.50.125,Malicious
911,UDP,Port Scan,Critical,192.168.100.151,10.0.50.238,Malicious
1469,UDP,Port Scan,High,192.168.100.106,10.0.50.18,Malicious
455,ICMP,SQL Injection,High,192.168.100.161,10.0.50.159,Malicious
249,UDP,Unauthorized Access,High,192.168.100.194,10.0.50.182,Malicious
655,UDP,Suspicious Payload,High,192.168.100.107,10.0.50.235,Malicious
978,ICMP,ARP Spoofing,High,192.168.100.177,10.0.50.48,Malicious
656,ICMP,Unauthorized Access,Critical,192.168.100.234,10.0.50.141,Malicious
1072,ICMP,DDoS SYN Flood,Critical,192.168.100.189,10.0.50.192,Malicious
1079,TCP,Unauthorized Access,Critical,192.168.100.122,10.0.50.144,Malicious
907,ICMP,Botnet Traffic,High,192.168.100.13,10.0.50.243,Malicious
712,TCP,Brute Force Login,Critical,192.168.100.60,10.0.50.214,Malicious
1077,TCP,SQL Injection,Critical,192.168.100.64,10.0.50.236,Malicious
324,TCP,Data Exfiltration,High,192.168.100.108,10.0.50.154,Malicious
251,ICMP,Data Exfiltration,High,192.168.100.176,10.0.50.248,Malicious
418,UDP,Port Scan,High,192.168.100.169,10.0.50.85,Malicious
913,ICMP,Port Scan,Critical,192.168.100.138,10.0.50.118,Malicious
498,ICMP,Botnet Traffic,Critical,192.168.100.250,10.0.50.27,Malicious
591,UDP,Brute Force Login,Critical,192.168.100.70,10.0.50.146,Malicious
953,ICMP,DDoS SYN Flood,High,192.168.100.110,10.0.50.93,Malicious
352,TCP,Malware Command,Critical,192.168.100.61,10.0.50.9,Malicious
250,UDP,Botnet Traffic,High,192.168.100.140,10.0.50.20,Malicious
1100,TCP,Botnet Traffic,High,192.168.100.151,10.0.50.19,Malicious
1089,TCP,ARP Spoofing,High,192.168.100.79,10.0.50.73,Malicious
724,UDP,DDoS SYN Flood,High,192.168.100.27,10.0.50.10,Malicious
611,UDP,SQL Injection,Critical,192.168.100.26,10.0.50.157,Malicious
1368,ICMP,Data Exfiltration,High,192.168.100.70,10.0.50.113,Malicious
275,UDP,DDoS SYN Flood,Critical,192.168.100.88,10.0.50.213,Malicious
901,TCP,ARP Spoofing,Critical,192.168.100.99,10.0.50.191,Malicious
442,TCP,Malware Command,Critical,192.168.100.160,10.0.50.232,Malicious
637,ICMP,Botnet Traffic,Critical,192.168.100.240,10.0.50.27,Malicious
1355,UDP,SQL Injection,High,192.168.100.97,10.0.50.163,Malicious
934,ICMP,ARP Spoofing,High,192.168.100.248,10.0.50.203,Malicious
928,TCP,Malware Command,High,192.168.100.207,10.0.50.146,Malicious
704,ICMP,Botnet Traffic,Critical,192.168.100.197,10.0.50.191,Malicious
557,TCP,Brute Force Login,Critical,192.168.100.2,10.0.50.165,Malicious
496,UDP,Brute Force Login,High,192.168.100.254,10.0.50.182,Malicious
1309,TCP,SQL Injection,High,192.168.100.45,10.0.50.221,Malicious
1150,TCP,Data Exfiltration,High,192.168.100.222,10.0.50.8,Malicious
780,TCP,Botnet Traffic,High,192.168.100.45,10.0.50.159,Malicious
588,TCP,SQL Injection,High,192.168.100.48,10.0.50.222,Malicious
1097,ICMP,Suspicious Payload,Critical,192.168.100.166,10.0.50.208,Malicious
916,TCP,Unauthorized Access,Critical,192.168.100.167,10.0.50.149,Malicious
536,ICMP,Malware Command,High,192.168.100.10,10.0.50.232,Malicious
1355,ICMP,ARP Spoofing,High,192.168.100.230,10.0.50.86,Malicious
245,UDP,DDoS SYN Flood,Critical,192.168.100.69,10.0.50.1,Malicious
1153,UDP,Data Exfiltration,Critical,192.168.100.72,10.0.50.253,Malicious
1252,ICMP,SQL Injection,High,192.168.100.149,10.0.50.249,Malicious
1296,TCP,Unauthorized Access,High,192.168.100.110,10.0.50.238,Malicious
1225,UDP,Brute Force Login,High,192.168.100.229,10.0.50.69,Malicious
1397,ICMP,SQL Injection,High,192.168.100.251,10.0.50.219,Malicious
839,ICMP,ARP Spoofing,Critical,192.168.100.156,10.0.50.198,Malicious
353,ICMP,Port Scan,Critical,192.168.100.137,10.0.50.182,Malicious
1096,ICMP,Brute Force Login,High,192.168.100.210,10.0.50.181,Malicious
562,ICMP,ARP Spoofing,High,192.168.100.75,10.0.50.34,Malicious
563,UDP,Botnet Traffic,High,192.168.100.19,10.0.50.181,Malicious
1004,ICMP,ARP Spoofing,Critical,192.168.100.247,10.0.50.126,Malicious
226,UDP,Malware Command,High,192.168.100.167,10.0.50.39,Malicious
501,UDP,DDoS SYN Flood,Critical,192.168.100.79,10.0.50.49,Malicious
629,UDP,Suspicious Payload,Critical,192.168.100.225,10.0.50.34,Malicious
1405,TCP,DDoS SYN Flood,Critical,192.168.100.21,10.0.50.111,Malicious
1190,UDP,ARP Spoofing,High,192.168.100.241,10.0.50.18,Malicious
524,ICMP,SQL Injection,High,192.168.100.67,10.0.50.204,Malicious
753,ICMP,Botnet Traffic,High,192.168.100.86,10.0.50.165,Malicious
695,ICMP,Port Scan,High,192.168.100.210,10.0.50.135,Malicious
554,UDP,Botnet Traffic,Critical,192.168.100.37,10.0.50.109,Malicious
627,UDP,DDoS SYN Flood,High,192.168.100.221,10.0.50.121,Malicious
214,TCP,Unauthorized Access,High,192.168.100.36,10.0.50.178,Malicious
1281,ICMP,Unauthorized Access,Critical,192.168.100.146,10.0.50.81,Malicious
697,UDP,Unauthorized Access,Critical,192.168.100.184,10.0.50.162,Malicious
1138,UDP,Unauthorized Access,Critical,192.168.100.50,10.0.50.121,Malicious
930,TCP,Unauthorized Access,Critical,192.168.100.111,10.0.50.136,Malicious
417,ICMP,Data Exfiltration,Critical,192.168.100.216,10.0.50.229,Malicious
427,ICMP,ARP Spoofing,Critical,192.168.100.63,10.0.50.39,Malicious
529,UDP,Brute Force Login,Critical,192.168.100.211,10.0.50.239,Malicious
1270,UDP,Brute Force Login,High,192.168.100.239,10.0.50.240,Malicious
342,ICMP,DDoS SYN Flood,High,192.168.100.99,10.0.50.26,Malicious
787,TCP,ARP Spoofing,Critical,192.168.100.217,10.0.50.9,Malicious
1080,ICMP,SQL Injection,Critical,192.168.100.43,10.0.50.34,Malicious
344,UDP,SQL Injection,Critical,192.168.100.139,10.0.50.162,Malicious
892,ICMP,ARP Spoofing,High,192.168.100.82,10.0.50.36,Malicious
313,TCP,Unauthorized Access,High,192.168.100.122,10.0.50.69,Malicious
345,ICMP,Port Scan,High,192.168.100.3,10.0.50.192,Malicious
236,ICMP,ARP Spoofing,Critical,192.168.100.174,10.0.50.87,Malicious
490,TCP,Botnet Traffic,Critical,192.168.100.181,10.0.50.71,Malicious
321,ICMP,Unauthorized Access,High,192.168.100.91,10.0.50.4,Malicious
1219,TCP,Brute Force Login,High,192.168.100.179,10.0.50.158,Malicious
587,ICMP,Port Scan,Critical,192.168.100.133,10.0.50.138,Malicious
615,UDP,Suspicious Payload,Critical,192.168.100.254,10.0.50.125,Malicious
296,ICMP,Brute Force Login,High,192.168.100.112,10.0.50.76,Malicious
353,ICMP,DDoS SYN Flood,High,192.168.100.110,10.0.50.60,Malicious
305,TCP,Unauthorized Access,Critical,192.168.100.176,10.0.50.85,Malicious
1045,TCP,Unauthorized Access,Critical,192.168.100.225,10.0.50.80,Malicious
1234,TCP,Malware Command,Critical,192.168.100.36,10.0.50.80,Malicious
1166,UDP,Malware Command,Critical,192.168.100.99,10.0.50.120,Malicious
1005,UDP,Data Exfiltration,Critical,192.168.100.169,10.0.50.6,Malicious
484,ICMP,Data Exfiltration,Critical,192.168.100.211,10.0.50.128,Malicious
698,TCP,Malware Command,Critical,192.168.100.34,10.0.50.222,Malicious
403,TCP,ARP Spoofing,High,192.168.100.70,10.0.50.101,Malicious
987,ICMP,DDoS SYN Flood,Critical,192.168.100.111,10.0.50.247,Malicious
227,TCP,Unauthorized Access,Critical,192.168.100.133,10.0.50.170,Malicious
1464,ICMP,Unauthorized Access,High,192.168.100.198,10.0.50.146,Malicious
532,ICMP,Botnet Traffic,Critical,192.168.100.142,10.0.50.21,Malicious
473,TCP,DDoS SYN Flood,Critical,192.168.100.214,10.0.50.195,Malicious
1132,TCP,DDoS SYN Flood,High,192.168.100.173,10.0.50.80,Malicious
253,UDP,ARP Spoofing,Critical,192.168.100.115,10.0.50.113,Malicious
1282,ICMP,Malware Command,High,192.168.100.253,10.0.50.45,Malicious
1024,ICMP,Data Exfiltration,High,192.168.100.159,10.0.50.107,Malicious
448,TCP,Port Scan,Critical,192.168.100.86,10.0.50.193,Malicious
826,TCP,Data Exfiltration,High,192.168.100.90,10.0.50.125,Malicious
1372,ICMP,Malware Command,Critical,192.168.100.176,10.0.50.201,Malicious
917,ICMP,Brute Force Login,Critical,192.168.100.170,10.0.50.225,Malicious
790,UDP,Botnet Traffic,Critical,192.168.100.187,10.0.50.193,Malicious
1490,UDP,Botnet Traffic,High,192.168.100.207,10.0.50.117,Malicious
629,ICMP,Data Exfiltration,High,192.168.100.236,10.0.50.148,Malicious
1499,TCP,Unauthorized Access,Critical,192.168.100.105,10.0.50.185,Malicious
445,UDP,ARP Spoofing,High,192.168.100.29,10.0.50.147,Malicious
220,ICMP,ARP Spoofing,High,192.168.100.4,10.0.50.226,Malicious
435,ICMP,SQL Injection,Critical,192.168.100.49,10.0.50.219,Malicious
1021,TCP,Malware Command,High,192.168.100.104,10.0.50.16,Malicious
844,TCP,ARP Spoofing,High,192.168.100.206,10.0.50.15,Malicious
1033,ICMP,DDoS SYN Flood,Critical,192.168.100.184,10.0.50.114,Malicious
641,ICMP,Port Scan,High,192.168.100.43,10.0.50.37,Malicious
207,ICMP,ARP Spoofing,Critical,192.168.100.78,10.0.50.6,Malicious
1281,ICMP,SQL Injection,High,192.168.100.217,10.0.50.192,Malicious
455,ICMP,Unauthorized Access,High,192.168.100.89,10.0.50.15,Malicious
1485,ICMP,ARP Spoofing,Critical,192.168.100.195,10.0.50.41,Malicious
1472,ICMP,SQL Injection,High,192.168.100.228,10.0.50.74,Malicious
209,UDP,Port Scan,High,192.168.100.146,10.0.50.118,Malicious
447,TCP,Brute Force Login,Critical,192.168.100.38,10.0.50.193,Malicious
1415,UDP,Botnet Traffic,High,192.168.100.41,10.0.50.71,Malicious
1369,TCP,Unauthorized Access,Critical,192.168.100.205,10.0.50.58,Malicious
676,TCP,Port Scan,Critical,192.168.100.48,10.0.50.73,Malicious
710,ICMP,Malware Command,Critical,192.168.100.58,10.0.50.7,Malicious
346,ICMP,Botnet Traffic,Critical,192.168.100.137,10.0.50.108,Malicious
1366,ICMP,ARP Spoofing,High,192.168.100.55,10.0.50.160,Malicious
1482,ICMP,Port Scan,Critical,192.168.100.125,10.0.50.32,Malicious
1212,TCP,Suspicious Payload,High,192.168.100.146,10.0.50.202,Malicious
852,TCP,ARP Spoofing,High,192.168.100.74,10.0.50.221,Malicious
1069,ICMP,DDoS SYN Flood,High,192.168.100.237,10.0.50.226,Malicious
1404,ICMP,SQL Injection,High,192.168.100.169,10.0.50.60,Malicious
690,ICMP,Unauthorized Access,High,192.168.100.149,10.0.50.176,Malicious
1471,TCP,Malware Command,High,192.168.100.140,10.0.50.125,Malicious
385,UDP,Port Scan,Critical,192.168.100.217,10.0.50.17,Malicious
1121,TCP,Port Scan,High,192.168.100.67,10.0.50.139,Malicious
1494,ICMP,Brute Force Login,High,192.168.100.254,10.0.50.209,Malicious
1120,TCP,Suspicious Payload,Critical,192.168.100.81,10.0.50.212,Malicious
476,ICMP,Unauthorized Access,Critical,192.168.100.243,10.0.50.142,Malicious
1314,ICMP,Botnet Traffic,Critical,192.168.100.234,10.0.50.225,Malicious
1084,UDP,Unauthorized Access,Critical,192.168.100.181,10.0.50.11,Malicious
328,TCP,ARP Spoofing,High,192.168.100.218,10.0.50.60,Malicious
995,UDP,DDoS SYN Flood,High,192.168.100.88,10.0.50.2,Malicious
502,UDP,SQL Injection,Critical,192.168.100.221,10.0.50.109,Malicious
1409,UDP,ARP Spoofing,Critical,192.168.100.89,10.0.50.194,Malicious
1336,UDP,Botnet Traffic,Critical,192.168.100.6,10.0.50.211,Malicious
437,UDP,DDoS SYN Flood,High,192.168.100.231,10.0.50.75,Malicious
1292,ICMP,Suspicious Payload,Critical,192.168.100.21,10.0.50.204,Malicious
470,UDP,Botnet Traffic,Critical,192.168.100.116,10.0.50.226,Malicious
262,UDP,Data Exfiltration,High,192.168.100.217,10.0.50.224,Malicious
