Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1303,UDP,Suspicious Payload,Critical,192.168.100.232,10.0.50.215,Malicious
547,UDP,Suspicious Payload,Critical,192.168.100.34,10.0.50.208,Malicious
732,ICMP,SQL Injection,Critical,192.168.100.66,10.0.50.49,Malicious
676,TCP,Brute Force Login,Critical,192.168.100.25,10.0.50.76,Malicious
218,UDP,Suspicious Payload,High,192.168.100.19,10.0.50.197,Malicious
949,UDP,Brute Force Login,Critical,192.168.100.125,10.0.50.237,Malicious
1007,ICMP,Unauthorized Access,High,192.168.100.82,10.0.50.209,Malicious
1218,ICMP,ARP Spoofing,Critical,192.168.100.103,10.0.50.80,Malicious
584,ICMP,Suspicious Payload,High,192.168.100.49,10.0.50.241,Malicious
1065,UDP,Brute Force Login,High,192.168.100.83,10.0.50.87,Malicious
812,UDP,SQL Injection,Critical,192.168.100.13,10.0.50.111,Malicious
687,TCP,DDoS SYN Flood,High,192.168.100.164,10.0.50.233,Malicious
342,UDP,Botnet Traffic,High,192.168.100.128,10.0.50.153,Malicious
1035,UDP,Data Exfiltration,High,192.168.100.204,10.0.50.57,Malicious
250,TCP,Unauthorized Access,High,192.168.100.84,10.0.50.183,Malicious
981,TCP,SQL Injection,Critical,192.168.100.102,10.0.50.222,Malicious
1299,TCP,Port Scan,High,192.168.100.205,10.0.50.230,Malicious
1213,TCP,DDoS SYN Flood,Critical,192.168.100.181,10.0.50.93,Malicious
1267,TCP,Suspicious Payload,High,192.168.100.116,10.0.50.139,Malicious
719,ICMP,SQL Injection,High,192.168.100.15,10.0.50.181,Malicious
526,TCP,ARP Spoofing,Critical,192.168.100.249,10.0.50.196,Malicious
815,ICMP,Unauthorized Access,High,192.168.100.163,10.0.50.162,Malicious
317,TCP,Port Scan,Critical,192.168.100.208,10.0.50.177,Malicious
1490,TCP,DDoS SYN Flood,Critical,192.168.100.21,10.0.50.197,Malicious
262,TCP,Unauthorized Access,Critical,192.168.100.197,10.0.50.105,Malicious
208,UDP,Brute Force Login,High,192.168.100.12,10.0.50.137,Malicious
1345,UDP,Brute Force Login,High,192.168.100.142,10.0.50.182,Malicious
1210,UDP,Botnet Traffic,Critical,192.168.100.2,10.0.50.67,Malicious
813,UDP,Brute Force Login,High,192.168.100.170,10.0.50.138,Malicious
453,ICMP,ARP Spoofing,Critical,192.168.100.148,10.0.50.13,Malicious
935,UDP,Data Exfiltration,Critical,192.168.100.233,10.0.50.75,Malicious
522,ICMP,Unauthorized Access,Critical,192.168.100.82,10.0.50.32,Malicious
469,UDP,Suspicious Payload,High,192.168.100.165,10.0.50.185,Malicious
1092,ICMP,SQL Injection,Critical,192.168.100.198,10.0.50.12,Malicious
1014,ICMP,ARP Spoofing,Critical,192.168.100.242,10.0.50.162,Malicious
752,ICMP,Botnet Traffic,High,192.168.100.97,10.0.50.33,Malicious
724,UDP,SQL Injection,Critical,192.168.100.208,10.0.50.190,Malicious
943,UDP,Port Scan,High,192.168.100.113,10.0.50.62,Malicious
843,ICMP,Suspicious Payload,High,192.168.100.12,10.0.50.224,Malicious
1201,TCP,SQL Injection,Critical,192.168.100.111,10.0.50.131,Malicious
682,ICMP,Data Exfiltration,Critical,192.168.100.42,10.0.50.121,Malicious
759,ICMP,Data Exfiltration,Critical,192.168.100.119,10.0.50.135,Malicious
568,UDP,Data Exfiltration,Critical,192.168.100.46,10.0.50.153,Malicious
995,ICMP,Data Exfiltration,High,192.168.100.78,10.0.50.57,Malicious
360,ICMP,Brute Force Login,Critical,192.168.100.164,10.0.50.103,Malicious
503,UDP,Unauthorized Access,Critical,192.168.100.204,10.0.50.136,Malicious
846,ICMP,DDoS SYN Flood,Critical,192.168.100.250,10.0.50.151,Malicious
437,ICMP,ARP Spoofing,High,192.168.100.44,10.0.50.198,Malicious
608,UDP,DDoS SYN Flood,Critical,192.168.100.30,10.0.50.189,Malicious
1045,UDP,Malware Command,High,192.168.100.92,10.0.50.135,Malicious
688,TCP,Unauthorized Access,High,192.168.100.97,10.0.50.222,Malicious
1405,ICMP,Malware Command,High,192.168.100.91,10.0.50.116,Malicious
301,ICMP,Data Exfiltration,Critical,192.168.100.236,10.0.50.90,Malicious
660,TCP,ARP Spoofing,Critical,192.168.100.124,10.0.50.153,Malicious
1227,TCP,Brute Force Login,Critical,192.168.100.254,10.0.50.216,Malicious
931,UDP,SQL Injection,High,192.168.100.54,10.0.50.128,Malicious
1467,UDP,Unauthorized Access,Critical,192.168.100.118,10.0.50.232,Malicious
231,TCP,SQL Injection,High,192.168.100.198,10.0.50.9,Malicious
235,UDP,SQL Injection,High,192.168.100.70,10.0.50.185,Malicious
510,ICMP,Suspicious Payload,High,192.168.100.204,10.0.50.231,Malicious
1033,UDP,SQL Injection,Critical,192.168.100.53,10.0.50.80,Malicious
1164,ICMP,Data Exfiltration,Critical,192.168.100.54,10.0.50.36,Malicious
534,TCP,Malware Command,High,192.168.100.217,10.0.50.189,Malicious
951,UDP,ARP Spoofing,Critical,192.168.100.58,10.0.50.39,Malicious
728,TCP,Suspicious Payload,Critical,192.168.100.73,10.0.50.153,Malicious
620,UDP,Data Exfiltration,Critical,192.168.100.147,10.0.50.132,Malicious
474,ICMP,Malware Command,High,192.168.100.223,10.0.50.206,Malicious
531,ICMP,DDoS SYN Flood,Critical,192.168.100.30,10.0.50.80,Malicious
460,UDP,Brute Force Login,High,192.168.100.187,10.0.50.48,Malicious
441,TCP,Unauthorized Access,Critical,192.168.100.233,10.0.50.248,Malicious
1031,TCP,Suspicious Payload,Critical,192.168.100.184,10.0.50.240,Malicious
1059,ICMP,Botnet Traffic,High,192.168.100.201,10.0.50.168,Malicious
907,UDP,SQL Injection,High,192.168.100.83,10.0.50.48,Malicious
1109,UDP,Malware Command,High,192.168.100.103,10.0.50.242,Malicious
584,ICMP,Port Scan,High,192.168.100.153,10.0.50.227,Malicious
978,TCP,Suspicious Payload,Critical,192.168.100.50,10.0.50.69,Malicious
267,UDP,SQL Injection,High,192.168.100.116,10.0.50.90,Malicious
646,UDP,Malware Command,High,192.168.100.114,10.0.50.94,Malicious
907,ICMP,Unauthorized Access,Critical,192.168.100.18,10.0.50.7,Malicious
1353,TCP,Botnet Traffic,Critical,192.168.100.99,10.0.50.177,Malicious
574,UDP,Malware Command,High,192.168.100.181,10.0.50.243,Malicious
584,ICMP,Malware Command,Critical,192.168.100.115,10.0.50.154,Malicious
327,TCP,Malware Command,Critical,192.168.100.120,10.0.50.235,Malicious
971,ICMP,Malware Command,Critical,192.168.100.115,10.0.50.167,Malicious
1388,ICMP,Botnet Traffic,Critical,192.168.100.54,10.0.50.27,Malicious
731,TCP,SQL Injection,Critical,192.168.100.146,10.0.50.37,Malicious
235,TCP,Data Exfiltration,High,192.168.100.83,10.0.50.173,Malicious
376,ICMP,Port Scan,Critical,192.168.100.245,10.0.50.174,Malicious
557,TCP,Port Scan,High,192.168.100.129,10.0.50.80,Malicious
316,ICMP,Port Scan,Critical,192.168.100.253,10.0.50.119,Malicious
1369,UDP,Suspicious Payload,High,192.168.100.140,10.0.50.221,Malicious
1421,ICMP,DDoS SYN Flood,Critical,192.168.100.79,10.0.50.223,Malicious
571,TCP,Suspicious Payload,High,192.168.100.51,10.0.50.31,Malicious
247,TCP,SQL Injection,Critical,192.168.100.8,10.0.50.53,Malicious
1129,UDP,Brute Force Login,Critical,192.168.100.138,10.0.50.27,Malicious
407,UDP,Brute Force Login,High,192.168.100.213,10.0.50.160,Malicious
1190,ICMP,Data Exfiltration,Critical,192.168.100.126,10.0.50.138,Malicious
811,ICMP,DDoS SYN Flood,Critical,192.168.100.75,10.0.50.245,Malicious
1308,ICMP,Brute Force Login,Critical,192.168.100.118,10.0.50.193,Malicious
701,TCP,Suspicious Payload,Critical,192.168.100.5,10.0.50.225,Malicious
1447,UDP,Malware Command,High,192.168.100.98,10.0.50.192,Malicious
1379,UDP,Botnet Traffic,Critical,192.168.100.233,10.0.50.235,Malicious
518,UDP,Brute Force Login,High,192.168.100.212,10.0.50.8,Malicious
1173,TCP,Brute Force Login,High,192.168.100.237,10.0.50.191,Malicious
907,UDP,Suspicious Payload,Critical,192.168.100.215,10.0.50.190,Malicious
1449,ICMP,DDoS SYN Flood,Critical,192.168.100.98,10.0.50.197,Malicious
862,ICMP,Data Exfiltration,Critical,192.168.100.240,10.0.50.95,Malicious
1336,UDP,Botnet Traffic,Critical,192.168.100.152,10.0.50.170,Malicious
724,TCP,ARP Spoofing,Critical,192.168.100.150,10.0.50.115,Malicious
1270,UDP,Botnet Traffic,Critical,192.168.100.238,10.0.50.43,Malicious
1134,ICMP,Unauthorized Access,High,192.168.100.132,10.0.50.89,Malicious
1096,TCP,DDoS SYN Flood,Critical,192.168.100.31,10.0.50.234,Malicious
381,ICMP,Suspicious Payload,High,192.168.100.105,10.0.50.179,Malicious
768,ICMP,Data Exfiltration,High,192.168.100.128,10.0.50.14,Malicious
775,TCP,Brute Force Login,Critical,192.168.100.44,10.0.50.222,Malicious
918,UDP,Port Scan,High,192.168.100.17,10.0.50.242,Malicious
1009,UDP,DDoS SYN Flood,High,192.168.100.202,10.0.50.214,Malicious
690,UDP,DDoS SYN Flood,Critical,192.168.100.185,10.0.50.155,Malicious
1486,ICMP,Brute Force Login,Critical,192.168.100.31,10.0.50.215,Malicious
1359,UDP,Unauthorized Access,Critical,192.168.100.26,10.0.50.236,Malicious
381,TCP,Malware Command,Critical,192.168.100.228,10.0.50.99,Malicious
585,ICMP,ARP Spoofing,High,192.168.100.117,10.0.50.181,Malicious
1091,UDP,Suspicious Payload,High,192.168.100.52,10.0.50.214,Malicious
456,ICMP,SQL Injection,High,192.168.100.152,10.0.50.16,Malicious
1296,ICMP,Port Scan,Critical,192.168.100.83,10.0.50.236,Malicious
289,TCP,Malware Command,Critical,192.168.100.173,10.0.50.108,Malicious
1298,ICMP,Brute Force Login,Critical,192.168.100.215,10.0.50.52,Malicious
951,UDP,Malware Command,Critical,192.168.100.80,10.0.50.99,Malicious
1047,TCP,Data Exfiltration,High,192.168.100.195,10.0.50.112,Malicious
321,UDP,Port Scan,High,192.168.100.70,10.0.50.125,Malicious
735,UDP,DDoS SYN Flood,Critical,192.168.100.207,10.0.50.215,Malicious
1398,ICMP,SQL Injection,High,192.168.100.52,10.0.50.242,Malicious
286,TCP,Botnet Traffic,Critical,192.168.100.24,10.0.50.42,Malicious
1454,TCP,DDoS SYN Flood,Critical,192.168.100.189,10.0.50.163,Malicious
374,ICMP,Botnet Traffic,Critical,192.168.100.16,10.0.50.193,Malicious
768,ICMP,Suspicious Payload,Critical,192.168.100.127,10.0.50.41,Malicious
1366,UDP,Data Exfiltration,Critical,192.168.100.32,10.0.50.86,Malicious
382,TCP,Suspicious Payload,Critical,192.168.100.180,10.0.50.207,Malicious
241,UDP,Malware Command,Critical,192.168.100.138,10.0.50.211,Malicious
1309,UDP,DDoS SYN Flood,High,192.168.100.57,10.0.50.3,Malicious
1156,UDP,Port Scan,High,192.168.100.80,10.0.50.188,Malicious
309,ICMP,Port Scan,High,192.168.100.57,10.0.50.125,Malicious
808,ICMP,Unauthorized Access,Critical,192.168.100.237,10.0.50.127,Malicious
413,ICMP,Port Scan,High,192.168.100.57,10.0.50.11,Malicious
506,TCP,Suspicious Payload,Critical,192.168.100.103,10.0.50.186,Malicious
1346,TCP,DDoS SYN Flood,Critical,192.168.100.75,10.0.50.180,Malicious
292,TCP,Unauthorized Access,Critical,192.168.100.119,10.0.50.161,Malicious
1427,UDP,Port Scan,High,192.168.100.166,10.0.50.248,Malicious
752,UDP,Botnet Traffic,Critical,192.168.100.42,10.0.50.232,Malicious
437,UDP,Suspicious Payload,High,192.168.100.162,10.0.50.84,Malicious
667,UDP,Malware Command,High,192.168.100.114,10.0.50.113,Malicious
638,ICMP,Botnet Traffic,High,192.168.100.221,10.0.50.217,Malicious
291,TCP,Data Exfiltration,Critical,192.168.100.166,10.0.50.161,Malicious
1442,UDP,Data Exfiltration,Critical,192.168.100.158,10.0.50.144,Malicious
876,UDP,Port Scan,Critical,192.168.100.59,10.0.50.196,Malicious
748,ICMP,Unauthorized Access,High,192.168.100.63,10.0.50.44,Malicious
775,UDP,DDoS SYN Flood,Critical,192.168.100.212,10.0.50.241,Malicious
809,ICMP,Unauthorized Access,High,192.168.100.228,10.0.50.144,Malicious
742,ICMP,Malware Command,High,192.168.100.153,10.0.50.1,Malicious
1469,ICMP,SQL Injection,High,192.168.100.119,10.0.50.146,Malicious
1262,TCP,Malware Command,Critical,192.168.100.123,10.0.50.181,Malicious
1085,UDP,ARP Spoofing,High,192.168.100.250,10.0.50.248,Malicious
1007,ICMP,SQL Injection,High,192.168.100.80,10.0.50.164,Malicious
1218,UDP,SQL Injection,Critical,192.168.100.137,10.0.50.252,Malicious
1352,UDP,Port Scan,High,192.168.100.5,10.0.50.233,Malicious
1166,UDP,Data Exfiltration,Critical,192.168.100.22,10.0.50.239,Malicious
720,TCP,Data Exfiltration,High,192.168.100.103,10.0.50.195,Malicious
728,TCP,DDoS SYN Flood,Critical,192.168.100.158,10.0.50.200,Malicious
1237,ICMP,SQL Injection,Critical,192.168.100.5,10.0.50.58,Malicious
256,UDP,Botnet Traffic,High,192.168.100.38,10.0.50.82,Malicious
1196,ICMP,Botnet Traffic,Critical,192.168.100.6,10.0.50.48,Malicious
1245,ICMP,Brute Force Login,Critical,192.168.100.149,10.0.50.228,Malicious
775,UDP,Suspicious Payload,Critical,192.168.100.10,10.0.50.86,Malicious
201,UDP,Data Exfiltration,Critical,192.168.100.161,10.0.50.9,Malicious
1105,UDP,DDoS SYN Flood,High,192.168.100.128,10.0.50.162,Malicious
1286,UDP,Malware Command,Critical,192.168.100.121,10.0.50.76,Malicious
437,UDP,Port Scan,High,192.168.100.30,10.0.50.33,Malicious
1042,UDP,Port Scan,Critical,192.168.100.166,10.0.50.196,Malicious
340,ICMP,Unauthorized Access,Critical,192.168.100.41,10.0.50.98,Malicious
478,TCP,Malware Command,High,192.168.100.79,10.0.50.99,Malicious
375,ICMP,Brute Force Login,High,192.168.100.234,10.0.50.158,Malicious
595,UDP,Data Exfiltration,High,192.168.100.250,10.0.50.133,Malicious
348,ICMP,Unauthorized Access,High,192.168.100.48,10.0.50.10,Malicious
1010,ICMP,Data Exfiltration,Critical,192.168.100.47,10.0.50.206,Malicious
767,ICMP,Brute Force Login,Critical,192.168.100.238,10.0.50.206,Malicious
1255,UDP,DDoS SYN Flood,Critical,192.168.100.83,10.0.50.53,Malicious
529,TCP,Suspicious Payload,Critical,192.168.100.202,10.0.50.96,Malicious
464,UDP,Brute Force Login,Critical,192.168.100.211,10.0.50.1,Malicious
937,ICMP,SQL Injection,High,192.168.100.223,10.0.50.2,Malicious
904,ICMP,Data Exfiltration,Critical,192.168.100.240,10.0.50.51,Malicious
1138,UDP,Brute Force Login,High,192.168.100.228,10.0.50.51,Malicious
581,UDP,Port Scan,Critical,192.168.100.45,10.0.50.235,Malicious
493,TCP,Brute Force Login,High,192.168.100.9,10.0.50.195,Malicious
1024,TCP,SQL Injection,High,192.168.100.134,10.0.50.194,Malicious
324,UDP,Brute Force Login,High,192.168.100.25,10.0.50.114,Malicious
348,TCP,ARP Spoofing,Critical,192.168.100.170,10.0.50.62,Malicious
475,ICMP,Data Exfiltration,Critical,192.168.100.183,10.0.50.175,Malicious
550,TCP,Brute Force Login,High,192.168.100.61,10.0.50.228,Malicious
1394,UDP,Suspicious Payload,High,192.168.100.117,10.0.50.174,Malicious
246,UDP,Brute Force Login,Critical,192.168.100.159,10.0.50.33,Malicious
820,TCP,SQL Injection,High,192.168.100.147,10.0.50.25,Malicious
443,UDP,Botnet Traffic,Critical,192.168.100.64,10.0.50.239,Malicious
275,TCP,DDoS SYN Flood,Critical,192.168.100.142,10.0.50.238,Malicious
832,TCP,DDoS SYN Flood,High,192.168.100.32,10.0.50.180,Malicious
1468,ICMP,Unauthorized Access,Critical,192.168.100.230,10.0.50.154,Malicious
976,ICMP,Suspicious Payload,Critical,192.168.100.9,10.0.50.79,Malicious
1118,ICMP,Botnet Traffic,Critical,192.168.100.162,10.0.50.227,Malicious
340,TCP,Botnet Traffic,High,192.168.100.230,10.0.50.64,Malicious
494,TCP,Botnet Traffic,Critical,192.168.100.243,10.0.50.18,Malicious
1147,TCP,DDoS SYN Flood,High,192.168.100.249,10.0.50.211,Malicious
920,ICMP,DDoS SYN Flood,High,192.168.100.105,10.0.50.69,Malicious
1090,ICMP,Malware Command,Critical,192.168.100.157,10.0.50.134,Malicious
469,UDP,Data Exfiltration,Critical,192.168.100.173,10.0.50.219,Malicious
1429,ICMP,Botnet Traffic,Critical,192.168.100.22,10.0.50.142,Malicious
977,UDP,SQL Injection,High,192.168.100.248,10.0.50.152,Malicious
1229,TCP,Malware Command,High,192.168.100.148,10.0.50.248,Malicious
1285,UDP,SQL Injection,Critical,192.168.100.80,10.0.50.88,Malicious
775,ICMP,Port Scan,High,192.168.100.4,10.0.50.211,Malicious
309,TCP,Data Exfiltration,High,192.168.100.16,10.0.50.29,Malicious
567,TCP,Suspicious Payload,High,192.168.100.219,10.0.50.198,Malicious
1005,UDP,Port Scan,Critical,192.168.100.47,10.0.50.188,Malicious
999,UDP,Brute Force Login,Critical,192.168.100.149,10.0.50.56,Malicious
1210,TCP,SQL Injection,Critical,192.168.100.191,10.0.50.227,Malicious
355,ICMP,DDoS SYN Flood,Critical,192.168.100.90,10.0.50.172,Malicious
879,TCP,SQL Injection,High,192.168.100.219,10.0.50.223,Malicious
517,UDP,Data Exfiltration,High,192.168.100.49,10.0.50.129,Malicious
386,TCP,SQL Injection,High,192.168.100.222,10.0.50.207,Malicious
269,TCP,SQL Injection,High,192.168.100.125,10.0.50.209,Malicious
776,TCP,Unauthorized Access,High,192.168.100.204,10.0.50.208,Malicious
352,UDP,Suspicious Payload,High,192.168.100.226,10.0.50.187,Malicious
914,TCP,SQL Injection,High,192.168.100.71,10.0.50.157,Malicious
414,TCP,Data Exfiltration,High,192.168.100.114,10.0.50.164,Malicious
1279,ICMP,Port Scan,Critical,192.168.100.190,10.0.50.100,Malicious
283,UDP,Suspicious Payload,High,192.168.100.200,10.0.50.228,Malicious
419,TCP,DDoS SYN Flood,Critical,192.168.100.3,10.0.50.160,Malicious
1107,ICMP,Data Exfiltration,High,192.168.100.198,10.0.50.208,Malicious
844,ICMP,Botnet Traffic,High,192.168.100.156,10.0.50.50,Malicious
1098,UDP,Data Exfiltration,High,192.168.100.144,10.0.50.240,Malicious
603,ICMP,Botnet Traffic,Critical,192.168.100.7,10.0.50.138,Malicious
839,UDP,DDoS SYN Flood,High,192.168.100.216,10.0.50.15,Malicious
1373,ICMP,Unauthorized Access,High,192.168.100.98,10.0.50.251,Malicious
435,ICMP,Data Exfiltration,High,192.168.100.238,10.0.50.164,Malicious
1126,UDP,Malware Command,High,192.168.100.166,10.0.50.38,Malicious
988,TCP,DDoS SYN Flood,High,192.168.100.238,10.0.50.118,Malicious
753,TCP,Unauthorized Access,Critical,192.168.100.227,10.0.50.88,Malicious
617,ICMP,Port Scan,Critical,192.168.100.90,10.0.50.107,Malicious
1169,TCP,SQL Injection,High,192.168.100.136,10.0.50.18,Malicious
738,UDP,Malware Command,Critical,192.168.100.222,10.0.50.147,Malicious
979,ICMP,Brute Force Login,Critical,192.168.100.127,10.0.50.126,Malicious
731,UDP,Suspicious Payload,Critical,192.168.100.15,10.0.50.225,Malicious
347,TCP,Unauthorized Access,High,192.168.100.225,10.0.50.195,Malicious
1144,TCP,SQL Injection,High,192.168.100.248,10.0.50.216,Malicious
492,UDP,Data Exfiltration,High,192.168.100.46,10.0.50.170,Malicious
1035,TCP,SQL Injection,High,192.168.100.170,10.0.50.89,Malicious
302,TCP,Unauthorized Access,Critical,192.168.100.110,10.0.50.225,Malicious
434,UDP,ARP Spoofing,Critical,192.168.100.64,10.0.50.160,Malicious
825,TCP,SQL Injection,Critical,192.168.100.118,10.0.50.35,Malicious
620,TCP,Data Exfiltration,Critical,192.168.100.201,10.0.50.234,Malicious
233,UDP,Data Exfiltration,High,192.168.100.207,10.0.50.155,Malicious
282,ICMP,DDoS SYN Flood,Critical,192.168.100.165,10.0.50.5,Malicious
1296,UDP,ARP Spoofing,High,192.168.100.89,10.0.50.102,Malicious
1101,ICMP,DDoS SYN Flood,Critical,192.168.100.219,10.0.50.254,Malicious
1410,ICMP,Brute Force Login,Critical,192.168.100.80,10.0.50.23,Malicious
766,UDP,Brute Force Login,High,192.168.100.43,10.0.50.220,Malicious
249,TCP,Botnet Traffic,High,192.168.100.16,10.0.50.52,Malicious
912,ICMP,Malware Command,Critical,192.168.100.110,10.0.50.87,Malicious
629,UDP,Unauthorized Access,High,192.168.100.179,10.0.50.48,Malicious
1047,TCP,Suspicious Payload,Critical,192.168.100.95,10.0.50.108,Malicious
239,UDP,ARP Spoofing,High,192.168.100.8,10.0.50.182,Malicious
1439,TCP,ARP Spoofing,High,192.168.100.69,10.0.50.170,Malicious
264,TCP,DDoS SYN Flood,Critical,192.168.100.207,10.0.50.227,Malicious
1389,ICMP,ARP Spoofing,Critical,192.168.100.234,10.0.50.120,Malicious
495,ICMP,Data Exfiltration,Critical,192.168.100.24,10.0.50.69,Malicious
897,UDP,Suspicious Payload,Critical,192.168.100.88,10.0.50.18,Malicious
833,ICMP,DDoS SYN Flood,High,192.168.100.127,10.0.50.110,Malicious
1121,TCP,Suspicious Payload,Critical,192.168.100.139,10.0.50.122,Malicious
1288,UDP,DDoS SYN Flood,High,192.168.100.185,10.0.50.20,Malicious
