Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
601,UDP,DDoS SYN Flood,Critical,192.168.100.1,10.0.50.63,Malicious
1476,UDP,Malware Command,High,192.168.100.118,10.0.50.20,Malicious
859,ICMP,SQL Injection,High,192.168.100.14,10.0.50.172,Malicious
329,TCP,Port Scan,High,192.168.100.179,10.0.50.246,Malicious
1362,ICMP,Malware Command,High,192.168.100.27,10.0.50.121,Malicious
345,ICMP,Botnet Traffic,Critical,192.168.100.117,10.0.50.247,Malicious
613,UDP,Botnet Traffic,Critical,192.168.100.31,10.0.50.246,Malicious
586,ICMP,DDoS SYN Flood,Critical,192.168.100.241,10.0.50.249,Malicious
615,ICMP,ARP Spoofing,Critical,192.168.100.154,10.0.50.70,Malicious
642,UDP,DDoS SYN Flood,High,192.168.100.107,10.0.50.166,Malicious
207,ICMP,Data Exfiltration,High,192.168.100.178,10.0.50.208,Malicious
728,TCP,Botnet Traffic,Critical,192.168.100.38,10.0.50.6,Malicious
1379,TCP,Brute Force Login,Critical,192.168.100.53,10.0.50.165,Malicious
1310,TCP,DDoS SYN Flood,High,192.168.100.69,10.0.50.50,Malicious
657,UDP,Malware Command,High,192.168.100.54,10.0.50.23,Malicious
423,TCP,Port Scan,Critical,192.168.100.245,10.0.50.31,Malicious
669,UDP,ARP Spoofing,High,192.168.100.125,10.0.50.161,Malicious
1151,UDP,Data Exfiltration,High,192.168.100.57,10.0.50.71,Malicious
296,TCP,Malware Command,Critical,192.168.100.56,10.0.50.208,Malicious
1406,ICMP,ARP Spoofing,High,192.168.100.107,10.0.50.162,Malicious
471,UDP,DDoS SYN Flood,Critical,192.168.100.54,10.0.50.140,Malicious
1217,ICMP,Botnet Traffic,Critical,192.168.100.94,10.0.50.71,Malicious
1271,UDP,Unauthorized Access,High,192.168.100.60,10.0.50.7,Malicious
477,UDP,Data Exfiltration,High,192.168.100.12,10.0.50.9,Malicious
1290,UDP,DDoS SYN Flood,High,192.168.100.68,10.0.50.201,Malicious
881,TCP,Data Exfiltration,Critical,192.168.100.239,10.0.50.152,Malicious
1092,TCP,Suspicious Payload,High,192.168.100.189,10.0.50.175,Malicious
831,ICMP,ARP Spoofing,Critical,192.168.100.110,10.0.50.219,Malicious
942,ICMP,DDoS SYN Flood,High,192.168.100.129,10.0.50.20,Malicious
863,ICMP,Suspicious Payload,High,192.168.100.98,10.0.50.104,Malicious
1487,TCP,Botnet Traffic,Critical,192.168.100.199,10.0.50.185,Malicious
421,UDP,Malware Command,High,192.168.100.171,10.0.50.197,Malicious
1051,UDP,DDoS SYN Flood,Critical,192.168.100.136,10.0.50.138,Malicious
1071,TCP,SQL Injection,Critical,192.168.100.95,10.0.50.231,Malicious
979,TCP,Botnet Traffic,High,192.168.100.191,10.0.50.5,Malicious
229,UDP,ARP Spoofing,Critical,192.168.100.123,10.0.50.70,Malicious
1255,TCP,Brute Force Login,High,192.168.100.228,10.0.50.171,Malicious
523,UDP,SQL Injection,High,192.168.100.162,10.0.50.39,Malicious
1499,ICMP,Unauthorized Access,Critical,192.168.100.224,10.0.50.238,Malicious
718,ICMP,Port Scan,High,192.168.100.182,10.0.50.149,Malicious
1017,UDP,Port Scan,High,192.168.100.133,10.0.50.139,Malicious
703,UDP,DDoS SYN Flood,Critical,192.168.100.82,10.0.50.12,Malicious
323,TCP,ARP Spoofing,Critical,192.168.100.51,10.0.50.12,Malicious
1050,TCP,Brute Force Login,High,192.168.100.38,10.0.50.86,Malicious
1403,UDP,SQL Injection,Critical,192.168.100.165,10.0.50.136,Malicious
1381,UDP,Brute Force Login,Critical,192.168.100.191,10.0.50.115,Malicious
519,TCP,ARP Spoofing,Critical,192.168.100.57,10.0.50.80,Malicious
288,ICMP,Suspicious Payload,High,192.168.100.112,10.0.50.203,Malicious
266,ICMP,Port Scan,Critical,192.168.100.95,10.0.50.182,Malicious
804,ICMP,Data Exfiltration,Critical,192.168.100.9,10.0.50.172,Malicious
578,TCP,Botnet Traffic,High,192.168.100.44,10.0.50.6,Malicious
1156,ICMP,Brute Force Login,High,192.168.100.98,10.0.50.89,Malicious
1472,UDP,SQL Injection,Critical,192.168.100.66,10.0.50.247,Malicious
1334,UDP,Suspicious Payload,Critical,192.168.100.97,10.0.50.177,Malicious
458,TCP,ARP Spoofing,Critical,192.168.100.47,10.0.50.137,Malicious
902,UDP,Suspicious Payload,Critical,192.168.100.73,10.0.50.175,Malicious
1449,TCP,Port Scan,Critical,192.168.100.152,10.0.50.208,Malicious
281,TCP,Malware Command,High,192.168.100.19,10.0.50.52,Malicious
1249,ICMP,Port Scan,High,192.168.100.9,10.0.50.58,Malicious
880,ICMP,ARP Spoofing,Critical,192.168.100.215,10.0.50.200,Malicious
343,ICMP,Port Scan,High,192.168.100.144,10.0.50.154,Malicious
947,UDP,Data Exfiltration,Critical,192.168.100.67,10.0.50.211,Malicious
1443,UDP,Suspicious Payload,Critical,192.168.100.151,10.0.50.124,Malicious
1062,TCP,Data Exfiltration,High,192.168.100.95,10.0.50.126,Malicious
478,UDP,Suspicious Payload,High,192.168.100.128,10.0.50.206,Malicious
546,TCP,Malware Command,Critical,192.168.100.253,10.0.50.63,Malicious
1092,ICMP,Port Scan,High,192.168.100.254,10.0.50.197,Malicious
833,ICMP,Data Exfiltration,Critical,192.168.100.157,10.0.50.222,Malicious
881,ICMP,Port Scan,High,192.168.100.201,10.0.50.245,Malicious
812,UDP,Suspicious Payload,Critical,192.168.100.151,10.0.50.93,Malicious
1048,TCP,Brute Force Login,High,192.168.100.125,10.0.50.162,Malicious
790,ICMP,ARP Spoofing,High,192.168.100.82,10.0.50.122,Malicious
409,ICMP,Unauthorized Access,Critical,192.168.100.130,10.0.50.58,Malicious
426,UDP,Port Scan,Critical,192.168.100.180,10.0.50.90,Malicious
619,ICMP,Port Scan,High,192.168.100.55,10.0.50.149,Malicious
654,ICMP,Botnet Traffic,High,192.168.100.43,10.0.50.212,Malicious
814,TCP,Port Scan,Critical,192.168.100.153,10.0.50.80,Malicious
1100,ICMP,Botnet Traffic,High,192.168.100.38,10.0.50.193,Malicious
526,ICMP,SQL Injection,High,192.168.100.248,10.0.50.162,Malicious
1474,ICMP,Malware Command,High,192.168.100.55,10.0.50.78,Malicious
1328,UDP,Botnet Traffic,High,192.168.100.18,10.0.50.91,Malicious
1229,UDP,Port Scan,High,192.168.100.254,10.0.50.99,Malicious
1199,TCP,Malware Command,High,192.168.100.203,10.0.50.61,Malicious
533,UDP,DDoS SYN Flood,Critical,192.168.100.65,10.0.50.9,Malicious
1133,UDP,SQL Injection,High,192.168.100.68,10.0.50.1,Malicious
1034,ICMP,ARP Spoofing,High,192.168.100.144,10.0.50.36,Malicious
595,UDP,Botnet Traffic,High,192.168.100.60,10.0.50.77,Malicious
1082,TCP,DDoS SYN Flood,Critical,192.168.100.99,10.0.50.127,Malicious
224,ICMP,SQL Injection,High,192.168.100.44,10.0.50.95,Malicious
1154,ICMP,Suspicious Payload,Critical,192.168.100.69,10.0.50.178,Malicious
1441,TCP,Brute Force Login,High,192.168.100.49,10.0.50.231,Malicious
282,ICMP,Unauthorized Access,Critical,192.168.100.190,10.0.50.223,Malicious
450,TCP,Botnet Traffic,High,192.168.100.210,10.0.50.11,Malicious
918,TCP,DDoS SYN Flood,High,192.168.100.122,10.0.50.67,Malicious
1489,UDP,Suspicious Payload,Critical,192.168.100.76,10.0.50.45,Malicious
764,UDP,Brute Force Login,High,192.168.100.142,10.0.50.136,Malicious
290,ICMP,SQL Injection,Critical,192.168.100.164,10.0.50.239,Malicious
1132,ICMP,SQL Injection,Critical,192.168.100.206,10.0.50.27,Malicious
553,ICMP,Suspicious Payload,Critical,192.168.100.101,10.0.50.235,Malicious
424,ICMP,SQL Injection,High,192.168.100.236,10.0.50.179,Malicious
464,UDP,SQL Injection,Critical,192.168.100.251,10.0.50.163,Malicious
437,TCP,Brute Force Login,High,192.168.100.225,10.0.50.29,Malicious
698,UDP,SQL Injection,High,192.168.100.246,10.0.50.51,Malicious
504,ICMP,Suspicious Payload,High,192.168.100.165,10.0.50.177,Malicious
501,TCP,ARP Spoofing,High,192.168.100.31,10.0.50.195,Malicious
526,ICMP,Port Scan,Critical,192.168.100.80,10.0.50.36,Malicious
509,UDP,Suspicious Payload,High,192.168.100.229,10.0.50.214,Malicious
900,UDP,Data Exfiltration,Critical,192.168.100.42,10.0.50.17,Malicious
423,UDP,ARP Spoofing,High,192.168.100.131,10.0.50.7,Malicious
223,UDP,Malware Command,High,192.168.100.3,10.0.50.21,Malicious
1407,TCP,SQL Injection,Critical,192.168.100.81,10.0.50.159,Malicious
518,ICMP,Brute Force Login,Critical,192.168.100.49,10.0.50.172,Malicious
503,ICMP,Unauthorized Access,High,192.168.100.52,10.0.50.249,Malicious
1173,UDP,DDoS SYN Flood,High,192.168.100.110,10.0.50.152,Malicious
561,ICMP,Botnet Traffic,Critical,192.168.100.169,10.0.50.36,Malicious
781,TCP,Unauthorized Access,Critical,192.168.100.94,10.0.50.4,Malicious
243,ICMP,ARP Spoofing,High,192.168.100.9,10.0.50.123,Malicious
520,UDP,Suspicious Payload,High,192.168.100.29,10.0.50.52,Malicious
212,TCP,Malware Command,High,192.168.100.235,10.0.50.53,Malicious
706,ICMP,DDoS SYN Flood,High,192.168.100.199,10.0.50.107,Malicious
447,ICMP,Brute Force Login,High,192.168.100.201,10.0.50.229,Malicious
1413,UDP,Data Exfiltration,High,192.168.100.187,10.0.50.144,Malicious
920,TCP,Malware Command,High,192.168.100.132,10.0.50.39,Malicious
256,TCP,ARP Spoofing,High,192.168.100.162,10.0.50.46,Malicious
1019,TCP,SQL Injection,Critical,192.168.100.196,10.0.50.194,Malicious
896,TCP,Malware Command,Critical,192.168.100.228,10.0.50.148,Malicious
1169,ICMP,Botnet Traffic,High,192.168.100.101,10.0.50.243,Malicious
1459,UDP,Malware Command,Critical,192.168.100.251,10.0.50.124,Malicious
1420,TCP,Suspicious Payload,Critical,192.168.100.162,10.0.50.195,Malicious
1381,UDP,Botnet Traffic,High,192.168.100.150,10.0.50.82,Malicious
1086,UDP,Botnet Traffic,High,192.168.100.230,10.0.50.44,Malicious
1123,TCP,Botnet Traffic,Critical,192.168.100.90,10.0.50.17,Malicious
920,TCP,Botnet Traffic,High,192.168.100.14,10.0.50.39,Malicious
695,ICMP,Port Scan,High,192.168.100.38,10.0.50.127,Malicious
294,ICMP,Malware Command,High,192.168.100.5,10.0.50.251,Malicious
712,TCP,Botnet Traffic,High,192.168.100.106,10.0.50.12,Malicious
1216,TCP,SQL Injection,Critical,192.168.100.28,10.0.50.186,Malicious
1084,UDP,Botnet Traffic,Critical,192.168.100.248,10.0.50.195,Malicious
752,TCP,Data Exfiltration,High,192.168.100.199,10.0.50.91,Malicious
1340,ICMP,Malware Command,High,192.168.100.213,10.0.50.227,Malicious
1099,UDP,Unauthorized Access,Critical,192.168.100.30,10.0.50.250,Malicious
1331,UDP,DDoS SYN Flood,High,192.168.100.103,10.0.50.110,Malicious
1349,UDP,Brute Force Login,Critical,192.168.100.223,10.0.50.212,Malicious
253,TCP,Malware Command,Critical,192.168.100.63,10.0.50.204,Malicious
1491,TCP,Suspicious Payload,High,192.168.100.57,10.0.50.234,Malicious
678,ICMP,DDoS SYN Flood,High,192.168.100.253,10.0.50.216,Malicious
1062,UDP,Data Exfiltration,Critical,192.168.100.19,10.0.50.183,Malicious
427,TCP,Malware Command,High,192.168.100.31,10.0.50.27,Malicious
833,UDP,Suspicious Payload,High,192.168.100.252,10.0.50.58,Malicious
476,UDP,Malware Command,High,192.168.100.127,10.0.50.238,Malicious
1489,UDP,Suspicious Payload,High,192.168.100.127,10.0.50.17,Malicious
988,UDP,Botnet Traffic,Critical,192.168.100.189,10.0.50.26,Malicious
277,UDP,Unauthorized Access,Critical,192.168.100.235,10.0.50.31,Malicious
928,ICMP,Malware Command,High,192.168.100.121,10.0.50.68,Malicious
356,UDP,SQL Injection,Critical,192.168.100.188,10.0.50.250,Malicious
413,UDP,Unauthorized Access,Critical,192.168.100.104,10.0.50.90,Malicious
1332,TCP,Port Scan,Critical,192.168.100.173,10.0.50.58,Malicious
944,UDP,Malware Command,Critical,192.168.100.142,10.0.50.203,Malicious
1246,TCP,Unauthorized Access,Critical,192.168.100.106,10.0.50.81,Malicious
214,ICMP,Data Exfiltration,Critical,192.168.100.13,10.0.50.150,Malicious
1164,TCP,Malware Command,Critical,192.168.100.224,10.0.50.29,Malicious
1370,ICMP,DDoS SYN Flood,High,192.168.100.202,10.0.50.6,Malicious
1285,TCP,Suspicious Payload,Critical,192.168.100.12,10.0.50.215,Malicious
802,ICMP,Botnet Traffic,Critical,192.168.100.54,10.0.50.187,Malicious
882,UDP,Suspicious Payload,Critical,192.168.100.14,10.0.50.99,Malicious
1114,ICMP,Malware Command,Critical,192.168.100.176,10.0.50.150,Malicious
925,ICMP,Brute Force Login,Critical,192.168.100.219,10.0.50.152,Malicious
1457,UDP,Botnet Traffic,Critical,192.168.100.26,10.0.50.138,Malicious
474,TCP,ARP Spoofing,High,192.168.100.242,10.0.50.86,Malicious
724,TCP,Unauthorized Access,High,192.168.100.115,10.0.50.236,Malicious
1482,ICMP,Malware Command,Critical,192.168.100.82,10.0.50.53,Malicious
845,TCP,ARP Spoofing,High,192.168.100.32,10.0.50.230,Malicious
275,ICMP,Brute Force Login,Critical,192.168.100.17,10.0.50.247,Malicious
639,UDP,Suspicious Payload,High,192.168.100.124,10.0.50.209,Malicious
325,TCP,Data Exfiltration,Critical,192.168.100.247,10.0.50.121,Malicious
671,TCP,Brute Force Login,High,192.168.100.7,10.0.50.115,Malicious
1277,ICMP,ARP Spoofing,Critical,192.168.100.206,10.0.50.157,Malicious
494,UDP,Unauthorized Access,High,192.168.100.87,10.0.50.74,Malicious
1078,UDP,DDoS SYN Flood,Critical,192.168.100.167,10.0.50.227,Malicious
519,TCP,SQL Injection,High,192.168.100.85,10.0.50.253,Malicious
1372,UDP,ARP Spoofing,High,192.168.100.25,10.0.50.222,Malicious
1365,TCP,Brute Force Login,Critical,192.168.100.233,10.0.50.203,Malicious
793,ICMP,Botnet Traffic,High,192.168.100.227,10.0.50.223,Malicious
241,TCP,Malware Command,Critical,192.168.100.169,10.0.50.209,Malicious
863,UDP,Suspicious Payload,Critical,192.168.100.225,10.0.50.157,Malicious
963,UDP,Malware Command,High,192.168.100.110,10.0.50.115,Malicious
851,TCP,Brute Force Login,High,192.168.100.233,10.0.50.48,Malicious
203,ICMP,Botnet Traffic,Critical,192.168.100.129,10.0.50.172,Malicious
1473,ICMP,Brute Force Login,Critical,192.168.100.95,10.0.50.76,Malicious
282,ICMP,Unauthorized Access,Critical,192.168.100.89,10.0.50.150,Malicious
222,TCP,SQL Injection,Critical,192.168.100.169,10.0.50.13,Malicious
288,ICMP,Unauthorized Access,High,192.168.100.216,10.0.50.48,Malicious
456,UDP,Botnet Traffic,High,192.168.100.224,10.0.50.164,Malicious
1480,TCP,Suspicious Payload,High,192.168.100.53,10.0.50.228,Malicious
290,UDP,Malware Command,Critical,192.168.100.158,10.0.50.228,Malicious
488,UDP,ARP Spoofing,Critical,192.168.100.224,10.0.50.160,Malicious
1442,TCP,Suspicious Payload,High,192.168.100.162,10.0.50.76,Malicious
203,TCP,Suspicious Payload,High,192.168.100.118,10.0.50.152,Malicious
1095,TCP,DDoS SYN Flood,High,192.168.100.86,10.0.50.209,Malicious
578,ICMP,Botnet Traffic,High,192.168.100.131,10.0.50.166,Malicious
422,UDP,ARP Spoofing,High,192.168.100.5,10.0.50.90,Malicious
1412,UDP,Suspicious Payload,High,192.168.100.232,10.0.50.234,Malicious
505,ICMP,SQL Injection,High,192.168.100.168,10.0.50.66,Malicious
363,UDP,Suspicious Payload,High,192.168.100.163,10.0.50.111,Malicious
280,ICMP,Malware Command,High,192.168.100.124,10.0.50.82,Malicious
899,UDP,Malware Command,Critical,192.168.100.201,10.0.50.176,Malicious
1280,ICMP,Unauthorized Access,Critical,192.168.100.81,10.0.50.49,Malicious
1022,ICMP,Unauthorized Access,High,192.168.100.40,10.0.50.84,Malicious
351,ICMP,Data Exfiltration,High,192.168.100.138,10.0.50.149,Malicious
1292,ICMP,Malware Command,High,192.168.100.228,10.0.50.178,Malicious
854,ICMP,SQL Injection,High,192.168.100.27,10.0.50.108,Malicious
750,UDP,Port Scan,High,192.168.100.223,10.0.50.172,Malicious
358,ICMP,Malware Command,Critical,192.168.100.183,10.0.50.11,Malicious
919,ICMP,Malware Command,Critical,192.168.100.84,10.0.50.112,Malicious
946,ICMP,Suspicious Payload,High,192.168.100.146,10.0.50.198,Malicious
524,ICMP,Suspicious Payload,Critical,192.168.100.85,10.0.50.197,Malicious
789,ICMP,Unauthorized Access,High,192.168.100.221,10.0.50.87,Malicious
1249,TCP,Botnet Traffic,Critical,192.168.100.97,10.0.50.71,Malicious
791,ICMP,Malware Command,High,192.168.100.52,10.0.50.198,Malicious
672,UDP,Botnet Traffic,High,192.168.100.67,10.0.50.153,Malicious
966,ICMP,Brute Force Login,High,192.168.100.174,10.0.50.186,Malicious
800,UDP,Malware Command,Critical,192.168.100.124,10.0.50.67,Malicious
599,TCP,Malware Command,High,192.168.100.206,10.0.50.136,Malicious
791,UDP,Brute Force Login,High,192.168.100.112,10.0.50.238,Malicious
1425,ICMP,Brute Force Login,High,192.168.100.67,10.0.50.60,Malicious
1061,ICMP,Suspicious Payload,High,192.168.100.238,10.0.50.169,Malicious
798,UDP,Unauthorized Access,Critical,192.168.100.61,10.0.50.54,Malicious
637,TCP,SQL Injection,Critical,192.168.100.97,10.0.50.181,Malicious
608,UDP,DDoS SYN Flood,High,192.168.100.15,10.0.50.145,Malicious
1187,ICMP,SQL Injection,Critical,192.168.100.190,10.0.50.78,Malicious
885,ICMP,DDoS SYN Flood,High,192.168.100.123,10.0.50.162,Malicious
810,UDP,Suspicious Payload,High,192.168.100.121,10.0.50.180,Malicious
343,TCP,ARP Spoofing,Critical,192.168.100.221,10.0.50.114,Malicious
1060,ICMP,Malware Command,High,192.168.100.70,10.0.50.142,Malicious
343,ICMP,Botnet Traffic,Critical,192.168.100.253,10.0.50.116,Malicious
1251,TCP,Malware Command,High,192.168.100.212,10.0.50.100,Malicious
542,TCP,Port Scan,Critical,192.168.100.146,10.0.50.115,Malicious
1238,TCP,Botnet Traffic,Critical,192.168.100.229,10.0.50.126,Malicious
789,TCP,Unauthorized Access,Critical,192.168.100.104,10.0.50.203,Malicious
1495,UDP,DDoS SYN Flood,High,192.168.100.24,10.0.50.165,Malicious
386,UDP,SQL Injection,Critical,192.168.100.85,10.0.50.185,Malicious
1155,TCP,ARP Spoofing,High,192.168.100.198,10.0.50.111,Malicious
1163,UDP,Suspicious Payload,High,192.168.100.148,10.0.50.175,Malicious
836,ICMP,Suspicious Payload,Critical,192.168.100.9,10.0.50.94,Malicious
469,UDP,Botnet Traffic,High,192.168.100.3,10.0.50.239,Malicious
856,UDP,DDoS SYN Flood,High,192.168.100.112,10.0.50.224,Malicious
258,UDP,Brute Force Login,Critical,192.168.100.107,10.0.50.81,Malicious
1256,TCP,Suspicious Payload,Critical,192.168.100.63,10.0.50.76,Malicious
848,TCP,Data Exfiltration,High,192.168.100.163,10.0.50.92,Malicious
665,UDP,ARP Spoofing,High,192.168.100.17,10.0.50.171,Malicious
1219,UDP,DDoS SYN Flood,Critical,192.168.100.242,10.0.50.106,Malicious
530,UDP,Data Exfiltration,High,192.168.100.88,10.0.50.90,Malicious
825,ICMP,ARP Spoofing,High,192.168.100.27,10.0.50.192,Malicious
403,ICMP,Unauthorized Access,High,192.168.100.54,10.0.50.1,Malicious
1151,ICMP,Malware Command,High,192.168.100.33,10.0.50.17,Malicious
1042,ICMP,ARP Spoofing,Critical,192.168.100.83,10.0.50.148,Malicious
258,TCP,Suspicious Payload,Critical,192.168.100.11,10.0.50.182,Malicious
872,TCP,Port Scan,Critical,192.168.100.138,10.0.50.19,Malicious
1172,UDP,Brute Force Login,High,192.168.100.71,10.0.50.72,Malicious
597,TCP,Unauthorized Access,Critical,192.168.100.18,10.0.50.239,Malicious
430,TCP,DDoS SYN Flood,Critical,192.168.100.155,10.0.50.102,Malicious
1353,ICMP,Brute Force Login,High,192.168.100.193,10.0.50.74,Malicious
1017,TCP,Port Scan,Critical,192.168.100.196,10.0.50.66,Malicious
783,UDP,SQL Injection,Critical,192.168.100.22,10.0.50.25,Malicious
273,ICMP,Brute Force Login,Critical,192.168.100.199,10.0.50.120,Malicious
1380,ICMP,SQL Injection,High,192.168.100.36,10.0.50.43,Malicious
760,TCP,Malware Command,Critical,192.168.100.250,10.0.50.100,Malicious
804,ICMP,ARP Spoofing,Critical,192.168.100.212,10.0.50.81,Malicious
818,UDP,DDoS SYN Flood,Critical,192.168.100.178,10.0.50.166,Malicious
1337,ICMP,SQL Injection,High,192.168.100.92,10.0.50.65,Malicious
666,UDP,Brute Force Login,Critical,192.168.100.31,10.0.50.246,Malicious
876,ICMP,Brute Force Login,Critical,192.168.100.92,10.0.50.194,Malicious
952,UDP,Suspicious Payload,Critical,192.168.100.135,10.0.50.9,Malicious
1214,ICMP,Malware Command,High,192.168.100.174,10.0.50.240,Malicious
1430,TCP,SQL Injection,High,192.168.100.42,10.0.50.14,Malicious
1332,ICMP,Unauthorized Access,High,192.168.100.119,10.0.50.48,Malicious
1337,ICMP,Port Scan,Critical,192.168.100.161,10.0.50.206,Malicious
307,ICMP,Unauthorized Access,Critical,192.168.100.240,10.0.50.91,Malicious
717,TCP,Suspicious Payload,Critical,192.168.100.98,10.0.50.216,Malicious
850,UDP,ARP Spoofing,Critical,192.168.100.207,10.0.50.180,Malicious
725,UDP,Malware Command,High,192.168.100.218,10.0.50.175,Malicious
495,UDP,SQL Injection,Critical,192.168.100.191,10.0.50.213,Malicious
743,UDP,Unauthorized Access,High,192.168.100.158,10.0.50.209,Malicious
1333,ICMP,Malware Command,High,192.168.100.139,10.0.50.213,Malicious
1381,UDP,Data Exfiltration,High,192.168.100.253,10.0.50.113,Malicious
1243,TCP,Suspicious Payload,High,192.168.100.252,10.0.50.148,Malicious
1284,ICMP,Unauthorized Access,Critical,192.168.100.63,10.0.50.36,Malicious
1379,TCP,Data Exfiltration,Critical,192.168.100.102,10.0.50.115,Malicious
431,TCP,ARP Spoofing,High,192.168.100.82,10.0.50.16,Malicious
555,UDP,Botnet Traffic,Critical,192.168.100.33,10.0.50.138,Malicious
1454,TCP,Data Exfiltration,Critical,192.168.100.79,10.0.50.218,Malicious
1214,ICMP,Suspicious Payload,High,192.168.100.126,10.0.50.148,Malicious
416,ICMP,ARP Spoofing,High,192.168.100.18,10.0.50.65,Malicious
1048,ICMP,SQL Injection,Critical,192.168.100.85,10.0.50.72,Malicious
852,ICMP,Unauthorized Access,High,192.168.100.2,10.0.50.192,Malicious
940,ICMP,Data Exfiltration,High,192.168.100.223,10.0.50.59,Malicious
