Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
179,ICMP,API Request,Malicious,172.16.39.163,192.168.129.194
1017,UDP,DDoS SYN Flood,Normal,172.16.31.70,192.168.170.90
1287,ICMP,Malware Command,Malicious,172.16.23.155,192.168.72.118
1068,ICMP,Botnet Traffic,Normal,172.16.137.179,192.168.225.165
87,ICMP,Web Request,Malicious,172.16.1.44,192.168.177.26
146,UDP,Web Request,Normal,172.16.202.181,192.168.4.213
1133,TCP,Suspicious Payload,Normal,172.16.18.84,192.168.41.135
1427,UDP,Port Scan,Normal,172.16.233.11,192.168.182.251
661,TCP,Brute Force Login,Normal,172.16.143.113,192.168.30.180
645,UDP,DDoS SYN Flood,Malicious,172.16.173.130,192.168.157.34
1336,ICMP,Data Exfiltration,Normal,172.16.228.79,192.168.48.170
721,TCP,Data Exfiltration,Normal,172.16.177.254,192.168.63.144
304,TCP,Email Transmission,Malicious,172.16.124.102,192.168.20.150
79,TCP,VPN Tunnel,Normal,172.16.175.207,192.168.104.227
426,TCP,Web Request,Normal,172.16.105.24,192.168.142.48
255,ICMP,Botnet Traffic,Malicious,172.16.183.211,192.168.56.53
844,UDP,Port Scan,Normal,172.16.45.46,192.168.13.56
564,UDP,SQL Injection,Normal,172.16.231.178,192.168.176.145
956,TCP,SQL Injection,Normal,172.16.231.238,192.168.194.225
567,UDP,VPN Tunnel,Malicious,172.16.145.201,192.168.90.77
696,UDP,File Transfer,Normal,172.16.248.178,192.168.36.147
900,UDP,API Request,Malicious,172.16.172.52,192.168.28.168
339,UDP,API Request,Normal,172.16.159.60,192.168.28.92
933,UDP,User Login,Malicious,172.16.86.142,192.168.229.11
91,UDP,DNS Query,Malicious,172.16.242.100,192.168.57.169
385,UDP,Malware Command,Malicious,172.16.208.11,192.168.144.32
484,UDP,SQL Injection,Malicious,172.16.138.52,192.168.9.239
1461,ICMP,ARP Spoofing,Malicious,172.16.133.171,192.168.225.51
338,TCP,Suspicious Payload,Malicious,172.16.25.220,192.168.111.120
631,TCP,Heartbeat Packet,Malicious,172.16.248.10,192.168.182.27
65,UDP,SQL Injection,Normal,172.16.67.241,192.168.242.8
539,TCP,Brute Force Login,Normal,172.16.23.148,192.168.14.145
705,UDP,Malware Command,Malicious,172.16.110.121,192.168.73.37
1489,ICMP,Email Transmission,Malicious,172.16.148.146,192.168.172.46
822,ICMP,Botnet Traffic,Normal,172.16.188.20,192.168.55.123
1453,UDP,Port Scan,Normal,172.16.44.195,192.168.162.134
658,UDP,Botnet Traffic,Malicious,172.16.205.211,192.168.52.72
709,UDP,Web Request,Normal,172.16.101.252,192.168.229.72
953,UDP,Unauthorized Access,Malicious,172.16.139.102,192.168.140.42
1441,UDP,Database Query,Normal,172.16.134.171,192.168.126.211
1308,TCP,DDoS SYN Flood,Normal,172.16.201.249,192.168.236.86
577,ICMP,Web Request,Malicious,172.16.60.156,192.168.243.5
1125,TCP,Malware Command,Normal,172.16.237.227,192.168.117.33
865,TCP,DNS Query,Malicious,172.16.186.76,192.168.35.133
1341,UDP,Unauthorized Access,Malicious,172.16.12.89,192.168.99.219
1164,TCP,SQL Injection,Normal,172.16.124.117,192.168.177.38
563,TCP,Malware Command,Malicious,172.16.108.51,192.168.177.23
1082,ICMP,Malware Command,Malicious,172.16.215.244,192.168.71.82
1410,TCP,Malware Command,Normal,172.16.87.35,192.168.75.228
485,UDP,User Login,Malicious,172.16.246.232,192.168.18.80
1476,UDP,Web Request,Malicious,172.16.14.127,192.168.4.108
1257,ICMP,DDoS SYN Flood,Normal,172.16.170.196,192.168.138.175
362,UDP,User Login,Normal,172.16.87.174,192.168.204.32
296,TCP,SQL Injection,Normal,172.16.232.110,192.168.233.165
1288,TCP,User Login,Normal,172.16.104.6,192.168.101.249
807,TCP,Cloud Sync,Malicious,172.16.20.251,192.168.19.138
1196,TCP,ARP Spoofing,Malicious,172.16.66.40,192.168.127.126
1198,UDP,SQL Injection,Normal,172.16.152.141,192.168.145.116
1086,TCP,DDoS SYN Flood,Normal,172.16.92.201,192.168.46.150
290,TCP,Data Exfiltration,Normal,172.16.141.48,192.168.25.211
591,ICMP,API Request,Normal,172.16.110.144,192.168.23.201
203,TCP,API Request,Normal,172.16.79.226,192.168.196.194
1119,ICMP,DNS Query,Normal,172.16.101.7,192.168.20.42
495,UDP,Malware Command,Normal,172.16.43.21,192.168.250.232
1048,UDP,Data Exfiltration,Normal,172.16.121.200,192.168.232.110
360,TCP,Email Transmission,Malicious,172.16.126.164,192.168.77.49
924,ICMP,Brute Force Login,Normal,172.16.223.25,192.168.72.38
972,ICMP,SQL Injection,Malicious,172.16.85.243,192.168.225.51
860,TCP,SQL Injection,Normal,172.16.67.238,192.168.30.172
630,ICMP,DDoS SYN Flood,Malicious,172.16.62.190,192.168.204.253
1350,ICMP,SQL Injection,Normal,172.16.45.117,192.168.3.104
1364,ICMP,Botnet Traffic,Normal,172.16.186.22,192.168.65.252
918,UDP,ARP Spoofing,Normal,172.16.21.122,192.168.152.151
1051,TCP,Web Request,Normal,172.16.116.181,192.168.219.183
1370,ICMP,Data Exfiltration,Malicious,172.16.160.187,192.168.112.68
1257,ICMP,Cloud Sync,Normal,172.16.230.29,192.168.139.230
772,TCP,Web Request,Normal,172.16.175.141,192.168.12.69
999,UDP,Heartbeat Packet,Normal,172.16.146.30,192.168.157.71
73,TCP,Web Request,Malicious,172.16.71.92,192.168.92.126
1447,UDP,ARP Spoofing,Malicious,172.16.80.248,192.168.229.157
1001,ICMP,Web Request,Normal,172.16.132.167,192.168.179.156
94,ICMP,Suspicious Payload,Normal,172.16.131.159,192.168.65.189
352,TCP,Port Scan,Malicious,172.16.91.230,192.168.152.80
495,UDP,VPN Tunnel,Normal,172.16.125.135,192.168.241.140
1151,TCP,Malware Command,Malicious,172.16.211.143,192.168.203.90
183,UDP,File Transfer,Malicious,172.16.155.171,192.168.70.149
659,UDP,Heartbeat Packet,Normal,172.16.22.141,192.168.96.119
317,ICMP,Brute Force Login,Normal,172.16.3.178,192.168.149.79
439,TCP,ARP Spoofing,Malicious,172.16.67.157,192.168.186.83
663,ICMP,Data Exfiltration,Normal,172.16.38.218,192.168.159.52
732,UDP,DNS Query,Malicious,172.16.173.25,192.168.145.171
970,UDP,Heartbeat Packet,Malicious,172.16.150.70,192.168.8.31
314,UDP,DDoS SYN Flood,Normal,172.16.29.190,192.168.241.158
1424,UDP,SQL Injection,Normal,172.16.80.218,192.168.208.204
225,TCP,Web Request,Normal,172.16.130.50,192.168.240.32
950,ICMP,File Transfer,Normal,172.16.153.101,192.168.57.94
57,ICMP,DNS Query,Malicious,172.16.160.202,192.168.244.53
705,ICMP,Unauthorized Access,Normal,172.16.77.166,192.168.128.217
1454,TCP,DNS Query,Malicious,172.16.17.167,192.168.152.117
798,TCP,Port Scan,Normal,172.16.9.231,192.168.199.243
1472,UDP,DDoS SYN Flood,Malicious,172.16.215.161,192.168.20.173
920,UDP,Database Query,Malicious,172.16.248.9,192.168.232.230
739,UDP,Cloud Sync,Normal,172.16.153.234,192.168.107.73
1184,ICMP,Unauthorized Access,Malicious,172.16.19.225,192.168.105.94
1265,UDP,Web Request,Malicious,172.16.170.254,192.168.83.235
248,UDP,SQL Injection,Normal,172.16.57.24,192.168.93.138
307,UDP,Brute Force Login,Malicious,172.16.80.114,192.168.242.109
1475,UDP,Brute Force Login,Malicious,172.16.82.119,192.168.147.107
1487,TCP,File Transfer,Normal,172.16.176.142,192.168.220.189
1004,TCP,Malware Command,Normal,172.16.30.219,192.168.53.247
718,TCP,Cloud Sync,Normal,172.16.117.214,192.168.159.104
705,TCP,VPN Tunnel,Normal,172.16.220.169,192.168.30.219
190,ICMP,User Login,Malicious,172.16.32.216,192.168.85.188
709,TCP,Port Scan,Malicious,172.16.155.12,192.168.206.155
777,TCP,Web Request,Normal,172.16.25.46,192.168.196.120
324,TCP,File Transfer,Normal,172.16.106.73,192.168.60.97
99,TCP,Port Scan,Malicious,172.16.84.162,192.168.159.73
1142,UDP,Botnet Traffic,Normal,172.16.25.211,192.168.57.44
1488,TCP,Port Scan,Normal,172.16.82.209,192.168.25.20
472,UDP,Botnet Traffic,Normal,172.16.163.172,192.168.35.221
298,UDP,Heartbeat Packet,Malicious,172.16.254.77,192.168.21.136
706,ICMP,Data Exfiltration,Normal,172.16.251.23,192.168.236.194
914,UDP,Botnet Traffic,Normal,172.16.254.118,192.168.212.240
1476,TCP,File Transfer,Normal,172.16.247.183,192.168.90.24
245,UDP,Database Query,Normal,172.16.227.17,192.168.163.187
184,UDP,Malware Command,Normal,172.16.20.87,192.168.170.4
304,UDP,File Transfer,Malicious,172.16.85.71,192.168.39.26
145,ICMP,VPN Tunnel,Malicious,172.16.190.69,192.168.42.10
1247,UDP,SQL Injection,Normal,172.16.158.31,192.168.109.55
1035,TCP,Brute Force Login,Malicious,172.16.127.2,192.168.220.230
1153,ICMP,Data Exfiltration,Malicious,172.16.184.104,192.168.12.60
1486,UDP,API Request,Malicious,172.16.110.196,192.168.143.79
532,UDP,Brute Force Login,Malicious,172.16.162.24,192.168.154.66
1386,ICMP,API Request,Malicious,172.16.92.48,192.168.105.152
896,UDP,VPN Tunnel,Normal,172.16.251.34,192.168.211.246
105,ICMP,Malware Command,Malicious,172.16.71.102,192.168.176.106
1389,ICMP,User Login,Normal,172.16.94.128,192.168.241.198
173,TCP,VPN Tunnel,Normal,172.16.66.16,192.168.100.25
606,ICMP,Brute Force Login,Normal,172.16.69.62,192.168.227.109
570,TCP,Cloud Sync,Normal,172.16.130.154,192.168.164.106
1337,UDP,Unauthorized Access,Malicious,172.16.250.193,192.168.63.179
734,TCP,Email Transmission,Malicious,172.16.231.55,192.168.183.109
1371,UDP,DDoS SYN Flood,Normal,172.16.166.235,192.168.246.79
313,TCP,Suspicious Payload,Normal,172.16.35.150,192.168.90.205
499,ICMP,Malware Command,Normal,172.16.109.240,192.168.124.238
566,TCP,DDoS SYN Flood,Normal,172.16.147.135,192.168.221.149
1063,UDP,Web Request,Malicious,172.16.109.159,192.168.166.33
739,ICMP,Database Query,Malicious,172.16.172.218,192.168.199.192
237,UDP,VPN Tunnel,Normal,172.16.198.11,192.168.86.3
842,ICMP,Database Query,Malicious,172.16.18.220,192.168.151.119
1220,ICMP,VPN Tunnel,Normal,172.16.22.151,192.168.92.252
170,UDP,Database Query,Malicious,172.16.231.87,192.168.146.58
180,UDP,File Transfer,Malicious,172.16.86.253,192.168.74.253
63,TCP,ARP Spoofing,Malicious,172.16.193.179,192.168.246.247
245,TCP,ARP Spoofing,Normal,172.16.119.206,192.168.142.190
1176,TCP,User Login,Normal,172.16.115.225,192.168.196.85
1359,ICMP,Botnet Traffic,Normal,172.16.251.170,192.168.79.15
1109,UDP,Database Query,Normal,172.16.107.88,192.168.221.243
340,TCP,Data Exfiltration,Malicious,172.16.45.88,192.168.20.178
655,UDP,VPN Tunnel,Normal,172.16.174.249,192.168.65.189
297,TCP,Botnet Traffic,Malicious,172.16.189.229,192.168.37.113
1490,UDP,ARP Spoofing,Malicious,172.16.183.90,192.168.81.166
248,TCP,ARP Spoofing,Malicious,172.16.80.201,192.168.198.198
111,ICMP,ARP Spoofing,Normal,172.16.54.220,192.168.45.106
556,TCP,VPN Tunnel,Normal,172.16.158.36,192.168.209.154
1064,ICMP,Cloud Sync,Malicious,172.16.211.252,192.168.74.116
677,UDP,Botnet Traffic,Normal,172.16.102.206,192.168.190.180
72,UDP,Suspicious Payload,Malicious,172.16.194.199,192.168.119.83
289,ICMP,ARP Spoofing,Normal,172.16.144.206,192.168.17.135
1453,ICMP,Botnet Traffic,Normal,172.16.166.134,192.168.199.41
783,TCP,Web Request,Malicious,172.16.9.210,192.168.106.24
258,UDP,VPN Tunnel,Normal,172.16.116.77,192.168.79.87
1074,ICMP,SQL Injection,Normal,172.16.191.123,192.168.239.42
1258,UDP,File Transfer,Malicious,172.16.203.237,192.168.28.92
1263,UDP,Data Exfiltration,Malicious,172.16.107.69,192.168.69.55
539,TCP,SQL Injection,Normal,172.16.74.45,192.168.120.219
972,UDP,Port Scan,Normal,172.16.179.144,192.168.102.144
1401,TCP,Suspicious Payload,Normal,172.16.129.75,192.168.226.1
1185,UDP,API Request,Normal,172.16.58.193,192.168.110.4
744,ICMP,API Request,Malicious,172.16.189.224,192.168.9.184
1309,ICMP,Web Request,Normal,172.16.187.229,192.168.68.14
1394,UDP,Unauthorized Access,Malicious,172.16.16.81,192.168.180.252
924,UDP,DDoS SYN Flood,Normal,172.16.173.3,192.168.163.192
304,UDP,SQL Injection,Malicious,172.16.226.76,192.168.215.23
1438,UDP,Heartbeat Packet,Normal,172.16.245.175,192.168.138.184
322,UDP,Data Exfiltration,Normal,172.16.156.149,192.168.51.44
1449,ICMP,Port Scan,Malicious,172.16.89.210,192.168.18.244
271,TCP,Database Query,Malicious,172.16.105.29,192.168.100.46
1110,ICMP,API Request,Normal,172.16.224.254,192.168.207.208
937,TCP,Data Exfiltration,Malicious,172.16.32.204,192.168.246.97
1356,ICMP,Cloud Sync,Normal,172.16.135.129,192.168.238.161
952,TCP,API Request,Malicious,172.16.148.28,192.168.37.102
1093,ICMP,File Transfer,Malicious,172.16.66.158,192.168.178.178
1097,TCP,Database Query,Normal,172.16.164.178,192.168.102.27
1259,ICMP,Botnet Traffic,Normal,172.16.55.191,192.168.91.236
257,TCP,API Request,Normal,172.16.42.222,192.168.156.215
440,UDP,Data Exfiltration,Normal,172.16.15.226,192.168.209.211
375,TCP,Cloud Sync,Malicious,172.16.21.230,192.168.64.248
106,TCP,Unauthorized Access,Malicious,172.16.248.163,192.168.104.135
1034,ICMP,Port Scan,Malicious,172.16.128.170,192.168.229.168
1288,UDP,Web Request,Normal,172.16.123.18,192.168.123.107
180,TCP,Botnet Traffic,Normal,172.16.106.38,192.168.187.147
288,UDP,Suspicious Payload,Normal,172.16.253.253,192.168.129.186
816,ICMP,Database Query,Normal,172.16.165.78,192.168.154.115
463,ICMP,ARP Spoofing,Malicious,172.16.27.74,192.168.98.89
130,UDP,SQL Injection,Malicious,172.16.148.244,192.168.214.73
123,ICMP,Heartbeat Packet,Malicious,172.16.143.96,192.168.66.253
87,ICMP,Botnet Traffic,Normal,172.16.6.239,192.168.12.20
505,ICMP,Malware Command,Malicious,172.16.56.200,192.168.174.41
1313,TCP,DDoS SYN Flood,Malicious,172.16.111.156,192.168.8.245
626,TCP,Suspicious Payload,Malicious,172.16.253.4,192.168.106.183
425,ICMP,DNS Query,Normal,172.16.36.235,192.168.142.22
645,ICMP,Email Transmission,Malicious,172.16.172.67,192.168.60.46
676,UDP,Email Transmission,Malicious,172.16.18.65,192.168.100.203
607,TCP,User Login,Normal,172.16.146.156,192.168.177.23
905,ICMP,Cloud Sync,Normal,172.16.140.145,192.168.149.30
383,ICMP,Database Query,Normal,172.16.98.54,192.168.206.60
939,ICMP,Port Scan,Malicious,172.16.213.67,192.168.177.87
720,ICMP,Data Exfiltration,Malicious,172.16.1.74,192.168.56.252
718,TCP,Malware Command,Malicious,172.16.29.239,192.168.62.197
1132,TCP,Cloud Sync,Malicious,172.16.206.112,192.168.200.137
188,UDP,VPN Tunnel,Malicious,172.16.198.233,192.168.10.206
1090,UDP,Botnet Traffic,Malicious,172.16.179.38,192.168.183.59
366,TCP,User Login,Normal,172.16.116.83,192.168.249.106
529,ICMP,VPN Tunnel,Malicious,172.16.63.7,192.168.18.66
304,ICMP,API Request,Malicious,172.16.130.188,192.168.37.244
1462,ICMP,VPN Tunnel,Malicious,172.16.37.237,192.168.150.166
1303,TCP,Email Transmission,Normal,172.16.179.9,192.168.199.180
414,TCP,Unauthorized Access,Normal,172.16.13.251,192.168.26.132
366,ICMP,DNS Query,Malicious,172.16.101.69,192.168.35.41
811,UDP,Web Request,Malicious,172.16.30.69,192.168.164.26
1101,TCP,Cloud Sync,Normal,172.16.253.216,192.168.7.91
1183,TCP,DDoS SYN Flood,Normal,172.16.31.27,192.168.89.155
358,TCP,Data Exfiltration,Malicious,172.16.245.246,192.168.15.146
97,ICMP,API Request,Malicious,172.16.41.11,192.168.111.228
1379,ICMP,DDoS SYN Flood,Malicious,172.16.22.64,192.168.92.27
661,UDP,DDoS SYN Flood,Normal,172.16.1.155,192.168.225.95
627,TCP,DNS Query,Normal,172.16.166.103,192.168.17.148
186,ICMP,Port Scan,Normal,172.16.113.130,192.168.16.88
230,TCP,VPN Tunnel,Normal,172.16.102.243,192.168.45.153
749,TCP,Database Query,Normal,172.16.174.212,192.168.237.120
333,TCP,Heartbeat Packet,Malicious,172.16.57.158,192.168.232.214
325,ICMP,File Transfer,Normal,172.16.205.59,192.168.55.87
405,TCP,Database Query,Malicious,172.16.227.211,192.168.29.160
112,UDP,Unauthorized Access,Normal,172.16.70.206,192.168.163.21
245,TCP,User Login,Malicious,172.16.232.216,192.168.100.57
904,TCP,User Login,Malicious,172.16.180.118,192.168.75.221
859,UDP,API Request,Normal,172.16.38.100,192.168.204.97
1032,TCP,Cloud Sync,Malicious,172.16.197.143,192.168.203.2
1082,TCP,Web Request,Malicious,172.16.83.20,192.168.31.250
592,ICMP,Database Query,Normal,172.16.51.224,192.168.245.47
364,UDP,Database Query,Malicious,172.16.146.76,192.168.1.215
527,UDP,Web Request,Malicious,172.16.90.69,192.168.214.31
412,UDP,Heartbeat Packet,Normal,172.16.134.245,192.168.190.126
174,ICMP,User Login,Normal,172.16.181.184,192.168.51.229
263,ICMP,ARP Spoofing,Normal,172.16.61.68,192.168.3.105
134,UDP,Database Query,Malicious,172.16.203.50,192.168.145.113
1439,UDP,Cloud Sync,Malicious,172.16.115.99,192.168.159.239
493,ICMP,DNS Query,Normal,172.16.135.178,192.168.131.236
311,ICMP,Web Request,Malicious,172.16.233.135,192.168.148.200
1096,ICMP,Port Scan,Malicious,172.16.249.45,192.168.220.222
1046,TCP,Database Query,Normal,172.16.221.43,192.168.201.237
1129,UDP,Email Transmission,Malicious,172.16.7.187,192.168.136.130
433,UDP,Malware Command,Normal,172.16.104.4,192.168.187.125
347,TCP,DDoS SYN Flood,Malicious,172.16.57.228,192.168.137.62
925,UDP,DDoS SYN Flood,Malicious,172.16.223.82,192.168.65.64
909,UDP,API Request,Malicious,172.16.184.166,192.168.51.77
794,TCP,Web Request,Normal,172.16.107.142,192.168.6.145
1380,TCP,Brute Force Login,Malicious,172.16.139.192,192.168.247.228
825,UDP,Port Scan,Normal,172.16.27.236,192.168.12.28
1348,TCP,Malware Command,Normal,172.16.188.9,192.168.136.112
1110,ICMP,Email Transmission,Malicious,172.16.2.38,192.168.163.244
245,UDP,Heartbeat Packet,Malicious,172.16.207.51,192.168.114.8
526,ICMP,Malware Command,Normal,172.16.217.48,192.168.218.64
967,UDP,Malware Command,Malicious,172.16.105.82,192.168.90.88
146,ICMP,Heartbeat Packet,Normal,172.16.50.218,192.168.30.214
1187,UDP,Heartbeat Packet,Normal,172.16.3.153,192.168.63.83
198,UDP,Cloud Sync,Malicious,172.16.124.146,192.168.62.113
627,TCP,Botnet Traffic,Normal,172.16.59.145,192.168.101.163
770,ICMP,Suspicious Payload,Normal,172.16.7.197,192.168.192.116
637,TCP,ARP Spoofing,Normal,172.16.102.156,192.168.253.172
592,TCP,User Login,Malicious,172.16.203.250,192.168.73.55
793,UDP,Brute Force Login,Normal,172.16.184.31,192.168.138.111
1092,UDP,VPN Tunnel,Normal,172.16.60.19,192.168.53.244
367,UDP,Web Request,Malicious,172.16.140.88,192.168.83.91
427,TCP,ARP Spoofing,Normal,172.16.88.170,192.168.125.141
789,UDP,DDoS SYN Flood,Normal,172.16.128.64,192.168.74.60
1277,ICMP,Port Scan,Malicious,172.16.134.235,192.168.202.136
52,TCP,File Transfer,Normal,172.16.15.46,192.168.60.252
173,TCP,SQL Injection,Normal,172.16.71.61,192.168.110.8
1493,UDP,Malware Command,Malicious,172.16.219.11,192.168.6.188
553,TCP,User Login,Normal,172.16.218.85,192.168.162.197
401,ICMP,VPN Tunnel,Malicious,172.16.2.249,192.168.158.174
839,UDP,API Request,Normal,172.16.134.109,192.168.126.205
588,TCP,User Login,Malicious,172.16.170.146,192.168.194.244
1010,TCP,Unauthorized Access,Malicious,172.16.24.3,192.168.31.10
1097,TCP,Unauthorized Access,Malicious,172.16.249.162,192.168.11.64
304,UDP,Heartbeat Packet,Normal,172.16.44.48,192.168.70.31
1334,TCP,Database Query,Normal,172.16.52.214,192.168.254.59
567,ICMP,Unauthorized Access,Malicious,172.16.203.14,192.168.78.115
1228,ICMP,Malware Command,Normal,172.16.202.226,192.168.226.180
632,TCP,ARP Spoofing,Normal,172.16.57.135,192.168.123.31
598,TCP,Web Request,Malicious,172.16.28.105,192.168.164.107
103,ICMP,Malware Command,Malicious,172.16.188.53,192.168.104.79
1138,ICMP,API Request,Normal,172.16.26.2,192.168.107.167
97,TCP,File Transfer,Malicious,172.16.254.38,192.168.36.7
638,UDP,Heartbeat Packet,Malicious,172.16.83.191,192.168.118.91
