Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
1013,ICMP,Cloud Sync,Normal,172.16.33.147,192.168.49.4
1327,UDP,Botnet Traffic,Malicious,172.16.199.73,192.168.113.38
407,UDP,Port Scan,Normal,172.16.20.13,192.168.213.46
363,ICMP,Unauthorized Access,Malicious,172.16.45.99,192.168.76.132
206,UDP,SQL Injection,Malicious,172.16.78.152,192.168.97.145
718,TCP,Data Exfiltration,Malicious,172.16.201.130,192.168.24.34
1444,TCP,ARP Spoofing,Normal,172.16.252.17,192.168.7.135
1449,UDP,User Login,Normal,172.16.168.41,192.168.46.183
903,ICMP,Database Query,Malicious,172.16.115.176,192.168.178.8
448,ICMP,User Login,Malicious,172.16.10.156,192.168.83.89
643,UDP,User Login,Normal,172.16.168.228,192.168.32.81
612,ICMP,Heartbeat Packet,Normal,172.16.166.36,192.168.129.54
881,ICMP,Brute Force Login,Malicious,172.16.96.250,192.168.194.235
1452,TCP,API Request,Malicious,172.16.38.106,192.168.36.165
1330,TCP,Database Query,Normal,172.16.124.239,192.168.11.207
690,ICMP,Botnet Traffic,Normal,172.16.251.155,192.168.207.33
287,ICMP,Botnet Traffic,Malicious,172.16.138.248,192.168.222.36
186,ICMP,API Request,Malicious,172.16.9.97,192.168.220.241
1016,UDP,Suspicious Payload,Normal,172.16.94.106,192.168.223.231
235,ICMP,Database Query,Normal,172.16.134.74,192.168.57.2
1380,TCP,Unauthorized Access,Normal,172.16.115.15,192.168.12.1
365,TCP,Database Query,Normal,172.16.157.243,192.168.127.107
1366,TCP,DDoS SYN Flood,Malicious,172.16.207.150,192.168.174.119
360,TCP,User Login,Malicious,172.16.63.32,192.168.126.33
658,TCP,Botnet Traffic,Normal,172.16.206.18,192.168.3.141
230,UDP,Botnet Traffic,Malicious,172.16.100.77,192.168.239.76
415,ICMP,SQL Injection,Malicious,172.16.50.136,192.168.39.214
329,ICMP,User Login,Malicious,172.16.168.139,192.168.9.123
1130,UDP,Malware Command,Normal,172.16.187.95,192.168.198.204
1040,ICMP,API Request,Normal,172.16.130.239,192.168.45.195
1450,TCP,Unauthorized Access,Normal,172.16.107.194,192.168.72.227
1447,TCP,Port Scan,Normal,172.16.198.63,192.168.197.88
1451,UDP,File Transfer,Malicious,172.16.212.230,192.168.130.161
868,TCP,Port Scan,Normal,172.16.47.128,192.168.29.156
623,TCP,File Transfer,Normal,172.16.41.251,192.168.41.192
512,UDP,Brute Force Login,Normal,172.16.224.204,192.168.111.112
867,UDP,API Request,Normal,172.16.128.196,192.168.73.16
1088,UDP,Botnet Traffic,Normal,172.16.65.74,192.168.237.16
530,UDP,File Transfer,Malicious,172.16.224.33,192.168.13.222
758,ICMP,DNS Query,Normal,172.16.164.155,192.168.56.152
960,TCP,Email Transmission,Malicious,172.16.179.118,192.168.78.140
785,UDP,Cloud Sync,Malicious,172.16.80.207,192.168.141.237
183,UDP,ARP Spoofing,Malicious,172.16.27.54,192.168.230.164
445,TCP,API Request,Normal,172.16.47.164,192.168.95.146
316,UDP,SQL Injection,Normal,172.16.141.13,192.168.91.219
1233,TCP,SQL Injection,Malicious,172.16.144.109,192.168.202.136
1053,TCP,Botnet Traffic,Malicious,172.16.71.185,192.168.165.174
1024,ICMP,API Request,Normal,172.16.30.108,192.168.231.191
530,TCP,Heartbeat Packet,Normal,172.16.207.140,192.168.98.148
603,TCP,VPN Tunnel,Malicious,172.16.135.167,192.168.207.121
1475,UDP,Botnet Traffic,Normal,172.16.141.198,192.168.185.15
351,TCP,Cloud Sync,Malicious,172.16.227.165,192.168.141.13
1189,UDP,Heartbeat Packet,Normal,172.16.233.177,192.168.147.47
418,TCP,API Request,Malicious,172.16.149.219,192.168.94.183
998,ICMP,SQL Injection,Malicious,172.16.176.45,192.168.152.148
1438,UDP,User Login,Malicious,172.16.111.121,192.168.153.36
1404,TCP,File Transfer,Malicious,172.16.127.214,192.168.76.155
1319,ICMP,File Transfer,Malicious,172.16.121.61,192.168.88.141
543,UDP,Suspicious Payload,Normal,172.16.107.49,192.168.128.181
130,ICMP,ARP Spoofing,Malicious,172.16.232.39,192.168.219.94
745,UDP,Malware Command,Normal,172.16.222.39,192.168.50.132
1476,TCP,User Login,Malicious,172.16.241.73,192.168.125.28
466,TCP,SQL Injection,Normal,172.16.141.237,192.168.184.175
399,ICMP,DNS Query,Normal,172.16.177.103,192.168.250.70
570,UDP,Brute Force Login,Normal,172.16.56.58,192.168.67.63
1180,ICMP,Brute Force Login,Normal,172.16.161.22,192.168.59.87
1150,UDP,Cloud Sync,Malicious,172.16.247.61,192.168.189.134
560,TCP,Web Request,Normal,172.16.37.30,192.168.235.250
1253,ICMP,Heartbeat Packet,Malicious,172.16.254.65,192.168.158.137
710,UDP,User Login,Malicious,172.16.70.192,192.168.73.104
1420,UDP,Cloud Sync,Malicious,172.16.184.130,192.168.203.242
1290,TCP,API Request,Malicious,172.16.49.253,192.168.7.160
839,TCP,DNS Query,Malicious,172.16.43.193,192.168.192.231
467,UDP,Unauthorized Access,Malicious,172.16.165.57,192.168.220.10
1126,TCP,Heartbeat Packet,Normal,172.16.254.140,192.168.105.128
563,UDP,Cloud Sync,Malicious,172.16.64.154,192.168.239.233
1075,UDP,Brute Force Login,Normal,172.16.41.140,192.168.163.122
425,UDP,Brute Force Login,Malicious,172.16.27.125,192.168.213.158
1401,UDP,Botnet Traffic,Malicious,172.16.200.80,192.168.199.102
1336,UDP,File Transfer,Malicious,172.16.108.172,192.168.138.211
746,TCP,User Login,Malicious,172.16.132.42,192.168.201.115
1444,UDP,DNS Query,Normal,172.16.210.64,192.168.51.128
1384,UDP,API Request,Normal,172.16.74.153,192.168.128.66
1067,TCP,VPN Tunnel,Malicious,172.16.235.99,192.168.253.251
656,TCP,DNS Query,Malicious,172.16.101.54,192.168.37.191
451,TCP,Botnet Traffic,Malicious,172.16.195.13,192.168.216.8
725,UDP,File Transfer,Malicious,172.16.65.72,192.168.219.43
1114,TCP,DDoS SYN Flood,Normal,172.16.191.6,192.168.215.229
425,TCP,SQL Injection,Normal,172.16.173.85,192.168.251.168
1251,UDP,Web Request,Malicious,172.16.127.134,192.168.2.33
643,TCP,User Login,Malicious,172.16.49.173,192.168.208.219
1075,TCP,Cloud Sync,Malicious,172.16.5.110,192.168.154.174
643,TCP,VPN Tunnel,Normal,172.16.182.29,192.168.106.90
220,ICMP,File Transfer,Normal,172.16.143.224,192.168.147.151
1233,TCP,Malware Command,Normal,172.16.219.167,192.168.109.91
758,ICMP,Suspicious Payload,Normal,172.16.181.28,192.168.70.183
761,ICMP,Email Transmission,Malicious,172.16.90.201,192.168.20.114
562,TCP,Malware Command,Normal,172.16.155.138,192.168.14.75
499,ICMP,Data Exfiltration,Normal,172.16.3.179,192.168.170.180
648,ICMP,Port Scan,Malicious,172.16.216.188,192.168.217.206
1443,UDP,API Request,Normal,172.16.222.22,192.168.214.241
584,ICMP,Brute Force Login,Normal,172.16.227.93,192.168.72.243
107,UDP,Data Exfiltration,Malicious,172.16.178.11,192.168.57.215
1135,UDP,User Login,Normal,172.16.233.75,192.168.5.83
477,ICMP,ARP Spoofing,Normal,172.16.20.207,192.168.222.131
514,TCP,SQL Injection,Normal,172.16.5.152,192.168.87.169
1200,ICMP,Unauthorized Access,Malicious,172.16.169.104,192.168.243.162
1074,UDP,User Login,Malicious,172.16.109.53,192.168.254.29
1422,ICMP,Unauthorized Access,Normal,172.16.14.135,192.168.96.127
832,ICMP,File Transfer,Normal,172.16.211.110,192.168.243.177
1463,UDP,Data Exfiltration,Normal,172.16.14.66,192.168.99.174
197,ICMP,VPN Tunnel,Normal,172.16.64.169,192.168.132.181
492,TCP,VPN Tunnel,Normal,172.16.58.74,192.168.51.11
433,UDP,Unauthorized Access,Normal,172.16.212.199,192.168.165.215
747,ICMP,Email Transmission,Normal,172.16.147.219,192.168.17.72
389,UDP,Unauthorized Access,Normal,172.16.165.113,192.168.209.107
785,UDP,Web Request,Malicious,172.16.48.211,192.168.100.204
1167,TCP,Data Exfiltration,Normal,172.16.100.105,192.168.235.131
1152,TCP,DDoS SYN Flood,Malicious,172.16.236.33,192.168.205.49
1379,ICMP,DNS Query,Normal,172.16.126.112,192.168.126.93
1343,TCP,Web Request,Malicious,172.16.162.210,192.168.106.148
141,UDP,Suspicious Payload,Normal,172.16.73.240,192.168.152.7
1249,UDP,ARP Spoofing,Malicious,172.16.75.98,192.168.105.214
353,TCP,VPN Tunnel,Malicious,172.16.157.142,192.168.20.112
1233,TCP,ARP Spoofing,Malicious,172.16.152.126,192.168.105.139
1152,TCP,Botnet Traffic,Malicious,172.16.71.66,192.168.143.109
451,ICMP,Web Request,Normal,172.16.240.144,192.168.78.178
1361,ICMP,Port Scan,Normal,172.16.53.85,192.168.211.170
140,ICMP,DDoS SYN Flood,Normal,172.16.38.163,192.168.156.31
113,ICMP,API Request,Malicious,172.16.116.79,192.168.197.164
992,ICMP,DDoS SYN Flood,Normal,172.16.178.185,192.168.36.31
1045,UDP,Suspicious Payload,Normal,172.16.210.171,192.168.168.120
600,ICMP,Database Query,Normal,172.16.176.148,192.168.188.114
535,TCP,Email Transmission,Malicious,172.16.114.214,192.168.232.161
994,UDP,Botnet Traffic,Malicious,172.16.74.50,192.168.84.233
139,TCP,Suspicious Payload,Normal,172.16.107.87,192.168.225.219
453,ICMP,File Transfer,Malicious,172.16.163.60,192.168.214.178
557,UDP,Botnet Traffic,Malicious,172.16.245.219,192.168.236.177
521,TCP,Unauthorized Access,Malicious,172.16.220.16,192.168.238.247
1002,UDP,Suspicious Payload,Malicious,172.16.60.69,192.168.72.91
650,TCP,Cloud Sync,Malicious,172.16.26.239,192.168.105.26
399,ICMP,Heartbeat Packet,Normal,172.16.5.5,192.168.25.112
1004,TCP,ARP Spoofing,Normal,172.16.201.241,192.168.174.7
783,ICMP,Port Scan,Malicious,172.16.165.149,192.168.202.249
363,TCP,Web Request,Normal,172.16.46.80,192.168.214.76
276,ICMP,Malware Command,Normal,172.16.231.3,192.168.58.68
616,UDP,DDoS SYN Flood,Normal,172.16.134.163,192.168.64.243
927,TCP,Malware Command,Normal,172.16.139.117,192.168.222.174
533,UDP,Malware Command,Normal,172.16.75.170,192.168.85.219
1156,TCP,Email Transmission,Normal,172.16.80.191,192.168.171.32
235,TCP,ARP Spoofing,Normal,172.16.224.139,192.168.249.229
1374,ICMP,DDoS SYN Flood,Normal,172.16.144.98,192.168.15.225
885,TCP,Unauthorized Access,Normal,172.16.61.215,192.168.150.147
391,ICMP,DDoS SYN Flood,Malicious,172.16.63.210,192.168.186.247
474,UDP,Heartbeat Packet,Normal,172.16.227.231,192.168.62.108
1478,UDP,Port Scan,Normal,172.16.148.222,192.168.113.19
1403,ICMP,ARP Spoofing,Malicious,172.16.250.28,192.168.73.242
1484,UDP,Brute Force Login,Malicious,172.16.39.77,192.168.161.176
572,ICMP,Unauthorized Access,Normal,172.16.64.237,192.168.246.230
1301,TCP,Cloud Sync,Normal,172.16.91.141,192.168.200.35
297,TCP,Suspicious Payload,Malicious,172.16.63.238,192.168.183.139
319,ICMP,Botnet Traffic,Normal,172.16.9.211,192.168.54.41
208,UDP,Email Transmission,Malicious,172.16.75.50,192.168.219.135
620,UDP,Brute Force Login,Malicious,172.16.42.212,192.168.149.51
1132,UDP,Port Scan,Normal,172.16.73.196,192.168.194.213
542,UDP,Malware Command,Normal,172.16.238.5,192.168.78.50
914,UDP,File Transfer,Malicious,172.16.4.73,192.168.41.3
1259,TCP,DDoS SYN Flood,Malicious,172.16.161.146,192.168.239.213
842,ICMP,Data Exfiltration,Malicious,172.16.207.84,192.168.57.35
752,ICMP,File Transfer,Malicious,172.16.183.124,192.168.188.160
1494,TCP,VPN Tunnel,Normal,172.16.208.46,192.168.61.201
568,ICMP,Heartbeat Packet,Normal,172.16.83.139,192.168.178.157
1236,UDP,User Login,Normal,172.16.170.7,192.168.48.252
1075,UDP,Cloud Sync,Malicious,172.16.25.221,192.168.54.18
1227,TCP,Data Exfiltration,Malicious,172.16.239.180,192.168.182.58
1209,ICMP,Botnet Traffic,Normal,172.16.170.242,192.168.194.160
583,ICMP,User Login,Normal,172.16.149.71,192.168.20.138
787,ICMP,ARP Spoofing,Normal,172.16.37.197,192.168.151.113
1062,ICMP,VPN Tunnel,Malicious,172.16.171.82,192.168.105.83
677,TCP,Unauthorized Access,Normal,172.16.196.94,192.168.142.81
1234,TCP,Data Exfiltration,Malicious,172.16.241.140,192.168.142.129
1492,UDP,Malware Command,Normal,172.16.189.89,192.168.170.100
1424,TCP,DDoS SYN Flood,Malicious,172.16.14.35,192.168.157.60
772,UDP,Port Scan,Malicious,172.16.228.34,192.168.182.43
1219,UDP,Unauthorized Access,Normal,172.16.68.112,192.168.28.146
1065,ICMP,API Request,Malicious,172.16.54.182,192.168.13.85
903,UDP,Unauthorized Access,Malicious,172.16.120.60,192.168.221.165
1362,ICMP,Malware Command,Normal,172.16.118.179,192.168.192.146
445,TCP,Web Request,Malicious,172.16.233.210,192.168.226.35
1116,TCP,ARP Spoofing,Normal,172.16.107.124,192.168.61.100
1165,TCP,Port Scan,Normal,172.16.233.11,192.168.59.72
716,UDP,DDoS SYN Flood,Normal,172.16.25.229,192.168.93.172
87,TCP,ARP Spoofing,Malicious,172.16.176.233,192.168.166.81
772,ICMP,DDoS SYN Flood,Normal,172.16.25.119,192.168.168.109
186,UDP,Port Scan,Normal,172.16.201.107,192.168.176.96
428,ICMP,VPN Tunnel,Normal,172.16.254.101,192.168.74.87
617,UDP,User Login,Normal,172.16.43.167,192.168.220.243
942,ICMP,VPN Tunnel,Malicious,172.16.122.223,192.168.97.40
835,TCP,Data Exfiltration,Malicious,172.16.46.154,192.168.89.30
486,ICMP,Botnet Traffic,Normal,172.16.48.224,192.168.107.136
574,TCP,User Login,Malicious,172.16.97.109,192.168.191.20
780,ICMP,Data Exfiltration,Normal,172.16.47.85,192.168.195.42
1145,ICMP,Port Scan,Malicious,172.16.235.123,192.168.240.201
617,UDP,Botnet Traffic,Malicious,172.16.180.78,192.168.54.13
1210,TCP,Email Transmission,Normal,172.16.215.29,192.168.139.167
862,ICMP,ARP Spoofing,Malicious,172.16.181.202,192.168.145.138
859,UDP,Data Exfiltration,Malicious,172.16.71.134,192.168.26.48
1078,ICMP,API Request,Normal,172.16.61.246,192.168.121.226
1472,TCP,File Transfer,Normal,172.16.201.6,192.168.19.129
703,ICMP,Database Query,Malicious,172.16.228.29,192.168.161.188
1125,UDP,Database Query,Normal,172.16.143.178,192.168.6.15
52,ICMP,User Login,Malicious,172.16.118.247,192.168.39.54
616,ICMP,API Request,Normal,172.16.229.23,192.168.73.235
366,UDP,ARP Spoofing,Normal,172.16.228.208,192.168.13.118
1459,UDP,Cloud Sync,Malicious,172.16.100.36,192.168.239.147
966,ICMP,Botnet Traffic,Malicious,172.16.179.26,192.168.192.177
1362,ICMP,VPN Tunnel,Normal,172.16.139.86,192.168.135.252
315,TCP,File Transfer,Malicious,172.16.168.39,192.168.46.66
1208,UDP,Heartbeat Packet,Malicious,172.16.68.26,192.168.64.88
412,UDP,File Transfer,Normal,172.16.55.27,192.168.73.176
660,UDP,DNS Query,Malicious,172.16.173.24,192.168.122.148
110,UDP,API Request,Malicious,172.16.67.163,192.168.95.221
316,TCP,Data Exfiltration,Malicious,172.16.77.20,192.168.67.138
1316,TCP,DNS Query,Normal,172.16.204.117,192.168.198.84
1368,UDP,ARP Spoofing,Normal,172.16.172.124,192.168.22.196
1449,UDP,DNS Query,Malicious,172.16.143.118,192.168.182.245
163,ICMP,ARP Spoofing,Malicious,172.16.143.131,192.168.73.148
167,UDP,Heartbeat Packet,Malicious,172.16.179.145,192.168.133.101
482,TCP,File Transfer,Normal,172.16.157.224,192.168.47.86
580,ICMP,Botnet Traffic,Malicious,172.16.53.20,192.168.17.104
569,UDP,Botnet Traffic,Normal,172.16.97.210,192.168.209.66
93,TCP,Unauthorized Access,Normal,172.16.59.104,192.168.106.215
435,TCP,Botnet Traffic,Normal,172.16.243.145,192.168.24.158
1149,ICMP,Brute Force Login,Malicious,172.16.81.18,192.168.223.28
908,UDP,User Login,Malicious,172.16.164.56,192.168.132.135
1062,ICMP,Database Query,Normal,172.16.3.76,192.168.33.72
779,TCP,Cloud Sync,Normal,172.16.70.12,192.168.61.136
1279,TCP,Data Exfiltration,Malicious,172.16.145.211,192.168.225.39
1015,ICMP,User Login,Normal,172.16.74.32,192.168.2.220
750,ICMP,Data Exfiltration,Malicious,172.16.103.140,192.168.220.127
1306,UDP,Port Scan,Normal,172.16.184.109,192.168.45.196
177,ICMP,File Transfer,Malicious,172.16.45.42,192.168.205.137
1394,ICMP,Brute Force Login,Normal,172.16.170.48,192.168.173.111
782,ICMP,Data Exfiltration,Malicious,172.16.45.150,192.168.141.194
1446,UDP,Data Exfiltration,Normal,172.16.41.226,192.168.111.248
200,ICMP,Email Transmission,Malicious,172.16.103.161,192.168.152.137
861,ICMP,Unauthorized Access,Malicious,172.16.88.73,192.168.205.197
772,UDP,Malware Command,Malicious,172.16.179.23,192.168.213.9
270,ICMP,Malware Command,Normal,172.16.117.250,192.168.25.28
624,UDP,Heartbeat Packet,Normal,172.16.143.49,192.168.164.195
555,UDP,API Request,Normal,172.16.133.161,192.168.213.210
497,TCP,Database Query,Malicious,172.16.28.134,192.168.204.81
602,TCP,Brute Force Login,Normal,172.16.13.220,192.168.53.25
519,ICMP,Heartbeat Packet,Malicious,172.16.105.19,192.168.65.85
366,UDP,File Transfer,Malicious,172.16.22.252,192.168.27.49
666,UDP,Web Request,Normal,172.16.114.94,192.168.235.154
1415,ICMP,SQL Injection,Malicious,172.16.14.65,192.168.189.67
1448,ICMP,DNS Query,Normal,172.16.44.133,192.168.242.92
1071,TCP,Data Exfiltration,Malicious,172.16.22.246,192.168.108.139
575,ICMP,API Request,Normal,172.16.138.210,192.168.206.112
1145,UDP,Email Transmission,Malicious,172.16.29.208,192.168.57.175
942,ICMP,Email Transmission,Normal,172.16.93.183,192.168.73.64
1212,UDP,Malware Command,Malicious,172.16.209.159,192.168.100.153
1167,ICMP,Unauthorized Access,Normal,172.16.222.120,192.168.125.157
1244,TCP,Heartbeat Packet,Malicious,172.16.86.27,192.168.94.148
427,UDP,VPN Tunnel,Normal,172.16.128.136,192.168.228.11
64,ICMP,Email Transmission,Normal,172.16.203.231,192.168.253.100
138,UDP,DNS Query,Normal,172.16.175.186,192.168.45.1
914,UDP,Botnet Traffic,Normal,172.16.16.189,192.168.244.113
698,ICMP,Heartbeat Packet,Normal,172.16.232.156,192.168.48.186
1147,UDP,Port Scan,Malicious,172.16.42.190,192.168.99.161
950,TCP,User Login,Normal,172.16.187.206,192.168.95.29
1129,TCP,Malware Command,Malicious,172.16.116.139,192.168.109.99
201,UDP,Cloud Sync,Normal,172.16.5.180,192.168.166.99
578,UDP,DDoS SYN Flood,Normal,172.16.146.45,192.168.72.178
1093,TCP,Brute Force Login,Malicious,172.16.77.116,192.168.85.88
986,ICMP,Botnet Traffic,Normal,172.16.16.250,192.168.142.220
1414,ICMP,Suspicious Payload,Malicious,172.16.77.168,192.168.5.148
520,ICMP,Botnet Traffic,Normal,172.16.171.175,192.168.231.106
899,ICMP,ARP Spoofing,Normal,172.16.182.45,192.168.254.236
68,ICMP,User Login,Normal,172.16.23.145,192.168.120.42
1424,TCP,User Login,Normal,172.16.124.80,192.168.100.38
329,UDP,Cloud Sync,Normal,172.16.20.242,192.168.51.119
1374,TCP,Email Transmission,Malicious,172.16.4.235,192.168.240.168
818,ICMP,File Transfer,Malicious,172.16.168.68,192.168.135.243
426,UDP,ARP Spoofing,Malicious,172.16.83.14,192.168.28.169
650,ICMP,Email Transmission,Malicious,172.16.254.214,192.168.207.112
916,TCP,User Login,Malicious,172.16.253.30,192.168.137.248
1031,ICMP,ARP Spoofing,Malicious,172.16.177.243,192.168.226.9
1095,ICMP,DDoS SYN Flood,Normal,172.16.155.128,192.168.1.41
866,UDP,Brute Force Login,Normal,172.16.229.227,192.168.72.226
266,TCP,Cloud Sync,Malicious,172.16.61.80,192.168.66.79
1336,TCP,Brute Force Login,Malicious,172.16.44.33,192.168.37.114
1403,ICMP,Heartbeat Packet,Malicious,172.16.65.98,192.168.174.115
1362,ICMP,Port Scan,Normal,172.16.67.220,192.168.28.2
506,ICMP,Heartbeat Packet,Normal,172.16.235.186,192.168.236.168
1472,UDP,Suspicious Payload,Normal,172.16.218.86,192.168.171.215
771,ICMP,User Login,Normal,172.16.196.238,192.168.163.78
143,UDP,Malware Command,Malicious,172.16.63.173,192.168.226.232
252,TCP,File Transfer,Malicious,172.16.19.150,192.168.169.104
1356,UDP,Database Query,Malicious,172.16.154.218,192.168.63.161
154,ICMP,File Transfer,Malicious,172.16.167.250,192.168.187.7
540,UDP,ARP Spoofing,Normal,172.16.115.113,192.168.183.38
1225,ICMP,Brute Force Login,Malicious,172.16.118.81,192.168.12.33
687,ICMP,Data Exfiltration,Normal,172.16.94.228,192.168.129.12
578,UDP,Email Transmission,Normal,172.16.175.123,192.168.161.36
593,ICMP,Port Scan,Normal,172.16.42.159,192.168.6.16
122,UDP,DNS Query,Normal,172.16.60.17,192.168.222.219
1461,TCP,SQL Injection,Malicious,172.16.160.254,192.168.195.6
1109,UDP,SQL Injection,Normal,172.16.227.227,192.168.68.212
289,ICMP,Unauthorized Access,Normal,172.16.109.203,192.168.37.45
249,TCP,Botnet Traffic,Normal,172.16.21.19,192.168.207.253
607,UDP,Port Scan,Malicious,172.16.31.124,192.168.34.46
995,UDP,File Transfer,Malicious,172.16.68.197,192.168.218.185
924,ICMP,API Request,Normal,172.16.122.51,192.168.153.108
642,TCP,Botnet Traffic,Normal,172.16.75.254,192.168.195.243
110,UDP,Database Query,Normal,172.16.71.141,192.168.113.196
234,UDP,VPN Tunnel,Normal,172.16.164.171,192.168.6.227
428,ICMP,SQL Injection,Malicious,172.16.66.83,192.168.42.37
245,ICMP,Unauthorized Access,Malicious,172.16.189.180,192.168.52.142
1238,UDP,Malware Command,Normal,172.16.2.75,192.168.158.244
229,TCP,Data Exfiltration,Normal,172.16.50.44,192.168.216.167
1193,UDP,SQL Injection,Malicious,172.16.100.230,192.168.191.235
489,ICMP,Unauthorized Access,Malicious,172.16.5.28,192.168.17.2
908,UDP,Suspicious Payload,Malicious,172.16.190.132,192.168.85.35
485,ICMP,File Transfer,Malicious,172.16.225.129,192.168.179.142
874,UDP,Database Query,Normal,172.16.10.104,192.168.111.104
1365,ICMP,Email Transmission,Malicious,172.16.233.241,192.168.206.87
220,TCP,API Request,Malicious,172.16.44.246,192.168.45.70
805,UDP,Port Scan,Malicious,172.16.236.137,192.168.9.22
643,ICMP,Brute Force Login,Normal,172.16.159.179,192.168.128.1
184,TCP,Database Query,Normal,172.16.112.167,192.168.80.60
837,TCP,DDoS SYN Flood,Malicious,172.16.59.198,192.168.78.240
951,UDP,Data Exfiltration,Malicious,172.16.208.245,192.168.143.20
303,ICMP,Heartbeat Packet,Malicious,172.16.208.110,192.168.142.214
1119,ICMP,Brute Force Login,Malicious,172.16.162.11,192.168.192.75
1298,ICMP,Cloud Sync,Normal,172.16.48.9,192.168.19.71
435,TCP,SQL Injection,Normal,172.16.101.157,192.168.16.20
1385,TCP,Data Exfiltration,Malicious,172.16.21.205,192.168.22.245
204,ICMP,Malware Command,Malicious,172.16.54.214,192.168.209.29
175,ICMP,DNS Query,Malicious,172.16.204.46,192.168.1.71
1053,ICMP,Suspicious Payload,Malicious,172.16.73.254,192.168.3.218
1451,TCP,Unauthorized Access,Normal,172.16.139.167,192.168.168.242
170,ICMP,Brute Force Login,Malicious,172.16.13.218,192.168.215.166
850,UDP,Web Request,Malicious,172.16.36.240,192.168.113.77
