Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
1009,UDP,DDoS SYN Flood,Malicious,172.16.50.170,192.168.138.212
94,UDP,Web Request,Malicious,172.16.82.175,192.168.181.116
554,UDP,Database Query,Malicious,172.16.40.18,192.168.31.27
124,TCP,DNS Query,Normal,172.16.139.71,192.168.219.87
117,UDP,Web Request,Normal,172.16.40.46,192.168.4.102
538,ICMP,VPN Tunnel,Normal,172.16.98.233,192.168.189.215
773,UDP,Botnet Traffic,Normal,172.16.143.136,192.168.247.79
723,UDP,File Transfer,Normal,172.16.59.208,192.168.230.156
1397,ICMP,Email Transmission,Normal,172.16.253.93,192.168.68.175
185,UDP,Unauthorized Access,Malicious,172.16.205.189,192.168.142.117
1162,UDP,Unauthorized Access,Malicious,172.16.30.41,192.168.236.231
164,TCP,DDoS SYN Flood,Normal,172.16.16.214,192.168.211.112
199,UDP,Malware Command,Malicious,172.16.31.248,192.168.181.139
452,ICMP,Brute Force Login,Malicious,172.16.24.17,192.168.84.210
1311,UDP,Brute Force Login,Malicious,172.16.27.29,192.168.56.101
876,UDP,Data Exfiltration,Normal,172.16.116.35,192.168.209.192
1417,TCP,ARP Spoofing,Malicious,172.16.112.139,192.168.157.92
855,TCP,File Transfer,Malicious,172.16.32.87,192.168.73.135
88,ICMP,Email Transmission,Normal,172.16.251.134,192.168.86.138
1207,TCP,Unauthorized Access,Malicious,172.16.12.13,192.168.122.163
282,UDP,Web Request,Normal,172.16.156.217,192.168.130.246
808,ICMP,Port Scan,Normal,172.16.162.86,192.168.207.219
403,TCP,Malware Command,Malicious,172.16.24.34,192.168.36.125
742,TCP,Email Transmission,Malicious,172.16.146.14,192.168.56.159
359,UDP,Data Exfiltration,Malicious,172.16.99.18,192.168.7.25
935,TCP,File Transfer,Normal,172.16.62.242,192.168.119.204
361,UDP,Web Request,Normal,172.16.30.80,192.168.179.206
1336,ICMP,Port Scan,Malicious,172.16.249.148,192.168.102.224
280,UDP,Port Scan,Normal,172.16.232.223,192.168.87.235
276,ICMP,Database Query,Malicious,172.16.234.2,192.168.243.24
1451,UDP,Brute Force Login,Malicious,172.16.207.244,192.168.158.246
535,TCP,Heartbeat Packet,Normal,172.16.66.205,192.168.74.26
1001,ICMP,Unauthorized Access,Normal,172.16.70.142,192.168.210.58
840,TCP,ARP Spoofing,Normal,172.16.231.36,192.168.157.53
1114,UDP,Malware Command,Normal,172.16.144.136,192.168.63.188
1020,ICMP,Suspicious Payload,Normal,172.16.88.99,192.168.43.247
396,TCP,DNS Query,Malicious,172.16.247.79,192.168.109.184
1084,UDP,Unauthorized Access,Malicious,172.16.159.103,192.168.19.94
795,ICMP,User Login,Malicious,172.16.232.154,192.168.224.146
762,UDP,Data Exfiltration,Malicious,172.16.158.91,192.168.185.8
1365,ICMP,ARP Spoofing,Malicious,172.16.71.18,192.168.182.249
1231,UDP,Email Transmission,Normal,172.16.196.86,192.168.67.165
599,UDP,ARP Spoofing,Normal,172.16.77.32,192.168.130.198
1117,ICMP,SQL Injection,Malicious,172.16.81.4,192.168.69.169
154,TCP,Unauthorized Access,Malicious,172.16.77.84,192.168.193.208
201,ICMP,Email Transmission,Normal,172.16.53.247,192.168.96.57
101,UDP,DNS Query,Normal,172.16.144.63,192.168.126.150
828,ICMP,Email Transmission,Malicious,172.16.19.21,192.168.164.213
1113,ICMP,Email Transmission,Normal,172.16.16.177,192.168.216.204
803,UDP,Email Transmission,Normal,172.16.165.25,192.168.189.63
1494,ICMP,Heartbeat Packet,Malicious,172.16.247.128,192.168.43.149
1393,ICMP,Heartbeat Packet,Normal,172.16.103.21,192.168.46.254
1153,UDP,Cloud Sync,Malicious,172.16.147.202,192.168.52.249
1132,ICMP,Data Exfiltration,Normal,172.16.183.122,192.168.84.206
291,TCP,Malware Command,Normal,172.16.128.197,192.168.198.23
302,UDP,Botnet Traffic,Malicious,172.16.44.118,192.168.7.191
1063,UDP,Database Query,Malicious,172.16.207.78,192.168.126.155
838,UDP,DNS Query,Normal,172.16.175.93,192.168.122.117
366,UDP,User Login,Malicious,172.16.40.5,192.168.174.63
1043,TCP,Suspicious Payload,Malicious,172.16.195.199,192.168.212.200
906,ICMP,Malware Command,Normal,172.16.130.128,192.168.118.154
1261,ICMP,VPN Tunnel,Normal,172.16.158.105,192.168.23.229
751,ICMP,Malware Command,Normal,172.16.224.40,192.168.44.112
486,UDP,Brute Force Login,Normal,172.16.61.103,192.168.128.139
117,UDP,ARP Spoofing,Malicious,172.16.184.37,192.168.93.67
977,UDP,DNS Query,Malicious,172.16.94.127,192.168.74.110
1200,UDP,Unauthorized Access,Malicious,172.16.223.191,192.168.57.169
664,TCP,Email Transmission,Malicious,172.16.120.145,192.168.22.170
1479,TCP,API Request,Malicious,172.16.5.155,192.168.240.48
576,ICMP,Port Scan,Normal,172.16.242.167,192.168.195.125
985,TCP,DNS Query,Normal,172.16.24.107,192.168.96.144
743,TCP,Database Query,Malicious,172.16.224.224,192.168.57.203
940,UDP,Port Scan,Malicious,172.16.15.197,192.168.210.149
635,ICMP,DDoS SYN Flood,Malicious,172.16.95.75,192.168.49.192
550,ICMP,API Request,Malicious,172.16.196.29,192.168.4.146
528,TCP,Email Transmission,Malicious,172.16.48.47,192.168.205.43
804,ICMP,Email Transmission,Normal,172.16.42.210,192.168.27.73
188,UDP,File Transfer,Normal,172.16.20.40,192.168.43.43
1092,TCP,VPN Tunnel,Normal,172.16.106.27,192.168.98.17
1137,ICMP,Malware Command,Malicious,172.16.198.120,192.168.189.75
414,ICMP,VPN Tunnel,Malicious,172.16.61.72,192.168.163.19
798,UDP,Port Scan,Normal,172.16.92.98,192.168.167.218
262,UDP,User Login,Normal,172.16.90.124,192.168.196.179
1476,UDP,ARP Spoofing,Normal,172.16.208.112,192.168.237.134
481,TCP,Brute Force Login,Malicious,172.16.224.46,192.168.163.181
963,ICMP,Email Transmission,Malicious,172.16.206.147,192.168.199.188
245,ICMP,Brute Force Login,Normal,172.16.229.195,192.168.37.200
560,UDP,Cloud Sync,Normal,172.16.113.115,192.168.121.216
787,UDP,Data Exfiltration,Normal,172.16.30.92,192.168.203.131
413,TCP,API Request,Normal,172.16.157.4,192.168.151.55
235,UDP,Malware Command,Malicious,172.16.105.170,192.168.3.17
1191,TCP,API Request,Malicious,172.16.90.121,192.168.145.226
494,TCP,Suspicious Payload,Normal,172.16.88.41,192.168.211.4
685,TCP,Email Transmission,Malicious,172.16.141.230,192.168.16.56
884,TCP,Database Query,Malicious,172.16.150.173,192.168.240.40
1066,TCP,User Login,Normal,172.16.218.202,192.168.113.2
945,ICMP,API Request,Normal,172.16.158.20,192.168.188.62
155,UDP,File Transfer,Normal,172.16.141.67,192.168.160.41
486,TCP,DDoS SYN Flood,Malicious,172.16.33.229,192.168.13.83
709,ICMP,Database Query,Normal,172.16.198.156,192.168.161.136
1425,UDP,Web Request,Malicious,172.16.50.167,192.168.224.179
786,ICMP,ARP Spoofing,Normal,172.16.95.88,192.168.31.136
781,ICMP,Database Query,Normal,172.16.203.25,192.168.201.244
1085,UDP,Heartbeat Packet,Normal,172.16.207.50,192.168.176.10
949,UDP,Web Request,Normal,172.16.51.135,192.168.84.82
1189,UDP,DNS Query,Normal,172.16.245.209,192.168.230.181
1356,UDP,Web Request,Malicious,172.16.70.230,192.168.182.93
165,ICMP,VPN Tunnel,Normal,172.16.63.206,192.168.60.223
555,UDP,VPN Tunnel,Normal,172.16.97.167,192.168.61.55
1392,UDP,Suspicious Payload,Normal,172.16.201.36,192.168.67.75
1095,TCP,File Transfer,Malicious,172.16.189.63,192.168.48.39
506,UDP,Suspicious Payload,Malicious,172.16.77.32,192.168.30.146
189,UDP,Brute Force Login,Normal,172.16.141.21,192.168.163.243
996,TCP,Botnet Traffic,Malicious,172.16.113.228,192.168.171.87
998,UDP,Brute Force Login,Malicious,172.16.81.15,192.168.233.226
1143,ICMP,SQL Injection,Normal,172.16.78.222,192.168.251.3
214,ICMP,API Request,Normal,172.16.246.30,192.168.121.47
1457,ICMP,DNS Query,Normal,172.16.227.175,192.168.42.208
869,ICMP,Data Exfiltration,Normal,172.16.6.147,192.168.47.211
1158,TCP,User Login,Normal,172.16.253.142,192.168.222.42
672,UDP,Web Request,Normal,172.16.216.49,192.168.48.209
1034,TCP,Cloud Sync,Malicious,172.16.168.122,192.168.189.10
1370,UDP,Port Scan,Malicious,172.16.18.152,192.168.110.75
570,ICMP,Suspicious Payload,Malicious,172.16.191.131,192.168.15.193
51,ICMP,Unauthorized Access,Malicious,172.16.189.188,192.168.181.27
280,UDP,Brute Force Login,Malicious,172.16.242.246,192.168.233.16
217,ICMP,DNS Query,Normal,172.16.36.143,192.168.127.20
1239,TCP,Data Exfiltration,Normal,172.16.196.73,192.168.190.161
306,ICMP,File Transfer,Malicious,172.16.190.127,192.168.128.239
762,UDP,Unauthorized Access,Normal,172.16.172.208,192.168.199.108
1119,ICMP,ARP Spoofing,Normal,172.16.169.233,192.168.41.128
1235,UDP,API Request,Malicious,172.16.57.185,192.168.55.216
480,ICMP,Email Transmission,Malicious,172.16.41.5,192.168.124.65
1490,ICMP,Heartbeat Packet,Malicious,172.16.102.61,192.168.208.117
306,ICMP,Email Transmission,Normal,172.16.2.80,192.168.79.53
316,UDP,Unauthorized Access,Normal,172.16.54.83,192.168.61.242
1396,TCP,Heartbeat Packet,Normal,172.16.15.149,192.168.22.176
806,ICMP,DDoS SYN Flood,Malicious,172.16.85.12,192.168.82.109
799,UDP,DNS Query,Normal,172.16.205.30,192.168.32.1
107,ICMP,Heartbeat Packet,Malicious,172.16.25.12,192.168.238.54
276,ICMP,ARP Spoofing,Normal,172.16.197.98,192.168.13.69
731,UDP,Unauthorized Access,Malicious,172.16.54.70,192.168.56.60
547,UDP,Heartbeat Packet,Malicious,172.16.94.170,192.168.50.189
741,ICMP,Unauthorized Access,Malicious,172.16.9.201,192.168.161.241
1039,TCP,Brute Force Login,Normal,172.16.36.176,192.168.139.202
262,ICMP,Cloud Sync,Malicious,172.16.110.153,192.168.57.174
245,UDP,SQL Injection,Normal,172.16.146.102,192.168.171.210
1451,ICMP,SQL Injection,Malicious,172.16.93.31,192.168.100.71
829,UDP,SQL Injection,Malicious,172.16.218.34,192.168.23.82
221,ICMP,Brute Force Login,Malicious,172.16.223.202,192.168.158.164
1472,ICMP,Suspicious Payload,Malicious,172.16.203.220,192.168.168.229
1233,UDP,Database Query,Normal,172.16.10.101,192.168.165.250
658,ICMP,DNS Query,Malicious,172.16.107.183,192.168.80.229
873,UDP,Database Query,Normal,172.16.114.189,192.168.206.182
1209,ICMP,Suspicious Payload,Normal,172.16.174.93,192.168.240.138
1406,ICMP,Web Request,Normal,172.16.49.99,192.168.35.44
1122,ICMP,Port Scan,Normal,172.16.111.85,192.168.75.110
979,TCP,Unauthorized Access,Normal,172.16.92.11,192.168.235.205
816,TCP,Heartbeat Packet,Malicious,172.16.214.47,192.168.222.223
191,ICMP,Cloud Sync,Normal,172.16.208.149,192.168.202.100
338,ICMP,API Request,Malicious,172.16.69.88,192.168.161.171
1327,TCP,DNS Query,Malicious,172.16.233.48,192.168.140.129
1077,UDP,Web Request,Malicious,172.16.24.223,192.168.134.97
433,UDP,Unauthorized Access,Normal,172.16.189.58,192.168.97.224
1154,UDP,Heartbeat Packet,Malicious,172.16.82.181,192.168.29.165
1095,ICMP,ARP Spoofing,Malicious,172.16.250.54,192.168.147.191
272,TCP,Web Request,Malicious,172.16.252.32,192.168.119.44
758,UDP,Botnet Traffic,Malicious,172.16.87.69,192.168.40.42
477,UDP,ARP Spoofing,Normal,172.16.216.52,192.168.143.22
317,TCP,Data Exfiltration,Normal,172.16.23.21,192.168.73.45
1313,UDP,VPN Tunnel,Normal,172.16.160.176,192.168.8.27
491,TCP,Email Transmission,Normal,172.16.250.137,192.168.223.153
770,UDP,Unauthorized Access,Malicious,172.16.175.106,192.168.136.43
876,UDP,DNS Query,Malicious,172.16.178.177,192.168.164.205
902,TCP,Malware Command,Malicious,172.16.116.34,192.168.109.27
1326,ICMP,Cloud Sync,Malicious,172.16.106.117,192.168.229.137
1229,ICMP,Data Exfiltration,Malicious,172.16.128.46,192.168.159.28
1458,TCP,Unauthorized Access,Malicious,172.16.170.2,192.168.96.250
590,ICMP,Web Request,Malicious,172.16.174.138,192.168.102.104
193,TCP,Database Query,Normal,172.16.246.172,192.168.188.200
1055,UDP,Database Query,Malicious,172.16.84.76,192.168.60.70
706,TCP,DNS Query,Malicious,172.16.50.163,192.168.67.24
374,ICMP,Unauthorized Access,Normal,172.16.49.185,192.168.40.193
327,ICMP,Brute Force Login,Malicious,172.16.8.45,192.168.241.225
888,TCP,SQL Injection,Normal,172.16.218.180,192.168.15.239
286,TCP,DDoS SYN Flood,Normal,172.16.89.171,192.168.76.86
916,ICMP,User Login,Normal,172.16.167.37,192.168.121.142
334,UDP,Cloud Sync,Normal,172.16.47.83,192.168.139.77
311,ICMP,DDoS SYN Flood,Malicious,172.16.252.210,192.168.82.247
66,TCP,Email Transmission,Malicious,172.16.191.58,192.168.254.254
581,ICMP,File Transfer,Malicious,172.16.161.204,192.168.96.205
187,UDP,DDoS SYN Flood,Malicious,172.16.120.246,192.168.178.50
1344,UDP,API Request,Malicious,172.16.17.135,192.168.169.125
282,ICMP,Data Exfiltration,Normal,172.16.18.154,192.168.148.202
713,UDP,Port Scan,Normal,172.16.68.172,192.168.198.253
1316,ICMP,ARP Spoofing,Malicious,172.16.62.107,192.168.214.111
1379,UDP,File Transfer,Malicious,172.16.74.33,192.168.196.143
989,TCP,SQL Injection,Normal,172.16.7.13,192.168.148.253
319,UDP,VPN Tunnel,Malicious,172.16.48.142,192.168.243.184
392,UDP,DNS Query,Malicious,172.16.203.146,192.168.140.223
696,TCP,DNS Query,Malicious,172.16.216.180,192.168.102.110
424,UDP,Email Transmission,Normal,172.16.142.133,192.168.128.135
333,UDP,ARP Spoofing,Normal,172.16.11.230,192.168.134.191
158,TCP,API Request,Malicious,172.16.125.26,192.168.51.192
834,UDP,VPN Tunnel,Malicious,172.16.13.58,192.168.238.209
1109,UDP,Botnet Traffic,Normal,172.16.204.246,192.168.50.179
396,UDP,API Request,Normal,172.16.53.213,192.168.15.94
563,UDP,Brute Force Login,Normal,172.16.200.241,192.168.60.193
716,TCP,Port Scan,Normal,172.16.253.128,192.168.114.150
871,UDP,Botnet Traffic,Malicious,172.16.89.185,192.168.17.226
410,ICMP,DNS Query,Malicious,172.16.238.195,192.168.131.236
421,TCP,DDoS SYN Flood,Normal,172.16.243.220,192.168.210.113
300,UDP,SQL Injection,Normal,172.16.112.29,192.168.57.19
571,TCP,Heartbeat Packet,Malicious,172.16.134.199,192.168.120.201
154,UDP,Botnet Traffic,Malicious,172.16.25.33,192.168.240.78
1060,TCP,DDoS SYN Flood,Normal,172.16.168.234,192.168.184.212
546,UDP,User Login,Normal,172.16.141.136,192.168.71.170
1220,TCP,Malware Command,Malicious,172.16.151.44,192.168.214.64
327,TCP,File Transfer,Malicious,172.16.5.239,192.168.60.96
1215,UDP,API Request,Normal,172.16.233.5,192.168.137.98
1496,UDP,Email Transmission,Normal,172.16.72.220,192.168.73.178
836,UDP,Web Request,Normal,172.16.191.194,192.168.80.54
858,TCP,File Transfer,Malicious,172.16.69.48,192.168.113.242
730,UDP,VPN Tunnel,Malicious,172.16.252.206,192.168.54.240
1109,TCP,Suspicious Payload,Malicious,172.16.232.68,192.168.4.89
986,UDP,DDoS SYN Flood,Normal,172.16.143.208,192.168.7.216
1202,TCP,Brute Force Login,Malicious,172.16.150.156,192.168.168.101
231,TCP,Data Exfiltration,Malicious,172.16.54.237,192.168.36.98
448,UDP,DDoS SYN Flood,Malicious,172.16.4.59,192.168.156.160
850,ICMP,Botnet Traffic,Malicious,172.16.146.70,192.168.40.54
1072,UDP,DNS Query,Normal,172.16.82.209,192.168.155.164
728,TCP,Malware Command,Malicious,172.16.145.31,192.168.205.83
1205,TCP,Email Transmission,Normal,172.16.3.82,192.168.185.161
1472,ICMP,Heartbeat Packet,Malicious,172.16.16.135,192.168.85.173
752,TCP,Heartbeat Packet,Normal,172.16.127.154,192.168.187.59
527,ICMP,SQL Injection,Malicious,172.16.243.113,192.168.126.107
449,UDP,VPN Tunnel,Malicious,172.16.205.139,192.168.42.205
1220,UDP,Database Query,Normal,172.16.136.121,192.168.77.198
665,ICMP,User Login,Normal,172.16.160.99,192.168.184.140
1489,ICMP,Database Query,Malicious,172.16.88.145,192.168.163.254
1497,UDP,File Transfer,Malicious,172.16.222.58,192.168.93.22
685,TCP,DDoS SYN Flood,Normal,172.16.140.17,192.168.170.65
679,UDP,Port Scan,Malicious,172.16.203.138,192.168.240.19
103,TCP,Heartbeat Packet,Normal,172.16.22.186,192.168.58.3
1354,TCP,DDoS SYN Flood,Normal,172.16.126.216,192.168.249.212
759,UDP,SQL Injection,Malicious,172.16.179.97,192.168.47.238
117,UDP,Malware Command,Malicious,172.16.181.223,192.168.218.41
810,TCP,Data Exfiltration,Normal,172.16.86.101,192.168.2.29
1385,ICMP,Heartbeat Packet,Normal,172.16.146.38,192.168.147.228
753,TCP,Web Request,Normal,172.16.97.71,192.168.18.88
1348,ICMP,DDoS SYN Flood,Normal,172.16.61.7,192.168.16.64
1448,TCP,Suspicious Payload,Normal,172.16.80.214,192.168.232.74
531,TCP,Suspicious Payload,Normal,172.16.27.173,192.168.58.200
544,UDP,Malware Command,Normal,172.16.92.203,192.168.129.179
759,ICMP,VPN Tunnel,Normal,172.16.19.89,192.168.185.109
985,TCP,Botnet Traffic,Malicious,172.16.232.230,192.168.147.229
1022,ICMP,Database Query,Malicious,172.16.193.135,192.168.249.185
832,UDP,VPN Tunnel,Malicious,172.16.147.186,192.168.55.48
545,TCP,Brute Force Login,Normal,172.16.42.222,192.168.72.109
708,ICMP,SQL Injection,Malicious,172.16.126.179,192.168.36.153
1173,TCP,Heartbeat Packet,Malicious,172.16.32.160,192.168.4.22
1130,ICMP,Suspicious Payload,Malicious,172.16.211.100,192.168.23.84
596,TCP,VPN Tunnel,Malicious,172.16.52.179,192.168.167.26
1089,UDP,Unauthorized Access,Malicious,172.16.186.9,192.168.236.178
801,ICMP,DDoS SYN Flood,Normal,172.16.39.23,192.168.173.131
1458,UDP,Brute Force Login,Normal,172.16.122.146,192.168.184.63
216,TCP,Botnet Traffic,Normal,172.16.139.210,192.168.33.242
414,UDP,Database Query,Normal,172.16.105.232,192.168.170.45
629,TCP,Unauthorized Access,Normal,172.16.68.145,192.168.60.62
1249,TCP,ARP Spoofing,Malicious,172.16.130.135,192.168.42.107
535,TCP,Database Query,Normal,172.16.17.218,192.168.121.135
698,ICMP,Suspicious Payload,Normal,172.16.26.126,192.168.16.54
1208,UDP,Malware Command,Malicious,172.16.176.139,192.168.10.128
694,UDP,File Transfer,Malicious,172.16.142.11,192.168.159.157
1159,UDP,User Login,Malicious,172.16.137.43,192.168.214.9
1230,UDP,Brute Force Login,Normal,172.16.112.204,192.168.9.111
855,TCP,File Transfer,Malicious,172.16.204.141,192.168.58.123
218,TCP,Malware Command,Normal,172.16.180.137,192.168.248.85
1218,UDP,ARP Spoofing,Malicious,172.16.217.55,192.168.45.69
1301,UDP,Malware Command,Malicious,172.16.49.248,192.168.68.130
1034,TCP,Unauthorized Access,Normal,172.16.22.6,192.168.52.176
1179,UDP,DNS Query,Normal,172.16.49.83,192.168.162.36
856,ICMP,Suspicious Payload,Normal,172.16.107.150,192.168.16.64
212,TCP,Unauthorized Access,Normal,172.16.251.203,192.168.245.149
817,UDP,Unauthorized Access,Malicious,172.16.244.147,192.168.42.37
