Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1086,TCP,Malware Command,High,192.168.100.253,10.0.50.168,Malicious
789,ICMP,Port Scan,Critical,192.168.100.57,10.0.50.92,Malicious
499,UDP,Brute Force Login,Critical,192.168.100.182,10.0.50.172,Malicious
973,TCP,Brute Force Login,High,192.168.100.172,10.0.50.46,Malicious
1003,ICMP,Malware Command,Critical,192.168.100.216,10.0.50.24,Malicious
299,UDP,SQL Injection,Critical,192.168.100.173,10.0.50.228,Malicious
1018,TCP,Port Scan,Critical,192.168.100.199,10.0.50.36,Malicious
814,ICMP,Unauthorized Access,Critical,192.168.100.130,10.0.50.86,Malicious
1214,TCP,Unauthorized Access,Critical,192.168.100.221,10.0.50.190,Malicious
925,UDP,Botnet Traffic,Critical,192.168.100.151,10.0.50.69,Malicious
626,ICMP,Malware Command,Critical,192.168.100.79,10.0.50.113,Malicious
506,TCP,Data Exfiltration,Critical,192.168.100.22,10.0.50.94,Malicious
795,UDP,Data Exfiltration,Critical,192.168.100.130,10.0.50.46,Malicious
1450,TCP,SQL Injection,Critical,192.168.100.28,10.0.50.49,Malicious
855,UDP,Port Scan,High,192.168.100.213,10.0.50.114,Malicious
1495,TCP,Botnet Traffic,High,192.168.100.205,10.0.50.14,Malicious
659,ICMP,Unauthorized Access,High,192.168.100.17,10.0.50.63,Malicious
980,UDP,DDoS SYN Flood,High,192.168.100.25,10.0.50.82,Malicious
1018,ICMP,Brute Force Login,High,192.168.100.142,10.0.50.170,Malicious
385,UDP,ARP Spoofing,Critical,192.168.100.49,10.0.50.185,Malicious
535,ICMP,Unauthorized Access,Critical,192.168.100.172,10.0.50.77,Malicious
539,ICMP,Brute Force Login,Critical,192.168.100.43,10.0.50.54,Malicious
1319,ICMP,Botnet Traffic,Critical,192.168.100.44,10.0.50.175,Malicious
1480,UDP,SQL Injection,Critical,192.168.100.25,10.0.50.152,Malicious
405,UDP,DDoS SYN Flood,Critical,192.168.100.135,10.0.50.147,Malicious
677,TCP,SQL Injection,High,192.168.100.43,10.0.50.45,Malicious
579,ICMP,ARP Spoofing,High,192.168.100.84,10.0.50.236,Malicious
1246,TCP,DDoS SYN Flood,Critical,192.168.100.67,10.0.50.126,Malicious
1181,TCP,Port Scan,High,192.168.100.212,10.0.50.46,Malicious
1367,UDP,Malware Command,High,192.168.100.141,10.0.50.231,Malicious
1226,TCP,Suspicious Payload,High,192.168.100.24,10.0.50.24,Malicious
288,ICMP,Unauthorized Access,High,192.168.100.189,10.0.50.145,Malicious
1131,ICMP,Suspicious Payload,Critical,192.168.100.108,10.0.50.18,Malicious
1359,TCP,Brute Force Login,Critical,192.168.100.197,10.0.50.248,Malicious
1211,TCP,SQL Injection,Critical,192.168.100.236,10.0.50.21,Malicious
1306,UDP,Suspicious Payload,High,192.168.100.106,10.0.50.201,Malicious
712,UDP,Suspicious Payload,High,192.168.100.148,10.0.50.112,Malicious
1062,ICMP,Unauthorized Access,High,192.168.100.129,10.0.50.74,Malicious
735,ICMP,Port Scan,Critical,192.168.100.160,10.0.50.145,Malicious
1343,UDP,Malware Command,High,192.168.100.55,10.0.50.103,Malicious
1296,UDP,ARP Spoofing,Critical,192.168.100.34,10.0.50.131,Malicious
734,ICMP,Brute Force Login,High,192.168.100.16,10.0.50.198,Malicious
641,UDP,Botnet Traffic,High,192.168.100.115,10.0.50.73,Malicious
262,UDP,Malware Command,Critical,192.168.100.222,10.0.50.143,Malicious
837,TCP,Brute Force Login,High,192.168.100.196,10.0.50.26,Malicious
486,TCP,Malware Command,Critical,192.168.100.221,10.0.50.102,Malicious
1412,TCP,ARP Spoofing,Critical,192.168.100.198,10.0.50.36,Malicious
992,UDP,SQL Injection,High,192.168.100.87,10.0.50.48,Malicious
1110,ICMP,Unauthorized Access,High,192.168.100.166,10.0.50.12,Malicious
621,TCP,SQL Injection,High,192.168.100.128,10.0.50.88,Malicious
809,TCP,SQL Injection,High,192.168.100.191,10.0.50.216,Malicious
875,ICMP,Brute Force Login,Critical,192.168.100.109,10.0.50.178,Malicious
568,UDP,DDoS SYN Flood,Critical,192.168.100.24,10.0.50.224,Malicious
238,TCP,Port Scan,High,192.168.100.148,10.0.50.226,Malicious
465,ICMP,Unauthorized Access,High,192.168.100.222,10.0.50.46,Malicious
383,TCP,Unauthorized Access,High,192.168.100.131,10.0.50.153,Malicious
488,UDP,Brute Force Login,High,192.168.100.173,10.0.50.124,Malicious
1149,ICMP,SQL Injection,High,192.168.100.124,10.0.50.211,Malicious
925,UDP,Malware Command,High,192.168.100.204,10.0.50.231,Malicious
796,UDP,Brute Force Login,Critical,192.168.100.201,10.0.50.213,Malicious
908,ICMP,Port Scan,Critical,192.168.100.243,10.0.50.208,Malicious
985,ICMP,Brute Force Login,Critical,192.168.100.212,10.0.50.154,Malicious
302,ICMP,Malware Command,High,192.168.100.57,10.0.50.19,Malicious
728,ICMP,Botnet Traffic,Critical,192.168.100.134,10.0.50.169,Malicious
1166,ICMP,SQL Injection,High,192.168.100.100,10.0.50.205,Malicious
599,TCP,ARP Spoofing,High,192.168.100.72,10.0.50.64,Malicious
379,UDP,Port Scan,Critical,192.168.100.90,10.0.50.178,Malicious
630,TCP,Unauthorized Access,High,192.168.100.146,10.0.50.56,Malicious
644,UDP,ARP Spoofing,High,192.168.100.63,10.0.50.21,Malicious
1084,UDP,SQL Injection,High,192.168.100.214,10.0.50.203,Malicious
640,TCP,Malware Command,High,192.168.100.98,10.0.50.175,Malicious
468,UDP,Port Scan,High,192.168.100.210,10.0.50.59,Malicious
586,UDP,Suspicious Payload,High,192.168.100.144,10.0.50.88,Malicious
1365,ICMP,Brute Force Login,High,192.168.100.74,10.0.50.173,Malicious
420,ICMP,ARP Spoofing,Critical,192.168.100.152,10.0.50.116,Malicious
345,TCP,DDoS SYN Flood,High,192.168.100.203,10.0.50.195,Malicious
392,UDP,Botnet Traffic,Critical,192.168.100.48,10.0.50.254,Malicious
312,TCP,Brute Force Login,High,192.168.100.144,10.0.50.148,Malicious
599,UDP,Port Scan,High,192.168.100.156,10.0.50.190,Malicious
548,UDP,Data Exfiltration,High,192.168.100.249,10.0.50.166,Malicious
919,ICMP,Malware Command,Critical,192.168.100.21,10.0.50.244,Malicious
449,UDP,DDoS SYN Flood,Critical,192.168.100.109,10.0.50.18,Malicious
697,ICMP,ARP Spoofing,High,192.168.100.237,10.0.50.97,Malicious
1144,ICMP,SQL Injection,High,192.168.100.195,10.0.50.232,Malicious
691,UDP,DDoS SYN Flood,Critical,192.168.100.145,10.0.50.106,Malicious
1380,ICMP,ARP Spoofing,Critical,192.168.100.56,10.0.50.141,Malicious
1103,UDP,Suspicious Payload,High,192.168.100.39,10.0.50.247,Malicious
1496,UDP,Suspicious Payload,Critical,192.168.100.150,10.0.50.40,Malicious
280,TCP,Botnet Traffic,Critical,192.168.100.235,10.0.50.226,Malicious
672,TCP,DDoS SYN Flood,Critical,192.168.100.70,10.0.50.252,Malicious
551,UDP,DDoS SYN Flood,High,192.168.100.91,10.0.50.48,Malicious
892,ICMP,Data Exfiltration,Critical,192.168.100.142,10.0.50.129,Malicious
1086,ICMP,Port Scan,High,192.168.100.252,10.0.50.216,Malicious
1140,TCP,Unauthorized Access,Critical,192.168.100.203,10.0.50.144,Malicious
1128,ICMP,SQL Injection,High,192.168.100.227,10.0.50.169,Malicious
291,ICMP,Botnet Traffic,High,192.168.100.148,10.0.50.53,Malicious
988,TCP,Data Exfiltration,Critical,192.168.100.24,10.0.50.185,Malicious
1273,UDP,SQL Injection,Critical,192.168.100.13,10.0.50.20,Malicious
721,TCP,SQL Injection,Critical,192.168.100.19,10.0.50.59,Malicious
289,TCP,Suspicious Payload,High,192.168.100.76,10.0.50.109,Malicious
1091,TCP,Unauthorized Access,Critical,192.168.100.114,10.0.50.120,Malicious
550,UDP,DDoS SYN Flood,Critical,192.168.100.170,10.0.50.14,Malicious
233,UDP,Suspicious Payload,High,192.168.100.95,10.0.50.13,Malicious
1188,ICMP,Port Scan,Critical,192.168.100.138,10.0.50.87,Malicious
912,ICMP,Suspicious Payload,Critical,192.168.100.31,10.0.50.231,Malicious
986,ICMP,Botnet Traffic,High,192.168.100.112,10.0.50.183,Malicious
229,TCP,Brute Force Login,Critical,192.168.100.143,10.0.50.245,Malicious
737,UDP,ARP Spoofing,Critical,192.168.100.171,10.0.50.26,Malicious
400,UDP,Botnet Traffic,Critical,192.168.100.32,10.0.50.167,Malicious
985,ICMP,DDoS SYN Flood,Critical,192.168.100.39,10.0.50.148,Malicious
1077,TCP,Port Scan,High,192.168.100.144,10.0.50.223,Malicious
877,UDP,SQL Injection,Critical,192.168.100.66,10.0.50.201,Malicious
307,TCP,Malware Command,Critical,192.168.100.129,10.0.50.110,Malicious
434,ICMP,Botnet Traffic,Critical,192.168.100.107,10.0.50.69,Malicious
938,ICMP,Data Exfiltration,Critical,192.168.100.238,10.0.50.186,Malicious
803,TCP,Suspicious Payload,Critical,192.168.100.18,10.0.50.210,Malicious
1422,UDP,Botnet Traffic,High,192.168.100.144,10.0.50.57,Malicious
340,UDP,SQL Injection,Critical,192.168.100.45,10.0.50.26,Malicious
1415,UDP,DDoS SYN Flood,Critical,192.168.100.124,10.0.50.44,Malicious
611,TCP,Botnet Traffic,High,192.168.100.224,10.0.50.96,Malicious
1460,UDP,Port Scan,Critical,192.168.100.18,10.0.50.95,Malicious
1276,TCP,Brute Force Login,High,192.168.100.185,10.0.50.74,Malicious
1309,UDP,ARP Spoofing,Critical,192.168.100.164,10.0.50.50,Malicious
1425,TCP,ARP Spoofing,Critical,192.168.100.177,10.0.50.204,Malicious
828,ICMP,ARP Spoofing,High,192.168.100.81,10.0.50.174,Malicious
575,UDP,Brute Force Login,Critical,192.168.100.180,10.0.50.150,Malicious
291,TCP,Suspicious Payload,High,192.168.100.38,10.0.50.162,Malicious
1337,UDP,Brute Force Login,Critical,192.168.100.154,10.0.50.15,Malicious
1253,TCP,Port Scan,High,192.168.100.79,10.0.50.218,Malicious
1165,ICMP,Unauthorized Access,High,192.168.100.200,10.0.50.208,Malicious
406,UDP,Unauthorized Access,Critical,192.168.100.31,10.0.50.58,Malicious
1028,UDP,Brute Force Login,High,192.168.100.84,10.0.50.92,Malicious
1237,TCP,Data Exfiltration,High,192.168.100.64,10.0.50.32,Malicious
1465,ICMP,Malware Command,Critical,192.168.100.86,10.0.50.203,Malicious
302,UDP,Malware Command,High,192.168.100.120,10.0.50.138,Malicious
840,UDP,ARP Spoofing,Critical,192.168.100.231,10.0.50.2,Malicious
1084,TCP,Botnet Traffic,Critical,192.168.100.153,10.0.50.237,Malicious
991,ICMP,Unauthorized Access,High,192.168.100.245,10.0.50.126,Malicious
525,TCP,SQL Injection,Critical,192.168.100.241,10.0.50.57,Malicious
667,UDP,ARP Spoofing,Critical,192.168.100.36,10.0.50.191,Malicious
1478,ICMP,Malware Command,High,192.168.100.198,10.0.50.45,Malicious
971,ICMP,ARP Spoofing,Critical,192.168.100.155,10.0.50.247,Malicious
556,ICMP,ARP Spoofing,Critical,192.168.100.253,10.0.50.138,Malicious
398,ICMP,DDoS SYN Flood,High,192.168.100.242,10.0.50.84,Malicious
964,UDP,DDoS SYN Flood,Critical,192.168.100.154,10.0.50.73,Malicious
1063,ICMP,Suspicious Payload,Critical,192.168.100.42,10.0.50.34,Malicious
1169,TCP,DDoS SYN Flood,High,192.168.100.97,10.0.50.90,Malicious
381,UDP,Port Scan,High,192.168.100.91,10.0.50.53,Malicious
1349,ICMP,Data Exfiltration,High,192.168.100.118,10.0.50.173,Malicious
447,TCP,Botnet Traffic,Critical,192.168.100.5,10.0.50.219,Malicious
883,TCP,Malware Command,Critical,192.168.100.168,10.0.50.166,Malicious
1355,UDP,ARP Spoofing,Critical,192.168.100.164,10.0.50.169,Malicious
760,TCP,DDoS SYN Flood,Critical,192.168.100.41,10.0.50.69,Malicious
611,ICMP,Brute Force Login,High,192.168.100.31,10.0.50.198,Malicious
1149,TCP,SQL Injection,Critical,192.168.100.26,10.0.50.33,Malicious
1320,ICMP,ARP Spoofing,Critical,192.168.100.25,10.0.50.72,Malicious
240,ICMP,Malware Command,High,192.168.100.223,10.0.50.11,Malicious
972,TCP,ARP Spoofing,High,192.168.100.57,10.0.50.5,Malicious
357,TCP,SQL Injection,High,192.168.100.76,10.0.50.100,Malicious
886,TCP,SQL Injection,Critical,192.168.100.192,10.0.50.219,Malicious
420,UDP,ARP Spoofing,Critical,192.168.100.105,10.0.50.228,Malicious
667,TCP,Brute Force Login,High,192.168.100.50,10.0.50.162,Malicious
687,UDP,Suspicious Payload,Critical,192.168.100.90,10.0.50.170,Malicious
898,ICMP,Unauthorized Access,Critical,192.168.100.180,10.0.50.75,Malicious
228,TCP,SQL Injection,Critical,192.168.100.8,10.0.50.241,Malicious
320,UDP,DDoS SYN Flood,High,192.168.100.154,10.0.50.240,Malicious
1359,UDP,ARP Spoofing,High,192.168.100.54,10.0.50.107,Malicious
1028,TCP,Port Scan,Critical,192.168.100.74,10.0.50.62,Malicious
892,ICMP,Port Scan,High,192.168.100.5,10.0.50.106,Malicious
680,TCP,Suspicious Payload,High,192.168.100.134,10.0.50.31,Malicious
709,ICMP,SQL Injection,Critical,192.168.100.161,10.0.50.151,Malicious
876,TCP,Botnet Traffic,Critical,192.168.100.89,10.0.50.32,Malicious
235,ICMP,Unauthorized Access,Critical,192.168.100.143,10.0.50.128,Malicious
414,UDP,SQL Injection,High,192.168.100.175,10.0.50.49,Malicious
427,UDP,Unauthorized Access,Critical,192.168.100.209,10.0.50.160,Malicious
1356,UDP,Unauthorized Access,High,192.168.100.113,10.0.50.62,Malicious
771,UDP,Data Exfiltration,High,192.168.100.116,10.0.50.242,Malicious
381,TCP,SQL Injection,Critical,192.168.100.181,10.0.50.118,Malicious
285,ICMP,Unauthorized Access,High,192.168.100.74,10.0.50.112,Malicious
944,UDP,Brute Force Login,Critical,192.168.100.123,10.0.50.149,Malicious
581,UDP,Botnet Traffic,Critical,192.168.100.206,10.0.50.191,Malicious
1458,TCP,Suspicious Payload,High,192.168.100.58,10.0.50.241,Malicious
568,TCP,ARP Spoofing,High,192.168.100.59,10.0.50.143,Malicious
402,TCP,SQL Injection,Critical,192.168.100.226,10.0.50.245,Malicious
1234,UDP,ARP Spoofing,Critical,192.168.100.37,10.0.50.230,Malicious
822,UDP,Unauthorized Access,High,192.168.100.93,10.0.50.162,Malicious
538,ICMP,Suspicious Payload,Critical,192.168.100.221,10.0.50.251,Malicious
1275,TCP,SQL Injection,High,192.168.100.87,10.0.50.105,Malicious
1153,TCP,ARP Spoofing,Critical,192.168.100.195,10.0.50.171,Malicious
1460,TCP,Brute Force Login,High,192.168.100.254,10.0.50.24,Malicious
773,TCP,SQL Injection,Critical,192.168.100.23,10.0.50.100,Malicious
230,TCP,Data Exfiltration,High,192.168.100.197,10.0.50.28,Malicious
905,UDP,ARP Spoofing,Critical,192.168.100.138,10.0.50.29,Malicious
210,TCP,Botnet Traffic,High,192.168.100.40,10.0.50.76,Malicious
1368,TCP,Suspicious Payload,Critical,192.168.100.246,10.0.50.109,Malicious
899,ICMP,DDoS SYN Flood,High,192.168.100.10,10.0.50.202,Malicious
1000,UDP,DDoS SYN Flood,High,192.168.100.108,10.0.50.159,Malicious
998,TCP,Brute Force Login,High,192.168.100.3,10.0.50.28,Malicious
1462,TCP,Malware Command,Critical,192.168.100.202,10.0.50.168,Malicious
447,TCP,SQL Injection,High,192.168.100.38,10.0.50.84,Malicious
1312,TCP,Unauthorized Access,High,192.168.100.62,10.0.50.160,Malicious
1110,TCP,ARP Spoofing,Critical,192.168.100.79,10.0.50.224,Malicious
1131,UDP,Data Exfiltration,Critical,192.168.100.193,10.0.50.2,Malicious
1170,ICMP,Botnet Traffic,Critical,192.168.100.171,10.0.50.63,Malicious
1182,ICMP,Suspicious Payload,Critical,192.168.100.182,10.0.50.140,Malicious
1042,ICMP,ARP Spoofing,Critical,192.168.100.183,10.0.50.34,Malicious
440,TCP,Data Exfiltration,Critical,192.168.100.237,10.0.50.166,Malicious
848,TCP,Port Scan,Critical,192.168.100.213,10.0.50.128,Malicious
1135,ICMP,SQL Injection,Critical,192.168.100.74,10.0.50.112,Malicious
857,ICMP,Unauthorized Access,High,192.168.100.26,10.0.50.191,Malicious
1083,TCP,Malware Command,Critical,192.168.100.186,10.0.50.3,Malicious
1489,ICMP,ARP Spoofing,High,192.168.100.99,10.0.50.246,Malicious
801,UDP,ARP Spoofing,Critical,192.168.100.157,10.0.50.90,Malicious
1440,ICMP,Suspicious Payload,Critical,192.168.100.82,10.0.50.77,Malicious
1077,ICMP,Port Scan,Critical,192.168.100.159,10.0.50.43,Malicious
560,TCP,Data Exfiltration,Critical,192.168.100.105,10.0.50.93,Malicious
