Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
895,TCP,Data Exfiltration,High,192.168.100.120,10.0.50.156,Malicious
751,TCP,Unauthorized Access,Critical,192.168.100.144,10.0.50.28,Malicious
825,ICMP,Botnet Traffic,Critical,192.168.100.157,10.0.50.30,Malicious
417,TCP,Suspicious Payload,Critical,192.168.100.207,10.0.50.111,Malicious
1013,TCP,SQL Injection,High,192.168.100.162,10.0.50.86,Malicious
500,UDP,SQL Injection,High,192.168.100.112,10.0.50.25,Malicious
1408,TCP,ARP Spoofing,Critical,192.168.100.12,10.0.50.190,Malicious
1389,UDP,Brute Force Login,High,192.168.100.213,10.0.50.246,Malicious
889,ICMP,Unauthorized Access,High,192.168.100.87,10.0.50.69,Malicious
765,ICMP,Brute Force Login,High,192.168.100.129,10.0.50.98,Malicious
1171,TCP,Botnet Traffic,High,192.168.100.237,10.0.50.71,Malicious
1110,TCP,Unauthorized Access,High,192.168.100.251,10.0.50.225,Malicious
1496,TCP,SQL Injection,High,192.168.100.200,10.0.50.53,Malicious
1144,ICMP,Botnet Traffic,High,192.168.100.169,10.0.50.197,Malicious
1286,UDP,SQL Injection,High,192.168.100.137,10.0.50.33,Malicious
472,UDP,SQL Injection,Critical,192.168.100.19,10.0.50.200,Malicious
1409,TCP,Data Exfiltration,Critical,192.168.100.130,10.0.50.10,Malicious
711,UDP,Malware Command,Critical,192.168.100.112,10.0.50.80,Malicious
1345,ICMP,Botnet Traffic,Critical,192.168.100.214,10.0.50.216,Malicious
817,TCP,Suspicious Payload,Critical,192.168.100.80,10.0.50.242,Malicious
555,ICMP,Port Scan,High,192.168.100.133,10.0.50.6,Malicious
950,TCP,Botnet Traffic,Critical,192.168.100.70,10.0.50.153,Malicious
429,TCP,Port Scan,High,192.168.100.218,10.0.50.245,Malicious
312,TCP,SQL Injection,High,192.168.100.53,10.0.50.141,Malicious
1346,UDP,Botnet Traffic,Critical,192.168.100.34,10.0.50.107,Malicious
990,ICMP,Unauthorized Access,High,192.168.100.96,10.0.50.77,Malicious
1385,TCP,DDoS SYN Flood,Critical,192.168.100.38,10.0.50.130,Malicious
1150,ICMP,SQL Injection,Critical,192.168.100.7,10.0.50.254,Malicious
663,TCP,DDoS SYN Flood,High,192.168.100.159,10.0.50.76,Malicious
1008,ICMP,Data Exfiltration,High,192.168.100.72,10.0.50.46,Malicious
1138,UDP,Data Exfiltration,High,192.168.100.109,10.0.50.59,Malicious
483,UDP,Data Exfiltration,Critical,192.168.100.162,10.0.50.168,Malicious
627,TCP,Data Exfiltration,High,192.168.100.6,10.0.50.42,Malicious
1207,UDP,SQL Injection,High,192.168.100.20,10.0.50.1,Malicious
408,ICMP,DDoS SYN Flood,Critical,192.168.100.222,10.0.50.191,Malicious
1206,ICMP,Data Exfiltration,High,192.168.100.156,10.0.50.104,Malicious
711,TCP,ARP Spoofing,Critical,192.168.100.131,10.0.50.26,Malicious
1101,TCP,Data Exfiltration,Critical,192.168.100.63,10.0.50.152,Malicious
1035,TCP,Brute Force Login,High,192.168.100.134,10.0.50.112,Malicious
619,ICMP,Data Exfiltration,Critical,192.168.100.190,10.0.50.10,Malicious
226,ICMP,Botnet Traffic,High,192.168.100.96,10.0.50.120,Malicious
993,UDP,Brute Force Login,High,192.168.100.11,10.0.50.67,Malicious
392,ICMP,SQL Injection,Critical,192.168.100.93,10.0.50.106,Malicious
572,ICMP,Brute Force Login,High,192.168.100.210,10.0.50.15,Malicious
1243,ICMP,DDoS SYN Flood,High,192.168.100.119,10.0.50.157,Malicious
378,ICMP,Unauthorized Access,Critical,192.168.100.204,10.0.50.70,Malicious
1052,TCP,DDoS SYN Flood,High,192.168.100.39,10.0.50.250,Malicious
754,ICMP,Data Exfiltration,Critical,192.168.100.119,10.0.50.157,Malicious
719,ICMP,Brute Force Login,High,192.168.100.58,10.0.50.222,Malicious
889,ICMP,Data Exfiltration,Critical,192.168.100.7,10.0.50.122,Malicious
767,ICMP,Malware Command,Critical,192.168.100.145,10.0.50.149,Malicious
859,TCP,SQL Injection,High,192.168.100.3,10.0.50.223,Malicious
300,ICMP,SQL Injection,Critical,192.168.100.218,10.0.50.32,Malicious
582,TCP,Data Exfiltration,High,192.168.100.180,10.0.50.78,Malicious
870,ICMP,ARP Spoofing,Critical,192.168.100.224,10.0.50.32,Malicious
1126,TCP,Unauthorized Access,Critical,192.168.100.6,10.0.50.99,Malicious
763,UDP,DDoS SYN Flood,Critical,192.168.100.156,10.0.50.237,Malicious
831,ICMP,Brute Force Login,Critical,192.168.100.234,10.0.50.231,Malicious
961,ICMP,Malware Command,Critical,192.168.100.67,10.0.50.95,Malicious
648,ICMP,SQL Injection,Critical,192.168.100.139,10.0.50.18,Malicious
1098,UDP,Malware Command,High,192.168.100.50,10.0.50.126,Malicious
1051,ICMP,Brute Force Login,Critical,192.168.100.45,10.0.50.79,Malicious
1173,TCP,Data Exfiltration,High,192.168.100.231,10.0.50.42,Malicious
707,ICMP,Malware Command,High,192.168.100.82,10.0.50.11,Malicious
834,UDP,DDoS SYN Flood,Critical,192.168.100.46,10.0.50.151,Malicious
363,ICMP,DDoS SYN Flood,High,192.168.100.3,10.0.50.208,Malicious
892,UDP,ARP Spoofing,Critical,192.168.100.179,10.0.50.68,Malicious
633,TCP,Brute Force Login,High,192.168.100.100,10.0.50.170,Malicious
1161,ICMP,Data Exfiltration,High,192.168.100.22,10.0.50.60,Malicious
423,ICMP,Malware Command,Critical,192.168.100.167,10.0.50.114,Malicious
296,UDP,Brute Force Login,High,192.168.100.59,10.0.50.228,Malicious
1234,UDP,ARP Spoofing,High,192.168.100.76,10.0.50.123,Malicious
560,ICMP,SQL Injection,High,192.168.100.45,10.0.50.181,Malicious
1095,ICMP,Data Exfiltration,Critical,192.168.100.128,10.0.50.43,Malicious
1355,TCP,Unauthorized Access,High,192.168.100.100,10.0.50.218,Malicious
1455,TCP,Port Scan,High,192.168.100.162,10.0.50.248,Malicious
1383,UDP,SQL Injection,High,192.168.100.177,10.0.50.254,Malicious
346,UDP,Suspicious Payload,Critical,192.168.100.150,10.0.50.116,Malicious
677,ICMP,Port Scan,High,192.168.100.47,10.0.50.188,Malicious
808,TCP,Suspicious Payload,Critical,192.168.100.244,10.0.50.25,Malicious
768,UDP,Data Exfiltration,High,192.168.100.26,10.0.50.245,Malicious
1244,TCP,Brute Force Login,Critical,192.168.100.120,10.0.50.190,Malicious
1033,TCP,Malware Command,Critical,192.168.100.253,10.0.50.224,Malicious
1316,UDP,DDoS SYN Flood,Critical,192.168.100.177,10.0.50.86,Malicious
817,ICMP,Data Exfiltration,High,192.168.100.182,10.0.50.224,Malicious
617,UDP,DDoS SYN Flood,High,192.168.100.78,10.0.50.67,Malicious
604,ICMP,ARP Spoofing,High,192.168.100.58,10.0.50.217,Malicious
1209,ICMP,DDoS SYN Flood,Critical,192.168.100.177,10.0.50.105,Malicious
310,ICMP,Malware Command,High,192.168.100.197,10.0.50.190,Malicious
281,UDP,Brute Force Login,Critical,192.168.100.192,10.0.50.79,Malicious
1239,ICMP,DDoS SYN Flood,Critical,192.168.100.181,10.0.50.21,Malicious
1302,TCP,Suspicious Payload,High,192.168.100.102,10.0.50.63,Malicious
830,UDP,SQL Injection,Critical,192.168.100.244,10.0.50.47,Malicious
436,TCP,Malware Command,High,192.168.100.40,10.0.50.57,Malicious
529,UDP,DDoS SYN Flood,High,192.168.100.161,10.0.50.89,Malicious
1319,ICMP,Malware Command,High,192.168.100.98,10.0.50.129,Malicious
234,ICMP,Suspicious Payload,High,192.168.100.37,10.0.50.175,Malicious
1174,UDP,Data Exfiltration,High,192.168.100.19,10.0.50.70,Malicious
922,ICMP,Data Exfiltration,Critical,192.168.100.210,10.0.50.86,Malicious
1071,UDP,DDoS SYN Flood,Critical,192.168.100.52,10.0.50.207,Malicious
1373,UDP,SQL Injection,High,192.168.100.169,10.0.50.42,Malicious
599,ICMP,Botnet Traffic,High,192.168.100.2,10.0.50.136,Malicious
1236,TCP,Botnet Traffic,High,192.168.100.117,10.0.50.191,Malicious
208,ICMP,Port Scan,Critical,192.168.100.166,10.0.50.62,Malicious
804,TCP,Botnet Traffic,High,192.168.100.110,10.0.50.54,Malicious
1420,UDP,SQL Injection,High,192.168.100.161,10.0.50.228,Malicious
1273,ICMP,Brute Force Login,High,192.168.100.20,10.0.50.136,Malicious
1340,TCP,ARP Spoofing,Critical,192.168.100.155,10.0.50.75,Malicious
767,ICMP,Brute Force Login,Critical,192.168.100.85,10.0.50.154,Malicious
685,UDP,SQL Injection,Critical,192.168.100.21,10.0.50.158,Malicious
1222,TCP,Port Scan,High,192.168.100.172,10.0.50.23,Malicious
697,ICMP,SQL Injection,Critical,192.168.100.145,10.0.50.69,Malicious
768,ICMP,Data Exfiltration,Critical,192.168.100.42,10.0.50.223,Malicious
377,ICMP,Port Scan,Critical,192.168.100.99,10.0.50.136,Malicious
807,TCP,Unauthorized Access,High,192.168.100.153,10.0.50.167,Malicious
863,UDP,Malware Command,Critical,192.168.100.58,10.0.50.179,Malicious
715,UDP,Malware Command,High,192.168.100.14,10.0.50.59,Malicious
340,ICMP,Data Exfiltration,High,192.168.100.205,10.0.50.204,Malicious
589,ICMP,SQL Injection,High,192.168.100.139,10.0.50.53,Malicious
1269,UDP,Unauthorized Access,High,192.168.100.125,10.0.50.251,Malicious
963,UDP,Data Exfiltration,Critical,192.168.100.213,10.0.50.146,Malicious
778,ICMP,DDoS SYN Flood,Critical,192.168.100.180,10.0.50.2,Malicious
260,TCP,DDoS SYN Flood,Critical,192.168.100.1,10.0.50.50,Malicious
1100,TCP,Unauthorized Access,High,192.168.100.89,10.0.50.168,Malicious
780,TCP,ARP Spoofing,High,192.168.100.174,10.0.50.36,Malicious
773,ICMP,Unauthorized Access,Critical,192.168.100.106,10.0.50.8,Malicious
1314,UDP,Botnet Traffic,High,192.168.100.132,10.0.50.209,Malicious
855,ICMP,Botnet Traffic,Critical,192.168.100.107,10.0.50.138,Malicious
419,TCP,Malware Command,High,192.168.100.178,10.0.50.145,Malicious
263,ICMP,Suspicious Payload,High,192.168.100.229,10.0.50.14,Malicious
1365,TCP,Data Exfiltration,High,192.168.100.221,10.0.50.11,Malicious
230,UDP,Port Scan,High,192.168.100.61,10.0.50.11,Malicious
313,UDP,Botnet Traffic,High,192.168.100.149,10.0.50.49,Malicious
1496,ICMP,Suspicious Payload,High,192.168.100.129,10.0.50.141,Malicious
854,UDP,SQL Injection,High,192.168.100.166,10.0.50.20,Malicious
412,TCP,ARP Spoofing,Critical,192.168.100.100,10.0.50.77,Malicious
436,ICMP,Malware Command,High,192.168.100.209,10.0.50.113,Malicious
750,ICMP,SQL Injection,High,192.168.100.204,10.0.50.152,Malicious
336,TCP,ARP Spoofing,High,192.168.100.182,10.0.50.160,Malicious
329,TCP,Malware Command,Critical,192.168.100.183,10.0.50.116,Malicious
636,UDP,Malware Command,High,192.168.100.208,10.0.50.147,Malicious
1018,ICMP,Malware Command,High,192.168.100.212,10.0.50.146,Malicious
1410,ICMP,SQL Injection,Critical,192.168.100.239,10.0.50.166,Malicious
861,TCP,Brute Force Login,Critical,192.168.100.232,10.0.50.197,Malicious
1007,UDP,Brute Force Login,High,192.168.100.25,10.0.50.157,Malicious
1131,TCP,Malware Command,Critical,192.168.100.122,10.0.50.67,Malicious
599,UDP,SQL Injection,Critical,192.168.100.229,10.0.50.110,Malicious
462,TCP,Unauthorized Access,Critical,192.168.100.33,10.0.50.179,Malicious
517,ICMP,DDoS SYN Flood,Critical,192.168.100.63,10.0.50.43,Malicious
1089,ICMP,Malware Command,High,192.168.100.47,10.0.50.118,Malicious
321,ICMP,Data Exfiltration,Critical,192.168.100.78,10.0.50.179,Malicious
781,UDP,Brute Force Login,High,192.168.100.235,10.0.50.185,Malicious
1364,ICMP,SQL Injection,High,192.168.100.213,10.0.50.72,Malicious
251,TCP,DDoS SYN Flood,Critical,192.168.100.94,10.0.50.216,Malicious
555,ICMP,SQL Injection,High,192.168.100.192,10.0.50.129,Malicious
593,TCP,DDoS SYN Flood,High,192.168.100.79,10.0.50.168,Malicious
639,TCP,Botnet Traffic,Critical,192.168.100.185,10.0.50.152,Malicious
302,UDP,Data Exfiltration,Critical,192.168.100.140,10.0.50.185,Malicious
571,TCP,Botnet Traffic,Critical,192.168.100.19,10.0.50.220,Malicious
873,TCP,SQL Injection,Critical,192.168.100.205,10.0.50.83,Malicious
654,UDP,Malware Command,High,192.168.100.190,10.0.50.108,Malicious
1473,UDP,Unauthorized Access,Critical,192.168.100.56,10.0.50.133,Malicious
686,UDP,ARP Spoofing,Critical,192.168.100.192,10.0.50.26,Malicious
567,TCP,ARP Spoofing,High,192.168.100.85,10.0.50.152,Malicious
757,UDP,Port Scan,High,192.168.100.8,10.0.50.170,Malicious
955,UDP,SQL Injection,High,192.168.100.220,10.0.50.239,Malicious
521,TCP,ARP Spoofing,Critical,192.168.100.129,10.0.50.29,Malicious
296,TCP,Brute Force Login,Critical,192.168.100.102,10.0.50.239,Malicious
348,UDP,Unauthorized Access,Critical,192.168.100.33,10.0.50.228,Malicious
1467,UDP,Malware Command,Critical,192.168.100.58,10.0.50.158,Malicious
456,ICMP,Botnet Traffic,High,192.168.100.190,10.0.50.209,Malicious
549,UDP,Botnet Traffic,Critical,192.168.100.91,10.0.50.64,Malicious
626,TCP,Suspicious Payload,Critical,192.168.100.219,10.0.50.30,Malicious
1360,ICMP,DDoS SYN Flood,Critical,192.168.100.174,10.0.50.44,Malicious
788,ICMP,Unauthorized Access,Critical,192.168.100.113,10.0.50.93,Malicious
1192,TCP,ARP Spoofing,Critical,192.168.100.218,10.0.50.154,Malicious
1030,ICMP,DDoS SYN Flood,High,192.168.100.250,10.0.50.230,Malicious
507,ICMP,Botnet Traffic,High,192.168.100.175,10.0.50.147,Malicious
1142,UDP,Unauthorized Access,Critical,192.168.100.166,10.0.50.161,Malicious
1440,UDP,Unauthorized Access,High,192.168.100.98,10.0.50.158,Malicious
434,UDP,Brute Force Login,Critical,192.168.100.101,10.0.50.33,Malicious
1090,UDP,Port Scan,High,192.168.100.19,10.0.50.37,Malicious
1415,ICMP,Brute Force Login,Critical,192.168.100.41,10.0.50.204,Malicious
570,TCP,Suspicious Payload,Critical,192.168.100.173,10.0.50.154,Malicious
739,UDP,Data Exfiltration,High,192.168.100.247,10.0.50.113,Malicious
552,TCP,Unauthorized Access,High,192.168.100.124,10.0.50.105,Malicious
511,TCP,Brute Force Login,High,192.168.100.191,10.0.50.44,Malicious
607,ICMP,Malware Command,High,192.168.100.228,10.0.50.195,Malicious
1197,TCP,Botnet Traffic,High,192.168.100.81,10.0.50.89,Malicious
317,TCP,DDoS SYN Flood,High,192.168.100.56,10.0.50.95,Malicious
1460,TCP,Botnet Traffic,Critical,192.168.100.91,10.0.50.34,Malicious
757,UDP,Brute Force Login,High,192.168.100.253,10.0.50.131,Malicious
1415,TCP,Port Scan,High,192.168.100.253,10.0.50.112,Malicious
419,ICMP,Suspicious Payload,High,192.168.100.93,10.0.50.9,Malicious
589,TCP,SQL Injection,High,192.168.100.123,10.0.50.250,Malicious
1374,TCP,Data Exfiltration,Critical,192.168.100.54,10.0.50.146,Malicious
690,TCP,Unauthorized Access,Critical,192.168.100.1,10.0.50.194,Malicious
474,TCP,Suspicious Payload,High,192.168.100.67,10.0.50.189,Malicious
353,TCP,DDoS SYN Flood,Critical,192.168.100.124,10.0.50.188,Malicious
331,UDP,Port Scan,High,192.168.100.245,10.0.50.65,Malicious
359,TCP,Brute Force Login,Critical,192.168.100.88,10.0.50.225,Malicious
838,UDP,Port Scan,Critical,192.168.100.39,10.0.50.240,Malicious
1189,TCP,SQL Injection,Critical,192.168.100.24,10.0.50.29,Malicious
427,UDP,Brute Force Login,High,192.168.100.104,10.0.50.144,Malicious
919,TCP,SQL Injection,Critical,192.168.100.96,10.0.50.163,Malicious
405,TCP,ARP Spoofing,Critical,192.168.100.140,10.0.50.171,Malicious
490,TCP,SQL Injection,High,192.168.100.5,10.0.50.253,Malicious
863,TCP,Data Exfiltration,Critical,192.168.100.142,10.0.50.141,Malicious
1126,UDP,Brute Force Login,Critical,192.168.100.31,10.0.50.67,Malicious
1067,TCP,Malware Command,Critical,192.168.100.62,10.0.50.12,Malicious
618,TCP,SQL Injection,Critical,192.168.100.204,10.0.50.65,Malicious
1178,TCP,Brute Force Login,Critical,192.168.100.30,10.0.50.156,Malicious
221,ICMP,Malware Command,High,192.168.100.221,10.0.50.188,Malicious
974,ICMP,Suspicious Payload,High,192.168.100.237,10.0.50.220,Malicious
1016,UDP,Botnet Traffic,High,192.168.100.86,10.0.50.81,Malicious
294,TCP,Unauthorized Access,High,192.168.100.17,10.0.50.84,Malicious
374,TCP,ARP Spoofing,Critical,192.168.100.118,10.0.50.100,Malicious
998,ICMP,ARP Spoofing,Critical,192.168.100.176,10.0.50.102,Malicious
564,ICMP,ARP Spoofing,Critical,192.168.100.134,10.0.50.215,Malicious
471,ICMP,Data Exfiltration,Critical,192.168.100.39,10.0.50.173,Malicious
330,TCP,DDoS SYN Flood,High,192.168.100.2,10.0.50.229,Malicious
573,TCP,SQL Injection,High,192.168.100.114,10.0.50.87,Malicious
1360,UDP,SQL Injection,High,192.168.100.187,10.0.50.52,Malicious
1245,UDP,Unauthorized Access,High,192.168.100.6,10.0.50.250,Malicious
602,TCP,Port Scan,Critical,192.168.100.234,10.0.50.125,Malicious
1188,ICMP,DDoS SYN Flood,High,192.168.100.33,10.0.50.169,Malicious
478,ICMP,ARP Spoofing,Critical,192.168.100.10,10.0.50.62,Malicious
1208,UDP,Brute Force Login,High,192.168.100.2,10.0.50.89,Malicious
1342,ICMP,DDoS SYN Flood,High,192.168.100.223,10.0.50.50,Malicious
576,ICMP,Data Exfiltration,High,192.168.100.48,10.0.50.191,Malicious
1081,ICMP,Port Scan,Critical,192.168.100.165,10.0.50.191,Malicious
888,UDP,Malware Command,Critical,192.168.100.222,10.0.50.28,Malicious
1193,ICMP,Unauthorized Access,Critical,192.168.100.163,10.0.50.84,Malicious
1077,UDP,Port Scan,Critical,192.168.100.140,10.0.50.159,Malicious
721,ICMP,Brute Force Login,High,192.168.100.8,10.0.50.206,Malicious
1068,ICMP,Botnet Traffic,Critical,192.168.100.73,10.0.50.201,Malicious
246,ICMP,Data Exfiltration,Critical,192.168.100.100,10.0.50.42,Malicious
328,UDP,Port Scan,Critical,192.168.100.209,10.0.50.81,Malicious
894,UDP,Malware Command,High,192.168.100.30,10.0.50.165,Malicious
527,UDP,Brute Force Login,Critical,192.168.100.59,10.0.50.111,Malicious
289,UDP,Botnet Traffic,High,192.168.100.223,10.0.50.150,Malicious
501,UDP,Suspicious Payload,High,192.168.100.172,10.0.50.142,Malicious
1028,UDP,Suspicious Payload,Critical,192.168.100.229,10.0.50.191,Malicious
744,UDP,ARP Spoofing,High,192.168.100.217,10.0.50.253,Malicious
898,UDP,Unauthorized Access,Critical,192.168.100.36,10.0.50.112,Malicious
493,TCP,Data Exfiltration,Critical,192.168.100.160,10.0.50.186,Malicious
582,TCP,Port Scan,Critical,192.168.100.47,10.0.50.152,Malicious
1258,UDP,Port Scan,High,192.168.100.224,10.0.50.106,Malicious
623,TCP,Data Exfiltration,Critical,192.168.100.23,10.0.50.89,Malicious
687,ICMP,Port Scan,Critical,192.168.100.187,10.0.50.130,Malicious
506,ICMP,Brute Force Login,Critical,192.168.100.125,10.0.50.184,Malicious
1246,UDP,Port Scan,Critical,192.168.100.105,10.0.50.152,Malicious
746,ICMP,Unauthorized Access,Critical,192.168.100.232,10.0.50.192,Malicious
734,UDP,SQL Injection,High,192.168.100.170,10.0.50.143,Malicious
749,TCP,Malware Command,Critical,192.168.100.171,10.0.50.82,Malicious
1152,UDP,Malware Command,High,192.168.100.94,10.0.50.68,Malicious
1414,UDP,Unauthorized Access,Critical,192.168.100.73,10.0.50.236,Malicious
1434,UDP,Data Exfiltration,Critical,192.168.100.247,10.0.50.21,Malicious
1032,ICMP,Botnet Traffic,Critical,192.168.100.89,10.0.50.149,Malicious
893,TCP,DDoS SYN Flood,Critical,192.168.100.141,10.0.50.110,Malicious
893,TCP,Brute Force Login,Critical,192.168.100.137,10.0.50.237,Malicious
1002,UDP,Port Scan,High,192.168.100.209,10.0.50.234,Malicious
1244,TCP,Data Exfiltration,High,192.168.100.158,10.0.50.195,Malicious
908,UDP,Brute Force Login,Critical,192.168.100.146,10.0.50.34,Malicious
1406,ICMP,Brute Force Login,Critical,192.168.100.244,10.0.50.60,Malicious
205,UDP,Malware Command,Critical,192.168.100.143,10.0.50.179,Malicious
278,ICMP,ARP Spoofing,High,192.168.100.250,10.0.50.235,Malicious
1046,UDP,Port Scan,High,192.168.100.16,10.0.50.103,Malicious
559,UDP,Brute Force Login,Critical,192.168.100.130,10.0.50.185,Malicious
250,TCP,Malware Command,High,192.168.100.139,10.0.50.155,Malicious
1127,ICMP,Unauthorized Access,High,192.168.100.171,10.0.50.244,Malicious
242,UDP,Port Scan,Critical,192.168.100.223,10.0.50.154,Malicious
804,TCP,Unauthorized Access,Critical,192.168.100.225,10.0.50.236,Malicious
491,ICMP,Brute Force Login,Critical,192.168.100.122,10.0.50.142,Malicious
1389,TCP,Data Exfiltration,High,192.168.100.140,10.0.50.43,Malicious
465,ICMP,DDoS SYN Flood,Critical,192.168.100.140,10.0.50.169,Malicious
608,UDP,ARP Spoofing,Critical,192.168.100.214,10.0.50.113,Malicious
379,ICMP,Suspicious Payload,High,192.168.100.228,10.0.50.145,Malicious
918,ICMP,Unauthorized Access,High,192.168.100.234,10.0.50.215,Malicious
1089,UDP,Malware Command,High,192.168.100.116,10.0.50.231,Malicious
775,UDP,Malware Command,High,192.168.100.103,10.0.50.132,Malicious
1337,TCP,Malware Command,Critical,192.168.100.187,10.0.50.218,Malicious
646,TCP,Data Exfiltration,Critical,192.168.100.239,10.0.50.3,Malicious
1239,UDP,Suspicious Payload,High,192.168.100.159,10.0.50.207,Malicious
318,ICMP,Brute Force Login,High,192.168.100.86,10.0.50.84,Malicious
486,ICMP,ARP Spoofing,High,192.168.100.143,10.0.50.30,Malicious
617,ICMP,SQL Injection,High,192.168.100.146,10.0.50.181,Malicious
1376,ICMP,SQL Injection,High,192.168.100.181,10.0.50.250,Malicious
1481,TCP,SQL Injection,High,192.168.100.133,10.0.50.203,Malicious
984,UDP,Suspicious Payload,High,192.168.100.55,10.0.50.116,Malicious
1318,UDP,Suspicious Payload,High,192.168.100.48,10.0.50.61,Malicious
724,TCP,Suspicious Payload,Critical,192.168.100.64,10.0.50.66,Malicious
1406,TCP,Suspicious Payload,High,192.168.100.100,10.0.50.225,Malicious
895,UDP,Brute Force Login,Critical,192.168.100.145,10.0.50.100,Malicious
1440,TCP,Brute Force Login,Critical,192.168.100.7,10.0.50.61,Malicious
921,UDP,Port Scan,High,192.168.100.64,10.0.50.99,Malicious
785,UDP,Brute Force Login,High,192.168.100.169,10.0.50.9,Malicious
976,ICMP,Port Scan,High,192.168.100.8,10.0.50.42,Malicious
1201,ICMP,DDoS SYN Flood,Critical,192.168.100.243,10.0.50.14,Malicious
962,ICMP,SQL Injection,High,192.168.100.76,10.0.50.138,Malicious
788,ICMP,Port Scan,High,192.168.100.223,10.0.50.81,Malicious
1037,ICMP,Unauthorized Access,Critical,192.168.100.147,10.0.50.131,Malicious
