Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1204,TCP,Botnet Traffic,Critical,192.168.100.55,10.0.50.159,Malicious
300,TCP,Port Scan,High,192.168.100.32,10.0.50.70,Malicious
626,UDP,DDoS SYN Flood,Critical,192.168.100.148,10.0.50.231,Malicious
1223,UDP,DDoS SYN Flood,Critical,192.168.100.190,10.0.50.238,Malicious
269,TCP,Botnet Traffic,High,192.168.100.219,10.0.50.1,Malicious
316,TCP,Port Scan,Critical,192.168.100.105,10.0.50.199,Malicious
1443,UDP,Botnet Traffic,High,192.168.100.159,10.0.50.89,Malicious
462,ICMP,SQL Injection,High,192.168.100.10,10.0.50.70,Malicious
402,TCP,Botnet Traffic,Critical,192.168.100.125,10.0.50.253,Malicious
1451,ICMP,Port Scan,Critical,192.168.100.32,10.0.50.132,Malicious
1019,TCP,SQL Injection,Critical,192.168.100.199,10.0.50.159,Malicious
301,UDP,SQL Injection,High,192.168.100.112,10.0.50.55,Malicious
223,ICMP,Unauthorized Access,High,192.168.100.75,10.0.50.142,Malicious
843,TCP,Brute Force Login,High,192.168.100.5,10.0.50.116,Malicious
1102,ICMP,Malware Command,High,192.168.100.97,10.0.50.21,Malicious
252,UDP,Unauthorized Access,High,192.168.100.27,10.0.50.247,Malicious
1433,ICMP,SQL Injection,High,192.168.100.164,10.0.50.222,Malicious
719,ICMP,Brute Force Login,Critical,192.168.100.251,10.0.50.190,Malicious
1421,UDP,Malware Command,High,192.168.100.174,10.0.50.130,Malicious
710,TCP,Malware Command,Critical,192.168.100.58,10.0.50.41,Malicious
527,TCP,Botnet Traffic,High,192.168.100.245,10.0.50.159,Malicious
354,ICMP,SQL Injection,Critical,192.168.100.72,10.0.50.58,Malicious
821,TCP,Brute Force Login,Critical,192.168.100.106,10.0.50.218,Malicious
1152,UDP,Brute Force Login,Critical,192.168.100.133,10.0.50.35,Malicious
1432,TCP,Unauthorized Access,High,192.168.100.252,10.0.50.138,Malicious
1413,UDP,Unauthorized Access,High,192.168.100.191,10.0.50.217,Malicious
478,UDP,Suspicious Payload,Critical,192.168.100.110,10.0.50.23,Malicious
1308,ICMP,Unauthorized Access,Critical,192.168.100.61,10.0.50.183,Malicious
1175,TCP,Suspicious Payload,Critical,192.168.100.254,10.0.50.227,Malicious
314,TCP,ARP Spoofing,Critical,192.168.100.90,10.0.50.232,Malicious
550,UDP,Unauthorized Access,Critical,192.168.100.205,10.0.50.58,Malicious
1131,ICMP,DDoS SYN Flood,Critical,192.168.100.81,10.0.50.251,Malicious
861,UDP,ARP Spoofing,Critical,192.168.100.74,10.0.50.184,Malicious
1139,UDP,Unauthorized Access,High,192.168.100.129,10.0.50.194,Malicious
483,ICMP,SQL Injection,Critical,192.168.100.164,10.0.50.16,Malicious
1193,TCP,SQL Injection,High,192.168.100.65,10.0.50.172,Malicious
1183,ICMP,Data Exfiltration,Critical,192.168.100.26,10.0.50.106,Malicious
1137,TCP,Data Exfiltration,High,192.168.100.230,10.0.50.147,Malicious
1021,UDP,Botnet Traffic,High,192.168.100.95,10.0.50.207,Malicious
509,TCP,Malware Command,High,192.168.100.94,10.0.50.102,Malicious
683,UDP,Data Exfiltration,Critical,192.168.100.67,10.0.50.232,Malicious
634,ICMP,Suspicious Payload,High,192.168.100.225,10.0.50.14,Malicious
1315,ICMP,Botnet Traffic,High,192.168.100.200,10.0.50.87,Malicious
1155,UDP,Botnet Traffic,Critical,192.168.100.153,10.0.50.73,Malicious
1186,ICMP,SQL Injection,Critical,192.168.100.175,10.0.50.170,Malicious
1146,TCP,Brute Force Login,Critical,192.168.100.179,10.0.50.53,Malicious
1155,UDP,Brute Force Login,Critical,192.168.100.217,10.0.50.4,Malicious
218,ICMP,Malware Command,High,192.168.100.41,10.0.50.155,Malicious
274,ICMP,Malware Command,High,192.168.100.198,10.0.50.97,Malicious
381,UDP,Suspicious Payload,High,192.168.100.112,10.0.50.15,Malicious
299,TCP,Botnet Traffic,Critical,192.168.100.4,10.0.50.170,Malicious
1290,ICMP,SQL Injection,Critical,192.168.100.69,10.0.50.143,Malicious
282,UDP,Malware Command,High,192.168.100.21,10.0.50.216,Malicious
975,TCP,DDoS SYN Flood,Critical,192.168.100.114,10.0.50.23,Malicious
1316,UDP,DDoS SYN Flood,High,192.168.100.22,10.0.50.76,Malicious
283,ICMP,Brute Force Login,High,192.168.100.251,10.0.50.175,Malicious
879,ICMP,Brute Force Login,High,192.168.100.127,10.0.50.87,Malicious
694,TCP,Port Scan,High,192.168.100.119,10.0.50.103,Malicious
1364,TCP,ARP Spoofing,High,192.168.100.135,10.0.50.226,Malicious
1351,TCP,Malware Command,Critical,192.168.100.77,10.0.50.45,Malicious
578,TCP,Unauthorized Access,Critical,192.168.100.79,10.0.50.201,Malicious
1423,TCP,Malware Command,High,192.168.100.95,10.0.50.159,Malicious
1217,UDP,Unauthorized Access,High,192.168.100.145,10.0.50.12,Malicious
1335,ICMP,Port Scan,Critical,192.168.100.213,10.0.50.192,Malicious
974,UDP,ARP Spoofing,High,192.168.100.27,10.0.50.2,Malicious
702,TCP,Botnet Traffic,Critical,192.168.100.167,10.0.50.118,Malicious
1343,TCP,Botnet Traffic,Critical,192.168.100.215,10.0.50.194,Malicious
298,UDP,SQL Injection,Critical,192.168.100.6,10.0.50.138,Malicious
949,TCP,Unauthorized Access,Critical,192.168.100.16,10.0.50.93,Malicious
218,TCP,Botnet Traffic,Critical,192.168.100.228,10.0.50.96,Malicious
871,ICMP,Data Exfiltration,High,192.168.100.209,10.0.50.162,Malicious
1165,TCP,Port Scan,High,192.168.100.88,10.0.50.160,Malicious
351,UDP,Brute Force Login,Critical,192.168.100.217,10.0.50.136,Malicious
781,TCP,Unauthorized Access,High,192.168.100.165,10.0.50.136,Malicious
461,TCP,SQL Injection,High,192.168.100.8,10.0.50.12,Malicious
319,ICMP,ARP Spoofing,Critical,192.168.100.168,10.0.50.140,Malicious
1409,TCP,Suspicious Payload,Critical,192.168.100.5,10.0.50.36,Malicious
1411,TCP,ARP Spoofing,Critical,192.168.100.236,10.0.50.82,Malicious
314,TCP,SQL Injection,High,192.168.100.89,10.0.50.243,Malicious
494,UDP,Brute Force Login,High,192.168.100.55,10.0.50.251,Malicious
478,TCP,Unauthorized Access,High,192.168.100.80,10.0.50.56,Malicious
1121,UDP,DDoS SYN Flood,High,192.168.100.7,10.0.50.26,Malicious
1357,UDP,Suspicious Payload,Critical,192.168.100.2,10.0.50.215,Malicious
694,TCP,Botnet Traffic,High,192.168.100.136,10.0.50.244,Malicious
602,UDP,Malware Command,Critical,192.168.100.88,10.0.50.92,Malicious
1355,UDP,Brute Force Login,High,192.168.100.62,10.0.50.247,Malicious
1472,ICMP,Suspicious Payload,Critical,192.168.100.23,10.0.50.230,Malicious
382,TCP,Unauthorized Access,High,192.168.100.160,10.0.50.233,Malicious
1204,UDP,Botnet Traffic,High,192.168.100.252,10.0.50.132,Malicious
766,ICMP,SQL Injection,High,192.168.100.23,10.0.50.203,Malicious
950,UDP,Brute Force Login,High,192.168.100.132,10.0.50.159,Malicious
705,UDP,SQL Injection,Critical,192.168.100.46,10.0.50.160,Malicious
425,ICMP,Unauthorized Access,Critical,192.168.100.170,10.0.50.141,Malicious
213,TCP,Botnet Traffic,Critical,192.168.100.246,10.0.50.199,Malicious
808,TCP,SQL Injection,High,192.168.100.14,10.0.50.128,Malicious
392,TCP,Brute Force Login,Critical,192.168.100.154,10.0.50.30,Malicious
248,UDP,Botnet Traffic,High,192.168.100.130,10.0.50.238,Malicious
561,UDP,Suspicious Payload,Critical,192.168.100.227,10.0.50.12,Malicious
1219,UDP,Data Exfiltration,Critical,192.168.100.90,10.0.50.214,Malicious
1194,UDP,Suspicious Payload,High,192.168.100.219,10.0.50.168,Malicious
814,ICMP,Suspicious Payload,High,192.168.100.201,10.0.50.18,Malicious
1164,UDP,Malware Command,Critical,192.168.100.92,10.0.50.250,Malicious
1057,UDP,Port Scan,Critical,192.168.100.209,10.0.50.227,Malicious
1332,ICMP,Botnet Traffic,High,192.168.100.172,10.0.50.218,Malicious
852,TCP,Malware Command,High,192.168.100.147,10.0.50.77,Malicious
1173,TCP,Suspicious Payload,High,192.168.100.186,10.0.50.19,Malicious
1332,TCP,SQL Injection,Critical,192.168.100.98,10.0.50.65,Malicious
689,TCP,Unauthorized Access,Critical,192.168.100.244,10.0.50.89,Malicious
708,UDP,DDoS SYN Flood,Critical,192.168.100.4,10.0.50.250,Malicious
1195,UDP,Botnet Traffic,Critical,192.168.100.117,10.0.50.104,Malicious
820,ICMP,DDoS SYN Flood,High,192.168.100.198,10.0.50.98,Malicious
1242,UDP,ARP Spoofing,High,192.168.100.200,10.0.50.159,Malicious
1125,ICMP,Port Scan,Critical,192.168.100.157,10.0.50.27,Malicious
630,ICMP,DDoS SYN Flood,High,192.168.100.205,10.0.50.136,Malicious
467,TCP,Botnet Traffic,Critical,192.168.100.18,10.0.50.140,Malicious
331,UDP,Suspicious Payload,High,192.168.100.156,10.0.50.128,Malicious
905,ICMP,Suspicious Payload,High,192.168.100.134,10.0.50.1,Malicious
359,UDP,Unauthorized Access,High,192.168.100.190,10.0.50.191,Malicious
315,TCP,Botnet Traffic,Critical,192.168.100.137,10.0.50.101,Malicious
392,ICMP,Botnet Traffic,High,192.168.100.119,10.0.50.128,Malicious
623,UDP,Suspicious Payload,High,192.168.100.67,10.0.50.71,Malicious
1382,UDP,Botnet Traffic,High,192.168.100.90,10.0.50.229,Malicious
1263,ICMP,Brute Force Login,Critical,192.168.100.4,10.0.50.112,Malicious
852,UDP,Brute Force Login,High,192.168.100.67,10.0.50.117,Malicious
1283,UDP,Data Exfiltration,Critical,192.168.100.108,10.0.50.236,Malicious
1160,UDP,DDoS SYN Flood,High,192.168.100.38,10.0.50.200,Malicious
1366,UDP,Data Exfiltration,High,192.168.100.48,10.0.50.96,Malicious
378,UDP,Botnet Traffic,Critical,192.168.100.70,10.0.50.161,Malicious
1378,TCP,Suspicious Payload,High,192.168.100.139,10.0.50.39,Malicious
1182,ICMP,Botnet Traffic,High,192.168.100.186,10.0.50.236,Malicious
813,UDP,Data Exfiltration,High,192.168.100.44,10.0.50.121,Malicious
1166,UDP,Botnet Traffic,High,192.168.100.99,10.0.50.152,Malicious
967,TCP,Unauthorized Access,High,192.168.100.190,10.0.50.70,Malicious
788,UDP,Unauthorized Access,Critical,192.168.100.7,10.0.50.174,Malicious
1416,TCP,ARP Spoofing,High,192.168.100.82,10.0.50.247,Malicious
1111,TCP,Data Exfiltration,High,192.168.100.205,10.0.50.213,Malicious
862,ICMP,ARP Spoofing,Critical,192.168.100.110,10.0.50.22,Malicious
1465,UDP,DDoS SYN Flood,High,192.168.100.55,10.0.50.163,Malicious
1346,TCP,Suspicious Payload,Critical,192.168.100.173,10.0.50.113,Malicious
543,TCP,Malware Command,High,192.168.100.28,10.0.50.186,Malicious
502,UDP,Malware Command,High,192.168.100.164,10.0.50.20,Malicious
920,UDP,DDoS SYN Flood,Critical,192.168.100.183,10.0.50.211,Malicious
426,TCP,SQL Injection,High,192.168.100.117,10.0.50.34,Malicious
844,ICMP,Port Scan,Critical,192.168.100.239,10.0.50.37,Malicious
776,ICMP,Data Exfiltration,High,192.168.100.170,10.0.50.231,Malicious
1435,UDP,DDoS SYN Flood,High,192.168.100.233,10.0.50.95,Malicious
564,ICMP,Malware Command,High,192.168.100.216,10.0.50.179,Malicious
1329,ICMP,Malware Command,High,192.168.100.40,10.0.50.151,Malicious
676,TCP,Brute Force Login,High,192.168.100.114,10.0.50.13,Malicious
695,UDP,Unauthorized Access,High,192.168.100.207,10.0.50.38,Malicious
1119,UDP,ARP Spoofing,High,192.168.100.145,10.0.50.35,Malicious
674,TCP,Botnet Traffic,High,192.168.100.112,10.0.50.139,Malicious
296,TCP,DDoS SYN Flood,Critical,192.168.100.229,10.0.50.48,Malicious
459,ICMP,Port Scan,High,192.168.100.131,10.0.50.22,Malicious
309,ICMP,Brute Force Login,High,192.168.100.7,10.0.50.241,Malicious
917,UDP,SQL Injection,High,192.168.100.7,10.0.50.208,Malicious
1434,UDP,Botnet Traffic,Critical,192.168.100.196,10.0.50.210,Malicious
834,ICMP,SQL Injection,High,192.168.100.8,10.0.50.70,Malicious
717,UDP,ARP Spoofing,Critical,192.168.100.6,10.0.50.135,Malicious
1099,ICMP,Botnet Traffic,Critical,192.168.100.61,10.0.50.204,Malicious
694,UDP,SQL Injection,High,192.168.100.224,10.0.50.104,Malicious
499,ICMP,Brute Force Login,Critical,192.168.100.105,10.0.50.93,Malicious
593,TCP,Port Scan,Critical,192.168.100.93,10.0.50.166,Malicious
805,UDP,Data Exfiltration,Critical,192.168.100.201,10.0.50.76,Malicious
528,ICMP,Suspicious Payload,Critical,192.168.100.99,10.0.50.218,Malicious
440,ICMP,SQL Injection,Critical,192.168.100.87,10.0.50.209,Malicious
406,ICMP,ARP Spoofing,High,192.168.100.107,10.0.50.83,Malicious
840,ICMP,DDoS SYN Flood,High,192.168.100.44,10.0.50.125,Malicious
540,ICMP,DDoS SYN Flood,High,192.168.100.167,10.0.50.5,Malicious
306,ICMP,SQL Injection,High,192.168.100.5,10.0.50.108,Malicious
660,ICMP,Port Scan,High,192.168.100.1,10.0.50.48,Malicious
326,UDP,Botnet Traffic,High,192.168.100.133,10.0.50.58,Malicious
805,ICMP,SQL Injection,High,192.168.100.10,10.0.50.171,Malicious
559,TCP,Brute Force Login,High,192.168.100.194,10.0.50.57,Malicious
891,TCP,Unauthorized Access,Critical,192.168.100.197,10.0.50.213,Malicious
609,TCP,ARP Spoofing,High,192.168.100.85,10.0.50.178,Malicious
1167,UDP,ARP Spoofing,High,192.168.100.108,10.0.50.100,Malicious
520,TCP,Unauthorized Access,High,192.168.100.1,10.0.50.172,Malicious
673,ICMP,Suspicious Payload,Critical,192.168.100.13,10.0.50.232,Malicious
1459,ICMP,ARP Spoofing,Critical,192.168.100.160,10.0.50.154,Malicious
1427,ICMP,Unauthorized Access,Critical,192.168.100.186,10.0.50.17,Malicious
996,TCP,Botnet Traffic,High,192.168.100.2,10.0.50.20,Malicious
1011,UDP,SQL Injection,Critical,192.168.100.158,10.0.50.168,Malicious
325,UDP,Brute Force Login,High,192.168.100.155,10.0.50.163,Malicious
1007,ICMP,ARP Spoofing,High,192.168.100.219,10.0.50.65,Malicious
1126,ICMP,Malware Command,Critical,192.168.100.238,10.0.50.69,Malicious
1422,UDP,ARP Spoofing,Critical,192.168.100.151,10.0.50.101,Malicious
852,TCP,Malware Command,High,192.168.100.189,10.0.50.80,Malicious
893,UDP,Unauthorized Access,High,192.168.100.196,10.0.50.151,Malicious
704,ICMP,Botnet Traffic,High,192.168.100.249,10.0.50.83,Malicious
247,UDP,ARP Spoofing,Critical,192.168.100.206,10.0.50.185,Malicious
841,ICMP,Malware Command,High,192.168.100.238,10.0.50.253,Malicious
242,UDP,Suspicious Payload,Critical,192.168.100.85,10.0.50.95,Malicious
1278,UDP,Unauthorized Access,High,192.168.100.250,10.0.50.77,Malicious
595,ICMP,Port Scan,High,192.168.100.68,10.0.50.20,Malicious
892,TCP,Brute Force Login,High,192.168.100.112,10.0.50.141,Malicious
279,ICMP,SQL Injection,Critical,192.168.100.219,10.0.50.152,Malicious
1406,TCP,Botnet Traffic,High,192.168.100.176,10.0.50.155,Malicious
730,TCP,Unauthorized Access,High,192.168.100.216,10.0.50.239,Malicious
928,ICMP,Brute Force Login,High,192.168.100.24,10.0.50.90,Malicious
892,TCP,Malware Command,High,192.168.100.147,10.0.50.43,Malicious
231,ICMP,Data Exfiltration,Critical,192.168.100.169,10.0.50.14,Malicious
485,UDP,Port Scan,Critical,192.168.100.183,10.0.50.217,Malicious
1435,ICMP,ARP Spoofing,High,192.168.100.29,10.0.50.17,Malicious
712,TCP,Suspicious Payload,Critical,192.168.100.245,10.0.50.70,Malicious
1262,ICMP,Port Scan,Critical,192.168.100.143,10.0.50.33,Malicious
1303,UDP,Brute Force Login,Critical,192.168.100.124,10.0.50.23,Malicious
421,UDP,SQL Injection,High,192.168.100.86,10.0.50.216,Malicious
804,TCP,DDoS SYN Flood,High,192.168.100.21,10.0.50.53,Malicious
1432,UDP,Malware Command,High,192.168.100.131,10.0.50.203,Malicious
1452,TCP,Botnet Traffic,High,192.168.100.232,10.0.50.37,Malicious
1445,TCP,Suspicious Payload,Critical,192.168.100.254,10.0.50.199,Malicious
778,TCP,Data Exfiltration,Critical,192.168.100.206,10.0.50.148,Malicious
1110,TCP,Malware Command,High,192.168.100.63,10.0.50.89,Malicious
1000,ICMP,Data Exfiltration,Critical,192.168.100.228,10.0.50.138,Malicious
327,UDP,Brute Force Login,High,192.168.100.252,10.0.50.252,Malicious
672,UDP,Malware Command,Critical,192.168.100.181,10.0.50.200,Malicious
934,TCP,ARP Spoofing,High,192.168.100.103,10.0.50.56,Malicious
1022,ICMP,Unauthorized Access,High,192.168.100.134,10.0.50.144,Malicious
976,UDP,Unauthorized Access,Critical,192.168.100.79,10.0.50.184,Malicious
371,TCP,DDoS SYN Flood,Critical,192.168.100.57,10.0.50.60,Malicious
1195,ICMP,DDoS SYN Flood,Critical,192.168.100.83,10.0.50.21,Malicious
511,ICMP,Port Scan,Critical,192.168.100.32,10.0.50.162,Malicious
1266,ICMP,ARP Spoofing,High,192.168.100.205,10.0.50.201,Malicious
860,TCP,Suspicious Payload,High,192.168.100.132,10.0.50.107,Malicious
1029,ICMP,SQL Injection,Critical,192.168.100.184,10.0.50.218,Malicious
458,ICMP,Suspicious Payload,High,192.168.100.29,10.0.50.20,Malicious
955,UDP,Port Scan,Critical,192.168.100.97,10.0.50.27,Malicious
563,ICMP,Unauthorized Access,High,192.168.100.211,10.0.50.12,Malicious
449,UDP,Suspicious Payload,Critical,192.168.100.38,10.0.50.79,Malicious
409,TCP,SQL Injection,High,192.168.100.179,10.0.50.243,Malicious
217,TCP,SQL Injection,Critical,192.168.100.205,10.0.50.78,Malicious
552,ICMP,Unauthorized Access,Critical,192.168.100.178,10.0.50.239,Malicious
1490,TCP,Unauthorized Access,High,192.168.100.49,10.0.50.3,Malicious
520,TCP,SQL Injection,High,192.168.100.7,10.0.50.35,Malicious
376,UDP,Unauthorized Access,High,192.168.100.147,10.0.50.4,Malicious
739,TCP,Botnet Traffic,Critical,192.168.100.207,10.0.50.115,Malicious
1464,UDP,Brute Force Login,High,192.168.100.178,10.0.50.145,Malicious
761,TCP,Suspicious Payload,High,192.168.100.118,10.0.50.210,Malicious
1062,ICMP,Data Exfiltration,High,192.168.100.152,10.0.50.133,Malicious
749,UDP,Data Exfiltration,High,192.168.100.238,10.0.50.150,Malicious
1233,UDP,Data Exfiltration,Critical,192.168.100.233,10.0.50.139,Malicious
1300,TCP,ARP Spoofing,High,192.168.100.118,10.0.50.59,Malicious
566,TCP,DDoS SYN Flood,Critical,192.168.100.7,10.0.50.222,Malicious
443,UDP,Malware Command,High,192.168.100.49,10.0.50.144,Malicious
242,ICMP,DDoS SYN Flood,Critical,192.168.100.230,10.0.50.110,Malicious
300,ICMP,Suspicious Payload,Critical,192.168.100.32,10.0.50.90,Malicious
878,UDP,Unauthorized Access,Critical,192.168.100.151,10.0.50.74,Malicious
1461,TCP,ARP Spoofing,Critical,192.168.100.3,10.0.50.224,Malicious
224,ICMP,Data Exfiltration,High,192.168.100.29,10.0.50.215,Malicious
1426,TCP,Brute Force Login,Critical,192.168.100.229,10.0.50.89,Malicious
917,TCP,SQL Injection,High,192.168.100.44,10.0.50.84,Malicious
373,UDP,Data Exfiltration,High,192.168.100.111,10.0.50.179,Malicious
936,UDP,Botnet Traffic,Critical,192.168.100.190,10.0.50.10,Malicious
460,ICMP,Unauthorized Access,Critical,192.168.100.190,10.0.50.254,Malicious
323,UDP,SQL Injection,Critical,192.168.100.239,10.0.50.73,Malicious
1493,ICMP,Port Scan,High,192.168.100.87,10.0.50.209,Malicious
1303,UDP,ARP Spoofing,High,192.168.100.44,10.0.50.126,Malicious
1262,UDP,Botnet Traffic,Critical,192.168.100.195,10.0.50.245,Malicious
1371,ICMP,SQL Injection,Critical,192.168.100.238,10.0.50.149,Malicious
921,UDP,Port Scan,Critical,192.168.100.21,10.0.50.241,Malicious
264,UDP,DDoS SYN Flood,High,192.168.100.103,10.0.50.72,Malicious
517,UDP,Data Exfiltration,Critical,192.168.100.86,10.0.50.95,Malicious
502,UDP,Data Exfiltration,Critical,192.168.100.235,10.0.50.99,Malicious
1489,UDP,ARP Spoofing,High,192.168.100.161,10.0.50.162,Malicious
627,ICMP,ARP Spoofing,High,192.168.100.70,10.0.50.41,Malicious
1458,ICMP,Data Exfiltration,High,192.168.100.237,10.0.50.194,Malicious
508,UDP,Port Scan,High,192.168.100.109,10.0.50.8,Malicious
1405,TCP,Botnet Traffic,High,192.168.100.106,10.0.50.23,Malicious
779,TCP,Suspicious Payload,Critical,192.168.100.191,10.0.50.196,Malicious
454,UDP,Data Exfiltration,High,192.168.100.3,10.0.50.223,Malicious
1336,TCP,Botnet Traffic,High,192.168.100.252,10.0.50.202,Malicious
714,UDP,Port Scan,High,192.168.100.121,10.0.50.137,Malicious
1360,ICMP,Botnet Traffic,High,192.168.100.141,10.0.50.124,Malicious
1417,UDP,Port Scan,High,192.168.100.24,10.0.50.146,Malicious
496,ICMP,Unauthorized Access,High,192.168.100.163,10.0.50.159,Malicious
