Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1499,UDP,SQL Injection,High,192.168.100.115,10.0.50.108,Malicious
1399,ICMP,Malware Command,High,192.168.100.166,10.0.50.67,Malicious
920,ICMP,Brute Force Login,Critical,192.168.100.91,10.0.50.124,Malicious
607,UDP,Malware Command,High,192.168.100.168,10.0.50.32,Malicious
1436,ICMP,DDoS SYN Flood,Critical,192.168.100.136,10.0.50.52,Malicious
1287,UDP,Unauthorized Access,Critical,192.168.100.210,10.0.50.233,Malicious
915,ICMP,ARP Spoofing,Critical,192.168.100.96,10.0.50.195,Malicious
413,ICMP,Malware Command,High,192.168.100.78,10.0.50.230,Malicious
917,ICMP,Data Exfiltration,Critical,192.168.100.179,10.0.50.11,Malicious
449,TCP,Port Scan,Critical,192.168.100.188,10.0.50.236,Malicious
993,ICMP,DDoS SYN Flood,High,192.168.100.236,10.0.50.220,Malicious
880,ICMP,Suspicious Payload,High,192.168.100.123,10.0.50.228,Malicious
322,ICMP,Malware Command,High,192.168.100.184,10.0.50.185,Malicious
861,ICMP,Malware Command,High,192.168.100.150,10.0.50.127,Malicious
1187,UDP,Malware Command,High,192.168.100.247,10.0.50.163,Malicious
1035,ICMP,Unauthorized Access,Critical,192.168.100.18,10.0.50.221,Malicious
1364,UDP,Data Exfiltration,High,192.168.100.80,10.0.50.32,Malicious
1111,ICMP,Port Scan,High,192.168.100.214,10.0.50.43,Malicious
1167,UDP,Unauthorized Access,High,192.168.100.125,10.0.50.34,Malicious
1085,TCP,DDoS SYN Flood,Critical,192.168.100.147,10.0.50.95,Malicious
442,ICMP,Brute Force Login,High,192.168.100.162,10.0.50.134,Malicious
779,TCP,SQL Injection,Critical,192.168.100.250,10.0.50.40,Malicious
1294,TCP,Port Scan,High,192.168.100.39,10.0.50.54,Malicious
1089,TCP,Malware Command,High,192.168.100.247,10.0.50.31,Malicious
652,UDP,DDoS SYN Flood,High,192.168.100.56,10.0.50.184,Malicious
402,TCP,Botnet Traffic,Critical,192.168.100.154,10.0.50.245,Malicious
992,UDP,Data Exfiltration,Critical,192.168.100.30,10.0.50.85,Malicious
1334,ICMP,Botnet Traffic,High,192.168.100.214,10.0.50.97,Malicious
936,ICMP,Suspicious Payload,High,192.168.100.238,10.0.50.72,Malicious
1278,TCP,SQL Injection,High,192.168.100.149,10.0.50.16,Malicious
724,ICMP,Malware Command,High,192.168.100.154,10.0.50.33,Malicious
851,UDP,Botnet Traffic,Critical,192.168.100.214,10.0.50.176,Malicious
361,TCP,Malware Command,Critical,192.168.100.94,10.0.50.188,Malicious
1082,UDP,ARP Spoofing,High,192.168.100.45,10.0.50.88,Malicious
913,TCP,Botnet Traffic,High,192.168.100.218,10.0.50.227,Malicious
1093,TCP,ARP Spoofing,Critical,192.168.100.241,10.0.50.11,Malicious
877,UDP,ARP Spoofing,High,192.168.100.187,10.0.50.146,Malicious
1466,ICMP,ARP Spoofing,Critical,192.168.100.99,10.0.50.203,Malicious
309,UDP,Data Exfiltration,High,192.168.100.67,10.0.50.148,Malicious
861,TCP,SQL Injection,Critical,192.168.100.132,10.0.50.146,Malicious
1111,ICMP,Port Scan,High,192.168.100.110,10.0.50.183,Malicious
426,UDP,Malware Command,High,192.168.100.172,10.0.50.103,Malicious
409,TCP,Data Exfiltration,High,192.168.100.37,10.0.50.158,Malicious
729,UDP,SQL Injection,High,192.168.100.225,10.0.50.7,Malicious
1015,ICMP,Port Scan,High,192.168.100.250,10.0.50.71,Malicious
444,ICMP,Data Exfiltration,Critical,192.168.100.201,10.0.50.209,Malicious
590,ICMP,Botnet Traffic,High,192.168.100.162,10.0.50.49,Malicious
487,ICMP,Data Exfiltration,Critical,192.168.100.99,10.0.50.201,Malicious
745,ICMP,Port Scan,Critical,192.168.100.154,10.0.50.25,Malicious
781,UDP,Data Exfiltration,High,192.168.100.8,10.0.50.230,Malicious
261,TCP,SQL Injection,High,192.168.100.200,10.0.50.143,Malicious
939,TCP,Malware Command,High,192.168.100.107,10.0.50.254,Malicious
1147,UDP,SQL Injection,Critical,192.168.100.240,10.0.50.164,Malicious
566,TCP,ARP Spoofing,High,192.168.100.168,10.0.50.57,Malicious
233,UDP,Brute Force Login,High,192.168.100.172,10.0.50.169,Malicious
322,UDP,Unauthorized Access,High,192.168.100.131,10.0.50.60,Malicious
1326,UDP,Port Scan,High,192.168.100.207,10.0.50.173,Malicious
670,UDP,DDoS SYN Flood,High,192.168.100.234,10.0.50.211,Malicious
1435,ICMP,Botnet Traffic,High,192.168.100.87,10.0.50.172,Malicious
1137,TCP,DDoS SYN Flood,Critical,192.168.100.223,10.0.50.208,Malicious
1431,UDP,Brute Force Login,Critical,192.168.100.239,10.0.50.49,Malicious
1401,ICMP,SQL Injection,Critical,192.168.100.81,10.0.50.48,Malicious
1008,UDP,ARP Spoofing,Critical,192.168.100.1,10.0.50.42,Malicious
489,UDP,Data Exfiltration,Critical,192.168.100.114,10.0.50.159,Malicious
914,UDP,Port Scan,Critical,192.168.100.119,10.0.50.53,Malicious
551,TCP,Port Scan,Critical,192.168.100.132,10.0.50.67,Malicious
813,ICMP,Port Scan,Critical,192.168.100.114,10.0.50.124,Malicious
303,ICMP,Malware Command,Critical,192.168.100.22,10.0.50.237,Malicious
1054,UDP,Brute Force Login,High,192.168.100.56,10.0.50.196,Malicious
910,ICMP,Data Exfiltration,Critical,192.168.100.100,10.0.50.245,Malicious
738,TCP,Suspicious Payload,Critical,192.168.100.140,10.0.50.138,Malicious
463,TCP,Malware Command,High,192.168.100.21,10.0.50.32,Malicious
1274,UDP,Brute Force Login,Critical,192.168.100.208,10.0.50.211,Malicious
1065,TCP,Port Scan,High,192.168.100.51,10.0.50.234,Malicious
608,UDP,ARP Spoofing,Critical,192.168.100.94,10.0.50.34,Malicious
423,ICMP,Data Exfiltration,Critical,192.168.100.23,10.0.50.82,Malicious
856,ICMP,Data Exfiltration,High,192.168.100.32,10.0.50.78,Malicious
1191,UDP,Suspicious Payload,High,192.168.100.145,10.0.50.22,Malicious
944,TCP,Data Exfiltration,High,192.168.100.249,10.0.50.127,Malicious
1423,UDP,Botnet Traffic,High,192.168.100.135,10.0.50.98,Malicious
851,TCP,Suspicious Payload,Critical,192.168.100.214,10.0.50.2,Malicious
952,ICMP,Brute Force Login,High,192.168.100.45,10.0.50.97,Malicious
1234,TCP,Botnet Traffic,Critical,192.168.100.123,10.0.50.34,Malicious
1345,ICMP,DDoS SYN Flood,High,192.168.100.216,10.0.50.15,Malicious
872,UDP,Botnet Traffic,Critical,192.168.100.118,10.0.50.28,Malicious
814,UDP,Malware Command,Critical,192.168.100.28,10.0.50.231,Malicious
315,ICMP,Botnet Traffic,High,192.168.100.215,10.0.50.249,Malicious
1207,UDP,Data Exfiltration,High,192.168.100.91,10.0.50.96,Malicious
860,TCP,Malware Command,Critical,192.168.100.60,10.0.50.246,Malicious
818,UDP,Botnet Traffic,High,192.168.100.11,10.0.50.176,Malicious
1199,TCP,Data Exfiltration,High,192.168.100.78,10.0.50.247,Malicious
644,TCP,Unauthorized Access,Critical,192.168.100.45,10.0.50.95,Malicious
1438,UDP,SQL Injection,Critical,192.168.100.73,10.0.50.19,Malicious
430,ICMP,Malware Command,Critical,192.168.100.231,10.0.50.226,Malicious
302,TCP,Port Scan,Critical,192.168.100.53,10.0.50.217,Malicious
633,TCP,Unauthorized Access,Critical,192.168.100.13,10.0.50.70,Malicious
1294,ICMP,Suspicious Payload,Critical,192.168.100.240,10.0.50.11,Malicious
1184,ICMP,Unauthorized Access,Critical,192.168.100.102,10.0.50.53,Malicious
1387,UDP,SQL Injection,Critical,192.168.100.21,10.0.50.62,Malicious
547,TCP,Brute Force Login,Critical,192.168.100.70,10.0.50.40,Malicious
1271,ICMP,Malware Command,High,192.168.100.146,10.0.50.8,Malicious
1261,ICMP,Data Exfiltration,High,192.168.100.181,10.0.50.170,Malicious
1208,TCP,Unauthorized Access,Critical,192.168.100.97,10.0.50.254,Malicious
703,UDP,Brute Force Login,Critical,192.168.100.205,10.0.50.248,Malicious
1246,TCP,Suspicious Payload,Critical,192.168.100.105,10.0.50.188,Malicious
758,UDP,Unauthorized Access,High,192.168.100.24,10.0.50.16,Malicious
510,TCP,SQL Injection,Critical,192.168.100.63,10.0.50.95,Malicious
1245,UDP,Malware Command,High,192.168.100.88,10.0.50.197,Malicious
424,UDP,ARP Spoofing,High,192.168.100.135,10.0.50.76,Malicious
853,TCP,Port Scan,High,192.168.100.165,10.0.50.76,Malicious
1448,TCP,DDoS SYN Flood,Critical,192.168.100.111,10.0.50.62,Malicious
1105,UDP,ARP Spoofing,High,192.168.100.120,10.0.50.65,Malicious
1097,ICMP,Malware Command,High,192.168.100.140,10.0.50.191,Malicious
327,ICMP,Unauthorized Access,Critical,192.168.100.68,10.0.50.200,Malicious
1443,TCP,Suspicious Payload,Critical,192.168.100.151,10.0.50.15,Malicious
504,TCP,Malware Command,Critical,192.168.100.173,10.0.50.203,Malicious
1207,TCP,Brute Force Login,Critical,192.168.100.186,10.0.50.102,Malicious
1074,ICMP,DDoS SYN Flood,Critical,192.168.100.65,10.0.50.152,Malicious
1055,TCP,Port Scan,High,192.168.100.125,10.0.50.204,Malicious
1375,TCP,Unauthorized Access,High,192.168.100.62,10.0.50.229,Malicious
622,UDP,Botnet Traffic,Critical,192.168.100.149,10.0.50.47,Malicious
1034,ICMP,ARP Spoofing,Critical,192.168.100.101,10.0.50.91,Malicious
206,TCP,Botnet Traffic,Critical,192.168.100.11,10.0.50.116,Malicious
639,UDP,Data Exfiltration,High,192.168.100.132,10.0.50.69,Malicious
950,TCP,DDoS SYN Flood,Critical,192.168.100.133,10.0.50.156,Malicious
859,ICMP,ARP Spoofing,High,192.168.100.202,10.0.50.229,Malicious
876,TCP,Botnet Traffic,Critical,192.168.100.112,10.0.50.4,Malicious
1195,UDP,Brute Force Login,Critical,192.168.100.240,10.0.50.244,Malicious
1144,UDP,Port Scan,Critical,192.168.100.143,10.0.50.169,Malicious
487,ICMP,Botnet Traffic,High,192.168.100.174,10.0.50.176,Malicious
913,UDP,Brute Force Login,High,192.168.100.37,10.0.50.11,Malicious
1022,ICMP,Malware Command,Critical,192.168.100.96,10.0.50.95,Malicious
1070,UDP,Brute Force Login,Critical,192.168.100.92,10.0.50.212,Malicious
740,TCP,Brute Force Login,Critical,192.168.100.247,10.0.50.135,Malicious
812,UDP,SQL Injection,Critical,192.168.100.156,10.0.50.110,Malicious
1393,ICMP,DDoS SYN Flood,High,192.168.100.39,10.0.50.87,Malicious
1206,ICMP,SQL Injection,Critical,192.168.100.23,10.0.50.251,Malicious
458,TCP,Port Scan,High,192.168.100.231,10.0.50.110,Malicious
683,UDP,Suspicious Payload,High,192.168.100.11,10.0.50.170,Malicious
409,UDP,Data Exfiltration,High,192.168.100.127,10.0.50.64,Malicious
1221,TCP,Brute Force Login,Critical,192.168.100.176,10.0.50.76,Malicious
525,UDP,Unauthorized Access,Critical,192.168.100.168,10.0.50.215,Malicious
977,ICMP,Port Scan,Critical,192.168.100.4,10.0.50.254,Malicious
407,ICMP,Suspicious Payload,High,192.168.100.28,10.0.50.106,Malicious
395,UDP,SQL Injection,High,192.168.100.10,10.0.50.1,Malicious
1214,UDP,DDoS SYN Flood,Critical,192.168.100.199,10.0.50.31,Malicious
286,UDP,Malware Command,High,192.168.100.109,10.0.50.91,Malicious
230,UDP,ARP Spoofing,Critical,192.168.100.218,10.0.50.254,Malicious
626,UDP,Botnet Traffic,Critical,192.168.100.81,10.0.50.212,Malicious
1281,ICMP,Suspicious Payload,High,192.168.100.183,10.0.50.202,Malicious
617,TCP,Port Scan,Critical,192.168.100.40,10.0.50.91,Malicious
786,UDP,SQL Injection,High,192.168.100.197,10.0.50.32,Malicious
1434,UDP,Port Scan,High,192.168.100.188,10.0.50.83,Malicious
826,TCP,ARP Spoofing,High,192.168.100.217,10.0.50.182,Malicious
629,UDP,Port Scan,High,192.168.100.248,10.0.50.104,Malicious
699,UDP,DDoS SYN Flood,Critical,192.168.100.212,10.0.50.49,Malicious
1272,UDP,ARP Spoofing,High,192.168.100.93,10.0.50.210,Malicious
1192,ICMP,Data Exfiltration,High,192.168.100.181,10.0.50.34,Malicious
1292,ICMP,Suspicious Payload,Critical,192.168.100.243,10.0.50.110,Malicious
1322,UDP,Port Scan,Critical,192.168.100.55,10.0.50.60,Malicious
1255,UDP,Suspicious Payload,Critical,192.168.100.239,10.0.50.181,Malicious
1451,TCP,Unauthorized Access,High,192.168.100.112,10.0.50.116,Malicious
498,UDP,Brute Force Login,High,192.168.100.20,10.0.50.120,Malicious
884,ICMP,SQL Injection,Critical,192.168.100.198,10.0.50.99,Malicious
1491,TCP,DDoS SYN Flood,Critical,192.168.100.83,10.0.50.142,Malicious
600,UDP,Brute Force Login,High,192.168.100.247,10.0.50.142,Malicious
721,UDP,Port Scan,High,192.168.100.78,10.0.50.221,Malicious
967,UDP,Unauthorized Access,High,192.168.100.202,10.0.50.145,Malicious
1382,TCP,Suspicious Payload,Critical,192.168.100.7,10.0.50.233,Malicious
1130,TCP,Unauthorized Access,High,192.168.100.208,10.0.50.81,Malicious
1407,TCP,Data Exfiltration,High,192.168.100.180,10.0.50.114,Malicious
618,ICMP,Brute Force Login,High,192.168.100.65,10.0.50.49,Malicious
523,TCP,Port Scan,Critical,192.168.100.28,10.0.50.181,Malicious
968,UDP,Unauthorized Access,High,192.168.100.15,10.0.50.46,Malicious
1010,TCP,Unauthorized Access,Critical,192.168.100.54,10.0.50.170,Malicious
1054,ICMP,Malware Command,High,192.168.100.106,10.0.50.97,Malicious
413,ICMP,DDoS SYN Flood,Critical,192.168.100.91,10.0.50.152,Malicious
483,ICMP,Unauthorized Access,Critical,192.168.100.171,10.0.50.165,Malicious
1345,UDP,DDoS SYN Flood,High,192.168.100.243,10.0.50.44,Malicious
1490,UDP,Data Exfiltration,High,192.168.100.89,10.0.50.115,Malicious
479,ICMP,Malware Command,Critical,192.168.100.114,10.0.50.237,Malicious
675,ICMP,Botnet Traffic,Critical,192.168.100.73,10.0.50.123,Malicious
422,UDP,Data Exfiltration,High,192.168.100.3,10.0.50.105,Malicious
1308,ICMP,SQL Injection,Critical,192.168.100.91,10.0.50.88,Malicious
945,UDP,DDoS SYN Flood,High,192.168.100.19,10.0.50.58,Malicious
1466,UDP,Botnet Traffic,High,192.168.100.2,10.0.50.47,Malicious
1053,ICMP,Unauthorized Access,High,192.168.100.53,10.0.50.172,Malicious
302,TCP,Data Exfiltration,High,192.168.100.178,10.0.50.157,Malicious
402,TCP,Botnet Traffic,Critical,192.168.100.107,10.0.50.97,Malicious
1041,ICMP,ARP Spoofing,High,192.168.100.120,10.0.50.173,Malicious
344,ICMP,Port Scan,High,192.168.100.47,10.0.50.160,Malicious
700,UDP,Data Exfiltration,Critical,192.168.100.2,10.0.50.214,Malicious
1205,UDP,SQL Injection,High,192.168.100.232,10.0.50.217,Malicious
1459,UDP,Brute Force Login,Critical,192.168.100.51,10.0.50.2,Malicious
344,TCP,Data Exfiltration,Critical,192.168.100.208,10.0.50.40,Malicious
1356,TCP,Botnet Traffic,Critical,192.168.100.148,10.0.50.155,Malicious
429,ICMP,Malware Command,High,192.168.100.179,10.0.50.28,Malicious
1244,UDP,Suspicious Payload,High,192.168.100.42,10.0.50.132,Malicious
429,ICMP,Botnet Traffic,Critical,192.168.100.135,10.0.50.160,Malicious
1145,TCP,DDoS SYN Flood,Critical,192.168.100.193,10.0.50.86,Malicious
1382,UDP,Port Scan,High,192.168.100.148,10.0.50.102,Malicious
278,UDP,Brute Force Login,Critical,192.168.100.95,10.0.50.169,Malicious
1104,TCP,Unauthorized Access,Critical,192.168.100.104,10.0.50.162,Malicious
605,TCP,Malware Command,High,192.168.100.106,10.0.50.176,Malicious
1010,TCP,Port Scan,High,192.168.100.80,10.0.50.62,Malicious
833,TCP,Unauthorized Access,Critical,192.168.100.3,10.0.50.92,Malicious
859,ICMP,Malware Command,High,192.168.100.131,10.0.50.166,Malicious
459,UDP,DDoS SYN Flood,Critical,192.168.100.75,10.0.50.170,Malicious
220,UDP,DDoS SYN Flood,Critical,192.168.100.12,10.0.50.136,Malicious
1302,UDP,Suspicious Payload,High,192.168.100.143,10.0.50.72,Malicious
1007,ICMP,Suspicious Payload,Critical,192.168.100.91,10.0.50.154,Malicious
1281,ICMP,DDoS SYN Flood,High,192.168.100.149,10.0.50.104,Malicious
299,TCP,SQL Injection,High,192.168.100.241,10.0.50.49,Malicious
554,ICMP,ARP Spoofing,High,192.168.100.71,10.0.50.10,Malicious
1262,ICMP,Port Scan,Critical,192.168.100.60,10.0.50.166,Malicious
545,UDP,DDoS SYN Flood,High,192.168.100.212,10.0.50.115,Malicious
530,ICMP,Malware Command,Critical,192.168.100.240,10.0.50.84,Malicious
1097,UDP,Brute Force Login,Critical,192.168.100.84,10.0.50.219,Malicious
917,ICMP,Port Scan,Critical,192.168.100.165,10.0.50.86,Malicious
1085,TCP,Malware Command,Critical,192.168.100.23,10.0.50.163,Malicious
445,ICMP,Unauthorized Access,High,192.168.100.80,10.0.50.70,Malicious
737,TCP,Malware Command,High,192.168.100.97,10.0.50.161,Malicious
1232,ICMP,Suspicious Payload,High,192.168.100.190,10.0.50.39,Malicious
865,TCP,Unauthorized Access,Critical,192.168.100.113,10.0.50.69,Malicious
664,TCP,Botnet Traffic,Critical,192.168.100.5,10.0.50.165,Malicious
822,UDP,Botnet Traffic,High,192.168.100.123,10.0.50.240,Malicious
909,UDP,DDoS SYN Flood,High,192.168.100.52,10.0.50.101,Malicious
1236,TCP,Suspicious Payload,High,192.168.100.85,10.0.50.2,Malicious
721,UDP,Suspicious Payload,Critical,192.168.100.196,10.0.50.159,Malicious
424,ICMP,Data Exfiltration,High,192.168.100.63,10.0.50.43,Malicious
462,TCP,Suspicious Payload,Critical,192.168.100.61,10.0.50.141,Malicious
1253,TCP,Botnet Traffic,Critical,192.168.100.193,10.0.50.103,Malicious
1128,ICMP,DDoS SYN Flood,High,192.168.100.191,10.0.50.246,Malicious
1488,UDP,Data Exfiltration,High,192.168.100.176,10.0.50.245,Malicious
690,TCP,Botnet Traffic,Critical,192.168.100.200,10.0.50.93,Malicious
850,TCP,DDoS SYN Flood,High,192.168.100.124,10.0.50.124,Malicious
704,TCP,Botnet Traffic,Critical,192.168.100.2,10.0.50.23,Malicious
1052,UDP,ARP Spoofing,High,192.168.100.106,10.0.50.254,Malicious
445,UDP,Malware Command,High,192.168.100.85,10.0.50.169,Malicious
720,ICMP,SQL Injection,Critical,192.168.100.235,10.0.50.103,Malicious
1390,TCP,Unauthorized Access,High,192.168.100.40,10.0.50.183,Malicious
720,ICMP,Unauthorized Access,Critical,192.168.100.146,10.0.50.211,Malicious
793,ICMP,SQL Injection,Critical,192.168.100.113,10.0.50.193,Malicious
1380,TCP,Suspicious Payload,Critical,192.168.100.84,10.0.50.64,Malicious
1315,ICMP,Brute Force Login,High,192.168.100.58,10.0.50.105,Malicious
1259,ICMP,Data Exfiltration,High,192.168.100.33,10.0.50.227,Malicious
702,UDP,Malware Command,Critical,192.168.100.17,10.0.50.217,Malicious
999,TCP,Brute Force Login,Critical,192.168.100.74,10.0.50.4,Malicious
1041,TCP,Port Scan,High,192.168.100.5,10.0.50.248,Malicious
797,ICMP,ARP Spoofing,Critical,192.168.100.201,10.0.50.70,Malicious
315,UDP,Botnet Traffic,High,192.168.100.150,10.0.50.161,Malicious
455,ICMP,Data Exfiltration,Critical,192.168.100.245,10.0.50.31,Malicious
1051,UDP,Data Exfiltration,High,192.168.100.241,10.0.50.161,Malicious
1400,UDP,Brute Force Login,Critical,192.168.100.222,10.0.50.41,Malicious
1199,TCP,DDoS SYN Flood,High,192.168.100.215,10.0.50.216,Malicious
1355,TCP,ARP Spoofing,High,192.168.100.171,10.0.50.107,Malicious
946,ICMP,Port Scan,Critical,192.168.100.167,10.0.50.115,Malicious
913,TCP,Suspicious Payload,Critical,192.168.100.250,10.0.50.63,Malicious
903,UDP,DDoS SYN Flood,Critical,192.168.100.252,10.0.50.141,Malicious
563,ICMP,Unauthorized Access,Critical,192.168.100.14,10.0.50.36,Malicious
301,UDP,Suspicious Payload,High,192.168.100.101,10.0.50.226,Malicious
856,TCP,Port Scan,Critical,192.168.100.61,10.0.50.81,Malicious
1117,TCP,ARP Spoofing,High,192.168.100.8,10.0.50.85,Malicious
1090,UDP,DDoS SYN Flood,High,192.168.100.236,10.0.50.181,Malicious
1326,TCP,ARP Spoofing,Critical,192.168.100.137,10.0.50.205,Malicious
889,TCP,Unauthorized Access,High,192.168.100.186,10.0.50.17,Malicious
568,UDP,Suspicious Payload,High,192.168.100.45,10.0.50.161,Malicious
960,UDP,Unauthorized Access,Critical,192.168.100.186,10.0.50.208,Malicious
268,ICMP,Data Exfiltration,High,192.168.100.139,10.0.50.105,Malicious
378,ICMP,DDoS SYN Flood,Critical,192.168.100.21,10.0.50.20,Malicious
697,ICMP,Suspicious Payload,High,192.168.100.221,10.0.50.247,Malicious
1448,ICMP,Unauthorized Access,Critical,192.168.100.127,10.0.50.97,Malicious
905,TCP,Brute Force Login,High,192.168.100.254,10.0.50.113,Malicious
403,ICMP,Malware Command,High,192.168.100.9,10.0.50.189,Malicious
1096,ICMP,Botnet Traffic,Critical,192.168.100.124,10.0.50.152,Malicious
256,ICMP,ARP Spoofing,Critical,192.168.100.192,10.0.50.21,Malicious
613,UDP,DDoS SYN Flood,High,192.168.100.28,10.0.50.177,Malicious
996,UDP,Suspicious Payload,Critical,192.168.100.112,10.0.50.192,Malicious
789,TCP,Port Scan,Critical,192.168.100.4,10.0.50.233,Malicious
1426,ICMP,Port Scan,Critical,192.168.100.238,10.0.50.69,Malicious
670,UDP,DDoS SYN Flood,Critical,192.168.100.202,10.0.50.85,Malicious
1467,ICMP,Port Scan,High,192.168.100.122,10.0.50.46,Malicious
1333,ICMP,DDoS SYN Flood,High,192.168.100.247,10.0.50.62,Malicious
235,UDP,Botnet Traffic,High,192.168.100.112,10.0.50.215,Malicious
1159,TCP,Botnet Traffic,High,192.168.100.48,10.0.50.106,Malicious
1154,TCP,DDoS SYN Flood,Critical,192.168.100.159,10.0.50.57,Malicious
718,ICMP,ARP Spoofing,Critical,192.168.100.35,10.0.50.71,Malicious
1202,TCP,Botnet Traffic,Critical,192.168.100.64,10.0.50.52,Malicious
773,ICMP,Botnet Traffic,High,192.168.100.83,10.0.50.241,Malicious
1151,TCP,Data Exfiltration,Critical,192.168.100.75,10.0.50.194,Malicious
1238,ICMP,SQL Injection,High,192.168.100.162,10.0.50.120,Malicious
731,UDP,Data Exfiltration,Critical,192.168.100.220,10.0.50.90,Malicious
436,ICMP,SQL Injection,High,192.168.100.96,10.0.50.174,Malicious
1020,TCP,ARP Spoofing,High,192.168.100.182,10.0.50.212,Malicious
948,ICMP,Brute Force Login,Critical,192.168.100.147,10.0.50.46,Malicious
200,TCP,DDoS SYN Flood,High,192.168.100.186,10.0.50.228,Malicious
1341,UDP,Port Scan,High,192.168.100.184,10.0.50.210,Malicious
1221,ICMP,SQL Injection,High,192.168.100.174,10.0.50.185,Malicious
515,UDP,DDoS SYN Flood,Critical,192.168.100.54,10.0.50.224,Malicious
369,ICMP,Unauthorized Access,Critical,192.168.100.6,10.0.50.148,Malicious
650,UDP,ARP Spoofing,High,192.168.100.37,10.0.50.178,Malicious
230,ICMP,Data Exfiltration,Critical,192.168.100.216,10.0.50.85,Malicious
400,UDP,Malware Command,Critical,192.168.100.226,10.0.50.166,Malicious
246,TCP,Botnet Traffic,High,192.168.100.199,10.0.50.40,Malicious
1243,TCP,Suspicious Payload,Critical,192.168.100.14,10.0.50.30,Malicious
504,ICMP,Suspicious Payload,High,192.168.100.145,10.0.50.83,Malicious
336,TCP,Unauthorized Access,Critical,192.168.100.27,10.0.50.158,Malicious
1281,UDP,Unauthorized Access,High,192.168.100.75,10.0.50.172,Malicious
615,TCP,SQL Injection,Critical,192.168.100.67,10.0.50.110,Malicious
907,UDP,Port Scan,Critical,192.168.100.40,10.0.50.154,Malicious
