Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
772,ICMP,Suspicious Payload,High,192.168.100.209,10.0.50.30,Malicious
1007,UDP,Brute Force Login,High,192.168.100.236,10.0.50.3,Malicious
1322,ICMP,Data Exfiltration,High,192.168.100.252,10.0.50.106,Malicious
234,UDP,SQL Injection,Critical,192.168.100.47,10.0.50.23,Malicious
1483,UDP,Brute Force Login,Critical,192.168.100.81,10.0.50.209,Malicious
528,TCP,Data Exfiltration,Critical,192.168.100.102,10.0.50.85,Malicious
452,ICMP,Suspicious Payload,High,192.168.100.228,10.0.50.51,Malicious
414,ICMP,Botnet Traffic,Critical,192.168.100.87,10.0.50.135,Malicious
901,ICMP,Suspicious Payload,High,192.168.100.35,10.0.50.51,Malicious
481,ICMP,Brute Force Login,Critical,192.168.100.216,10.0.50.245,Malicious
534,TCP,ARP Spoofing,Critical,192.168.100.209,10.0.50.9,Malicious
330,TCP,Botnet Traffic,High,192.168.100.165,10.0.50.183,Malicious
633,TCP,Botnet Traffic,Critical,192.168.100.169,10.0.50.180,Malicious
524,TCP,Suspicious Payload,Critical,192.168.100.39,10.0.50.47,Malicious
862,UDP,ARP Spoofing,High,192.168.100.138,10.0.50.254,Malicious
722,ICMP,Data Exfiltration,Critical,192.168.100.59,10.0.50.8,Malicious
1323,ICMP,Suspicious Payload,Critical,192.168.100.232,10.0.50.55,Malicious
1249,TCP,Malware Command,High,192.168.100.208,10.0.50.158,Malicious
883,TCP,Brute Force Login,Critical,192.168.100.218,10.0.50.33,Malicious
1123,TCP,Malware Command,High,192.168.100.179,10.0.50.120,Malicious
1411,ICMP,Unauthorized Access,High,192.168.100.178,10.0.50.32,Malicious
888,UDP,Malware Command,High,192.168.100.233,10.0.50.141,Malicious
681,ICMP,Data Exfiltration,High,192.168.100.111,10.0.50.225,Malicious
678,UDP,Botnet Traffic,Critical,192.168.100.50,10.0.50.241,Malicious
577,UDP,ARP Spoofing,Critical,192.168.100.251,10.0.50.181,Malicious
1160,TCP,Malware Command,High,192.168.100.30,10.0.50.3,Malicious
473,UDP,DDoS SYN Flood,Critical,192.168.100.139,10.0.50.124,Malicious
997,ICMP,DDoS SYN Flood,High,192.168.100.56,10.0.50.54,Malicious
967,UDP,Brute Force Login,High,192.168.100.7,10.0.50.162,Malicious
542,ICMP,DDoS SYN Flood,Critical,192.168.100.27,10.0.50.198,Malicious
602,UDP,ARP Spoofing,Critical,192.168.100.92,10.0.50.152,Malicious
1035,ICMP,Suspicious Payload,High,192.168.100.50,10.0.50.199,Malicious
853,UDP,DDoS SYN Flood,Critical,192.168.100.7,10.0.50.117,Malicious
1076,TCP,Brute Force Login,Critical,192.168.100.15,10.0.50.157,Malicious
1209,TCP,Brute Force Login,Critical,192.168.100.5,10.0.50.75,Malicious
1257,UDP,ARP Spoofing,Critical,192.168.100.147,10.0.50.45,Malicious
1338,UDP,Malware Command,High,192.168.100.80,10.0.50.232,Malicious
958,UDP,Suspicious Payload,Critical,192.168.100.128,10.0.50.23,Malicious
574,ICMP,Botnet Traffic,High,192.168.100.253,10.0.50.14,Malicious
336,UDP,SQL Injection,Critical,192.168.100.206,10.0.50.162,Malicious
409,UDP,Suspicious Payload,Critical,192.168.100.11,10.0.50.190,Malicious
272,ICMP,Brute Force Login,Critical,192.168.100.160,10.0.50.207,Malicious
1365,ICMP,SQL Injection,Critical,192.168.100.239,10.0.50.152,Malicious
1386,TCP,Data Exfiltration,Critical,192.168.100.143,10.0.50.250,Malicious
431,ICMP,Brute Force Login,Critical,192.168.100.193,10.0.50.160,Malicious
1354,TCP,Suspicious Payload,High,192.168.100.167,10.0.50.242,Malicious
1354,UDP,Suspicious Payload,High,192.168.100.215,10.0.50.117,Malicious
847,ICMP,Data Exfiltration,High,192.168.100.67,10.0.50.139,Malicious
897,TCP,Malware Command,High,192.168.100.171,10.0.50.197,Malicious
796,TCP,Malware Command,Critical,192.168.100.117,10.0.50.193,Malicious
882,TCP,Botnet Traffic,High,192.168.100.134,10.0.50.245,Malicious
413,ICMP,SQL Injection,High,192.168.100.76,10.0.50.181,Malicious
304,UDP,Malware Command,High,192.168.100.211,10.0.50.227,Malicious
752,TCP,Brute Force Login,High,192.168.100.168,10.0.50.226,Malicious
1137,ICMP,Port Scan,Critical,192.168.100.155,10.0.50.215,Malicious
579,ICMP,Unauthorized Access,Critical,192.168.100.187,10.0.50.34,Malicious
517,ICMP,Unauthorized Access,Critical,192.168.100.60,10.0.50.100,Malicious
1226,TCP,Brute Force Login,High,192.168.100.181,10.0.50.106,Malicious
1332,ICMP,Brute Force Login,High,192.168.100.170,10.0.50.36,Malicious
685,TCP,Botnet Traffic,High,192.168.100.215,10.0.50.14,Malicious
717,TCP,Data Exfiltration,High,192.168.100.249,10.0.50.114,Malicious
393,ICMP,Suspicious Payload,High,192.168.100.49,10.0.50.134,Malicious
239,ICMP,Port Scan,Critical,192.168.100.118,10.0.50.79,Malicious
681,ICMP,Malware Command,High,192.168.100.137,10.0.50.210,Malicious
678,TCP,ARP Spoofing,High,192.168.100.164,10.0.50.239,Malicious
218,UDP,ARP Spoofing,High,192.168.100.121,10.0.50.75,Malicious
1226,ICMP,Malware Command,High,192.168.100.212,10.0.50.154,Malicious
1471,TCP,ARP Spoofing,Critical,192.168.100.133,10.0.50.3,Malicious
769,ICMP,SQL Injection,Critical,192.168.100.230,10.0.50.194,Malicious
410,TCP,Unauthorized Access,High,192.168.100.69,10.0.50.109,Malicious
649,UDP,Data Exfiltration,Critical,192.168.100.60,10.0.50.70,Malicious
440,UDP,Brute Force Login,High,192.168.100.16,10.0.50.75,Malicious
995,ICMP,ARP Spoofing,High,192.168.100.5,10.0.50.124,Malicious
1017,ICMP,DDoS SYN Flood,High,192.168.100.46,10.0.50.51,Malicious
928,UDP,Botnet Traffic,Critical,192.168.100.20,10.0.50.81,Malicious
1229,ICMP,ARP Spoofing,Critical,192.168.100.43,10.0.50.82,Malicious
1268,TCP,Brute Force Login,High,192.168.100.17,10.0.50.103,Malicious
550,TCP,Data Exfiltration,Critical,192.168.100.231,10.0.50.23,Malicious
1396,UDP,Port Scan,Critical,192.168.100.222,10.0.50.10,Malicious
1111,UDP,Suspicious Payload,Critical,192.168.100.128,10.0.50.88,Malicious
1177,TCP,Malware Command,High,192.168.100.79,10.0.50.253,Malicious
200,UDP,Suspicious Payload,Critical,192.168.100.232,10.0.50.198,Malicious
307,ICMP,Botnet Traffic,Critical,192.168.100.241,10.0.50.175,Malicious
944,TCP,Botnet Traffic,High,192.168.100.55,10.0.50.53,Malicious
356,UDP,DDoS SYN Flood,Critical,192.168.100.229,10.0.50.73,Malicious
660,TCP,Botnet Traffic,High,192.168.100.175,10.0.50.49,Malicious
328,TCP,Malware Command,High,192.168.100.50,10.0.50.229,Malicious
306,ICMP,Data Exfiltration,High,192.168.100.127,10.0.50.15,Malicious
1233,TCP,Brute Force Login,Critical,192.168.100.122,10.0.50.95,Malicious
248,UDP,Malware Command,Critical,192.168.100.244,10.0.50.122,Malicious
1255,UDP,Unauthorized Access,Critical,192.168.100.4,10.0.50.69,Malicious
584,TCP,Data Exfiltration,Critical,192.168.100.98,10.0.50.196,Malicious
1469,TCP,ARP Spoofing,Critical,192.168.100.123,10.0.50.171,Malicious
1277,UDP,Brute Force Login,High,192.168.100.16,10.0.50.46,Malicious
549,ICMP,Brute Force Login,High,192.168.100.236,10.0.50.218,Malicious
988,ICMP,DDoS SYN Flood,Critical,192.168.100.102,10.0.50.54,Malicious
499,TCP,Data Exfiltration,High,192.168.100.74,10.0.50.71,Malicious
981,ICMP,Brute Force Login,Critical,192.168.100.77,10.0.50.249,Malicious
997,ICMP,Suspicious Payload,Critical,192.168.100.194,10.0.50.158,Malicious
904,UDP,Suspicious Payload,High,192.168.100.197,10.0.50.165,Malicious
694,ICMP,Port Scan,High,192.168.100.92,10.0.50.112,Malicious
230,UDP,Unauthorized Access,Critical,192.168.100.212,10.0.50.31,Malicious
455,ICMP,DDoS SYN Flood,Critical,192.168.100.65,10.0.50.232,Malicious
522,TCP,Botnet Traffic,High,192.168.100.217,10.0.50.216,Malicious
1207,ICMP,Botnet Traffic,High,192.168.100.201,10.0.50.202,Malicious
658,TCP,ARP Spoofing,High,192.168.100.154,10.0.50.117,Malicious
749,TCP,DDoS SYN Flood,High,192.168.100.99,10.0.50.1,Malicious
1123,TCP,ARP Spoofing,Critical,192.168.100.227,10.0.50.6,Malicious
1035,UDP,Suspicious Payload,High,192.168.100.192,10.0.50.128,Malicious
1280,UDP,Unauthorized Access,High,192.168.100.198,10.0.50.234,Malicious
512,TCP,DDoS SYN Flood,Critical,192.168.100.187,10.0.50.15,Malicious
394,UDP,Data Exfiltration,High,192.168.100.107,10.0.50.73,Malicious
1462,ICMP,Port Scan,High,192.168.100.120,10.0.50.122,Malicious
262,UDP,DDoS SYN Flood,High,192.168.100.117,10.0.50.216,Malicious
1158,UDP,Suspicious Payload,High,192.168.100.74,10.0.50.238,Malicious
217,UDP,Port Scan,Critical,192.168.100.21,10.0.50.122,Malicious
308,UDP,Port Scan,High,192.168.100.60,10.0.50.29,Malicious
1126,TCP,Brute Force Login,High,192.168.100.12,10.0.50.4,Malicious
1391,ICMP,DDoS SYN Flood,Critical,192.168.100.140,10.0.50.67,Malicious
453,ICMP,Brute Force Login,High,192.168.100.194,10.0.50.244,Malicious
525,UDP,Botnet Traffic,Critical,192.168.100.169,10.0.50.83,Malicious
1399,TCP,Malware Command,High,192.168.100.180,10.0.50.60,Malicious
1300,ICMP,SQL Injection,High,192.168.100.1,10.0.50.2,Malicious
1317,TCP,Brute Force Login,Critical,192.168.100.188,10.0.50.203,Malicious
354,TCP,Data Exfiltration,High,192.168.100.235,10.0.50.137,Malicious
633,UDP,Data Exfiltration,High,192.168.100.235,10.0.50.163,Malicious
402,UDP,DDoS SYN Flood,High,192.168.100.82,10.0.50.96,Malicious
793,ICMP,ARP Spoofing,High,192.168.100.84,10.0.50.115,Malicious
1418,TCP,Data Exfiltration,Critical,192.168.100.229,10.0.50.152,Malicious
1166,UDP,Brute Force Login,Critical,192.168.100.97,10.0.50.212,Malicious
1165,TCP,Botnet Traffic,High,192.168.100.27,10.0.50.82,Malicious
231,TCP,Malware Command,High,192.168.100.136,10.0.50.146,Malicious
1020,ICMP,Botnet Traffic,High,192.168.100.40,10.0.50.226,Malicious
488,ICMP,Suspicious Payload,Critical,192.168.100.48,10.0.50.116,Malicious
1484,UDP,ARP Spoofing,Critical,192.168.100.240,10.0.50.12,Malicious
761,ICMP,ARP Spoofing,Critical,192.168.100.190,10.0.50.105,Malicious
1433,ICMP,ARP Spoofing,Critical,192.168.100.36,10.0.50.231,Malicious
307,TCP,Data Exfiltration,High,192.168.100.159,10.0.50.138,Malicious
417,UDP,Malware Command,Critical,192.168.100.10,10.0.50.60,Malicious
987,TCP,DDoS SYN Flood,Critical,192.168.100.179,10.0.50.59,Malicious
874,UDP,Port Scan,Critical,192.168.100.29,10.0.50.42,Malicious
599,ICMP,Data Exfiltration,Critical,192.168.100.47,10.0.50.224,Malicious
1379,TCP,DDoS SYN Flood,High,192.168.100.194,10.0.50.63,Malicious
1008,ICMP,Brute Force Login,High,192.168.100.234,10.0.50.51,Malicious
1135,UDP,Brute Force Login,High,192.168.100.136,10.0.50.88,Malicious
557,TCP,Brute Force Login,High,192.168.100.61,10.0.50.116,Malicious
961,ICMP,Data Exfiltration,High,192.168.100.36,10.0.50.66,Malicious
650,ICMP,ARP Spoofing,High,192.168.100.26,10.0.50.207,Malicious
1148,TCP,SQL Injection,High,192.168.100.220,10.0.50.138,Malicious
1372,ICMP,Malware Command,Critical,192.168.100.28,10.0.50.77,Malicious
958,ICMP,Data Exfiltration,High,192.168.100.139,10.0.50.24,Malicious
632,ICMP,ARP Spoofing,High,192.168.100.220,10.0.50.151,Malicious
727,UDP,Data Exfiltration,Critical,192.168.100.2,10.0.50.81,Malicious
531,TCP,DDoS SYN Flood,High,192.168.100.116,10.0.50.101,Malicious
693,ICMP,Suspicious Payload,High,192.168.100.142,10.0.50.67,Malicious
1378,ICMP,Malware Command,High,192.168.100.39,10.0.50.116,Malicious
669,ICMP,Botnet Traffic,High,192.168.100.210,10.0.50.234,Malicious
844,UDP,Suspicious Payload,Critical,192.168.100.245,10.0.50.45,Malicious
943,ICMP,Unauthorized Access,Critical,192.168.100.222,10.0.50.214,Malicious
887,UDP,Botnet Traffic,Critical,192.168.100.154,10.0.50.34,Malicious
549,ICMP,Unauthorized Access,Critical,192.168.100.226,10.0.50.251,Malicious
404,UDP,Suspicious Payload,High,192.168.100.237,10.0.50.110,Malicious
712,ICMP,SQL Injection,Critical,192.168.100.210,10.0.50.96,Malicious
635,ICMP,Malware Command,Critical,192.168.100.140,10.0.50.204,Malicious
431,ICMP,Malware Command,High,192.168.100.178,10.0.50.155,Malicious
719,UDP,ARP Spoofing,High,192.168.100.149,10.0.50.150,Malicious
536,TCP,Unauthorized Access,Critical,192.168.100.122,10.0.50.166,Malicious
1016,ICMP,Suspicious Payload,High,192.168.100.181,10.0.50.124,Malicious
539,TCP,Botnet Traffic,Critical,192.168.100.32,10.0.50.249,Malicious
1188,UDP,Brute Force Login,Critical,192.168.100.243,10.0.50.238,Malicious
897,UDP,Malware Command,Critical,192.168.100.21,10.0.50.190,Malicious
997,ICMP,SQL Injection,High,192.168.100.37,10.0.50.83,Malicious
1215,ICMP,ARP Spoofing,Critical,192.168.100.188,10.0.50.38,Malicious
831,TCP,SQL Injection,High,192.168.100.111,10.0.50.54,Malicious
852,ICMP,Brute Force Login,Critical,192.168.100.229,10.0.50.68,Malicious
986,UDP,Suspicious Payload,Critical,192.168.100.205,10.0.50.40,Malicious
204,UDP,Data Exfiltration,High,192.168.100.146,10.0.50.246,Malicious
1214,TCP,Botnet Traffic,Critical,192.168.100.25,10.0.50.116,Malicious
302,TCP,Suspicious Payload,Critical,192.168.100.220,10.0.50.28,Malicious
714,ICMP,Port Scan,High,192.168.100.76,10.0.50.165,Malicious
228,TCP,DDoS SYN Flood,High,192.168.100.222,10.0.50.62,Malicious
832,ICMP,ARP Spoofing,Critical,192.168.100.117,10.0.50.150,Malicious
1218,TCP,Malware Command,High,192.168.100.96,10.0.50.5,Malicious
425,UDP,Brute Force Login,High,192.168.100.29,10.0.50.153,Malicious
785,ICMP,Botnet Traffic,High,192.168.100.92,10.0.50.220,Malicious
378,ICMP,Port Scan,Critical,192.168.100.61,10.0.50.200,Malicious
388,ICMP,Brute Force Login,Critical,192.168.100.137,10.0.50.107,Malicious
1438,UDP,Data Exfiltration,High,192.168.100.231,10.0.50.133,Malicious
777,TCP,Malware Command,High,192.168.100.254,10.0.50.254,Malicious
1271,UDP,DDoS SYN Flood,Critical,192.168.100.50,10.0.50.94,Malicious
701,UDP,Port Scan,High,192.168.100.87,10.0.50.72,Malicious
306,TCP,Botnet Traffic,High,192.168.100.65,10.0.50.253,Malicious
826,UDP,Suspicious Payload,High,192.168.100.146,10.0.50.240,Malicious
774,TCP,Port Scan,Critical,192.168.100.156,10.0.50.116,Malicious
552,TCP,DDoS SYN Flood,Critical,192.168.100.72,10.0.50.166,Malicious
1247,ICMP,Suspicious Payload,Critical,192.168.100.111,10.0.50.190,Malicious
712,ICMP,Data Exfiltration,Critical,192.168.100.197,10.0.50.236,Malicious
434,ICMP,Port Scan,High,192.168.100.217,10.0.50.145,Malicious
1254,ICMP,ARP Spoofing,High,192.168.100.160,10.0.50.200,Malicious
1334,ICMP,Data Exfiltration,Critical,192.168.100.80,10.0.50.51,Malicious
1088,TCP,Port Scan,High,192.168.100.237,10.0.50.49,Malicious
1113,UDP,Port Scan,High,192.168.100.18,10.0.50.229,Malicious
932,UDP,Suspicious Payload,Critical,192.168.100.193,10.0.50.115,Malicious
1332,ICMP,SQL Injection,High,192.168.100.100,10.0.50.243,Malicious
667,UDP,DDoS SYN Flood,High,192.168.100.198,10.0.50.116,Malicious
669,ICMP,DDoS SYN Flood,Critical,192.168.100.184,10.0.50.210,Malicious
502,TCP,ARP Spoofing,High,192.168.100.198,10.0.50.251,Malicious
729,UDP,Unauthorized Access,Critical,192.168.100.67,10.0.50.28,Malicious
1143,ICMP,Unauthorized Access,Critical,192.168.100.156,10.0.50.158,Malicious
1041,ICMP,Port Scan,Critical,192.168.100.61,10.0.50.189,Malicious
983,UDP,DDoS SYN Flood,High,192.168.100.37,10.0.50.236,Malicious
1106,ICMP,Malware Command,High,192.168.100.118,10.0.50.57,Malicious
1236,TCP,SQL Injection,High,192.168.100.184,10.0.50.124,Malicious
681,TCP,Suspicious Payload,Critical,192.168.100.199,10.0.50.50,Malicious
479,ICMP,Malware Command,Critical,192.168.100.64,10.0.50.248,Malicious
321,ICMP,Malware Command,High,192.168.100.160,10.0.50.80,Malicious
1304,UDP,SQL Injection,Critical,192.168.100.209,10.0.50.169,Malicious
1359,UDP,SQL Injection,Critical,192.168.100.116,10.0.50.44,Malicious
1216,ICMP,Port Scan,High,192.168.100.183,10.0.50.103,Malicious
477,ICMP,Brute Force Login,High,192.168.100.88,10.0.50.126,Malicious
266,UDP,Botnet Traffic,High,192.168.100.208,10.0.50.58,Malicious
859,ICMP,Brute Force Login,High,192.168.100.251,10.0.50.3,Malicious
1241,UDP,Suspicious Payload,Critical,192.168.100.238,10.0.50.89,Malicious
273,TCP,Suspicious Payload,Critical,192.168.100.250,10.0.50.228,Malicious
1214,ICMP,DDoS SYN Flood,Critical,192.168.100.177,10.0.50.42,Malicious
726,TCP,SQL Injection,Critical,192.168.100.35,10.0.50.149,Malicious
1413,UDP,Brute Force Login,Critical,192.168.100.241,10.0.50.53,Malicious
1143,UDP,Unauthorized Access,High,192.168.100.15,10.0.50.111,Malicious
1368,TCP,Port Scan,High,192.168.100.92,10.0.50.85,Malicious
907,UDP,SQL Injection,Critical,192.168.100.138,10.0.50.220,Malicious
1076,TCP,Malware Command,Critical,192.168.100.149,10.0.50.12,Malicious
545,ICMP,Suspicious Payload,Critical,192.168.100.100,10.0.50.207,Malicious
989,UDP,DDoS SYN Flood,Critical,192.168.100.177,10.0.50.20,Malicious
1176,TCP,Suspicious Payload,High,192.168.100.189,10.0.50.186,Malicious
654,UDP,Data Exfiltration,High,192.168.100.185,10.0.50.231,Malicious
244,UDP,Brute Force Login,High,192.168.100.75,10.0.50.42,Malicious
1275,ICMP,Suspicious Payload,High,192.168.100.102,10.0.50.221,Malicious
1291,UDP,Port Scan,Critical,192.168.100.19,10.0.50.51,Malicious
734,ICMP,Data Exfiltration,Critical,192.168.100.171,10.0.50.80,Malicious
832,UDP,Port Scan,High,192.168.100.193,10.0.50.122,Malicious
893,ICMP,ARP Spoofing,High,192.168.100.90,10.0.50.78,Malicious
284,TCP,Brute Force Login,High,192.168.100.134,10.0.50.106,Malicious
1182,ICMP,Data Exfiltration,High,192.168.100.138,10.0.50.191,Malicious
1082,UDP,SQL Injection,High,192.168.100.148,10.0.50.67,Malicious
1239,ICMP,Suspicious Payload,Critical,192.168.100.118,10.0.50.54,Malicious
325,TCP,SQL Injection,Critical,192.168.100.199,10.0.50.92,Malicious
937,TCP,Botnet Traffic,High,192.168.100.213,10.0.50.203,Malicious
1255,ICMP,Malware Command,Critical,192.168.100.103,10.0.50.224,Malicious
485,UDP,ARP Spoofing,High,192.168.100.51,10.0.50.217,Malicious
886,TCP,DDoS SYN Flood,High,192.168.100.153,10.0.50.39,Malicious
1252,UDP,Port Scan,High,192.168.100.235,10.0.50.182,Malicious
1269,TCP,DDoS SYN Flood,High,192.168.100.110,10.0.50.55,Malicious
817,UDP,Malware Command,High,192.168.100.156,10.0.50.198,Malicious
972,TCP,SQL Injection,High,192.168.100.19,10.0.50.20,Malicious
806,ICMP,Data Exfiltration,High,192.168.100.157,10.0.50.177,Malicious
1259,ICMP,Malware Command,Critical,192.168.100.118,10.0.50.223,Malicious
645,UDP,DDoS SYN Flood,High,192.168.100.78,10.0.50.235,Malicious
1363,UDP,ARP Spoofing,High,192.168.100.191,10.0.50.204,Malicious
1391,UDP,DDoS SYN Flood,Critical,192.168.100.128,10.0.50.49,Malicious
332,TCP,Botnet Traffic,Critical,192.168.100.116,10.0.50.192,Malicious
395,TCP,Botnet Traffic,Critical,192.168.100.209,10.0.50.93,Malicious
251,ICMP,Data Exfiltration,High,192.168.100.180,10.0.50.151,Malicious
563,UDP,Unauthorized Access,Critical,192.168.100.40,10.0.50.154,Malicious
331,UDP,Data Exfiltration,Critical,192.168.100.193,10.0.50.86,Malicious
249,TCP,Malware Command,Critical,192.168.100.64,10.0.50.26,Malicious
992,TCP,Port Scan,High,192.168.100.212,10.0.50.130,Malicious
573,ICMP,Botnet Traffic,High,192.168.100.76,10.0.50.98,Malicious
284,TCP,Malware Command,Critical,192.168.100.108,10.0.50.210,Malicious
942,ICMP,Unauthorized Access,Critical,192.168.100.110,10.0.50.123,Malicious
1254,ICMP,Botnet Traffic,High,192.168.100.143,10.0.50.40,Malicious
277,UDP,Data Exfiltration,Critical,192.168.100.15,10.0.50.27,Malicious
311,TCP,Suspicious Payload,High,192.168.100.242,10.0.50.178,Malicious
785,TCP,Botnet Traffic,Critical,192.168.100.156,10.0.50.8,Malicious
871,UDP,Brute Force Login,Critical,192.168.100.138,10.0.50.145,Malicious
802,UDP,Data Exfiltration,High,192.168.100.177,10.0.50.80,Malicious
219,ICMP,Port Scan,Critical,192.168.100.234,10.0.50.14,Malicious
1195,ICMP,Brute Force Login,High,192.168.100.204,10.0.50.80,Malicious
352,ICMP,Brute Force Login,Critical,192.168.100.154,10.0.50.32,Malicious
1410,ICMP,Botnet Traffic,Critical,192.168.100.96,10.0.50.152,Malicious
1152,ICMP,Data Exfiltration,Critical,192.168.100.135,10.0.50.58,Malicious
257,UDP,Data Exfiltration,Critical,192.168.100.248,10.0.50.164,Malicious
1366,TCP,Botnet Traffic,High,192.168.100.183,10.0.50.131,Malicious
245,ICMP,Brute Force Login,Critical,192.168.100.1,10.0.50.205,Malicious
1042,UDP,DDoS SYN Flood,High,192.168.100.94,10.0.50.21,Malicious
1129,UDP,DDoS SYN Flood,Critical,192.168.100.237,10.0.50.10,Malicious
1172,ICMP,SQL Injection,High,192.168.100.201,10.0.50.122,Malicious
1221,UDP,Suspicious Payload,Critical,192.168.100.173,10.0.50.43,Malicious
635,TCP,Data Exfiltration,High,192.168.100.15,10.0.50.169,Malicious
859,UDP,Malware Command,High,192.168.100.250,10.0.50.117,Malicious
370,ICMP,Unauthorized Access,High,192.168.100.138,10.0.50.12,Malicious
825,TCP,SQL Injection,Critical,192.168.100.148,10.0.50.119,Malicious
969,TCP,Port Scan,Critical,192.168.100.152,10.0.50.34,Malicious
1452,UDP,Port Scan,Critical,192.168.100.49,10.0.50.99,Malicious
1078,UDP,Port Scan,Critical,192.168.100.62,10.0.50.91,Malicious
675,TCP,SQL Injection,High,192.168.100.111,10.0.50.174,Malicious
620,ICMP,Port Scan,Critical,192.168.100.165,10.0.50.69,Malicious
949,UDP,Data Exfiltration,High,192.168.100.192,10.0.50.199,Malicious
