Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
1310,TCP,Botnet Traffic,Malicious,172.16.60.17,192.168.97.198
1016,ICMP,Database Query,Normal,172.16.204.17,192.168.51.38
1216,UDP,File Transfer,Malicious,172.16.9.9,192.168.72.22
644,TCP,API Request,Malicious,172.16.153.63,192.168.210.214
471,ICMP,Brute Force Login,Normal,172.16.225.199,192.168.67.88
1386,TCP,Port Scan,Malicious,172.16.16.140,192.168.202.221
1225,TCP,Cloud Sync,Normal,172.16.171.253,192.168.203.185
1203,TCP,ARP Spoofing,Normal,172.16.105.146,192.168.157.166
979,UDP,User Login,Normal,172.16.232.244,192.168.207.177
369,UDP,Port Scan,Normal,172.16.13.33,192.168.103.110
940,ICMP,Unauthorized Access,Normal,172.16.60.194,192.168.5.229
1134,UDP,Web Request,Malicious,172.16.5.1,192.168.220.233
80,ICMP,Brute Force Login,Malicious,172.16.86.84,192.168.179.212
337,UDP,SQL Injection,Malicious,172.16.132.168,192.168.245.35
796,TCP,Port Scan,Normal,172.16.67.73,192.168.197.171
1118,TCP,Data Exfiltration,Malicious,172.16.100.94,192.168.216.121
1174,ICMP,Data Exfiltration,Malicious,172.16.232.18,192.168.17.129
346,ICMP,File Transfer,Normal,172.16.223.8,192.168.227.91
390,UDP,Botnet Traffic,Normal,172.16.244.60,192.168.8.194
234,TCP,DDoS SYN Flood,Normal,172.16.47.241,192.168.201.86
407,TCP,Heartbeat Packet,Malicious,172.16.253.136,192.168.144.118
1494,UDP,File Transfer,Normal,172.16.223.68,192.168.49.88
1177,ICMP,Data Exfiltration,Malicious,172.16.154.97,192.168.146.224
989,ICMP,Brute Force Login,Normal,172.16.195.81,192.168.133.248
542,UDP,API Request,Malicious,172.16.20.195,192.168.88.186
572,UDP,File Transfer,Malicious,172.16.249.60,192.168.211.222
1334,ICMP,DDoS SYN Flood,Malicious,172.16.19.7,192.168.84.128
87,ICMP,Email Transmission,Malicious,172.16.92.249,192.168.64.130
814,UDP,Email Transmission,Normal,172.16.7.15,192.168.184.195
413,UDP,DNS Query,Malicious,172.16.177.11,192.168.244.210
1113,TCP,Brute Force Login,Normal,172.16.158.139,192.168.66.56
929,TCP,Web Request,Normal,172.16.78.213,192.168.165.220
1325,TCP,Unauthorized Access,Normal,172.16.69.77,192.168.44.96
1015,ICMP,Malware Command,Normal,172.16.36.192,192.168.172.18
151,UDP,Heartbeat Packet,Malicious,172.16.2.219,192.168.234.84
1422,UDP,Database Query,Malicious,172.16.178.166,192.168.78.107
927,TCP,Botnet Traffic,Malicious,172.16.190.235,192.168.179.54
1463,ICMP,Botnet Traffic,Malicious,172.16.191.155,192.168.176.60
527,ICMP,VPN Tunnel,Malicious,172.16.148.174,192.168.138.53
951,TCP,DNS Query,Malicious,172.16.56.17,192.168.37.158
827,ICMP,Data Exfiltration,Normal,172.16.196.103,192.168.214.232
272,TCP,VPN Tunnel,Malicious,172.16.192.247,192.168.136.21
1007,TCP,Cloud Sync,Malicious,172.16.249.196,192.168.137.129
587,TCP,Botnet Traffic,Normal,172.16.161.25,192.168.219.20
576,ICMP,Unauthorized Access,Normal,172.16.114.46,192.168.194.192
104,ICMP,SQL Injection,Malicious,172.16.87.40,192.168.127.216
1153,TCP,File Transfer,Normal,172.16.102.118,192.168.212.159
1408,TCP,Database Query,Normal,172.16.26.204,192.168.229.161
650,ICMP,Email Transmission,Malicious,172.16.239.151,192.168.79.231
1447,UDP,Botnet Traffic,Normal,172.16.199.73,192.168.158.172
743,UDP,User Login,Malicious,172.16.69.6,192.168.222.62
957,ICMP,Heartbeat Packet,Normal,172.16.88.53,192.168.86.48
1286,UDP,ARP Spoofing,Normal,172.16.86.69,192.168.186.5
134,ICMP,Unauthorized Access,Malicious,172.16.251.100,192.168.234.98
71,TCP,VPN Tunnel,Normal,172.16.181.230,192.168.23.159
760,ICMP,File Transfer,Normal,172.16.139.149,192.168.118.193
804,ICMP,SQL Injection,Malicious,172.16.42.54,192.168.22.69
1004,TCP,DDoS SYN Flood,Normal,172.16.45.118,192.168.122.150
486,ICMP,Malware Command,Normal,172.16.171.211,192.168.135.81
263,ICMP,ARP Spoofing,Malicious,172.16.81.68,192.168.58.86
976,UDP,DNS Query,Malicious,172.16.14.200,192.168.84.41
749,UDP,VPN Tunnel,Normal,172.16.67.7,192.168.168.91
1021,UDP,Data Exfiltration,Malicious,172.16.121.65,192.168.233.77
637,UDP,VPN Tunnel,Malicious,172.16.92.53,192.168.111.2
1059,UDP,Cloud Sync,Normal,172.16.46.100,192.168.1.73
336,ICMP,Email Transmission,Malicious,172.16.155.143,192.168.49.1
1126,UDP,File Transfer,Normal,172.16.43.144,192.168.111.65
1131,ICMP,Suspicious Payload,Malicious,172.16.168.111,192.168.253.126
260,UDP,Malware Command,Normal,172.16.127.106,192.168.153.86
353,ICMP,Heartbeat Packet,Malicious,172.16.63.95,192.168.204.223
1484,UDP,DNS Query,Malicious,172.16.27.220,192.168.86.4
935,TCP,Cloud Sync,Malicious,172.16.132.246,192.168.200.183
166,TCP,File Transfer,Normal,172.16.133.2,192.168.175.92
528,TCP,Database Query,Normal,172.16.174.209,192.168.240.254
1173,TCP,Cloud Sync,Malicious,172.16.160.83,192.168.174.220
96,TCP,VPN Tunnel,Malicious,172.16.33.145,192.168.197.103
271,TCP,User Login,Normal,172.16.248.38,192.168.25.217
971,TCP,Data Exfiltration,Malicious,172.16.243.169,192.168.160.84
270,UDP,Cloud Sync,Normal,172.16.243.85,192.168.197.246
423,UDP,Web Request,Normal,172.16.111.201,192.168.65.54
1415,TCP,Port Scan,Malicious,172.16.83.33,192.168.15.8
771,ICMP,Web Request,Malicious,172.16.189.53,192.168.24.125
1003,TCP,Data Exfiltration,Normal,172.16.153.66,192.168.9.132
271,ICMP,Web Request,Malicious,172.16.113.115,192.168.52.11
284,UDP,Cloud Sync,Malicious,172.16.180.38,192.168.186.228
446,TCP,ARP Spoofing,Normal,172.16.245.180,192.168.26.27
281,TCP,Malware Command,Malicious,172.16.148.22,192.168.146.43
97,UDP,Suspicious Payload,Normal,172.16.183.62,192.168.171.95
1150,ICMP,Port Scan,Malicious,172.16.109.32,192.168.37.189
497,TCP,Malware Command,Normal,172.16.61.246,192.168.196.52
406,TCP,Cloud Sync,Malicious,172.16.52.236,192.168.65.143
170,UDP,DDoS SYN Flood,Malicious,172.16.49.110,192.168.141.224
1180,ICMP,Malware Command,Malicious,172.16.170.122,192.168.140.223
173,UDP,DDoS SYN Flood,Normal,172.16.199.238,192.168.44.101
1000,UDP,Brute Force Login,Malicious,172.16.68.77,192.168.46.244
855,TCP,API Request,Malicious,172.16.29.71,192.168.50.120
937,UDP,File Transfer,Normal,172.16.135.194,192.168.246.245
1482,UDP,DDoS SYN Flood,Normal,172.16.223.67,192.168.127.245
696,ICMP,Suspicious Payload,Malicious,172.16.79.185,192.168.232.220
894,ICMP,Web Request,Normal,172.16.81.242,192.168.12.64
1327,TCP,Suspicious Payload,Malicious,172.16.50.80,192.168.238.252
628,ICMP,Data Exfiltration,Normal,172.16.147.109,192.168.105.118
340,TCP,DDoS SYN Flood,Malicious,172.16.108.153,192.168.11.208
702,TCP,Port Scan,Malicious,172.16.215.135,192.168.216.238
1106,UDP,Cloud Sync,Normal,172.16.135.16,192.168.235.177
715,TCP,File Transfer,Normal,172.16.192.138,192.168.159.88
1411,ICMP,Web Request,Normal,172.16.79.35,192.168.190.37
223,ICMP,Suspicious Payload,Normal,172.16.124.96,192.168.77.127
862,TCP,Email Transmission,Normal,172.16.90.2,192.168.33.170
730,TCP,Heartbeat Packet,Normal,172.16.48.8,192.168.18.93
502,ICMP,Suspicious Payload,Normal,172.16.54.158,192.168.212.21
987,TCP,Cloud Sync,Malicious,172.16.195.70,192.168.127.87
1108,TCP,Data Exfiltration,Normal,172.16.83.98,192.168.49.17
902,TCP,File Transfer,Normal,172.16.240.237,192.168.157.235
99,TCP,Port Scan,Malicious,172.16.209.138,192.168.235.175
827,TCP,Malware Command,Malicious,172.16.126.210,192.168.104.67
275,UDP,SQL Injection,Normal,172.16.236.158,192.168.60.173
654,TCP,ARP Spoofing,Malicious,172.16.68.75,192.168.40.62
952,ICMP,File Transfer,Normal,172.16.185.201,192.168.68.5
837,TCP,DDoS SYN Flood,Normal,172.16.131.234,192.168.27.91
907,UDP,Port Scan,Malicious,172.16.97.40,192.168.99.249
324,UDP,DDoS SYN Flood,Normal,172.16.106.195,192.168.250.216
466,ICMP,ARP Spoofing,Malicious,172.16.149.224,192.168.133.241
163,UDP,SQL Injection,Malicious,172.16.174.96,192.168.116.159
1104,ICMP,Malware Command,Normal,172.16.75.94,192.168.145.61
432,TCP,User Login,Malicious,172.16.200.142,192.168.237.200
1103,TCP,Port Scan,Malicious,172.16.238.31,192.168.243.250
866,UDP,Unauthorized Access,Normal,172.16.131.235,192.168.209.154
70,TCP,DDoS SYN Flood,Normal,172.16.198.229,192.168.107.209
1018,UDP,API Request,Malicious,172.16.80.222,192.168.233.250
1451,UDP,Botnet Traffic,Malicious,172.16.8.241,192.168.75.35
635,UDP,File Transfer,Normal,172.16.100.154,192.168.7.182
179,ICMP,Unauthorized Access,Malicious,172.16.20.157,192.168.104.110
884,UDP,SQL Injection,Malicious,172.16.244.242,192.168.207.20
351,ICMP,Suspicious Payload,Malicious,172.16.119.192,192.168.77.128
217,ICMP,VPN Tunnel,Malicious,172.16.82.88,192.168.36.155
795,TCP,Data Exfiltration,Malicious,172.16.69.68,192.168.28.228
311,ICMP,DDoS SYN Flood,Malicious,172.16.162.34,192.168.253.150
467,UDP,Malware Command,Normal,172.16.158.55,192.168.177.160
1279,TCP,Suspicious Payload,Normal,172.16.249.57,192.168.250.30
1322,TCP,API Request,Malicious,172.16.53.105,192.168.84.3
1205,UDP,Database Query,Malicious,172.16.100.72,192.168.54.162
220,UDP,Malware Command,Normal,172.16.28.243,192.168.69.242
573,TCP,DNS Query,Normal,172.16.246.234,192.168.117.246
856,ICMP,Malware Command,Normal,172.16.87.78,192.168.187.93
473,UDP,Suspicious Payload,Normal,172.16.75.92,192.168.64.98
880,UDP,User Login,Normal,172.16.125.203,192.168.247.40
846,TCP,DDoS SYN Flood,Normal,172.16.78.58,192.168.243.243
589,TCP,Brute Force Login,Normal,172.16.90.102,192.168.134.84
66,ICMP,Email Transmission,Malicious,172.16.196.109,192.168.84.203
373,ICMP,ARP Spoofing,Normal,172.16.91.233,192.168.116.120
744,TCP,Unauthorized Access,Malicious,172.16.97.100,192.168.227.181
822,TCP,Port Scan,Normal,172.16.32.160,192.168.246.176
749,TCP,User Login,Normal,172.16.51.44,192.168.174.215
621,UDP,Brute Force Login,Malicious,172.16.144.178,192.168.147.73
1314,UDP,Heartbeat Packet,Normal,172.16.28.147,192.168.223.158
369,UDP,Unauthorized Access,Normal,172.16.80.220,192.168.235.147
1220,UDP,User Login,Malicious,172.16.166.183,192.168.165.104
1493,TCP,File Transfer,Malicious,172.16.90.122,192.168.238.3
792,ICMP,File Transfer,Malicious,172.16.115.235,192.168.203.103
682,UDP,Database Query,Malicious,172.16.188.86,192.168.231.169
361,ICMP,API Request,Malicious,172.16.196.114,192.168.90.44
420,TCP,Botnet Traffic,Normal,172.16.165.100,192.168.213.135
807,UDP,Malware Command,Normal,172.16.209.99,192.168.162.92
938,ICMP,Unauthorized Access,Normal,172.16.246.171,192.168.183.104
1445,ICMP,Cloud Sync,Malicious,172.16.171.49,192.168.179.93
234,UDP,Database Query,Malicious,172.16.241.132,192.168.252.125
531,TCP,Data Exfiltration,Malicious,172.16.119.251,192.168.140.75
91,UDP,Malware Command,Normal,172.16.143.86,192.168.185.37
1081,ICMP,VPN Tunnel,Normal,172.16.164.138,192.168.147.142
368,UDP,Malware Command,Normal,172.16.163.155,192.168.41.197
447,UDP,Brute Force Login,Malicious,172.16.161.181,192.168.51.233
902,ICMP,Suspicious Payload,Malicious,172.16.81.22,192.168.124.7
1289,ICMP,User Login,Malicious,172.16.7.78,192.168.206.169
1061,UDP,Unauthorized Access,Malicious,172.16.123.62,192.168.117.32
847,TCP,Database Query,Normal,172.16.249.208,192.168.196.220
919,ICMP,Email Transmission,Malicious,172.16.162.253,192.168.36.213
858,TCP,Data Exfiltration,Normal,172.16.86.34,192.168.16.216
596,ICMP,Web Request,Normal,172.16.126.130,192.168.233.248
1183,UDP,VPN Tunnel,Malicious,172.16.95.246,192.168.19.246
1387,TCP,File Transfer,Normal,172.16.18.73,192.168.66.166
1309,ICMP,Database Query,Normal,172.16.159.228,192.168.96.109
660,ICMP,Web Request,Normal,172.16.54.36,192.168.126.49
798,UDP,Cloud Sync,Malicious,172.16.202.115,192.168.230.142
1030,ICMP,Malware Command,Malicious,172.16.236.19,192.168.186.3
929,TCP,Unauthorized Access,Normal,172.16.183.97,192.168.249.122
729,UDP,Brute Force Login,Normal,172.16.118.102,192.168.195.66
634,UDP,API Request,Normal,172.16.251.214,192.168.246.31
663,UDP,DDoS SYN Flood,Malicious,172.16.114.9,192.168.238.190
679,ICMP,Malware Command,Malicious,172.16.195.165,192.168.189.242
1265,TCP,Web Request,Normal,172.16.227.177,192.168.205.122
427,UDP,Brute Force Login,Malicious,172.16.30.74,192.168.123.83
791,TCP,Port Scan,Normal,172.16.95.211,192.168.52.22
423,UDP,Heartbeat Packet,Normal,172.16.129.42,192.168.138.115
232,UDP,File Transfer,Malicious,172.16.252.215,192.168.166.18
468,ICMP,Brute Force Login,Normal,172.16.76.86,192.168.247.133
268,UDP,SQL Injection,Normal,172.16.26.16,192.168.101.215
1096,TCP,Brute Force Login,Malicious,172.16.248.129,192.168.126.214
1129,UDP,Unauthorized Access,Malicious,172.16.98.71,192.168.241.215
832,TCP,Port Scan,Malicious,172.16.133.31,192.168.96.249
1381,TCP,DNS Query,Normal,172.16.5.191,192.168.129.240
1292,UDP,Web Request,Malicious,172.16.80.23,192.168.197.169
1211,UDP,Suspicious Payload,Normal,172.16.201.126,192.168.200.254
493,TCP,Database Query,Malicious,172.16.238.154,192.168.151.53
450,TCP,Email Transmission,Normal,172.16.88.187,192.168.146.28
446,ICMP,SQL Injection,Normal,172.16.138.32,192.168.157.236
684,UDP,API Request,Normal,172.16.86.179,192.168.133.162
1332,UDP,Heartbeat Packet,Malicious,172.16.116.77,192.168.214.202
1444,ICMP,DDoS SYN Flood,Malicious,172.16.159.218,192.168.2.10
1167,TCP,Database Query,Normal,172.16.118.19,192.168.4.35
296,TCP,File Transfer,Normal,172.16.19.95,192.168.231.221
864,TCP,Data Exfiltration,Malicious,172.16.146.135,192.168.13.108
1302,TCP,DNS Query,Malicious,172.16.157.33,192.168.43.89
375,ICMP,Database Query,Normal,172.16.215.177,192.168.141.176
480,UDP,User Login,Normal,172.16.39.41,192.168.51.196
1244,ICMP,Suspicious Payload,Malicious,172.16.196.142,192.168.4.97
638,ICMP,DDoS SYN Flood,Malicious,172.16.55.91,192.168.4.116
962,ICMP,Web Request,Normal,172.16.228.63,192.168.21.98
1220,TCP,Data Exfiltration,Malicious,172.16.186.67,192.168.249.159
570,TCP,API Request,Malicious,172.16.187.190,192.168.123.7
934,UDP,Port Scan,Normal,172.16.183.53,192.168.187.53
358,ICMP,User Login,Malicious,172.16.177.68,192.168.33.52
1025,TCP,Botnet Traffic,Malicious,172.16.143.221,192.168.230.82
1259,TCP,Database Query,Normal,172.16.32.189,192.168.55.246
1020,ICMP,DNS Query,Malicious,172.16.39.248,192.168.25.141
421,TCP,Botnet Traffic,Malicious,172.16.228.173,192.168.45.39
1458,TCP,Database Query,Malicious,172.16.52.10,192.168.245.2
516,TCP,ARP Spoofing,Normal,172.16.63.60,192.168.226.55
1262,TCP,API Request,Normal,172.16.176.78,192.168.174.14
1137,TCP,User Login,Normal,172.16.26.92,192.168.50.11
1256,UDP,Suspicious Payload,Malicious,172.16.223.121,192.168.69.155
175,UDP,Database Query,Normal,172.16.176.97,192.168.138.144
1438,ICMP,Suspicious Payload,Malicious,172.16.226.183,192.168.17.43
954,UDP,DDoS SYN Flood,Malicious,172.16.204.196,192.168.224.132
312,ICMP,API Request,Normal,172.16.51.144,192.168.73.105
1002,UDP,SQL Injection,Normal,172.16.10.155,192.168.237.66
244,TCP,File Transfer,Malicious,172.16.2.113,192.168.35.151
977,TCP,SQL Injection,Malicious,172.16.175.159,192.168.102.39
925,TCP,Malware Command,Malicious,172.16.206.152,192.168.141.93
1270,TCP,Port Scan,Malicious,172.16.125.165,192.168.109.190
1398,UDP,Cloud Sync,Malicious,172.16.25.65,192.168.93.74
1231,TCP,Email Transmission,Normal,172.16.100.99,192.168.143.20
559,UDP,Database Query,Malicious,172.16.164.125,192.168.75.19
1064,UDP,Port Scan,Normal,172.16.144.249,192.168.121.229
673,UDP,Unauthorized Access,Normal,172.16.45.216,192.168.126.115
826,ICMP,Data Exfiltration,Malicious,172.16.201.193,192.168.148.40
1496,UDP,Email Transmission,Malicious,172.16.88.166,192.168.1.42
1084,TCP,VPN Tunnel,Normal,172.16.146.239,192.168.207.34
556,UDP,Botnet Traffic,Normal,172.16.77.86,192.168.158.56
68,ICMP,DDoS SYN Flood,Malicious,172.16.237.36,192.168.24.126
638,TCP,Botnet Traffic,Malicious,172.16.15.248,192.168.123.215
51,ICMP,Database Query,Normal,172.16.180.31,192.168.220.204
643,TCP,SQL Injection,Normal,172.16.62.208,192.168.94.202
224,TCP,Botnet Traffic,Normal,172.16.91.148,192.168.63.35
496,UDP,VPN Tunnel,Malicious,172.16.42.235,192.168.197.186
1359,ICMP,ARP Spoofing,Malicious,172.16.113.164,192.168.223.211
435,ICMP,DDoS SYN Flood,Normal,172.16.197.170,192.168.162.7
326,TCP,Email Transmission,Normal,172.16.145.242,192.168.202.47
975,ICMP,Web Request,Malicious,172.16.15.137,192.168.92.34
1059,TCP,DNS Query,Normal,172.16.154.28,192.168.125.105
493,UDP,Suspicious Payload,Normal,172.16.252.76,192.168.157.133
122,ICMP,SQL Injection,Normal,172.16.167.96,192.168.46.162
343,UDP,File Transfer,Normal,172.16.83.9,192.168.163.170
57,TCP,Suspicious Payload,Normal,172.16.154.100,192.168.73.19
754,UDP,Database Query,Normal,172.16.206.31,192.168.244.239
626,UDP,Email Transmission,Normal,172.16.170.207,192.168.129.167
1099,ICMP,DNS Query,Malicious,172.16.194.20,192.168.23.140
309,UDP,Email Transmission,Normal,172.16.89.48,192.168.39.141
452,TCP,DDoS SYN Flood,Normal,172.16.117.175,192.168.229.92
625,TCP,Database Query,Normal,172.16.202.76,192.168.61.203
372,ICMP,Database Query,Malicious,172.16.83.74,192.168.198.43
1286,TCP,VPN Tunnel,Malicious,172.16.68.187,192.168.128.244
1343,UDP,User Login,Malicious,172.16.241.64,192.168.216.146
723,TCP,File Transfer,Normal,172.16.251.198,192.168.236.16
762,TCP,Suspicious Payload,Malicious,172.16.220.86,192.168.120.243
1225,TCP,Malware Command,Normal,172.16.120.178,192.168.227.28
1038,ICMP,Heartbeat Packet,Malicious,172.16.132.99,192.168.116.251
549,ICMP,VPN Tunnel,Normal,172.16.25.133,192.168.213.228
680,TCP,SQL Injection,Normal,172.16.17.8,192.168.73.36
102,TCP,Malware Command,Malicious,172.16.32.218,192.168.143.117
1398,UDP,Brute Force Login,Normal,172.16.51.90,192.168.155.200
127,UDP,Cloud Sync,Malicious,172.16.136.28,192.168.193.232
1180,ICMP,File Transfer,Normal,172.16.75.47,192.168.228.52
318,TCP,User Login,Normal,172.16.249.149,192.168.154.139
602,TCP,Web Request,Normal,172.16.103.218,192.168.168.193
205,TCP,DDoS SYN Flood,Normal,172.16.164.133,192.168.208.246
703,TCP,DDoS SYN Flood,Malicious,172.16.164.57,192.168.4.248
1140,TCP,Unauthorized Access,Normal,172.16.54.69,192.168.240.201
594,TCP,Botnet Traffic,Normal,172.16.27.87,192.168.82.158
1432,UDP,DNS Query,Malicious,172.16.43.250,192.168.61.167
237,ICMP,DNS Query,Malicious,172.16.71.98,192.168.72.167
1466,ICMP,Email Transmission,Normal,172.16.226.134,192.168.67.181
945,TCP,Brute Force Login,Malicious,172.16.179.110,192.168.216.245
1356,TCP,DNS Query,Malicious,172.16.98.111,192.168.85.100
1024,ICMP,Brute Force Login,Normal,172.16.138.229,192.168.141.170
1025,UDP,ARP Spoofing,Malicious,172.16.129.139,192.168.20.160
659,UDP,Port Scan,Malicious,172.16.199.162,192.168.141.185
291,UDP,Suspicious Payload,Normal,172.16.254.204,192.168.91.65
231,ICMP,Cloud Sync,Malicious,172.16.113.38,192.168.73.52
1197,ICMP,Port Scan,Normal,172.16.101.6,192.168.241.221
1315,TCP,SQL Injection,Normal,172.16.244.237,192.168.123.250
697,UDP,Database Query,Normal,172.16.135.156,192.168.231.48
1419,TCP,API Request,Normal,172.16.190.197,192.168.153.9
1422,UDP,API Request,Malicious,172.16.231.147,192.168.38.204
428,ICMP,DNS Query,Normal,172.16.177.6,192.168.85.155
1183,UDP,DDoS SYN Flood,Malicious,172.16.14.116,192.168.211.44
1306,ICMP,Suspicious Payload,Malicious,172.16.33.42,192.168.242.177
569,ICMP,Botnet Traffic,Malicious,172.16.223.121,192.168.100.187
1314,ICMP,Web Request,Normal,172.16.1.13,192.168.216.238
506,ICMP,Brute Force Login,Malicious,172.16.189.95,192.168.172.240
1297,UDP,Database Query,Normal,172.16.235.132,192.168.9.178
215,UDP,Heartbeat Packet,Normal,172.16.78.157,192.168.126.61
351,UDP,Unauthorized Access,Malicious,172.16.88.167,192.168.172.13
1236,TCP,Web Request,Normal,172.16.155.75,192.168.108.47
557,TCP,Email Transmission,Normal,172.16.230.153,192.168.229.93
1205,UDP,DNS Query,Malicious,172.16.34.218,192.168.114.204
1405,TCP,User Login,Malicious,172.16.31.232,192.168.206.49
1075,TCP,Suspicious Payload,Malicious,172.16.166.43,192.168.72.18
599,ICMP,Email Transmission,Malicious,172.16.112.190,192.168.166.234
1412,ICMP,Malware Command,Normal,172.16.174.141,192.168.220.70
1160,ICMP,Brute Force Login,Malicious,172.16.171.142,192.168.176.139
1081,UDP,Cloud Sync,Malicious,172.16.208.39,192.168.102.249
484,TCP,VPN Tunnel,Malicious,172.16.150.79,192.168.229.189
514,UDP,Email Transmission,Malicious,172.16.137.84,192.168.56.41
1116,TCP,Cloud Sync,Normal,172.16.95.174,192.168.47.64
390,UDP,Email Transmission,Malicious,172.16.60.83,192.168.45.190
277,TCP,Botnet Traffic,Normal,172.16.1.119,192.168.244.134
1210,UDP,Malware Command,Normal,172.16.250.19,192.168.102.178
632,ICMP,Data Exfiltration,Malicious,172.16.189.97,192.168.95.55
1018,UDP,User Login,Malicious,172.16.156.231,192.168.144.151
1177,ICMP,File Transfer,Normal,172.16.206.47,192.168.224.145
1464,UDP,Malware Command,Malicious,172.16.181.157,192.168.13.91
1087,TCP,Suspicious Payload,Normal,172.16.14.187,192.168.200.210
259,ICMP,Cloud Sync,Normal,172.16.82.196,192.168.62.230
1175,UDP,DDoS SYN Flood,Normal,172.16.216.202,192.168.103.65
1425,ICMP,VPN Tunnel,Normal,172.16.127.43,192.168.245.159
267,TCP,Email Transmission,Normal,172.16.204.122,192.168.1.31
1385,TCP,Web Request,Malicious,172.16.223.239,192.168.115.169
324,TCP,Malware Command,Malicious,172.16.208.209,192.168.193.40
75,UDP,Brute Force Login,Malicious,172.16.194.49,192.168.84.223
608,UDP,SQL Injection,Malicious,172.16.91.31,192.168.239.233
760,UDP,DDoS SYN Flood,Malicious,172.16.116.44,192.168.193.186
788,ICMP,Database Query,Normal,172.16.67.16,192.168.165.241
109,UDP,Unauthorized Access,Normal,172.16.229.207,192.168.226.129
619,TCP,API Request,Malicious,172.16.129.81,192.168.9.115
1127,TCP,Unauthorized Access,Malicious,172.16.43.113,192.168.146.173
541,UDP,Data Exfiltration,Malicious,172.16.187.191,192.168.227.215
541,ICMP,Database Query,Normal,172.16.2.222,192.168.173.172
205,ICMP,User Login,Normal,172.16.221.48,192.168.124.154
420,ICMP,VPN Tunnel,Normal,172.16.59.234,192.168.85.100
245,ICMP,Brute Force Login,Malicious,172.16.200.34,192.168.120.68
1347,UDP,Email Transmission,Malicious,172.16.16.106,192.168.3.74
874,TCP,API Request,Normal,172.16.129.46,192.168.181.63
86,TCP,DDoS SYN Flood,Malicious,172.16.96.2,192.168.158.120
1153,UDP,VPN Tunnel,Malicious,172.16.39.143,192.168.150.16
77,ICMP,Heartbeat Packet,Malicious,172.16.177.190,192.168.34.156
