Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
571,TCP,Malware Command,High,192.168.100.190,10.0.50.65,Malicious
295,ICMP,Port Scan,High,192.168.100.31,10.0.50.133,Malicious
319,UDP,SQL Injection,High,192.168.100.44,10.0.50.85,Malicious
1034,UDP,Port Scan,Critical,192.168.100.34,10.0.50.234,Malicious
1294,ICMP,Botnet Traffic,Critical,192.168.100.17,10.0.50.136,Malicious
546,UDP,Botnet Traffic,High,192.168.100.123,10.0.50.19,Malicious
629,ICMP,ARP Spoofing,Critical,192.168.100.118,10.0.50.126,Malicious
355,ICMP,Port Scan,High,192.168.100.111,10.0.50.128,Malicious
891,UDP,Brute Force Login,High,192.168.100.244,10.0.50.227,Malicious
1323,UDP,Data Exfiltration,High,192.168.100.180,10.0.50.208,Malicious
708,TCP,DDoS SYN Flood,Critical,192.168.100.126,10.0.50.33,Malicious
491,TCP,Suspicious Payload,High,192.168.100.204,10.0.50.201,Malicious
1253,UDP,ARP Spoofing,Critical,192.168.100.83,10.0.50.152,Malicious
1001,TCP,ARP Spoofing,High,192.168.100.183,10.0.50.132,Malicious
1333,TCP,Botnet Traffic,Critical,192.168.100.205,10.0.50.134,Malicious
1269,TCP,ARP Spoofing,Critical,192.168.100.38,10.0.50.26,Malicious
1034,ICMP,SQL Injection,Critical,192.168.100.178,10.0.50.244,Malicious
832,UDP,ARP Spoofing,High,192.168.100.56,10.0.50.145,Malicious
858,TCP,Port Scan,Critical,192.168.100.21,10.0.50.16,Malicious
1057,TCP,Port Scan,High,192.168.100.3,10.0.50.44,Malicious
488,ICMP,Unauthorized Access,High,192.168.100.11,10.0.50.12,Malicious
546,UDP,ARP Spoofing,High,192.168.100.30,10.0.50.195,Malicious
649,UDP,Malware Command,High,192.168.100.87,10.0.50.107,Malicious
356,UDP,Suspicious Payload,High,192.168.100.115,10.0.50.238,Malicious
886,ICMP,Brute Force Login,Critical,192.168.100.198,10.0.50.184,Malicious
1086,UDP,SQL Injection,High,192.168.100.201,10.0.50.215,Malicious
394,ICMP,Malware Command,High,192.168.100.129,10.0.50.154,Malicious
435,TCP,Botnet Traffic,Critical,192.168.100.202,10.0.50.74,Malicious
442,TCP,Port Scan,High,192.168.100.101,10.0.50.155,Malicious
1177,UDP,Data Exfiltration,Critical,192.168.100.223,10.0.50.251,Malicious
406,UDP,SQL Injection,High,192.168.100.192,10.0.50.137,Malicious
666,UDP,ARP Spoofing,High,192.168.100.74,10.0.50.134,Malicious
1493,UDP,SQL Injection,High,192.168.100.198,10.0.50.204,Malicious
1089,TCP,Data Exfiltration,Critical,192.168.100.147,10.0.50.136,Malicious
620,UDP,ARP Spoofing,Critical,192.168.100.225,10.0.50.83,Malicious
610,UDP,Malware Command,High,192.168.100.33,10.0.50.39,Malicious
959,ICMP,Botnet Traffic,Critical,192.168.100.97,10.0.50.5,Malicious
670,TCP,Botnet Traffic,Critical,192.168.100.208,10.0.50.133,Malicious
786,UDP,Botnet Traffic,Critical,192.168.100.91,10.0.50.253,Malicious
1110,ICMP,DDoS SYN Flood,High,192.168.100.29,10.0.50.228,Malicious
310,TCP,SQL Injection,Critical,192.168.100.181,10.0.50.139,Malicious
664,UDP,Suspicious Payload,Critical,192.168.100.14,10.0.50.22,Malicious
950,TCP,Brute Force Login,High,192.168.100.171,10.0.50.181,Malicious
1423,UDP,Port Scan,Critical,192.168.100.224,10.0.50.109,Malicious
731,ICMP,ARP Spoofing,High,192.168.100.242,10.0.50.149,Malicious
1030,TCP,Port Scan,High,192.168.100.169,10.0.50.36,Malicious
1270,UDP,SQL Injection,Critical,192.168.100.197,10.0.50.232,Malicious
824,ICMP,Suspicious Payload,High,192.168.100.10,10.0.50.146,Malicious
1422,UDP,ARP Spoofing,Critical,192.168.100.101,10.0.50.13,Malicious
654,UDP,Brute Force Login,Critical,192.168.100.171,10.0.50.96,Malicious
1348,UDP,Botnet Traffic,Critical,192.168.100.38,10.0.50.198,Malicious
1456,ICMP,DDoS SYN Flood,High,192.168.100.104,10.0.50.98,Malicious
1375,ICMP,Brute Force Login,High,192.168.100.45,10.0.50.223,Malicious
1085,UDP,DDoS SYN Flood,Critical,192.168.100.148,10.0.50.112,Malicious
414,UDP,ARP Spoofing,High,192.168.100.247,10.0.50.195,Malicious
427,ICMP,Suspicious Payload,Critical,192.168.100.59,10.0.50.97,Malicious
651,UDP,Data Exfiltration,High,192.168.100.207,10.0.50.234,Malicious
816,ICMP,Malware Command,High,192.168.100.58,10.0.50.217,Malicious
784,ICMP,Malware Command,Critical,192.168.100.68,10.0.50.46,Malicious
713,ICMP,Unauthorized Access,Critical,192.168.100.211,10.0.50.239,Malicious
859,TCP,Botnet Traffic,High,192.168.100.205,10.0.50.243,Malicious
768,UDP,Malware Command,Critical,192.168.100.104,10.0.50.30,Malicious
1395,TCP,DDoS SYN Flood,High,192.168.100.142,10.0.50.82,Malicious
295,TCP,Brute Force Login,High,192.168.100.210,10.0.50.2,Malicious
1108,ICMP,ARP Spoofing,High,192.168.100.189,10.0.50.53,Malicious
1349,ICMP,DDoS SYN Flood,Critical,192.168.100.57,10.0.50.105,Malicious
1294,TCP,SQL Injection,High,192.168.100.30,10.0.50.22,Malicious
263,UDP,ARP Spoofing,High,192.168.100.183,10.0.50.204,Malicious
1252,ICMP,ARP Spoofing,High,192.168.100.132,10.0.50.26,Malicious
930,TCP,Data Exfiltration,High,192.168.100.182,10.0.50.88,Malicious
581,TCP,Port Scan,High,192.168.100.104,10.0.50.144,Malicious
339,ICMP,ARP Spoofing,High,192.168.100.183,10.0.50.83,Malicious
874,TCP,SQL Injection,High,192.168.100.97,10.0.50.94,Malicious
614,ICMP,Brute Force Login,High,192.168.100.233,10.0.50.50,Malicious
1082,ICMP,Botnet Traffic,Critical,192.168.100.200,10.0.50.217,Malicious
777,ICMP,Botnet Traffic,High,192.168.100.73,10.0.50.104,Malicious
325,TCP,SQL Injection,Critical,192.168.100.209,10.0.50.74,Malicious
1208,UDP,Malware Command,Critical,192.168.100.236,10.0.50.219,Malicious
780,TCP,Port Scan,Critical,192.168.100.124,10.0.50.183,Malicious
413,ICMP,Port Scan,Critical,192.168.100.22,10.0.50.185,Malicious
964,UDP,Botnet Traffic,Critical,192.168.100.11,10.0.50.147,Malicious
222,UDP,Unauthorized Access,High,192.168.100.17,10.0.50.162,Malicious
1137,UDP,Unauthorized Access,High,192.168.100.208,10.0.50.200,Malicious
696,UDP,ARP Spoofing,Critical,192.168.100.228,10.0.50.153,Malicious
1071,UDP,Brute Force Login,High,192.168.100.143,10.0.50.214,Malicious
288,TCP,Suspicious Payload,Critical,192.168.100.212,10.0.50.99,Malicious
1332,UDP,Data Exfiltration,High,192.168.100.247,10.0.50.39,Malicious
1269,ICMP,Brute Force Login,Critical,192.168.100.39,10.0.50.162,Malicious
1074,UDP,Brute Force Login,High,192.168.100.206,10.0.50.152,Malicious
1359,UDP,Unauthorized Access,High,192.168.100.45,10.0.50.109,Malicious
393,ICMP,DDoS SYN Flood,Critical,192.168.100.33,10.0.50.82,Malicious
1450,UDP,Unauthorized Access,High,192.168.100.84,10.0.50.249,Malicious
577,ICMP,Unauthorized Access,Critical,192.168.100.223,10.0.50.31,Malicious
1257,TCP,Brute Force Login,High,192.168.100.21,10.0.50.239,Malicious
263,UDP,Botnet Traffic,Critical,192.168.100.31,10.0.50.120,Malicious
447,UDP,ARP Spoofing,Critical,192.168.100.58,10.0.50.207,Malicious
1401,TCP,Malware Command,High,192.168.100.49,10.0.50.22,Malicious
1459,ICMP,Port Scan,High,192.168.100.5,10.0.50.36,Malicious
577,UDP,ARP Spoofing,High,192.168.100.248,10.0.50.53,Malicious
1350,TCP,Botnet Traffic,High,192.168.100.180,10.0.50.8,Malicious
682,UDP,Brute Force Login,High,192.168.100.200,10.0.50.49,Malicious
1475,ICMP,Unauthorized Access,Critical,192.168.100.51,10.0.50.212,Malicious
502,ICMP,Port Scan,High,192.168.100.191,10.0.50.185,Malicious
1390,ICMP,Port Scan,High,192.168.100.197,10.0.50.206,Malicious
299,TCP,DDoS SYN Flood,High,192.168.100.220,10.0.50.43,Malicious
1272,UDP,ARP Spoofing,Critical,192.168.100.204,10.0.50.188,Malicious
978,UDP,Brute Force Login,High,192.168.100.102,10.0.50.125,Malicious
998,UDP,Data Exfiltration,Critical,192.168.100.143,10.0.50.155,Malicious
1079,ICMP,Suspicious Payload,High,192.168.100.125,10.0.50.120,Malicious
679,TCP,Port Scan,Critical,192.168.100.214,10.0.50.123,Malicious
651,UDP,Botnet Traffic,High,192.168.100.156,10.0.50.84,Malicious
1372,UDP,ARP Spoofing,Critical,192.168.100.122,10.0.50.146,Malicious
253,UDP,Botnet Traffic,Critical,192.168.100.97,10.0.50.80,Malicious
1071,ICMP,Botnet Traffic,Critical,192.168.100.215,10.0.50.129,Malicious
1456,UDP,Brute Force Login,Critical,192.168.100.37,10.0.50.30,Malicious
660,UDP,Suspicious Payload,Critical,192.168.100.243,10.0.50.134,Malicious
266,TCP,Unauthorized Access,Critical,192.168.100.69,10.0.50.223,Malicious
580,UDP,DDoS SYN Flood,Critical,192.168.100.192,10.0.50.229,Malicious
902,ICMP,Suspicious Payload,High,192.168.100.81,10.0.50.174,Malicious
1360,UDP,Malware Command,Critical,192.168.100.136,10.0.50.227,Malicious
1308,ICMP,DDoS SYN Flood,Critical,192.168.100.117,10.0.50.54,Malicious
676,UDP,SQL Injection,Critical,192.168.100.200,10.0.50.111,Malicious
806,TCP,ARP Spoofing,High,192.168.100.245,10.0.50.60,Malicious
473,UDP,Malware Command,High,192.168.100.18,10.0.50.8,Malicious
1323,ICMP,Unauthorized Access,Critical,192.168.100.185,10.0.50.124,Malicious
1269,ICMP,Malware Command,High,192.168.100.96,10.0.50.224,Malicious
324,UDP,Malware Command,Critical,192.168.100.147,10.0.50.163,Malicious
1100,TCP,Malware Command,High,192.168.100.124,10.0.50.106,Malicious
1481,TCP,Suspicious Payload,Critical,192.168.100.236,10.0.50.95,Malicious
1333,ICMP,Brute Force Login,High,192.168.100.26,10.0.50.46,Malicious
226,TCP,ARP Spoofing,High,192.168.100.248,10.0.50.57,Malicious
895,TCP,DDoS SYN Flood,High,192.168.100.168,10.0.50.11,Malicious
692,UDP,ARP Spoofing,Critical,192.168.100.230,10.0.50.56,Malicious
1184,UDP,Botnet Traffic,Critical,192.168.100.230,10.0.50.125,Malicious
542,UDP,SQL Injection,Critical,192.168.100.202,10.0.50.89,Malicious
928,ICMP,DDoS SYN Flood,Critical,192.168.100.169,10.0.50.177,Malicious
1106,TCP,DDoS SYN Flood,Critical,192.168.100.121,10.0.50.129,Malicious
583,TCP,Data Exfiltration,High,192.168.100.199,10.0.50.5,Malicious
212,ICMP,Unauthorized Access,High,192.168.100.203,10.0.50.213,Malicious
716,TCP,Port Scan,High,192.168.100.47,10.0.50.12,Malicious
1242,ICMP,ARP Spoofing,Critical,192.168.100.71,10.0.50.183,Malicious
318,ICMP,Suspicious Payload,High,192.168.100.194,10.0.50.225,Malicious
449,UDP,DDoS SYN Flood,Critical,192.168.100.51,10.0.50.162,Malicious
1160,UDP,ARP Spoofing,Critical,192.168.100.23,10.0.50.229,Malicious
283,ICMP,DDoS SYN Flood,Critical,192.168.100.100,10.0.50.102,Malicious
1461,ICMP,Data Exfiltration,High,192.168.100.34,10.0.50.66,Malicious
1307,ICMP,Unauthorized Access,Critical,192.168.100.30,10.0.50.30,Malicious
454,ICMP,Port Scan,Critical,192.168.100.150,10.0.50.200,Malicious
698,TCP,Data Exfiltration,High,192.168.100.254,10.0.50.122,Malicious
424,UDP,SQL Injection,Critical,192.168.100.151,10.0.50.10,Malicious
446,ICMP,Data Exfiltration,Critical,192.168.100.220,10.0.50.38,Malicious
1286,TCP,ARP Spoofing,High,192.168.100.138,10.0.50.220,Malicious
1283,ICMP,ARP Spoofing,Critical,192.168.100.213,10.0.50.25,Malicious
517,ICMP,Data Exfiltration,Critical,192.168.100.97,10.0.50.158,Malicious
1221,TCP,Port Scan,High,192.168.100.150,10.0.50.128,Malicious
775,UDP,DDoS SYN Flood,Critical,192.168.100.102,10.0.50.53,Malicious
1313,TCP,Suspicious Payload,Critical,192.168.100.81,10.0.50.237,Malicious
1084,ICMP,Port Scan,High,192.168.100.133,10.0.50.163,Malicious
1268,TCP,Suspicious Payload,Critical,192.168.100.224,10.0.50.160,Malicious
519,UDP,Suspicious Payload,High,192.168.100.75,10.0.50.158,Malicious
224,TCP,Malware Command,Critical,192.168.100.2,10.0.50.252,Malicious
251,UDP,Suspicious Payload,Critical,192.168.100.18,10.0.50.42,Malicious
801,TCP,SQL Injection,Critical,192.168.100.216,10.0.50.38,Malicious
745,UDP,DDoS SYN Flood,Critical,192.168.100.246,10.0.50.248,Malicious
1172,ICMP,Botnet Traffic,Critical,192.168.100.72,10.0.50.68,Malicious
460,UDP,DDoS SYN Flood,High,192.168.100.53,10.0.50.166,Malicious
1034,TCP,Data Exfiltration,High,192.168.100.240,10.0.50.110,Malicious
942,TCP,Suspicious Payload,High,192.168.100.55,10.0.50.212,Malicious
394,UDP,Port Scan,Critical,192.168.100.178,10.0.50.216,Malicious
436,TCP,Port Scan,High,192.168.100.98,10.0.50.198,Malicious
999,UDP,Unauthorized Access,Critical,192.168.100.218,10.0.50.233,Malicious
1294,TCP,Unauthorized Access,High,192.168.100.188,10.0.50.109,Malicious
304,ICMP,Suspicious Payload,High,192.168.100.37,10.0.50.132,Malicious
836,ICMP,Malware Command,Critical,192.168.100.85,10.0.50.198,Malicious
577,TCP,Port Scan,Critical,192.168.100.212,10.0.50.62,Malicious
579,UDP,Brute Force Login,Critical,192.168.100.251,10.0.50.62,Malicious
1264,ICMP,Brute Force Login,Critical,192.168.100.121,10.0.50.2,Malicious
1369,UDP,SQL Injection,High,192.168.100.220,10.0.50.91,Malicious
1134,UDP,Data Exfiltration,Critical,192.168.100.35,10.0.50.30,Malicious
215,TCP,Data Exfiltration,Critical,192.168.100.46,10.0.50.52,Malicious
1362,TCP,Brute Force Login,Critical,192.168.100.237,10.0.50.121,Malicious
226,TCP,DDoS SYN Flood,High,192.168.100.153,10.0.50.141,Malicious
448,UDP,Unauthorized Access,High,192.168.100.196,10.0.50.42,Malicious
464,ICMP,Malware Command,Critical,192.168.100.31,10.0.50.187,Malicious
694,TCP,Port Scan,High,192.168.100.252,10.0.50.200,Malicious
861,ICMP,Brute Force Login,High,192.168.100.84,10.0.50.40,Malicious
1182,ICMP,Unauthorized Access,Critical,192.168.100.49,10.0.50.30,Malicious
546,ICMP,Suspicious Payload,High,192.168.100.225,10.0.50.193,Malicious
513,UDP,Malware Command,High,192.168.100.241,10.0.50.182,Malicious
1217,UDP,Port Scan,Critical,192.168.100.171,10.0.50.152,Malicious
1030,TCP,DDoS SYN Flood,Critical,192.168.100.28,10.0.50.88,Malicious
968,UDP,DDoS SYN Flood,High,192.168.100.225,10.0.50.234,Malicious
623,UDP,Botnet Traffic,Critical,192.168.100.38,10.0.50.118,Malicious
1193,UDP,Suspicious Payload,High,192.168.100.106,10.0.50.139,Malicious
833,ICMP,Suspicious Payload,Critical,192.168.100.225,10.0.50.115,Malicious
981,UDP,Brute Force Login,High,192.168.100.117,10.0.50.74,Malicious
422,ICMP,Suspicious Payload,Critical,192.168.100.117,10.0.50.1,Malicious
1172,ICMP,Suspicious Payload,High,192.168.100.211,10.0.50.217,Malicious
792,TCP,Data Exfiltration,High,192.168.100.193,10.0.50.99,Malicious
1401,TCP,Suspicious Payload,High,192.168.100.212,10.0.50.132,Malicious
1188,TCP,Port Scan,Critical,192.168.100.67,10.0.50.43,Malicious
1027,ICMP,Malware Command,High,192.168.100.59,10.0.50.234,Malicious
1356,UDP,Suspicious Payload,High,192.168.100.204,10.0.50.173,Malicious
408,ICMP,Data Exfiltration,High,192.168.100.227,10.0.50.102,Malicious
1492,UDP,Malware Command,Critical,192.168.100.39,10.0.50.142,Malicious
948,UDP,ARP Spoofing,High,192.168.100.87,10.0.50.146,Malicious
624,TCP,Suspicious Payload,High,192.168.100.158,10.0.50.6,Malicious
1031,ICMP,ARP Spoofing,Critical,192.168.100.25,10.0.50.231,Malicious
1465,ICMP,DDoS SYN Flood,Critical,192.168.100.54,10.0.50.146,Malicious
1378,UDP,ARP Spoofing,Critical,192.168.100.194,10.0.50.139,Malicious
1253,ICMP,Unauthorized Access,High,192.168.100.85,10.0.50.57,Malicious
897,UDP,ARP Spoofing,High,192.168.100.3,10.0.50.116,Malicious
344,ICMP,SQL Injection,High,192.168.100.209,10.0.50.44,Malicious
837,ICMP,SQL Injection,Critical,192.168.100.135,10.0.50.207,Malicious
386,TCP,DDoS SYN Flood,High,192.168.100.183,10.0.50.128,Malicious
1276,UDP,Port Scan,Critical,192.168.100.75,10.0.50.170,Malicious
255,UDP,SQL Injection,Critical,192.168.100.11,10.0.50.69,Malicious
506,ICMP,Malware Command,Critical,192.168.100.38,10.0.50.28,Malicious
279,UDP,Brute Force Login,Critical,192.168.100.31,10.0.50.30,Malicious
1220,UDP,Suspicious Payload,Critical,192.168.100.131,10.0.50.18,Malicious
752,ICMP,Unauthorized Access,High,192.168.100.67,10.0.50.69,Malicious
684,ICMP,Port Scan,High,192.168.100.76,10.0.50.179,Malicious
252,ICMP,Port Scan,Critical,192.168.100.203,10.0.50.170,Malicious
1306,TCP,Malware Command,High,192.168.100.252,10.0.50.75,Malicious
794,ICMP,SQL Injection,High,192.168.100.142,10.0.50.52,Malicious
1092,UDP,Brute Force Login,Critical,192.168.100.2,10.0.50.66,Malicious
1311,UDP,Brute Force Login,Critical,192.168.100.144,10.0.50.140,Malicious
486,ICMP,SQL Injection,Critical,192.168.100.90,10.0.50.47,Malicious
425,TCP,ARP Spoofing,Critical,192.168.100.16,10.0.50.34,Malicious
1160,UDP,Unauthorized Access,Critical,192.168.100.174,10.0.50.240,Malicious
578,UDP,Malware Command,Critical,192.168.100.87,10.0.50.138,Malicious
313,UDP,SQL Injection,High,192.168.100.186,10.0.50.165,Malicious
229,TCP,SQL Injection,High,192.168.100.72,10.0.50.145,Malicious
1367,UDP,Unauthorized Access,High,192.168.100.132,10.0.50.173,Malicious
1343,UDP,SQL Injection,Critical,192.168.100.72,10.0.50.97,Malicious
358,UDP,Unauthorized Access,High,192.168.100.199,10.0.50.89,Malicious
566,ICMP,Port Scan,High,192.168.100.197,10.0.50.81,Malicious
1173,ICMP,Malware Command,Critical,192.168.100.42,10.0.50.35,Malicious
445,TCP,Port Scan,High,192.168.100.63,10.0.50.154,Malicious
1491,UDP,Unauthorized Access,Critical,192.168.100.67,10.0.50.82,Malicious
234,UDP,Unauthorized Access,High,192.168.100.231,10.0.50.192,Malicious
655,ICMP,Port Scan,Critical,192.168.100.46,10.0.50.230,Malicious
669,UDP,Suspicious Payload,High,192.168.100.29,10.0.50.125,Malicious
872,UDP,SQL Injection,Critical,192.168.100.17,10.0.50.254,Malicious
269,ICMP,ARP Spoofing,High,192.168.100.17,10.0.50.238,Malicious
624,TCP,Suspicious Payload,Critical,192.168.100.159,10.0.50.217,Malicious
806,TCP,Data Exfiltration,High,192.168.100.53,10.0.50.114,Malicious
998,ICMP,Unauthorized Access,High,192.168.100.180,10.0.50.53,Malicious
1263,UDP,Brute Force Login,Critical,192.168.100.142,10.0.50.180,Malicious
1079,TCP,SQL Injection,High,192.168.100.10,10.0.50.154,Malicious
1337,UDP,ARP Spoofing,High,192.168.100.20,10.0.50.46,Malicious
1341,UDP,Brute Force Login,High,192.168.100.78,10.0.50.206,Malicious
1060,ICMP,Data Exfiltration,Critical,192.168.100.41,10.0.50.250,Malicious
1034,UDP,Port Scan,High,192.168.100.36,10.0.50.28,Malicious
250,TCP,SQL Injection,Critical,192.168.100.142,10.0.50.177,Malicious
836,UDP,Suspicious Payload,High,192.168.100.154,10.0.50.65,Malicious
390,TCP,Port Scan,High,192.168.100.219,10.0.50.70,Malicious
1355,ICMP,Malware Command,Critical,192.168.100.43,10.0.50.132,Malicious
1006,TCP,Botnet Traffic,Critical,192.168.100.175,10.0.50.55,Malicious
522,ICMP,ARP Spoofing,High,192.168.100.159,10.0.50.206,Malicious
764,ICMP,Botnet Traffic,High,192.168.100.36,10.0.50.250,Malicious
625,UDP,ARP Spoofing,Critical,192.168.100.69,10.0.50.211,Malicious
1020,UDP,Suspicious Payload,Critical,192.168.100.121,10.0.50.245,Malicious
1153,UDP,Suspicious Payload,Critical,192.168.100.220,10.0.50.96,Malicious
847,ICMP,Data Exfiltration,Critical,192.168.100.200,10.0.50.90,Malicious
559,ICMP,Data Exfiltration,Critical,192.168.100.53,10.0.50.177,Malicious
933,TCP,SQL Injection,Critical,192.168.100.136,10.0.50.207,Malicious
663,ICMP,SQL Injection,High,192.168.100.102,10.0.50.96,Malicious
883,UDP,ARP Spoofing,High,192.168.100.32,10.0.50.125,Malicious
1141,UDP,Data Exfiltration,Critical,192.168.100.149,10.0.50.46,Malicious
309,ICMP,DDoS SYN Flood,Critical,192.168.100.141,10.0.50.6,Malicious
471,TCP,ARP Spoofing,High,192.168.100.82,10.0.50.19,Malicious
764,UDP,SQL Injection,High,192.168.100.7,10.0.50.4,Malicious
470,TCP,Port Scan,High,192.168.100.164,10.0.50.61,Malicious
1367,UDP,Brute Force Login,Critical,192.168.100.34,10.0.50.33,Malicious
610,UDP,Port Scan,Critical,192.168.100.180,10.0.50.12,Malicious
650,TCP,ARP Spoofing,High,192.168.100.83,10.0.50.132,Malicious
1429,ICMP,DDoS SYN Flood,High,192.168.100.54,10.0.50.239,Malicious
550,TCP,Botnet Traffic,High,192.168.100.29,10.0.50.243,Malicious
984,UDP,ARP Spoofing,High,192.168.100.119,10.0.50.241,Malicious
1432,TCP,Malware Command,Critical,192.168.100.191,10.0.50.70,Malicious
906,ICMP,Suspicious Payload,Critical,192.168.100.220,10.0.50.194,Malicious
262,TCP,Suspicious Payload,Critical,192.168.100.28,10.0.50.161,Malicious
1334,TCP,Brute Force Login,High,192.168.100.201,10.0.50.159,Malicious
968,TCP,Suspicious Payload,Critical,192.168.100.122,10.0.50.69,Malicious
407,TCP,Port Scan,Critical,192.168.100.43,10.0.50.193,Malicious
1066,UDP,Unauthorized Access,Critical,192.168.100.26,10.0.50.178,Malicious
490,UDP,Data Exfiltration,High,192.168.100.128,10.0.50.141,Malicious
672,UDP,Malware Command,High,192.168.100.224,10.0.50.14,Malicious
1000,TCP,Data Exfiltration,Critical,192.168.100.117,10.0.50.65,Malicious
853,UDP,Port Scan,High,192.168.100.31,10.0.50.104,Malicious
1080,TCP,DDoS SYN Flood,Critical,192.168.100.38,10.0.50.203,Malicious
776,UDP,Port Scan,Critical,192.168.100.104,10.0.50.68,Malicious
935,UDP,Brute Force Login,High,192.168.100.212,10.0.50.138,Malicious
1417,ICMP,Unauthorized Access,High,192.168.100.187,10.0.50.79,Malicious
1024,UDP,DDoS SYN Flood,High,192.168.100.11,10.0.50.182,Malicious
774,ICMP,DDoS SYN Flood,High,192.168.100.30,10.0.50.96,Malicious
329,UDP,DDoS SYN Flood,Critical,192.168.100.53,10.0.50.74,Malicious
447,ICMP,Botnet Traffic,Critical,192.168.100.239,10.0.50.99,Malicious
252,TCP,Data Exfiltration,High,192.168.100.104,10.0.50.210,Malicious
1247,ICMP,Brute Force Login,High,192.168.100.143,10.0.50.70,Malicious
583,UDP,Suspicious Payload,Critical,192.168.100.192,10.0.50.223,Malicious
709,UDP,Malware Command,High,192.168.100.93,10.0.50.116,Malicious
