Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1055,TCP,Brute Force Login,Critical,192.168.100.46,10.0.50.183,Malicious
476,UDP,Malware Command,High,192.168.100.176,10.0.50.100,Malicious
695,TCP,Botnet Traffic,Critical,192.168.100.8,10.0.50.146,Malicious
1162,TCP,Suspicious Payload,High,192.168.100.240,10.0.50.169,Malicious
602,ICMP,Data Exfiltration,High,192.168.100.98,10.0.50.48,Malicious
1014,ICMP,Brute Force Login,Critical,192.168.100.133,10.0.50.52,Malicious
707,TCP,ARP Spoofing,Critical,192.168.100.218,10.0.50.203,Malicious
1429,TCP,Botnet Traffic,High,192.168.100.198,10.0.50.141,Malicious
1341,UDP,SQL Injection,Critical,192.168.100.205,10.0.50.228,Malicious
301,UDP,Malware Command,High,192.168.100.42,10.0.50.117,Malicious
550,ICMP,ARP Spoofing,High,192.168.100.105,10.0.50.215,Malicious
290,ICMP,Botnet Traffic,Critical,192.168.100.10,10.0.50.164,Malicious
412,ICMP,SQL Injection,High,192.168.100.194,10.0.50.235,Malicious
225,TCP,Botnet Traffic,Critical,192.168.100.11,10.0.50.145,Malicious
1070,TCP,Unauthorized Access,Critical,192.168.100.24,10.0.50.22,Malicious
1163,UDP,DDoS SYN Flood,High,192.168.100.163,10.0.50.190,Malicious
634,TCP,Data Exfiltration,High,192.168.100.181,10.0.50.213,Malicious
527,UDP,Suspicious Payload,High,192.168.100.199,10.0.50.51,Malicious
647,UDP,Data Exfiltration,Critical,192.168.100.188,10.0.50.200,Malicious
1179,UDP,Unauthorized Access,High,192.168.100.209,10.0.50.187,Malicious
967,UDP,Brute Force Login,Critical,192.168.100.60,10.0.50.185,Malicious
1176,ICMP,SQL Injection,High,192.168.100.102,10.0.50.123,Malicious
1050,TCP,Suspicious Payload,High,192.168.100.243,10.0.50.84,Malicious
434,TCP,ARP Spoofing,Critical,192.168.100.9,10.0.50.82,Malicious
387,UDP,Suspicious Payload,Critical,192.168.100.116,10.0.50.25,Malicious
945,ICMP,Unauthorized Access,Critical,192.168.100.189,10.0.50.196,Malicious
427,TCP,Suspicious Payload,High,192.168.100.102,10.0.50.91,Malicious
1470,ICMP,Data Exfiltration,Critical,192.168.100.163,10.0.50.11,Malicious
380,ICMP,Malware Command,High,192.168.100.143,10.0.50.166,Malicious
1053,TCP,Botnet Traffic,High,192.168.100.199,10.0.50.71,Malicious
863,UDP,Unauthorized Access,Critical,192.168.100.22,10.0.50.107,Malicious
1398,UDP,Unauthorized Access,High,192.168.100.95,10.0.50.29,Malicious
537,UDP,DDoS SYN Flood,Critical,192.168.100.221,10.0.50.234,Malicious
727,ICMP,Brute Force Login,High,192.168.100.221,10.0.50.138,Malicious
1262,UDP,Unauthorized Access,Critical,192.168.100.210,10.0.50.67,Malicious
464,UDP,Malware Command,High,192.168.100.14,10.0.50.20,Malicious
398,ICMP,Port Scan,Critical,192.168.100.202,10.0.50.36,Malicious
605,ICMP,Malware Command,Critical,192.168.100.202,10.0.50.225,Malicious
868,TCP,Unauthorized Access,High,192.168.100.138,10.0.50.228,Malicious
901,TCP,Data Exfiltration,High,192.168.100.149,10.0.50.16,Malicious
985,ICMP,Malware Command,Critical,192.168.100.73,10.0.50.125,Malicious
1354,TCP,Port Scan,Critical,192.168.100.13,10.0.50.202,Malicious
262,TCP,Unauthorized Access,Critical,192.168.100.137,10.0.50.180,Malicious
1471,UDP,Unauthorized Access,Critical,192.168.100.62,10.0.50.163,Malicious
1153,ICMP,Suspicious Payload,High,192.168.100.111,10.0.50.247,Malicious
732,TCP,Unauthorized Access,High,192.168.100.36,10.0.50.19,Malicious
849,TCP,DDoS SYN Flood,High,192.168.100.77,10.0.50.152,Malicious
414,UDP,SQL Injection,High,192.168.100.254,10.0.50.54,Malicious
843,UDP,Data Exfiltration,High,192.168.100.148,10.0.50.108,Malicious
564,ICMP,Malware Command,Critical,192.168.100.137,10.0.50.231,Malicious
212,UDP,Brute Force Login,Critical,192.168.100.53,10.0.50.126,Malicious
937,UDP,Brute Force Login,High,192.168.100.6,10.0.50.213,Malicious
1369,ICMP,Unauthorized Access,Critical,192.168.100.107,10.0.50.33,Malicious
454,ICMP,Malware Command,Critical,192.168.100.166,10.0.50.42,Malicious
759,UDP,Botnet Traffic,Critical,192.168.100.87,10.0.50.23,Malicious
734,ICMP,Port Scan,Critical,192.168.100.170,10.0.50.147,Malicious
1145,ICMP,ARP Spoofing,Critical,192.168.100.183,10.0.50.63,Malicious
432,ICMP,Brute Force Login,High,192.168.100.5,10.0.50.82,Malicious
942,ICMP,Suspicious Payload,Critical,192.168.100.171,10.0.50.155,Malicious
952,TCP,Data Exfiltration,Critical,192.168.100.135,10.0.50.142,Malicious
869,TCP,Data Exfiltration,Critical,192.168.100.39,10.0.50.121,Malicious
451,TCP,DDoS SYN Flood,Critical,192.168.100.116,10.0.50.242,Malicious
1310,ICMP,Data Exfiltration,Critical,192.168.100.61,10.0.50.65,Malicious
1127,TCP,DDoS SYN Flood,Critical,192.168.100.32,10.0.50.70,Malicious
1118,TCP,Botnet Traffic,Critical,192.168.100.165,10.0.50.187,Malicious
201,ICMP,Unauthorized Access,Critical,192.168.100.17,10.0.50.49,Malicious
499,TCP,Suspicious Payload,High,192.168.100.42,10.0.50.217,Malicious
824,UDP,Data Exfiltration,Critical,192.168.100.153,10.0.50.191,Malicious
1124,UDP,Botnet Traffic,High,192.168.100.163,10.0.50.211,Malicious
265,ICMP,Data Exfiltration,Critical,192.168.100.178,10.0.50.49,Malicious
1498,ICMP,Botnet Traffic,Critical,192.168.100.5,10.0.50.32,Malicious
1239,TCP,DDoS SYN Flood,Critical,192.168.100.168,10.0.50.140,Malicious
1423,ICMP,Suspicious Payload,Critical,192.168.100.63,10.0.50.27,Malicious
446,ICMP,SQL Injection,High,192.168.100.72,10.0.50.106,Malicious
870,TCP,DDoS SYN Flood,Critical,192.168.100.87,10.0.50.74,Malicious
707,UDP,Data Exfiltration,High,192.168.100.116,10.0.50.77,Malicious
1496,ICMP,SQL Injection,High,192.168.100.166,10.0.50.151,Malicious
810,ICMP,Suspicious Payload,High,192.168.100.137,10.0.50.36,Malicious
420,ICMP,SQL Injection,Critical,192.168.100.152,10.0.50.235,Malicious
568,UDP,Data Exfiltration,High,192.168.100.32,10.0.50.121,Malicious
758,TCP,Port Scan,High,192.168.100.225,10.0.50.3,Malicious
1352,UDP,Botnet Traffic,Critical,192.168.100.240,10.0.50.77,Malicious
1373,ICMP,Malware Command,High,192.168.100.222,10.0.50.199,Malicious
756,UDP,DDoS SYN Flood,Critical,192.168.100.107,10.0.50.118,Malicious
663,ICMP,Malware Command,High,192.168.100.93,10.0.50.35,Malicious
1340,TCP,Data Exfiltration,High,192.168.100.97,10.0.50.85,Malicious
233,UDP,Botnet Traffic,Critical,192.168.100.45,10.0.50.17,Malicious
309,TCP,DDoS SYN Flood,High,192.168.100.78,10.0.50.14,Malicious
1350,UDP,SQL Injection,Critical,192.168.100.131,10.0.50.85,Malicious
1235,UDP,Suspicious Payload,High,192.168.100.169,10.0.50.169,Malicious
911,TCP,ARP Spoofing,High,192.168.100.253,10.0.50.52,Malicious
547,TCP,Data Exfiltration,High,192.168.100.221,10.0.50.4,Malicious
352,ICMP,Brute Force Login,High,192.168.100.112,10.0.50.49,Malicious
957,UDP,Malware Command,Critical,192.168.100.117,10.0.50.228,Malicious
1382,ICMP,Malware Command,High,192.168.100.154,10.0.50.27,Malicious
1147,UDP,ARP Spoofing,Critical,192.168.100.199,10.0.50.184,Malicious
854,TCP,DDoS SYN Flood,Critical,192.168.100.7,10.0.50.137,Malicious
490,ICMP,Brute Force Login,Critical,192.168.100.58,10.0.50.54,Malicious
602,UDP,Brute Force Login,Critical,192.168.100.99,10.0.50.61,Malicious
1013,ICMP,Port Scan,Critical,192.168.100.163,10.0.50.251,Malicious
1056,UDP,SQL Injection,Critical,192.168.100.215,10.0.50.115,Malicious
283,UDP,Unauthorized Access,Critical,192.168.100.246,10.0.50.32,Malicious
547,UDP,Data Exfiltration,Critical,192.168.100.173,10.0.50.81,Malicious
874,TCP,DDoS SYN Flood,High,192.168.100.80,10.0.50.230,Malicious
848,ICMP,Suspicious Payload,Critical,192.168.100.174,10.0.50.160,Malicious
826,UDP,Unauthorized Access,Critical,192.168.100.97,10.0.50.28,Malicious
748,TCP,Port Scan,High,192.168.100.5,10.0.50.17,Malicious
323,ICMP,DDoS SYN Flood,Critical,192.168.100.25,10.0.50.245,Malicious
561,TCP,Suspicious Payload,Critical,192.168.100.239,10.0.50.11,Malicious
551,ICMP,Brute Force Login,Critical,192.168.100.109,10.0.50.152,Malicious
663,TCP,DDoS SYN Flood,Critical,192.168.100.42,10.0.50.86,Malicious
575,ICMP,DDoS SYN Flood,Critical,192.168.100.64,10.0.50.189,Malicious
200,UDP,Unauthorized Access,High,192.168.100.165,10.0.50.73,Malicious
1401,UDP,DDoS SYN Flood,High,192.168.100.228,10.0.50.30,Malicious
668,UDP,SQL Injection,High,192.168.100.6,10.0.50.5,Malicious
429,ICMP,Brute Force Login,High,192.168.100.92,10.0.50.7,Malicious
210,TCP,SQL Injection,Critical,192.168.100.170,10.0.50.39,Malicious
230,ICMP,Unauthorized Access,Critical,192.168.100.87,10.0.50.219,Malicious
469,TCP,Botnet Traffic,Critical,192.168.100.175,10.0.50.204,Malicious
796,UDP,SQL Injection,High,192.168.100.154,10.0.50.14,Malicious
671,TCP,Port Scan,High,192.168.100.144,10.0.50.159,Malicious
1069,ICMP,ARP Spoofing,Critical,192.168.100.128,10.0.50.42,Malicious
561,UDP,Port Scan,Critical,192.168.100.111,10.0.50.139,Malicious
892,UDP,Suspicious Payload,Critical,192.168.100.59,10.0.50.228,Malicious
740,ICMP,DDoS SYN Flood,Critical,192.168.100.1,10.0.50.111,Malicious
746,ICMP,Suspicious Payload,High,192.168.100.27,10.0.50.183,Malicious
866,ICMP,Botnet Traffic,High,192.168.100.22,10.0.50.30,Malicious
525,TCP,ARP Spoofing,Critical,192.168.100.147,10.0.50.17,Malicious
533,ICMP,SQL Injection,Critical,192.168.100.162,10.0.50.236,Malicious
958,ICMP,Port Scan,High,192.168.100.162,10.0.50.167,Malicious
952,UDP,Brute Force Login,Critical,192.168.100.77,10.0.50.83,Malicious
1022,ICMP,SQL Injection,High,192.168.100.34,10.0.50.141,Malicious
1062,UDP,Malware Command,High,192.168.100.169,10.0.50.209,Malicious
1279,ICMP,Malware Command,High,192.168.100.57,10.0.50.117,Malicious
372,ICMP,Unauthorized Access,High,192.168.100.38,10.0.50.128,Malicious
860,ICMP,ARP Spoofing,Critical,192.168.100.132,10.0.50.8,Malicious
1045,UDP,DDoS SYN Flood,Critical,192.168.100.109,10.0.50.182,Malicious
625,ICMP,Suspicious Payload,High,192.168.100.249,10.0.50.225,Malicious
1435,UDP,Brute Force Login,Critical,192.168.100.146,10.0.50.209,Malicious
1309,UDP,ARP Spoofing,Critical,192.168.100.36,10.0.50.14,Malicious
696,UDP,Unauthorized Access,High,192.168.100.117,10.0.50.238,Malicious
448,UDP,Botnet Traffic,Critical,192.168.100.137,10.0.50.42,Malicious
255,ICMP,DDoS SYN Flood,High,192.168.100.102,10.0.50.138,Malicious
1477,ICMP,Port Scan,High,192.168.100.243,10.0.50.133,Malicious
435,ICMP,Data Exfiltration,High,192.168.100.126,10.0.50.96,Malicious
416,TCP,Port Scan,Critical,192.168.100.64,10.0.50.96,Malicious
321,UDP,Unauthorized Access,Critical,192.168.100.233,10.0.50.49,Malicious
274,ICMP,DDoS SYN Flood,High,192.168.100.1,10.0.50.19,Malicious
1404,ICMP,ARP Spoofing,Critical,192.168.100.7,10.0.50.228,Malicious
842,TCP,DDoS SYN Flood,High,192.168.100.200,10.0.50.156,Malicious
1387,UDP,Brute Force Login,High,192.168.100.41,10.0.50.116,Malicious
479,ICMP,Port Scan,Critical,192.168.100.209,10.0.50.48,Malicious
342,UDP,DDoS SYN Flood,High,192.168.100.120,10.0.50.45,Malicious
1215,ICMP,Port Scan,High,192.168.100.243,10.0.50.247,Malicious
401,ICMP,SQL Injection,Critical,192.168.100.130,10.0.50.249,Malicious
1405,TCP,SQL Injection,Critical,192.168.100.55,10.0.50.204,Malicious
611,UDP,ARP Spoofing,Critical,192.168.100.48,10.0.50.67,Malicious
1051,TCP,Port Scan,Critical,192.168.100.1,10.0.50.206,Malicious
617,TCP,Botnet Traffic,High,192.168.100.162,10.0.50.105,Malicious
1440,UDP,Brute Force Login,Critical,192.168.100.215,10.0.50.194,Malicious
267,TCP,Botnet Traffic,High,192.168.100.127,10.0.50.176,Malicious
760,TCP,Botnet Traffic,High,192.168.100.173,10.0.50.8,Malicious
1051,UDP,Port Scan,Critical,192.168.100.166,10.0.50.107,Malicious
1402,TCP,Port Scan,High,192.168.100.186,10.0.50.168,Malicious
958,UDP,Suspicious Payload,High,192.168.100.123,10.0.50.224,Malicious
797,TCP,Data Exfiltration,Critical,192.168.100.146,10.0.50.253,Malicious
280,UDP,Suspicious Payload,High,192.168.100.129,10.0.50.93,Malicious
1240,UDP,DDoS SYN Flood,High,192.168.100.67,10.0.50.163,Malicious
1212,UDP,Port Scan,Critical,192.168.100.152,10.0.50.229,Malicious
1447,TCP,Suspicious Payload,Critical,192.168.100.110,10.0.50.69,Malicious
987,ICMP,ARP Spoofing,Critical,192.168.100.103,10.0.50.71,Malicious
1440,UDP,DDoS SYN Flood,High,192.168.100.76,10.0.50.137,Malicious
1498,TCP,Brute Force Login,High,192.168.100.39,10.0.50.98,Malicious
888,ICMP,Suspicious Payload,High,192.168.100.7,10.0.50.38,Malicious
433,TCP,Suspicious Payload,High,192.168.100.50,10.0.50.118,Malicious
1112,UDP,DDoS SYN Flood,High,192.168.100.210,10.0.50.3,Malicious
918,TCP,Botnet Traffic,Critical,192.168.100.250,10.0.50.143,Malicious
1343,ICMP,Data Exfiltration,High,192.168.100.180,10.0.50.51,Malicious
558,ICMP,DDoS SYN Flood,High,192.168.100.69,10.0.50.185,Malicious
1395,UDP,Suspicious Payload,High,192.168.100.8,10.0.50.222,Malicious
200,UDP,Data Exfiltration,Critical,192.168.100.81,10.0.50.174,Malicious
249,ICMP,Data Exfiltration,High,192.168.100.144,10.0.50.155,Malicious
1436,UDP,Data Exfiltration,Critical,192.168.100.194,10.0.50.186,Malicious
1329,ICMP,Brute Force Login,High,192.168.100.220,10.0.50.201,Malicious
1173,ICMP,SQL Injection,High,192.168.100.39,10.0.50.173,Malicious
324,UDP,DDoS SYN Flood,High,192.168.100.125,10.0.50.159,Malicious
319,TCP,Data Exfiltration,Critical,192.168.100.127,10.0.50.22,Malicious
587,TCP,ARP Spoofing,Critical,192.168.100.182,10.0.50.136,Malicious
1374,UDP,Unauthorized Access,High,192.168.100.131,10.0.50.246,Malicious
974,ICMP,Botnet Traffic,Critical,192.168.100.174,10.0.50.14,Malicious
1107,TCP,Unauthorized Access,High,192.168.100.30,10.0.50.162,Malicious
1380,TCP,Brute Force Login,High,192.168.100.21,10.0.50.101,Malicious
1019,TCP,Malware Command,Critical,192.168.100.33,10.0.50.47,Malicious
764,ICMP,DDoS SYN Flood,Critical,192.168.100.221,10.0.50.40,Malicious
442,TCP,Suspicious Payload,High,192.168.100.211,10.0.50.44,Malicious
1045,TCP,Brute Force Login,Critical,192.168.100.10,10.0.50.204,Malicious
370,UDP,DDoS SYN Flood,High,192.168.100.221,10.0.50.40,Malicious
257,UDP,Data Exfiltration,High,192.168.100.239,10.0.50.57,Malicious
1134,ICMP,Port Scan,Critical,192.168.100.246,10.0.50.149,Malicious
446,ICMP,Data Exfiltration,High,192.168.100.210,10.0.50.202,Malicious
1211,TCP,Suspicious Payload,High,192.168.100.21,10.0.50.247,Malicious
398,ICMP,DDoS SYN Flood,Critical,192.168.100.253,10.0.50.64,Malicious
259,UDP,ARP Spoofing,High,192.168.100.224,10.0.50.178,Malicious
395,ICMP,DDoS SYN Flood,Critical,192.168.100.120,10.0.50.159,Malicious
1083,TCP,Malware Command,Critical,192.168.100.211,10.0.50.146,Malicious
1215,ICMP,DDoS SYN Flood,High,192.168.100.97,10.0.50.225,Malicious
642,UDP,ARP Spoofing,Critical,192.168.100.230,10.0.50.253,Malicious
804,TCP,DDoS SYN Flood,High,192.168.100.48,10.0.50.22,Malicious
511,ICMP,DDoS SYN Flood,Critical,192.168.100.19,10.0.50.61,Malicious
531,TCP,Unauthorized Access,High,192.168.100.250,10.0.50.247,Malicious
1362,TCP,SQL Injection,Critical,192.168.100.14,10.0.50.55,Malicious
991,ICMP,SQL Injection,Critical,192.168.100.211,10.0.50.93,Malicious
954,TCP,Brute Force Login,Critical,192.168.100.243,10.0.50.135,Malicious
1272,ICMP,Data Exfiltration,Critical,192.168.100.160,10.0.50.182,Malicious
744,ICMP,Port Scan,High,192.168.100.13,10.0.50.65,Malicious
1330,ICMP,Brute Force Login,Critical,192.168.100.28,10.0.50.216,Malicious
790,UDP,Brute Force Login,High,192.168.100.46,10.0.50.200,Malicious
1363,TCP,Botnet Traffic,Critical,192.168.100.246,10.0.50.187,Malicious
325,ICMP,Unauthorized Access,Critical,192.168.100.167,10.0.50.133,Malicious
1110,TCP,DDoS SYN Flood,Critical,192.168.100.64,10.0.50.249,Malicious
203,TCP,Data Exfiltration,High,192.168.100.175,10.0.50.41,Malicious
1080,ICMP,Unauthorized Access,Critical,192.168.100.123,10.0.50.64,Malicious
960,ICMP,Botnet Traffic,Critical,192.168.100.154,10.0.50.197,Malicious
250,TCP,Botnet Traffic,Critical,192.168.100.239,10.0.50.90,Malicious
258,UDP,DDoS SYN Flood,High,192.168.100.180,10.0.50.80,Malicious
371,UDP,Botnet Traffic,Critical,192.168.100.246,10.0.50.226,Malicious
992,UDP,Brute Force Login,High,192.168.100.54,10.0.50.7,Malicious
1104,UDP,Brute Force Login,High,192.168.100.213,10.0.50.62,Malicious
1411,UDP,ARP Spoofing,Critical,192.168.100.140,10.0.50.59,Malicious
824,UDP,Port Scan,Critical,192.168.100.7,10.0.50.117,Malicious
402,ICMP,Malware Command,Critical,192.168.100.164,10.0.50.169,Malicious
632,UDP,Brute Force Login,High,192.168.100.36,10.0.50.149,Malicious
1318,UDP,Suspicious Payload,Critical,192.168.100.120,10.0.50.3,Malicious
903,ICMP,Botnet Traffic,Critical,192.168.100.102,10.0.50.115,Malicious
1227,UDP,Suspicious Payload,High,192.168.100.141,10.0.50.23,Malicious
227,ICMP,Malware Command,High,192.168.100.166,10.0.50.182,Malicious
683,TCP,Unauthorized Access,Critical,192.168.100.187,10.0.50.119,Malicious
834,UDP,Unauthorized Access,High,192.168.100.35,10.0.50.69,Malicious
1136,UDP,Unauthorized Access,Critical,192.168.100.75,10.0.50.56,Malicious
911,UDP,Port Scan,High,192.168.100.67,10.0.50.46,Malicious
247,TCP,Data Exfiltration,Critical,192.168.100.194,10.0.50.88,Malicious
372,ICMP,Brute Force Login,Critical,192.168.100.221,10.0.50.102,Malicious
1180,TCP,ARP Spoofing,High,192.168.100.99,10.0.50.39,Malicious
1067,ICMP,Botnet Traffic,High,192.168.100.252,10.0.50.85,Malicious
1183,TCP,Suspicious Payload,Critical,192.168.100.245,10.0.50.166,Malicious
226,UDP,Unauthorized Access,High,192.168.100.102,10.0.50.125,Malicious
244,TCP,Port Scan,Critical,192.168.100.192,10.0.50.13,Malicious
515,ICMP,Brute Force Login,Critical,192.168.100.77,10.0.50.88,Malicious
1080,TCP,Suspicious Payload,Critical,192.168.100.14,10.0.50.200,Malicious
823,TCP,Port Scan,Critical,192.168.100.75,10.0.50.70,Malicious
669,UDP,Data Exfiltration,High,192.168.100.92,10.0.50.232,Malicious
1198,TCP,SQL Injection,Critical,192.168.100.5,10.0.50.134,Malicious
973,ICMP,Brute Force Login,Critical,192.168.100.99,10.0.50.246,Malicious
813,UDP,ARP Spoofing,High,192.168.100.200,10.0.50.158,Malicious
339,ICMP,Botnet Traffic,High,192.168.100.43,10.0.50.167,Malicious
1035,ICMP,Brute Force Login,High,192.168.100.110,10.0.50.115,Malicious
309,UDP,Data Exfiltration,High,192.168.100.132,10.0.50.44,Malicious
842,ICMP,Brute Force Login,High,192.168.100.196,10.0.50.30,Malicious
374,UDP,Suspicious Payload,Critical,192.168.100.240,10.0.50.92,Malicious
806,ICMP,Malware Command,Critical,192.168.100.44,10.0.50.152,Malicious
516,UDP,ARP Spoofing,Critical,192.168.100.11,10.0.50.76,Malicious
904,TCP,Brute Force Login,Critical,192.168.100.107,10.0.50.55,Malicious
1223,TCP,ARP Spoofing,Critical,192.168.100.39,10.0.50.202,Malicious
1077,TCP,Data Exfiltration,Critical,192.168.100.2,10.0.50.224,Malicious
771,TCP,SQL Injection,High,192.168.100.215,10.0.50.240,Malicious
891,TCP,DDoS SYN Flood,Critical,192.168.100.231,10.0.50.162,Malicious
836,TCP,Brute Force Login,Critical,192.168.100.187,10.0.50.32,Malicious
1118,UDP,Unauthorized Access,High,192.168.100.214,10.0.50.29,Malicious
341,TCP,DDoS SYN Flood,High,192.168.100.97,10.0.50.98,Malicious
959,TCP,Data Exfiltration,High,192.168.100.65,10.0.50.214,Malicious
436,TCP,Brute Force Login,Critical,192.168.100.183,10.0.50.177,Malicious
1404,TCP,Port Scan,High,192.168.100.251,10.0.50.139,Malicious
234,TCP,Malware Command,High,192.168.100.252,10.0.50.155,Malicious
875,TCP,SQL Injection,Critical,192.168.100.223,10.0.50.196,Malicious
888,TCP,Brute Force Login,High,192.168.100.70,10.0.50.72,Malicious
1233,TCP,Malware Command,Critical,192.168.100.38,10.0.50.178,Malicious
545,TCP,Port Scan,High,192.168.100.113,10.0.50.191,Malicious
1256,ICMP,ARP Spoofing,High,192.168.100.85,10.0.50.156,Malicious
1186,ICMP,SQL Injection,Critical,192.168.100.63,10.0.50.196,Malicious
1194,UDP,Brute Force Login,Critical,192.168.100.27,10.0.50.30,Malicious
1052,ICMP,Unauthorized Access,Critical,192.168.100.68,10.0.50.184,Malicious
989,UDP,Suspicious Payload,High,192.168.100.108,10.0.50.178,Malicious
719,ICMP,Port Scan,Critical,192.168.100.94,10.0.50.244,Malicious
659,TCP,SQL Injection,High,192.168.100.113,10.0.50.101,Malicious
225,TCP,Data Exfiltration,High,192.168.100.29,10.0.50.175,Malicious
1234,UDP,Malware Command,High,192.168.100.124,10.0.50.128,Malicious
1087,TCP,Unauthorized Access,Critical,192.168.100.136,10.0.50.194,Malicious
853,TCP,Brute Force Login,Critical,192.168.100.50,10.0.50.221,Malicious
1439,UDP,SQL Injection,Critical,192.168.100.130,10.0.50.202,Malicious
696,UDP,DDoS SYN Flood,Critical,192.168.100.19,10.0.50.72,Malicious
823,TCP,Unauthorized Access,High,192.168.100.65,10.0.50.209,Malicious
328,TCP,SQL Injection,Critical,192.168.100.7,10.0.50.53,Malicious
864,ICMP,Malware Command,Critical,192.168.100.111,10.0.50.117,Malicious
364,UDP,Botnet Traffic,Critical,192.168.100.76,10.0.50.214,Malicious
370,ICMP,Data Exfiltration,Critical,192.168.100.175,10.0.50.194,Malicious
957,TCP,Botnet Traffic,High,192.168.100.162,10.0.50.133,Malicious
1473,UDP,Data Exfiltration,Critical,192.168.100.193,10.0.50.145,Malicious
1384,UDP,DDoS SYN Flood,High,192.168.100.163,10.0.50.182,Malicious
753,TCP,Malware Command,High,192.168.100.200,10.0.50.237,Malicious
239,UDP,DDoS SYN Flood,Critical,192.168.100.16,10.0.50.144,Malicious
1081,ICMP,Brute Force Login,High,192.168.100.137,10.0.50.230,Malicious
582,ICMP,Suspicious Payload,Critical,192.168.100.211,10.0.50.61,Malicious
762,ICMP,Botnet Traffic,Critical,192.168.100.180,10.0.50.236,Malicious
604,ICMP,DDoS SYN Flood,High,192.168.100.138,10.0.50.214,Malicious
953,TCP,Suspicious Payload,High,192.168.100.202,10.0.50.30,Malicious
1342,TCP,Botnet Traffic,High,192.168.100.45,10.0.50.173,Malicious
951,TCP,ARP Spoofing,Critical,192.168.100.73,10.0.50.197,Malicious
649,UDP,Port Scan,Critical,192.168.100.4,10.0.50.101,Malicious
867,TCP,SQL Injection,High,192.168.100.95,10.0.50.53,Malicious
1274,TCP,Suspicious Payload,High,192.168.100.15,10.0.50.68,Malicious
358,TCP,Unauthorized Access,Critical,192.168.100.133,10.0.50.231,Malicious
712,ICMP,DDoS SYN Flood,High,192.168.100.197,10.0.50.160,Malicious
322,ICMP,Malware Command,High,192.168.100.232,10.0.50.69,Malicious
1177,UDP,Malware Command,High,192.168.100.145,10.0.50.87,Malicious
1004,ICMP,Brute Force Login,High,192.168.100.45,10.0.50.120,Malicious
1288,TCP,Unauthorized Access,Critical,192.168.100.102,10.0.50.199,Malicious
1108,UDP,Brute Force Login,High,192.168.100.16,10.0.50.103,Malicious
