Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
325,ICMP,API Request,Normal,172.16.207.212,192.168.59.146
1352,TCP,Database Query,Normal,172.16.29.189,192.168.231.85
1178,TCP,Port Scan,Malicious,172.16.126.58,192.168.43.27
777,TCP,ARP Spoofing,Normal,172.16.201.80,192.168.163.186
678,UDP,Database Query,Malicious,172.16.3.253,192.168.131.192
819,TCP,Database Query,Malicious,172.16.204.60,192.168.154.22
360,UDP,Botnet Traffic,Malicious,172.16.30.41,192.168.238.109
413,UDP,Port Scan,Malicious,172.16.205.254,192.168.71.112
118,UDP,Web Request,Malicious,172.16.73.87,192.168.107.211
747,TCP,API Request,Malicious,172.16.34.172,192.168.176.247
505,ICMP,Email Transmission,Normal,172.16.22.78,192.168.137.152
403,ICMP,Email Transmission,Normal,172.16.23.104,192.168.78.203
1083,UDP,Database Query,Malicious,172.16.238.167,192.168.228.219
1422,TCP,Data Exfiltration,Malicious,172.16.109.84,192.168.11.216
1426,TCP,DDoS SYN Flood,Malicious,172.16.198.81,192.168.173.15
633,TCP,ARP Spoofing,Normal,172.16.108.239,192.168.170.162
1199,TCP,VPN Tunnel,Malicious,172.16.206.251,192.168.17.57
304,ICMP,Brute Force Login,Normal,172.16.126.179,192.168.251.96
831,TCP,User Login,Malicious,172.16.59.142,192.168.233.124
402,TCP,Port Scan,Malicious,172.16.39.105,192.168.129.177
1360,ICMP,File Transfer,Malicious,172.16.55.108,192.168.204.10
440,UDP,Email Transmission,Malicious,172.16.53.221,192.168.66.46
1464,UDP,Botnet Traffic,Malicious,172.16.93.233,192.168.176.71
1103,ICMP,File Transfer,Normal,172.16.30.119,192.168.31.98
1072,TCP,Email Transmission,Normal,172.16.183.130,192.168.198.2
1174,UDP,Port Scan,Malicious,172.16.95.207,192.168.183.174
823,ICMP,Data Exfiltration,Malicious,172.16.237.31,192.168.23.97
1155,ICMP,VPN Tunnel,Normal,172.16.188.224,192.168.246.226
349,ICMP,Web Request,Malicious,172.16.59.10,192.168.85.134
1218,UDP,VPN Tunnel,Normal,172.16.253.129,192.168.101.8
269,ICMP,DDoS SYN Flood,Normal,172.16.9.155,192.168.177.164
201,UDP,DDoS SYN Flood,Malicious,172.16.78.199,192.168.243.158
325,ICMP,Botnet Traffic,Malicious,172.16.117.210,192.168.159.243
1272,UDP,DDoS SYN Flood,Malicious,172.16.220.195,192.168.250.35
301,UDP,Unauthorized Access,Malicious,172.16.165.63,192.168.207.174
308,TCP,Unauthorized Access,Malicious,172.16.197.165,192.168.28.249
1302,ICMP,User Login,Normal,172.16.75.148,192.168.83.118
543,UDP,Botnet Traffic,Malicious,172.16.4.91,192.168.220.194
965,TCP,DNS Query,Normal,172.16.182.74,192.168.37.79
1298,UDP,Database Query,Normal,172.16.92.181,192.168.35.219
70,ICMP,Cloud Sync,Normal,172.16.72.64,192.168.248.116
1279,TCP,File Transfer,Malicious,172.16.55.25,192.168.41.134
500,UDP,Email Transmission,Normal,172.16.111.33,192.168.241.216
1406,UDP,VPN Tunnel,Malicious,172.16.239.213,192.168.64.208
211,UDP,Data Exfiltration,Malicious,172.16.101.186,192.168.62.53
514,UDP,Email Transmission,Normal,172.16.198.54,192.168.52.140
549,TCP,VPN Tunnel,Normal,172.16.29.99,192.168.195.73
819,ICMP,Suspicious Payload,Malicious,172.16.243.230,192.168.234.3
256,ICMP,Heartbeat Packet,Malicious,172.16.181.247,192.168.68.203
1458,TCP,DDoS SYN Flood,Normal,172.16.102.71,192.168.14.87
470,UDP,Brute Force Login,Normal,172.16.97.40,192.168.33.141
551,ICMP,User Login,Normal,172.16.177.60,192.168.195.68
1011,ICMP,User Login,Normal,172.16.141.124,192.168.15.122
953,ICMP,File Transfer,Normal,172.16.216.219,192.168.150.50
1494,UDP,Heartbeat Packet,Normal,172.16.114.250,192.168.134.90
149,ICMP,Unauthorized Access,Normal,172.16.191.113,192.168.56.151
1202,ICMP,Botnet Traffic,Malicious,172.16.108.223,192.168.191.193
581,UDP,SQL Injection,Normal,172.16.39.215,192.168.65.174
1494,UDP,Database Query,Normal,172.16.21.119,192.168.186.36
1486,UDP,Unauthorized Access,Malicious,172.16.65.12,192.168.140.222
702,ICMP,Email Transmission,Malicious,172.16.76.246,192.168.125.221
1199,TCP,File Transfer,Malicious,172.16.210.224,192.168.249.173
1376,TCP,Suspicious Payload,Normal,172.16.32.153,192.168.45.47
103,UDP,DNS Query,Normal,172.16.132.246,192.168.112.174
259,UDP,Heartbeat Packet,Malicious,172.16.47.96,192.168.166.176
1391,TCP,File Transfer,Malicious,172.16.51.119,192.168.52.166
651,TCP,Data Exfiltration,Normal,172.16.229.217,192.168.20.221
1343,UDP,Database Query,Malicious,172.16.206.221,192.168.173.225
741,ICMP,SQL Injection,Normal,172.16.240.179,192.168.61.88
137,UDP,Heartbeat Packet,Malicious,172.16.168.18,192.168.28.204
934,TCP,SQL Injection,Malicious,172.16.205.248,192.168.85.105
1413,TCP,DNS Query,Normal,172.16.252.113,192.168.112.53
1425,TCP,SQL Injection,Malicious,172.16.242.192,192.168.151.129
1133,ICMP,API Request,Normal,172.16.22.136,192.168.175.163
1445,TCP,SQL Injection,Malicious,172.16.196.248,192.168.106.254
1337,ICMP,SQL Injection,Malicious,172.16.154.121,192.168.178.217
1071,UDP,Database Query,Malicious,172.16.163.216,192.168.102.145
476,ICMP,SQL Injection,Malicious,172.16.162.91,192.168.78.80
421,ICMP,Malware Command,Malicious,172.16.218.200,192.168.94.159
392,ICMP,VPN Tunnel,Malicious,172.16.66.209,192.168.87.6
1414,TCP,Web Request,Malicious,172.16.105.110,192.168.69.70
1370,UDP,Web Request,Malicious,172.16.156.196,192.168.94.68
527,UDP,Unauthorized Access,Malicious,172.16.154.127,192.168.65.71
171,ICMP,Port Scan,Normal,172.16.244.144,192.168.10.216
654,ICMP,Botnet Traffic,Malicious,172.16.76.181,192.168.69.64
300,ICMP,Data Exfiltration,Malicious,172.16.216.150,192.168.200.167
1140,TCP,Web Request,Normal,172.16.122.237,192.168.55.153
859,ICMP,SQL Injection,Malicious,172.16.87.61,192.168.161.27
1108,ICMP,File Transfer,Malicious,172.16.178.176,192.168.144.125
110,TCP,DNS Query,Normal,172.16.120.199,192.168.89.181
1494,TCP,Malware Command,Normal,172.16.52.95,192.168.177.12
1438,TCP,DNS Query,Normal,172.16.226.64,192.168.224.33
1401,UDP,Database Query,Normal,172.16.149.164,192.168.154.31
1100,UDP,SQL Injection,Normal,172.16.246.153,192.168.121.156
723,TCP,Cloud Sync,Normal,172.16.176.128,192.168.93.129
82,TCP,Malware Command,Normal,172.16.44.55,192.168.132.34
1112,TCP,Malware Command,Malicious,172.16.87.145,192.168.169.63
418,ICMP,Heartbeat Packet,Normal,172.16.138.97,192.168.125.187
513,TCP,Cloud Sync,Malicious,172.16.190.207,192.168.76.164
121,UDP,API Request,Normal,172.16.172.145,192.168.192.6
781,TCP,Suspicious Payload,Malicious,172.16.148.109,192.168.85.129
764,UDP,Suspicious Payload,Malicious,172.16.45.103,192.168.57.16
1446,UDP,Cloud Sync,Normal,172.16.63.141,192.168.4.228
642,ICMP,ARP Spoofing,Normal,172.16.81.119,192.168.202.18
820,UDP,Suspicious Payload,Normal,172.16.97.45,192.168.241.70
170,TCP,Botnet Traffic,Normal,172.16.232.122,192.168.167.77
1396,ICMP,SQL Injection,Normal,172.16.19.64,192.168.45.148
623,UDP,DDoS SYN Flood,Normal,172.16.4.67,192.168.167.170
938,UDP,Email Transmission,Normal,172.16.86.61,192.168.131.70
872,UDP,User Login,Malicious,172.16.145.48,192.168.111.169
1112,ICMP,DDoS SYN Flood,Malicious,172.16.42.173,192.168.27.122
305,TCP,Unauthorized Access,Malicious,172.16.96.194,192.168.68.110
972,ICMP,Heartbeat Packet,Malicious,172.16.136.13,192.168.70.144
1374,ICMP,Database Query,Malicious,172.16.215.200,192.168.177.244
1417,ICMP,Suspicious Payload,Malicious,172.16.6.248,192.168.97.39
357,TCP,VPN Tunnel,Normal,172.16.95.194,192.168.116.145
229,TCP,API Request,Normal,172.16.242.164,192.168.187.47
973,UDP,Unauthorized Access,Normal,172.16.242.34,192.168.253.58
1379,UDP,User Login,Malicious,172.16.218.243,192.168.177.251
131,TCP,Suspicious Payload,Malicious,172.16.6.227,192.168.32.146
1304,ICMP,Unauthorized Access,Malicious,172.16.18.188,192.168.7.208
823,ICMP,Port Scan,Malicious,172.16.245.51,192.168.192.123
139,UDP,DDoS SYN Flood,Malicious,172.16.16.137,192.168.106.46
1324,ICMP,User Login,Malicious,172.16.18.34,192.168.55.51
400,TCP,VPN Tunnel,Malicious,172.16.144.150,192.168.226.123
1034,UDP,Brute Force Login,Normal,172.16.102.234,192.168.220.41
126,ICMP,Malware Command,Malicious,172.16.21.109,192.168.102.207
1086,UDP,SQL Injection,Malicious,172.16.6.189,192.168.97.184
596,TCP,Email Transmission,Malicious,172.16.231.241,192.168.37.92
924,ICMP,Database Query,Normal,172.16.6.225,192.168.128.71
1261,ICMP,Email Transmission,Normal,172.16.196.160,192.168.174.157
473,TCP,Email Transmission,Malicious,172.16.88.30,192.168.150.50
120,ICMP,Suspicious Payload,Normal,172.16.177.146,192.168.132.174
84,ICMP,Web Request,Malicious,172.16.226.253,192.168.253.182
442,UDP,Brute Force Login,Normal,172.16.148.214,192.168.232.159
848,ICMP,Port Scan,Normal,172.16.223.192,192.168.63.140
324,TCP,API Request,Malicious,172.16.186.85,192.168.122.142
740,ICMP,Database Query,Malicious,172.16.238.188,192.168.2.158
665,TCP,Botnet Traffic,Normal,172.16.92.129,192.168.17.210
438,ICMP,Suspicious Payload,Normal,172.16.195.232,192.168.228.58
685,UDP,VPN Tunnel,Normal,172.16.178.214,192.168.26.18
627,UDP,DNS Query,Normal,172.16.27.33,192.168.35.180
411,ICMP,VPN Tunnel,Malicious,172.16.135.80,192.168.178.127
478,ICMP,DNS Query,Malicious,172.16.138.131,192.168.179.151
377,UDP,DDoS SYN Flood,Malicious,172.16.106.186,192.168.189.23
961,ICMP,User Login,Normal,172.16.143.28,192.168.26.112
299,UDP,Database Query,Normal,172.16.187.35,192.168.102.239
735,UDP,Cloud Sync,Malicious,172.16.103.175,192.168.65.138
663,ICMP,DNS Query,Malicious,172.16.141.225,192.168.45.11
1076,UDP,Data Exfiltration,Malicious,172.16.199.58,192.168.250.120
213,TCP,User Login,Malicious,172.16.82.173,192.168.64.99
278,ICMP,ARP Spoofing,Normal,172.16.193.129,192.168.208.233
884,UDP,SQL Injection,Normal,172.16.240.89,192.168.217.5
879,UDP,Database Query,Malicious,172.16.178.243,192.168.95.100
1030,TCP,Malware Command,Malicious,172.16.206.133,192.168.116.70
426,UDP,DNS Query,Malicious,172.16.165.185,192.168.211.222
778,ICMP,DNS Query,Malicious,172.16.114.251,192.168.28.44
1413,ICMP,ARP Spoofing,Normal,172.16.86.174,192.168.76.185
633,ICMP,VPN Tunnel,Malicious,172.16.1.179,192.168.151.211
462,UDP,Cloud Sync,Normal,172.16.178.144,192.168.22.153
1063,UDP,Web Request,Malicious,172.16.50.81,192.168.6.251
803,UDP,User Login,Malicious,172.16.10.249,192.168.183.111
627,UDP,Suspicious Payload,Normal,172.16.30.143,192.168.228.236
686,ICMP,Port Scan,Normal,172.16.99.31,192.168.99.196
387,ICMP,Brute Force Login,Normal,172.16.140.163,192.168.37.47
206,ICMP,VPN Tunnel,Normal,172.16.18.225,192.168.66.72
1066,UDP,Botnet Traffic,Malicious,172.16.59.96,192.168.114.67
1242,TCP,ARP Spoofing,Malicious,172.16.200.122,192.168.194.81
189,ICMP,Port Scan,Normal,172.16.41.211,192.168.245.66
770,UDP,Email Transmission,Malicious,172.16.206.174,192.168.194.164
850,ICMP,DDoS SYN Flood,Malicious,172.16.146.83,192.168.246.149
498,ICMP,Database Query,Malicious,172.16.182.161,192.168.239.18
669,ICMP,Database Query,Malicious,172.16.132.240,192.168.132.218
983,ICMP,Cloud Sync,Malicious,172.16.53.206,192.168.254.94
773,UDP,ARP Spoofing,Malicious,172.16.32.211,192.168.237.14
274,TCP,Database Query,Normal,172.16.78.24,192.168.227.7
1168,UDP,Data Exfiltration,Normal,172.16.72.236,192.168.192.93
659,UDP,Data Exfiltration,Malicious,172.16.152.195,192.168.71.146
555,ICMP,DDoS SYN Flood,Malicious,172.16.154.71,192.168.43.196
1295,UDP,ARP Spoofing,Normal,172.16.158.26,192.168.249.55
427,ICMP,Cloud Sync,Malicious,172.16.226.251,192.168.69.102
333,ICMP,DDoS SYN Flood,Normal,172.16.200.251,192.168.243.231
91,UDP,Cloud Sync,Normal,172.16.117.57,192.168.220.26
494,TCP,Suspicious Payload,Normal,172.16.27.178,192.168.94.129
231,ICMP,Unauthorized Access,Normal,172.16.85.113,192.168.139.29
1275,ICMP,VPN Tunnel,Normal,172.16.207.231,192.168.236.108
854,UDP,Cloud Sync,Malicious,172.16.16.155,192.168.115.229
763,TCP,SQL Injection,Malicious,172.16.96.246,192.168.171.24
1392,TCP,VPN Tunnel,Normal,172.16.5.226,192.168.5.242
1023,ICMP,ARP Spoofing,Malicious,172.16.71.173,192.168.79.124
1360,ICMP,VPN Tunnel,Normal,172.16.89.224,192.168.74.18
420,UDP,DDoS SYN Flood,Normal,172.16.131.7,192.168.153.127
256,ICMP,Port Scan,Malicious,172.16.133.156,192.168.58.175
1052,UDP,Heartbeat Packet,Normal,172.16.207.79,192.168.92.104
751,TCP,Malware Command,Malicious,172.16.80.180,192.168.58.186
1214,ICMP,API Request,Malicious,172.16.228.85,192.168.125.1
1431,UDP,Web Request,Normal,172.16.193.146,192.168.252.190
669,ICMP,Email Transmission,Normal,172.16.191.16,192.168.66.100
710,ICMP,Brute Force Login,Normal,172.16.159.125,192.168.209.149
1002,UDP,Suspicious Payload,Normal,172.16.46.238,192.168.87.22
993,ICMP,Unauthorized Access,Normal,172.16.33.100,192.168.221.198
1090,ICMP,API Request,Malicious,172.16.251.240,192.168.7.46
405,ICMP,VPN Tunnel,Normal,172.16.246.95,192.168.19.149
1469,UDP,Brute Force Login,Malicious,172.16.65.93,192.168.191.11
1092,UDP,Email Transmission,Normal,172.16.222.183,192.168.64.39
793,TCP,API Request,Normal,172.16.116.148,192.168.132.192
999,UDP,Cloud Sync,Normal,172.16.64.4,192.168.235.25
1008,UDP,Heartbeat Packet,Malicious,172.16.232.81,192.168.146.216
1192,ICMP,Suspicious Payload,Malicious,172.16.16.68,192.168.42.227
1446,ICMP,Heartbeat Packet,Normal,172.16.85.242,192.168.10.147
1422,UDP,DNS Query,Normal,172.16.247.191,192.168.160.133
1246,TCP,Unauthorized Access,Normal,172.16.177.245,192.168.191.28
1387,UDP,Brute Force Login,Malicious,172.16.33.191,192.168.235.128
867,ICMP,SQL Injection,Malicious,172.16.19.165,192.168.165.213
763,UDP,Suspicious Payload,Normal,172.16.130.179,192.168.189.102
208,TCP,ARP Spoofing,Malicious,172.16.26.39,192.168.207.78
104,UDP,DDoS SYN Flood,Normal,172.16.133.29,192.168.11.228
675,UDP,Web Request,Malicious,172.16.229.41,192.168.64.10
475,ICMP,Web Request,Malicious,172.16.30.60,192.168.247.44
300,UDP,VPN Tunnel,Normal,172.16.254.99,192.168.38.124
844,TCP,SQL Injection,Malicious,172.16.73.172,192.168.73.83
608,ICMP,Unauthorized Access,Normal,172.16.157.105,192.168.44.46
486,UDP,Heartbeat Packet,Normal,172.16.11.191,192.168.140.58
863,TCP,ARP Spoofing,Malicious,172.16.221.27,192.168.157.45
950,UDP,Botnet Traffic,Normal,172.16.172.227,192.168.194.70
1207,UDP,Data Exfiltration,Normal,172.16.106.102,192.168.155.84
1269,TCP,Botnet Traffic,Normal,172.16.104.71,192.168.41.33
1021,ICMP,User Login,Malicious,172.16.11.70,192.168.117.114
127,UDP,Email Transmission,Malicious,172.16.189.249,192.168.59.134
714,TCP,User Login,Malicious,172.16.63.125,192.168.101.125
118,ICMP,Malware Command,Malicious,172.16.149.41,192.168.217.85
656,UDP,Port Scan,Malicious,172.16.224.85,192.168.154.108
1403,TCP,SQL Injection,Normal,172.16.227.36,192.168.116.209
885,TCP,Malware Command,Normal,172.16.176.25,192.168.253.97
443,UDP,User Login,Normal,172.16.186.127,192.168.77.146
343,TCP,File Transfer,Malicious,172.16.172.143,192.168.155.9
408,TCP,Database Query,Normal,172.16.87.213,192.168.162.25
418,UDP,Malware Command,Malicious,172.16.74.35,192.168.237.29
1226,TCP,Cloud Sync,Normal,172.16.77.37,192.168.124.101
1220,UDP,Cloud Sync,Malicious,172.16.12.248,192.168.194.159
1243,ICMP,VPN Tunnel,Malicious,172.16.6.131,192.168.210.87
99,UDP,Unauthorized Access,Malicious,172.16.178.100,192.168.4.79
1065,UDP,Web Request,Malicious,172.16.209.24,192.168.84.157
537,UDP,Web Request,Normal,172.16.220.131,192.168.100.191
672,ICMP,SQL Injection,Normal,172.16.152.213,192.168.37.117
328,TCP,Cloud Sync,Normal,172.16.22.154,192.168.151.120
778,UDP,VPN Tunnel,Malicious,172.16.10.26,192.168.54.246
1203,UDP,Heartbeat Packet,Normal,172.16.12.139,192.168.38.42
683,UDP,DNS Query,Normal,172.16.189.235,192.168.87.151
704,TCP,Malware Command,Malicious,172.16.26.126,192.168.116.136
304,UDP,VPN Tunnel,Malicious,172.16.199.18,192.168.164.92
79,TCP,Heartbeat Packet,Normal,172.16.104.217,192.168.182.49
492,ICMP,Cloud Sync,Malicious,172.16.69.82,192.168.58.89
1222,TCP,Web Request,Malicious,172.16.204.132,192.168.161.144
1433,UDP,ARP Spoofing,Normal,172.16.54.70,192.168.67.185
488,TCP,DNS Query,Normal,172.16.194.114,192.168.46.238
442,ICMP,Malware Command,Normal,172.16.249.189,192.168.82.119
913,ICMP,ARP Spoofing,Malicious,172.16.40.132,192.168.193.125
489,UDP,Database Query,Normal,172.16.218.100,192.168.40.230
1405,TCP,Unauthorized Access,Normal,172.16.73.137,192.168.3.216
495,ICMP,DNS Query,Malicious,172.16.60.20,192.168.195.28
206,ICMP,Email Transmission,Normal,172.16.134.179,192.168.110.101
514,UDP,Heartbeat Packet,Malicious,172.16.96.208,192.168.72.82
795,TCP,Unauthorized Access,Normal,172.16.138.123,192.168.57.78
315,TCP,ARP Spoofing,Normal,172.16.232.59,192.168.125.36
186,TCP,DNS Query,Normal,172.16.54.28,192.168.52.124
1056,TCP,API Request,Normal,172.16.202.236,192.168.185.183
320,UDP,DDoS SYN Flood,Normal,172.16.15.174,192.168.5.201
858,UDP,Database Query,Normal,172.16.234.52,192.168.78.138
310,TCP,Database Query,Malicious,172.16.26.146,192.168.2.10
538,ICMP,VPN Tunnel,Malicious,172.16.104.198,192.168.107.159
779,ICMP,Malware Command,Malicious,172.16.69.234,192.168.52.161
307,TCP,Malware Command,Normal,172.16.100.232,192.168.158.189
1415,ICMP,Email Transmission,Normal,172.16.137.173,192.168.161.229
1183,TCP,Database Query,Malicious,172.16.253.51,192.168.162.1
430,TCP,VPN Tunnel,Malicious,172.16.126.60,192.168.172.11
788,UDP,Data Exfiltration,Normal,172.16.129.215,192.168.234.216
1033,UDP,Port Scan,Malicious,172.16.242.202,192.168.109.241
872,UDP,User Login,Normal,172.16.129.237,192.168.31.161
1290,TCP,Web Request,Malicious,172.16.3.31,192.168.12.184
102,ICMP,Database Query,Normal,172.16.110.165,192.168.136.77
1159,ICMP,Heartbeat Packet,Normal,172.16.102.71,192.168.156.74
1484,TCP,Brute Force Login,Normal,172.16.35.50,192.168.2.208
1101,UDP,Unauthorized Access,Malicious,172.16.213.143,192.168.128.239
1385,UDP,ARP Spoofing,Normal,172.16.20.232,192.168.175.66
948,TCP,Email Transmission,Normal,172.16.190.240,192.168.235.83
206,ICMP,Unauthorized Access,Malicious,172.16.192.248,192.168.55.140
1495,ICMP,File Transfer,Normal,172.16.86.37,192.168.215.113
753,ICMP,DNS Query,Normal,172.16.145.136,192.168.232.197
162,TCP,Data Exfiltration,Malicious,172.16.225.186,192.168.111.158
310,TCP,Database Query,Normal,172.16.86.115,192.168.60.172
660,ICMP,API Request,Normal,172.16.3.193,192.168.148.165
547,TCP,DNS Query,Malicious,172.16.156.125,192.168.146.55
99,UDP,Cloud Sync,Normal,172.16.184.159,192.168.236.29
1002,UDP,Data Exfiltration,Normal,172.16.216.59,192.168.94.105
781,TCP,ARP Spoofing,Malicious,172.16.212.66,192.168.15.44
1492,UDP,Unauthorized Access,Normal,172.16.136.17,192.168.12.157
501,ICMP,Email Transmission,Malicious,172.16.169.11,192.168.45.177
855,TCP,File Transfer,Malicious,172.16.62.223,192.168.117.157
1215,UDP,File Transfer,Normal,172.16.117.79,192.168.13.186
63,ICMP,Botnet Traffic,Normal,172.16.223.70,192.168.240.8
1208,ICMP,Suspicious Payload,Normal,172.16.237.64,192.168.35.171
359,TCP,Brute Force Login,Malicious,172.16.251.130,192.168.101.205
1108,ICMP,Suspicious Payload,Normal,172.16.112.191,192.168.115.111
917,UDP,Malware Command,Malicious,172.16.46.78,192.168.113.217
686,TCP,Web Request,Malicious,172.16.12.61,192.168.215.87
1108,UDP,ARP Spoofing,Malicious,172.16.19.164,192.168.158.247
898,UDP,Malware Command,Malicious,172.16.137.22,192.168.53.39
1277,UDP,Cloud Sync,Malicious,172.16.27.85,192.168.150.149
597,TCP,Botnet Traffic,Normal,172.16.189.39,192.168.46.103
337,UDP,Heartbeat Packet,Malicious,172.16.58.237,192.168.194.131
258,ICMP,Database Query,Normal,172.16.32.38,192.168.236.253
1456,ICMP,Suspicious Payload,Normal,172.16.246.182,192.168.120.141
724,TCP,File Transfer,Malicious,172.16.130.170,192.168.172.226
760,TCP,DDoS SYN Flood,Malicious,172.16.252.155,192.168.242.203
681,UDP,DDoS SYN Flood,Normal,172.16.169.169,192.168.179.36
1076,TCP,Botnet Traffic,Normal,172.16.95.178,192.168.99.60
1091,TCP,DNS Query,Normal,172.16.2.31,192.168.169.39
594,ICMP,Database Query,Normal,172.16.200.106,192.168.33.246
101,UDP,User Login,Malicious,172.16.159.153,192.168.173.196
866,ICMP,API Request,Normal,172.16.31.162,192.168.186.81
664,TCP,DNS Query,Normal,172.16.190.168,192.168.161.7
154,TCP,API Request,Malicious,172.16.116.61,192.168.122.179
628,ICMP,DDoS SYN Flood,Normal,172.16.158.226,192.168.19.179
952,UDP,User Login,Normal,172.16.135.72,192.168.202.197
75,TCP,Data Exfiltration,Malicious,172.16.86.207,192.168.137.51
239,ICMP,VPN Tunnel,Malicious,172.16.13.250,192.168.28.8
1008,UDP,Heartbeat Packet,Normal,172.16.238.15,192.168.127.176
462,UDP,Data Exfiltration,Normal,172.16.162.106,192.168.97.247
383,UDP,Heartbeat Packet,Malicious,172.16.141.88,192.168.65.228
88,TCP,Malware Command,Normal,172.16.73.237,192.168.12.65
856,ICMP,API Request,Normal,172.16.123.42,192.168.6.136
1221,ICMP,Port Scan,Normal,172.16.9.13,192.168.21.3
355,ICMP,Data Exfiltration,Malicious,172.16.138.114,192.168.98.107
1193,TCP,Botnet Traffic,Normal,172.16.179.48,192.168.56.42
1153,UDP,ARP Spoofing,Malicious,172.16.55.94,192.168.129.59
1060,UDP,Web Request,Malicious,172.16.101.34,192.168.234.76
456,TCP,DDoS SYN Flood,Normal,172.16.68.25,192.168.8.234
367,TCP,VPN Tunnel,Normal,172.16.31.230,192.168.69.25
497,TCP,File Transfer,Normal,172.16.196.190,192.168.87.75
83,ICMP,Unauthorized Access,Malicious,172.16.162.188,192.168.181.194
1426,TCP,Brute Force Login,Normal,172.16.57.138,192.168.94.186
745,UDP,Email Transmission,Normal,172.16.41.254,192.168.184.5
1311,TCP,User Login,Normal,172.16.158.52,192.168.175.203
940,UDP,ARP Spoofing,Normal,172.16.201.223,192.168.28.1
1363,UDP,Botnet Traffic,Malicious,172.16.189.196,192.168.200.32
1251,TCP,Database Query,Malicious,172.16.131.251,192.168.44.141
765,ICMP,VPN Tunnel,Malicious,172.16.69.132,192.168.22.70
612,ICMP,Web Request,Normal,172.16.15.146,192.168.117.13
