Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
1321,ICMP,File Transfer,Normal,172.16.51.162,192.168.160.207
370,ICMP,Email Transmission,Malicious,172.16.223.154,192.168.100.113
1020,TCP,Botnet Traffic,Normal,172.16.105.62,192.168.73.123
271,UDP,File Transfer,Normal,172.16.169.202,192.168.61.46
532,ICMP,VPN Tunnel,Malicious,172.16.176.17,192.168.46.25
1387,TCP,Suspicious Payload,Malicious,172.16.111.3,192.168.3.211
660,UDP,File Transfer,Malicious,172.16.137.107,192.168.180.248
55,ICMP,Heartbeat Packet,Malicious,172.16.107.217,192.168.182.178
579,TCP,File Transfer,Malicious,172.16.224.69,192.168.1.91
242,UDP,Port Scan,Malicious,172.16.7.220,192.168.129.43
1196,UDP,Database Query,Malicious,172.16.33.47,192.168.157.247
1404,TCP,Cloud Sync,Normal,172.16.123.208,192.168.125.234
1019,UDP,API Request,Normal,172.16.115.175,192.168.30.64
493,ICMP,DNS Query,Normal,172.16.154.212,192.168.157.173
51,UDP,Email Transmission,Malicious,172.16.113.247,192.168.139.104
1123,TCP,Brute Force Login,Normal,172.16.80.215,192.168.111.235
1093,UDP,DDoS SYN Flood,Normal,172.16.89.233,192.168.125.158
1352,TCP,Suspicious Payload,Normal,172.16.248.234,192.168.74.120
1477,ICMP,DNS Query,Malicious,172.16.154.180,192.168.202.151
500,UDP,Data Exfiltration,Normal,172.16.2.97,192.168.134.34
788,ICMP,Heartbeat Packet,Malicious,172.16.8.130,192.168.61.126
293,TCP,Malware Command,Normal,172.16.243.133,192.168.1.211
581,ICMP,VPN Tunnel,Normal,172.16.119.176,192.168.207.246
800,TCP,DNS Query,Malicious,172.16.148.107,192.168.105.54
328,ICMP,Heartbeat Packet,Normal,172.16.94.71,192.168.132.69
131,ICMP,SQL Injection,Normal,172.16.240.154,192.168.38.240
180,ICMP,VPN Tunnel,Normal,172.16.102.34,192.168.210.93
955,TCP,Brute Force Login,Normal,172.16.74.235,192.168.125.1
478,TCP,Port Scan,Normal,172.16.93.195,192.168.143.52
933,ICMP,Web Request,Normal,172.16.238.208,192.168.151.164
1193,UDP,Email Transmission,Normal,172.16.156.223,192.168.76.195
242,UDP,Database Query,Normal,172.16.40.23,192.168.138.39
1202,ICMP,VPN Tunnel,Malicious,172.16.97.39,192.168.24.156
330,UDP,Brute Force Login,Malicious,172.16.76.186,192.168.165.161
1217,ICMP,Data Exfiltration,Malicious,172.16.56.84,192.168.128.221
736,TCP,Brute Force Login,Malicious,172.16.68.161,192.168.204.1
494,ICMP,VPN Tunnel,Normal,172.16.173.92,192.168.113.232
631,TCP,Database Query,Normal,172.16.138.153,192.168.95.19
1268,TCP,Cloud Sync,Malicious,172.16.235.68,192.168.132.49
996,TCP,User Login,Malicious,172.16.171.47,192.168.247.66
643,TCP,VPN Tunnel,Malicious,172.16.193.70,192.168.82.50
107,TCP,DDoS SYN Flood,Malicious,172.16.4.166,192.168.101.222
214,TCP,ARP Spoofing,Normal,172.16.136.111,192.168.250.186
1203,TCP,Web Request,Normal,172.16.23.178,192.168.188.85
451,TCP,Port Scan,Malicious,172.16.61.53,192.168.224.25
320,UDP,Port Scan,Normal,172.16.69.165,192.168.149.76
1202,ICMP,Database Query,Malicious,172.16.253.251,192.168.71.122
373,TCP,Cloud Sync,Malicious,172.16.86.148,192.168.98.30
761,UDP,Database Query,Malicious,172.16.176.155,192.168.140.55
866,UDP,Heartbeat Packet,Normal,172.16.12.231,192.168.42.100
759,ICMP,Cloud Sync,Normal,172.16.254.225,192.168.204.239
456,ICMP,Brute Force Login,Normal,172.16.180.117,192.168.199.97
511,UDP,File Transfer,Malicious,172.16.236.179,192.168.37.182
335,ICMP,Cloud Sync,Normal,172.16.199.49,192.168.111.17
976,TCP,Brute Force Login,Malicious,172.16.57.103,192.168.245.15
939,UDP,Botnet Traffic,Normal,172.16.249.47,192.168.174.112
936,TCP,DDoS SYN Flood,Normal,172.16.214.72,192.168.254.234
446,UDP,Database Query,Normal,172.16.64.131,192.168.195.54
1458,UDP,Port Scan,Normal,172.16.110.20,192.168.111.51
155,ICMP,User Login,Malicious,172.16.175.133,192.168.14.31
581,TCP,User Login,Malicious,172.16.66.217,192.168.253.46
1421,ICMP,File Transfer,Normal,172.16.69.206,192.168.194.171
1253,UDP,ARP Spoofing,Malicious,172.16.121.51,192.168.158.35
1414,ICMP,API Request,Normal,172.16.50.17,192.168.42.98
1461,ICMP,User Login,Malicious,172.16.155.212,192.168.82.88
1053,UDP,Cloud Sync,Normal,172.16.233.48,192.168.235.205
428,UDP,API Request,Malicious,172.16.197.152,192.168.62.240
812,UDP,SQL Injection,Normal,172.16.76.237,192.168.75.37
383,TCP,DDoS SYN Flood,Malicious,172.16.140.95,192.168.77.14
684,UDP,Database Query,Normal,172.16.96.30,192.168.178.82
1380,UDP,API Request,Malicious,172.16.60.97,192.168.234.201
1229,TCP,Port Scan,Normal,172.16.11.177,192.168.19.237
816,ICMP,Malware Command,Malicious,172.16.60.240,192.168.72.23
1147,TCP,API Request,Normal,172.16.131.220,192.168.11.144
215,UDP,Suspicious Payload,Malicious,172.16.149.87,192.168.141.122
91,UDP,User Login,Malicious,172.16.189.171,192.168.36.106
575,UDP,Botnet Traffic,Normal,172.16.15.120,192.168.233.216
1479,UDP,User Login,Normal,172.16.68.160,192.168.80.163
334,TCP,ARP Spoofing,Malicious,172.16.251.136,192.168.114.243
1255,ICMP,SQL Injection,Normal,172.16.154.86,192.168.134.176
1484,UDP,Heartbeat Packet,Malicious,172.16.99.85,192.168.219.168
295,TCP,SQL Injection,Normal,172.16.89.153,192.168.27.189
851,UDP,Email Transmission,Normal,172.16.8.91,192.168.5.231
744,UDP,Botnet Traffic,Normal,172.16.204.74,192.168.238.101
645,TCP,VPN Tunnel,Normal,172.16.221.124,192.168.82.143
649,UDP,Heartbeat Packet,Malicious,172.16.103.92,192.168.61.81
543,ICMP,Malware Command,Malicious,172.16.63.152,192.168.250.1
1355,UDP,VPN Tunnel,Malicious,172.16.201.205,192.168.184.44
1308,TCP,Heartbeat Packet,Malicious,172.16.156.82,192.168.172.109
851,TCP,Suspicious Payload,Malicious,172.16.218.105,192.168.131.31
610,TCP,DNS Query,Normal,172.16.166.70,192.168.15.254
353,ICMP,Database Query,Normal,172.16.174.32,192.168.104.201
577,TCP,File Transfer,Malicious,172.16.8.184,192.168.186.15
104,UDP,Port Scan,Normal,172.16.105.225,192.168.48.1
723,TCP,Brute Force Login,Malicious,172.16.96.147,192.168.117.89
1055,ICMP,ARP Spoofing,Normal,172.16.142.71,192.168.222.243
992,UDP,User Login,Malicious,172.16.19.87,192.168.105.180
309,UDP,Web Request,Malicious,172.16.156.204,192.168.161.220
422,ICMP,VPN Tunnel,Normal,172.16.207.72,192.168.129.172
195,ICMP,Email Transmission,Malicious,172.16.216.27,192.168.149.194
366,TCP,User Login,Normal,172.16.1.243,192.168.250.114
512,ICMP,Suspicious Payload,Normal,172.16.132.44,192.168.163.136
217,ICMP,User Login,Normal,172.16.139.41,192.168.206.100
1194,ICMP,Malware Command,Normal,172.16.116.132,192.168.103.137
1378,ICMP,Suspicious Payload,Malicious,172.16.105.223,192.168.97.12
1002,ICMP,Unauthorized Access,Malicious,172.16.6.159,192.168.71.66
664,ICMP,Database Query,Malicious,172.16.163.169,192.168.94.115
1331,UDP,API Request,Malicious,172.16.239.20,192.168.154.36
1355,UDP,Heartbeat Packet,Malicious,172.16.96.224,192.168.103.9
922,UDP,DDoS SYN Flood,Normal,172.16.104.4,192.168.117.144
1132,TCP,Brute Force Login,Normal,172.16.166.228,192.168.167.123
517,UDP,VPN Tunnel,Malicious,172.16.206.72,192.168.15.31
283,UDP,Botnet Traffic,Normal,172.16.50.16,192.168.237.58
1372,ICMP,Heartbeat Packet,Malicious,172.16.56.186,192.168.150.77
1018,TCP,Database Query,Normal,172.16.21.154,192.168.106.129
653,TCP,Heartbeat Packet,Normal,172.16.35.187,192.168.140.210
1477,ICMP,SQL Injection,Malicious,172.16.35.76,192.168.47.124
1253,ICMP,DDoS SYN Flood,Normal,172.16.73.139,192.168.39.84
1199,ICMP,Port Scan,Malicious,172.16.41.220,192.168.87.202
373,UDP,SQL Injection,Malicious,172.16.187.166,192.168.143.225
982,UDP,API Request,Malicious,172.16.55.195,192.168.241.88
824,TCP,Suspicious Payload,Malicious,172.16.221.176,192.168.165.52
133,ICMP,Data Exfiltration,Malicious,172.16.241.178,192.168.152.248
733,UDP,Malware Command,Normal,172.16.238.158,192.168.250.239
933,TCP,DDoS SYN Flood,Normal,172.16.215.117,192.168.211.18
277,TCP,Database Query,Malicious,172.16.194.6,192.168.96.209
1260,TCP,Brute Force Login,Malicious,172.16.87.3,192.168.247.189
1316,ICMP,Botnet Traffic,Normal,172.16.76.197,192.168.13.107
1324,UDP,Heartbeat Packet,Normal,172.16.34.7,192.168.216.120
916,UDP,DDoS SYN Flood,Normal,172.16.160.128,192.168.212.76
1462,TCP,Port Scan,Malicious,172.16.59.83,192.168.208.47
1172,TCP,Data Exfiltration,Malicious,172.16.162.213,192.168.176.252
1376,TCP,Heartbeat Packet,Normal,172.16.71.117,192.168.81.57
169,TCP,DNS Query,Normal,172.16.227.20,192.168.194.74
1357,UDP,Database Query,Normal,172.16.245.181,192.168.15.154
315,UDP,Brute Force Login,Normal,172.16.95.241,192.168.229.4
1337,UDP,Email Transmission,Malicious,172.16.130.27,192.168.215.162
1207,UDP,Database Query,Normal,172.16.86.143,192.168.213.56
1374,ICMP,File Transfer,Normal,172.16.113.102,192.168.201.145
268,UDP,VPN Tunnel,Normal,172.16.105.213,192.168.246.156
1138,UDP,Web Request,Malicious,172.16.80.3,192.168.133.29
450,ICMP,Cloud Sync,Normal,172.16.74.49,192.168.207.175
170,UDP,Email Transmission,Malicious,172.16.166.37,192.168.248.243
1020,ICMP,Suspicious Payload,Normal,172.16.208.129,192.168.25.243
1456,UDP,DNS Query,Normal,172.16.238.167,192.168.69.183
926,UDP,Email Transmission,Normal,172.16.96.40,192.168.54.3
1179,ICMP,Botnet Traffic,Malicious,172.16.7.170,192.168.214.90
382,ICMP,User Login,Normal,172.16.177.133,192.168.58.23
179,ICMP,Botnet Traffic,Malicious,172.16.46.61,192.168.126.198
1169,TCP,Data Exfiltration,Malicious,172.16.184.14,192.168.119.75
596,TCP,Cloud Sync,Normal,172.16.228.31,192.168.88.44
1434,ICMP,Brute Force Login,Normal,172.16.117.124,192.168.145.63
665,ICMP,VPN Tunnel,Normal,172.16.76.91,192.168.55.152
1379,UDP,DNS Query,Malicious,172.16.169.100,192.168.122.124
133,UDP,Port Scan,Normal,172.16.140.32,192.168.67.5
272,TCP,Brute Force Login,Malicious,172.16.161.126,192.168.236.183
836,TCP,File Transfer,Malicious,172.16.202.63,192.168.147.47
241,ICMP,Web Request,Malicious,172.16.24.172,192.168.107.161
192,TCP,Unauthorized Access,Normal,172.16.61.69,192.168.233.60
689,UDP,API Request,Malicious,172.16.96.90,192.168.192.119
898,ICMP,DDoS SYN Flood,Normal,172.16.6.242,192.168.218.193
1440,ICMP,Malware Command,Malicious,172.16.213.125,192.168.144.110
921,TCP,Heartbeat Packet,Malicious,172.16.124.163,192.168.27.160
1445,TCP,SQL Injection,Malicious,172.16.82.84,192.168.157.231
641,ICMP,Unauthorized Access,Malicious,172.16.141.27,192.168.146.96
403,ICMP,Email Transmission,Malicious,172.16.82.2,192.168.2.196
950,TCP,VPN Tunnel,Normal,172.16.9.203,192.168.58.167
1360,ICMP,Port Scan,Malicious,172.16.153.117,192.168.188.96
1282,ICMP,Database Query,Malicious,172.16.114.16,192.168.155.182
457,UDP,Brute Force Login,Normal,172.16.142.96,192.168.16.159
316,ICMP,Suspicious Payload,Normal,172.16.91.5,192.168.246.188
490,UDP,Suspicious Payload,Normal,172.16.162.193,192.168.38.99
1364,ICMP,Web Request,Malicious,172.16.221.88,192.168.50.181
605,UDP,DDoS SYN Flood,Normal,172.16.131.99,192.168.185.192
795,UDP,DDoS SYN Flood,Malicious,172.16.133.66,192.168.152.112
1165,TCP,Unauthorized Access,Normal,172.16.221.141,192.168.156.11
326,ICMP,File Transfer,Malicious,172.16.142.213,192.168.130.75
130,ICMP,DDoS SYN Flood,Normal,172.16.27.227,192.168.184.23
96,UDP,Web Request,Malicious,172.16.210.94,192.168.236.40
741,UDP,Unauthorized Access,Malicious,172.16.249.57,192.168.141.250
997,UDP,API Request,Normal,172.16.81.103,192.168.81.139
227,TCP,Botnet Traffic,Normal,172.16.212.237,192.168.195.36
67,UDP,Brute Force Login,Normal,172.16.189.45,192.168.248.95
292,TCP,DDoS SYN Flood,Malicious,172.16.230.100,192.168.252.80
169,ICMP,Heartbeat Packet,Normal,172.16.230.60,192.168.157.21
559,ICMP,Email Transmission,Malicious,172.16.69.197,192.168.164.237
1299,TCP,Database Query,Malicious,172.16.27.68,192.168.146.1
112,UDP,User Login,Normal,172.16.117.216,192.168.71.37
1002,UDP,Database Query,Normal,172.16.15.171,192.168.111.177
784,ICMP,User Login,Normal,172.16.12.107,192.168.252.211
489,ICMP,Suspicious Payload,Malicious,172.16.234.6,192.168.253.68
623,TCP,Port Scan,Normal,172.16.121.133,192.168.38.234
554,UDP,Data Exfiltration,Malicious,172.16.132.247,192.168.45.76
326,UDP,DDoS SYN Flood,Normal,172.16.149.149,192.168.195.63
575,ICMP,Heartbeat Packet,Normal,172.16.151.190,192.168.117.254
946,TCP,DNS Query,Normal,172.16.240.34,192.168.122.81
404,UDP,API Request,Malicious,172.16.105.139,192.168.74.56
689,ICMP,Web Request,Normal,172.16.155.3,192.168.188.73
772,TCP,Database Query,Malicious,172.16.150.60,192.168.23.36
816,TCP,DDoS SYN Flood,Malicious,172.16.63.50,192.168.106.194
216,ICMP,File Transfer,Normal,172.16.59.158,192.168.58.194
945,TCP,Data Exfiltration,Normal,172.16.149.251,192.168.41.11
326,ICMP,User Login,Malicious,172.16.230.160,192.168.5.126
1385,ICMP,VPN Tunnel,Normal,172.16.131.60,192.168.116.132
815,TCP,DDoS SYN Flood,Malicious,172.16.56.100,192.168.162.99
439,ICMP,Malware Command,Normal,172.16.13.226,192.168.184.24
77,TCP,Data Exfiltration,Malicious,172.16.59.229,192.168.140.15
1156,UDP,API Request,Normal,172.16.248.134,192.168.115.212
1425,ICMP,Suspicious Payload,Malicious,172.16.142.32,192.168.84.5
538,UDP,API Request,Normal,172.16.254.137,192.168.224.178
55,TCP,Suspicious Payload,Normal,172.16.41.20,192.168.7.161
1264,UDP,Brute Force Login,Normal,172.16.161.219,192.168.105.29
931,ICMP,Botnet Traffic,Malicious,172.16.39.78,192.168.144.227
1252,UDP,DNS Query,Malicious,172.16.139.115,192.168.151.125
1043,TCP,ARP Spoofing,Malicious,172.16.42.34,192.168.140.114
786,UDP,Heartbeat Packet,Malicious,172.16.52.120,192.168.143.20
1279,TCP,Port Scan,Malicious,172.16.193.130,192.168.228.151
1336,ICMP,VPN Tunnel,Normal,172.16.39.3,192.168.107.96
1104,TCP,DNS Query,Malicious,172.16.126.47,192.168.159.185
1048,TCP,Cloud Sync,Normal,172.16.64.32,192.168.250.250
685,ICMP,User Login,Normal,172.16.106.224,192.168.11.222
1304,UDP,Web Request,Normal,172.16.65.219,192.168.180.102
833,ICMP,Malware Command,Normal,172.16.128.150,192.168.167.139
1415,UDP,Malware Command,Normal,172.16.62.125,192.168.251.71
584,ICMP,DDoS SYN Flood,Malicious,172.16.240.196,192.168.172.68
1394,TCP,Botnet Traffic,Malicious,172.16.248.182,192.168.111.94
486,TCP,VPN Tunnel,Normal,172.16.221.222,192.168.74.29
201,ICMP,ARP Spoofing,Malicious,172.16.41.78,192.168.208.44
174,UDP,Botnet Traffic,Normal,172.16.178.117,192.168.100.172
690,UDP,Data Exfiltration,Normal,172.16.145.53,192.168.114.140
828,ICMP,Port Scan,Malicious,172.16.85.206,192.168.92.1
907,ICMP,Malware Command,Normal,172.16.176.3,192.168.136.155
1353,ICMP,SQL Injection,Normal,172.16.12.136,192.168.161.142
575,TCP,Heartbeat Packet,Malicious,172.16.81.116,192.168.56.70
1127,TCP,SQL Injection,Normal,172.16.248.12,192.168.199.96
981,UDP,ARP Spoofing,Normal,172.16.140.165,192.168.62.57
335,ICMP,API Request,Normal,172.16.97.251,192.168.10.222
1418,ICMP,Malware Command,Normal,172.16.131.166,192.168.20.228
766,TCP,Email Transmission,Normal,172.16.187.252,192.168.133.47
303,TCP,User Login,Normal,172.16.196.1,192.168.200.141
279,ICMP,SQL Injection,Malicious,172.16.118.212,192.168.206.225
370,TCP,Heartbeat Packet,Normal,172.16.233.137,192.168.85.130
197,UDP,Suspicious Payload,Malicious,172.16.176.142,192.168.9.36
882,TCP,Brute Force Login,Normal,172.16.136.176,192.168.212.242
1053,TCP,Suspicious Payload,Normal,172.16.98.73,192.168.5.107
729,TCP,ARP Spoofing,Normal,172.16.132.204,192.168.97.134
1388,ICMP,Botnet Traffic,Malicious,172.16.137.60,192.168.228.130
1204,UDP,Malware Command,Normal,172.16.170.103,192.168.130.235
247,ICMP,Cloud Sync,Malicious,172.16.75.34,192.168.161.245
1235,TCP,Web Request,Normal,172.16.141.86,192.168.230.166
479,ICMP,Unauthorized Access,Normal,172.16.98.234,192.168.231.30
150,UDP,API Request,Normal,172.16.129.80,192.168.212.240
747,UDP,Unauthorized Access,Malicious,172.16.89.160,192.168.131.53
1079,TCP,VPN Tunnel,Malicious,172.16.167.93,192.168.227.63
1319,ICMP,VPN Tunnel,Normal,172.16.91.33,192.168.95.235
509,ICMP,Port Scan,Normal,172.16.125.115,192.168.183.202
1053,TCP,Email Transmission,Normal,172.16.137.249,192.168.208.224
894,TCP,Web Request,Malicious,172.16.134.6,192.168.26.88
1017,TCP,File Transfer,Normal,172.16.86.192,192.168.63.75
672,TCP,Suspicious Payload,Malicious,172.16.209.198,192.168.233.212
1124,ICMP,VPN Tunnel,Malicious,172.16.122.161,192.168.249.53
64,UDP,DDoS SYN Flood,Normal,172.16.17.114,192.168.30.65
1207,ICMP,Email Transmission,Normal,172.16.114.226,192.168.134.143
337,TCP,Cloud Sync,Malicious,172.16.221.64,192.168.75.198
616,ICMP,Botnet Traffic,Malicious,172.16.78.194,192.168.99.189
555,TCP,User Login,Malicious,172.16.109.103,192.168.34.34
1259,TCP,API Request,Malicious,172.16.97.88,192.168.66.93
190,ICMP,Botnet Traffic,Normal,172.16.69.134,192.168.114.93
419,ICMP,Botnet Traffic,Normal,172.16.252.174,192.168.180.87
1179,ICMP,File Transfer,Normal,172.16.84.27,192.168.166.68
433,TCP,VPN Tunnel,Normal,172.16.67.126,192.168.120.204
639,TCP,SQL Injection,Malicious,172.16.68.125,192.168.76.30
1156,TCP,Malware Command,Normal,172.16.79.142,192.168.59.95
730,TCP,Cloud Sync,Normal,172.16.232.107,192.168.5.115
742,TCP,SQL Injection,Normal,172.16.65.236,192.168.189.167
1207,TCP,VPN Tunnel,Normal,172.16.7.176,192.168.222.156
998,TCP,Cloud Sync,Malicious,172.16.206.154,192.168.75.78
1381,UDP,Suspicious Payload,Malicious,172.16.9.20,192.168.74.186
958,TCP,DNS Query,Malicious,172.16.21.197,192.168.183.179
1350,TCP,Heartbeat Packet,Normal,172.16.10.105,192.168.202.188
1148,TCP,Cloud Sync,Normal,172.16.60.212,192.168.217.68
957,ICMP,DDoS SYN Flood,Malicious,172.16.102.99,192.168.47.226
1285,UDP,Port Scan,Normal,172.16.230.54,192.168.89.93
1243,TCP,Web Request,Malicious,172.16.10.34,192.168.218.35
1068,UDP,Web Request,Normal,172.16.19.167,192.168.149.134
1154,TCP,Brute Force Login,Normal,172.16.217.223,192.168.25.47
1072,TCP,Brute Force Login,Normal,172.16.9.240,192.168.206.172
1459,UDP,Web Request,Malicious,172.16.52.151,192.168.178.164
1151,TCP,User Login,Malicious,172.16.75.134,192.168.174.41
584,UDP,Port Scan,Malicious,172.16.188.26,192.168.89.216
504,UDP,Email Transmission,Normal,172.16.8.40,192.168.99.99
155,UDP,Unauthorized Access,Normal,172.16.203.144,192.168.55.24
1322,UDP,Web Request,Malicious,172.16.209.35,192.168.245.76
1023,TCP,ARP Spoofing,Malicious,172.16.225.144,192.168.229.253
1036,TCP,Data Exfiltration,Malicious,172.16.96.166,192.168.246.42
287,UDP,User Login,Malicious,172.16.58.94,192.168.201.162
891,UDP,VPN Tunnel,Malicious,172.16.102.16,192.168.110.54
1145,UDP,ARP Spoofing,Malicious,172.16.151.214,192.168.55.36
637,ICMP,API Request,Normal,172.16.237.74,192.168.208.35
1436,ICMP,Database Query,Malicious,172.16.60.215,192.168.96.233
1089,TCP,Database Query,Normal,172.16.103.225,192.168.42.101
633,UDP,Data Exfiltration,Malicious,172.16.8.89,192.168.60.59
1169,TCP,Heartbeat Packet,Malicious,172.16.47.1,192.168.103.211
899,UDP,ARP Spoofing,Normal,172.16.66.46,192.168.181.194
896,TCP,Database Query,Normal,172.16.51.173,192.168.230.142
1240,ICMP,Web Request,Normal,172.16.243.108,192.168.118.18
115,TCP,Heartbeat Packet,Malicious,172.16.120.139,192.168.22.149
1349,UDP,Unauthorized Access,Normal,172.16.32.25,192.168.130.213
465,TCP,File Transfer,Normal,172.16.179.146,192.168.189.215
1049,ICMP,Cloud Sync,Malicious,172.16.135.202,192.168.133.128
1153,TCP,Cloud Sync,Malicious,172.16.196.242,192.168.56.21
1375,UDP,Data Exfiltration,Normal,172.16.23.227,192.168.85.137
189,ICMP,Brute Force Login,Normal,172.16.18.236,192.168.190.233
1200,ICMP,Port Scan,Malicious,172.16.127.177,192.168.67.139
741,TCP,VPN Tunnel,Normal,172.16.10.181,192.168.177.205
1492,ICMP,Cloud Sync,Normal,172.16.4.223,192.168.170.225
449,UDP,Heartbeat Packet,Malicious,172.16.105.228,192.168.199.228
205,UDP,Unauthorized Access,Malicious,172.16.241.32,192.168.98.251
981,UDP,SQL Injection,Malicious,172.16.170.166,192.168.116.113
1027,UDP,DDoS SYN Flood,Malicious,172.16.48.140,192.168.110.32
1252,TCP,File Transfer,Malicious,172.16.244.23,192.168.241.67
1157,ICMP,File Transfer,Normal,172.16.212.158,192.168.8.223
555,UDP,User Login,Normal,172.16.164.6,192.168.170.121
726,UDP,Web Request,Normal,172.16.15.5,192.168.47.72
195,UDP,Heartbeat Packet,Malicious,172.16.39.197,192.168.105.62
1484,ICMP,File Transfer,Malicious,172.16.149.109,192.168.28.62
227,UDP,ARP Spoofing,Normal,172.16.47.114,192.168.188.122
705,UDP,Email Transmission,Normal,172.16.26.2,192.168.106.223
1400,UDP,Heartbeat Packet,Malicious,172.16.106.106,192.168.153.112
52,TCP,Brute Force Login,Malicious,172.16.217.113,192.168.31.54
1021,UDP,Database Query,Malicious,172.16.79.208,192.168.101.9
286,TCP,DDoS SYN Flood,Malicious,172.16.137.189,192.168.45.142
121,ICMP,File Transfer,Normal,172.16.123.238,192.168.6.235
515,UDP,VPN Tunnel,Normal,172.16.129.233,192.168.212.9
