Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
1465,ICMP,Brute Force Login,Critical,192.168.100.99,10.0.50.253,Malicious
818,ICMP,SQL Injection,High,192.168.100.178,10.0.50.111,Malicious
257,ICMP,Brute Force Login,Critical,192.168.100.134,10.0.50.187,Malicious
1334,TCP,Suspicious Payload,High,192.168.100.51,10.0.50.163,Malicious
612,ICMP,Suspicious Payload,High,192.168.100.133,10.0.50.65,Malicious
1146,ICMP,Brute Force Login,Critical,192.168.100.74,10.0.50.68,Malicious
568,ICMP,Unauthorized Access,Critical,192.168.100.12,10.0.50.198,Malicious
605,TCP,Malware Command,High,192.168.100.211,10.0.50.178,Malicious
845,UDP,Malware Command,High,192.168.100.13,10.0.50.58,Malicious
509,ICMP,Malware Command,Critical,192.168.100.250,10.0.50.78,Malicious
239,TCP,Botnet Traffic,Critical,192.168.100.243,10.0.50.20,Malicious
1073,UDP,SQL Injection,Critical,192.168.100.32,10.0.50.243,Malicious
685,TCP,Botnet Traffic,High,192.168.100.155,10.0.50.125,Malicious
1130,ICMP,Port Scan,Critical,192.168.100.135,10.0.50.232,Malicious
562,ICMP,Port Scan,Critical,192.168.100.236,10.0.50.145,Malicious
1151,TCP,SQL Injection,Critical,192.168.100.233,10.0.50.133,Malicious
762,ICMP,Botnet Traffic,High,192.168.100.79,10.0.50.174,Malicious
277,TCP,ARP Spoofing,Critical,192.168.100.46,10.0.50.28,Malicious
1282,ICMP,Data Exfiltration,High,192.168.100.153,10.0.50.229,Malicious
1127,UDP,Data Exfiltration,High,192.168.100.89,10.0.50.18,Malicious
944,TCP,SQL Injection,Critical,192.168.100.162,10.0.50.222,Malicious
214,TCP,Data Exfiltration,Critical,192.168.100.106,10.0.50.196,Malicious
1024,UDP,Brute Force Login,Critical,192.168.100.76,10.0.50.175,Malicious
631,UDP,Unauthorized Access,Critical,192.168.100.16,10.0.50.127,Malicious
960,TCP,Suspicious Payload,Critical,192.168.100.66,10.0.50.110,Malicious
396,ICMP,Data Exfiltration,Critical,192.168.100.90,10.0.50.248,Malicious
829,ICMP,Brute Force Login,High,192.168.100.108,10.0.50.197,Malicious
895,UDP,Data Exfiltration,Critical,192.168.100.107,10.0.50.17,Malicious
1399,ICMP,Unauthorized Access,High,192.168.100.101,10.0.50.132,Malicious
440,UDP,Data Exfiltration,High,192.168.100.19,10.0.50.92,Malicious
898,ICMP,Brute Force Login,High,192.168.100.48,10.0.50.72,Malicious
341,TCP,Malware Command,Critical,192.168.100.200,10.0.50.129,Malicious
367,ICMP,Unauthorized Access,High,192.168.100.53,10.0.50.36,Malicious
822,ICMP,Data Exfiltration,High,192.168.100.76,10.0.50.22,Malicious
1015,UDP,Botnet Traffic,High,192.168.100.209,10.0.50.103,Malicious
705,TCP,Unauthorized Access,High,192.168.100.97,10.0.50.210,Malicious
1071,TCP,ARP Spoofing,Critical,192.168.100.163,10.0.50.239,Malicious
1458,ICMP,Suspicious Payload,Critical,192.168.100.68,10.0.50.176,Malicious
1060,TCP,DDoS SYN Flood,Critical,192.168.100.236,10.0.50.184,Malicious
274,TCP,Suspicious Payload,Critical,192.168.100.5,10.0.50.171,Malicious
598,ICMP,Data Exfiltration,Critical,192.168.100.39,10.0.50.6,Malicious
1347,TCP,Brute Force Login,High,192.168.100.22,10.0.50.111,Malicious
569,TCP,Data Exfiltration,High,192.168.100.159,10.0.50.29,Malicious
668,ICMP,ARP Spoofing,High,192.168.100.82,10.0.50.93,Malicious
291,TCP,Botnet Traffic,High,192.168.100.202,10.0.50.210,Malicious
862,TCP,DDoS SYN Flood,High,192.168.100.81,10.0.50.166,Malicious
1280,ICMP,Data Exfiltration,Critical,192.168.100.50,10.0.50.146,Malicious
366,ICMP,Data Exfiltration,Critical,192.168.100.175,10.0.50.58,Malicious
653,ICMP,DDoS SYN Flood,Critical,192.168.100.244,10.0.50.101,Malicious
1245,TCP,Botnet Traffic,Critical,192.168.100.113,10.0.50.121,Malicious
1097,TCP,ARP Spoofing,Critical,192.168.100.126,10.0.50.135,Malicious
579,TCP,Botnet Traffic,Critical,192.168.100.8,10.0.50.8,Malicious
277,TCP,Unauthorized Access,High,192.168.100.23,10.0.50.129,Malicious
1322,UDP,Brute Force Login,Critical,192.168.100.112,10.0.50.60,Malicious
1259,ICMP,Botnet Traffic,Critical,192.168.100.246,10.0.50.34,Malicious
1131,ICMP,Port Scan,Critical,192.168.100.74,10.0.50.29,Malicious
338,TCP,Brute Force Login,High,192.168.100.195,10.0.50.224,Malicious
485,TCP,Brute Force Login,High,192.168.100.104,10.0.50.146,Malicious
1008,UDP,Unauthorized Access,Critical,192.168.100.204,10.0.50.111,Malicious
446,UDP,ARP Spoofing,Critical,192.168.100.204,10.0.50.175,Malicious
770,ICMP,SQL Injection,Critical,192.168.100.60,10.0.50.168,Malicious
1239,TCP,Suspicious Payload,High,192.168.100.84,10.0.50.77,Malicious
252,ICMP,SQL Injection,High,192.168.100.178,10.0.50.212,Malicious
838,UDP,Port Scan,High,192.168.100.140,10.0.50.146,Malicious
1255,UDP,Port Scan,High,192.168.100.85,10.0.50.30,Malicious
908,TCP,Unauthorized Access,Critical,192.168.100.209,10.0.50.134,Malicious
664,UDP,ARP Spoofing,Critical,192.168.100.126,10.0.50.111,Malicious
1032,ICMP,Brute Force Login,Critical,192.168.100.103,10.0.50.230,Malicious
1353,UDP,Unauthorized Access,High,192.168.100.15,10.0.50.46,Malicious
1159,UDP,SQL Injection,High,192.168.100.234,10.0.50.23,Malicious
344,TCP,Brute Force Login,High,192.168.100.3,10.0.50.20,Malicious
1073,TCP,Suspicious Payload,Critical,192.168.100.175,10.0.50.19,Malicious
564,ICMP,Unauthorized Access,Critical,192.168.100.189,10.0.50.87,Malicious
1497,TCP,Botnet Traffic,High,192.168.100.166,10.0.50.246,Malicious
1027,TCP,Malware Command,High,192.168.100.97,10.0.50.190,Malicious
1185,TCP,SQL Injection,High,192.168.100.205,10.0.50.67,Malicious
325,ICMP,Malware Command,Critical,192.168.100.250,10.0.50.242,Malicious
1337,TCP,Data Exfiltration,High,192.168.100.127,10.0.50.231,Malicious
1419,UDP,Data Exfiltration,Critical,192.168.100.48,10.0.50.98,Malicious
1479,ICMP,Data Exfiltration,Critical,192.168.100.118,10.0.50.201,Malicious
599,UDP,DDoS SYN Flood,High,192.168.100.126,10.0.50.165,Malicious
1172,TCP,Brute Force Login,Critical,192.168.100.240,10.0.50.50,Malicious
882,TCP,DDoS SYN Flood,Critical,192.168.100.147,10.0.50.17,Malicious
888,TCP,Botnet Traffic,Critical,192.168.100.80,10.0.50.179,Malicious
898,TCP,Suspicious Payload,High,192.168.100.16,10.0.50.8,Malicious
1378,TCP,Data Exfiltration,Critical,192.168.100.111,10.0.50.182,Malicious
291,TCP,Suspicious Payload,High,192.168.100.169,10.0.50.82,Malicious
835,ICMP,Unauthorized Access,High,192.168.100.13,10.0.50.165,Malicious
1004,TCP,Malware Command,High,192.168.100.31,10.0.50.22,Malicious
363,UDP,Port Scan,High,192.168.100.171,10.0.50.128,Malicious
1379,TCP,SQL Injection,High,192.168.100.170,10.0.50.209,Malicious
1470,UDP,DDoS SYN Flood,Critical,192.168.100.127,10.0.50.182,Malicious
939,TCP,Data Exfiltration,High,192.168.100.58,10.0.50.165,Malicious
490,ICMP,Unauthorized Access,High,192.168.100.239,10.0.50.131,Malicious
1122,ICMP,Malware Command,Critical,192.168.100.86,10.0.50.103,Malicious
923,TCP,ARP Spoofing,Critical,192.168.100.93,10.0.50.195,Malicious
532,UDP,Suspicious Payload,High,192.168.100.71,10.0.50.109,Malicious
1419,ICMP,Malware Command,High,192.168.100.17,10.0.50.150,Malicious
1007,UDP,Brute Force Login,High,192.168.100.10,10.0.50.43,Malicious
499,TCP,Malware Command,High,192.168.100.244,10.0.50.20,Malicious
346,UDP,Suspicious Payload,High,192.168.100.20,10.0.50.82,Malicious
705,TCP,Brute Force Login,High,192.168.100.198,10.0.50.81,Malicious
998,UDP,ARP Spoofing,High,192.168.100.104,10.0.50.114,Malicious
939,TCP,DDoS SYN Flood,High,192.168.100.86,10.0.50.249,Malicious
817,TCP,Unauthorized Access,Critical,192.168.100.35,10.0.50.198,Malicious
987,TCP,SQL Injection,High,192.168.100.74,10.0.50.55,Malicious
271,ICMP,Unauthorized Access,Critical,192.168.100.250,10.0.50.109,Malicious
703,ICMP,Data Exfiltration,High,192.168.100.138,10.0.50.88,Malicious
283,UDP,Botnet Traffic,High,192.168.100.134,10.0.50.191,Malicious
725,ICMP,Port Scan,High,192.168.100.164,10.0.50.139,Malicious
1017,ICMP,Suspicious Payload,Critical,192.168.100.209,10.0.50.216,Malicious
432,ICMP,Unauthorized Access,Critical,192.168.100.197,10.0.50.152,Malicious
1281,TCP,Suspicious Payload,Critical,192.168.100.220,10.0.50.243,Malicious
1103,TCP,SQL Injection,High,192.168.100.49,10.0.50.117,Malicious
1373,ICMP,Malware Command,Critical,192.168.100.254,10.0.50.239,Malicious
909,UDP,DDoS SYN Flood,Critical,192.168.100.173,10.0.50.149,Malicious
483,UDP,DDoS SYN Flood,High,192.168.100.85,10.0.50.209,Malicious
412,UDP,Malware Command,Critical,192.168.100.37,10.0.50.168,Malicious
539,ICMP,Malware Command,Critical,192.168.100.84,10.0.50.253,Malicious
365,ICMP,Port Scan,Critical,192.168.100.15,10.0.50.248,Malicious
781,TCP,ARP Spoofing,Critical,192.168.100.240,10.0.50.204,Malicious
1327,ICMP,SQL Injection,High,192.168.100.68,10.0.50.31,Malicious
1167,TCP,SQL Injection,High,192.168.100.208,10.0.50.107,Malicious
949,ICMP,Data Exfiltration,High,192.168.100.16,10.0.50.50,Malicious
919,UDP,Unauthorized Access,High,192.168.100.10,10.0.50.17,Malicious
1325,UDP,Brute Force Login,High,192.168.100.185,10.0.50.107,Malicious
375,ICMP,Botnet Traffic,High,192.168.100.254,10.0.50.41,Malicious
1303,UDP,Brute Force Login,High,192.168.100.238,10.0.50.222,Malicious
980,UDP,Unauthorized Access,Critical,192.168.100.230,10.0.50.72,Malicious
1243,ICMP,Data Exfiltration,High,192.168.100.197,10.0.50.134,Malicious
783,ICMP,SQL Injection,Critical,192.168.100.248,10.0.50.12,Malicious
1287,ICMP,Data Exfiltration,Critical,192.168.100.229,10.0.50.129,Malicious
1185,ICMP,SQL Injection,Critical,192.168.100.94,10.0.50.235,Malicious
620,UDP,Port Scan,Critical,192.168.100.116,10.0.50.112,Malicious
1289,UDP,Unauthorized Access,High,192.168.100.156,10.0.50.198,Malicious
851,UDP,DDoS SYN Flood,High,192.168.100.197,10.0.50.231,Malicious
1448,ICMP,Suspicious Payload,High,192.168.100.218,10.0.50.35,Malicious
870,ICMP,Port Scan,Critical,192.168.100.124,10.0.50.36,Malicious
1145,ICMP,Data Exfiltration,High,192.168.100.184,10.0.50.163,Malicious
1403,ICMP,Suspicious Payload,Critical,192.168.100.179,10.0.50.247,Malicious
995,ICMP,Brute Force Login,Critical,192.168.100.106,10.0.50.98,Malicious
1138,TCP,Brute Force Login,High,192.168.100.157,10.0.50.243,Malicious
691,TCP,Unauthorized Access,Critical,192.168.100.62,10.0.50.73,Malicious
892,TCP,Malware Command,High,192.168.100.153,10.0.50.60,Malicious
487,TCP,Unauthorized Access,High,192.168.100.52,10.0.50.118,Malicious
1175,TCP,DDoS SYN Flood,Critical,192.168.100.85,10.0.50.230,Malicious
1158,UDP,ARP Spoofing,High,192.168.100.186,10.0.50.203,Malicious
1334,UDP,Data Exfiltration,Critical,192.168.100.73,10.0.50.38,Malicious
270,ICMP,Unauthorized Access,High,192.168.100.35,10.0.50.164,Malicious
1342,ICMP,Suspicious Payload,Critical,192.168.100.52,10.0.50.15,Malicious
1007,TCP,Unauthorized Access,Critical,192.168.100.160,10.0.50.12,Malicious
414,TCP,SQL Injection,Critical,192.168.100.239,10.0.50.86,Malicious
508,TCP,Port Scan,High,192.168.100.200,10.0.50.101,Malicious
991,UDP,Malware Command,High,192.168.100.136,10.0.50.92,Malicious
1241,ICMP,Port Scan,High,192.168.100.93,10.0.50.170,Malicious
213,ICMP,Unauthorized Access,Critical,192.168.100.229,10.0.50.155,Malicious
1402,TCP,Unauthorized Access,High,192.168.100.227,10.0.50.205,Malicious
945,UDP,ARP Spoofing,High,192.168.100.205,10.0.50.158,Malicious
990,ICMP,Unauthorized Access,High,192.168.100.190,10.0.50.65,Malicious
309,ICMP,DDoS SYN Flood,Critical,192.168.100.196,10.0.50.172,Malicious
306,ICMP,Unauthorized Access,High,192.168.100.49,10.0.50.211,Malicious
1346,TCP,SQL Injection,High,192.168.100.14,10.0.50.115,Malicious
674,UDP,SQL Injection,Critical,192.168.100.144,10.0.50.85,Malicious
1348,UDP,Botnet Traffic,Critical,192.168.100.141,10.0.50.124,Malicious
1296,TCP,DDoS SYN Flood,High,192.168.100.22,10.0.50.114,Malicious
510,TCP,Brute Force Login,Critical,192.168.100.66,10.0.50.132,Malicious
657,TCP,DDoS SYN Flood,High,192.168.100.118,10.0.50.51,Malicious
853,TCP,Port Scan,High,192.168.100.252,10.0.50.116,Malicious
519,UDP,Unauthorized Access,High,192.168.100.136,10.0.50.222,Malicious
1231,UDP,ARP Spoofing,Critical,192.168.100.18,10.0.50.46,Malicious
676,TCP,DDoS SYN Flood,High,192.168.100.57,10.0.50.118,Malicious
927,UDP,Suspicious Payload,Critical,192.168.100.59,10.0.50.175,Malicious
965,TCP,Brute Force Login,Critical,192.168.100.188,10.0.50.55,Malicious
1244,UDP,SQL Injection,Critical,192.168.100.63,10.0.50.71,Malicious
837,TCP,Port Scan,Critical,192.168.100.31,10.0.50.128,Malicious
628,ICMP,Suspicious Payload,High,192.168.100.149,10.0.50.176,Malicious
1010,TCP,Unauthorized Access,High,192.168.100.216,10.0.50.144,Malicious
290,TCP,SQL Injection,High,192.168.100.171,10.0.50.49,Malicious
549,ICMP,Suspicious Payload,High,192.168.100.116,10.0.50.96,Malicious
976,ICMP,Unauthorized Access,High,192.168.100.244,10.0.50.34,Malicious
613,UDP,Malware Command,High,192.168.100.140,10.0.50.20,Malicious
1113,ICMP,ARP Spoofing,Critical,192.168.100.204,10.0.50.134,Malicious
515,ICMP,Unauthorized Access,Critical,192.168.100.45,10.0.50.15,Malicious
1483,UDP,Suspicious Payload,High,192.168.100.128,10.0.50.39,Malicious
971,TCP,Unauthorized Access,High,192.168.100.177,10.0.50.128,Malicious
373,TCP,Unauthorized Access,High,192.168.100.129,10.0.50.140,Malicious
1026,TCP,DDoS SYN Flood,High,192.168.100.128,10.0.50.181,Malicious
687,TCP,SQL Injection,High,192.168.100.220,10.0.50.237,Malicious
991,ICMP,Unauthorized Access,High,192.168.100.133,10.0.50.210,Malicious
1019,ICMP,SQL Injection,Critical,192.168.100.122,10.0.50.119,Malicious
671,TCP,Data Exfiltration,Critical,192.168.100.226,10.0.50.241,Malicious
1154,ICMP,ARP Spoofing,Critical,192.168.100.163,10.0.50.6,Malicious
1418,ICMP,Brute Force Login,Critical,192.168.100.249,10.0.50.216,Malicious
1261,UDP,DDoS SYN Flood,High,192.168.100.37,10.0.50.230,Malicious
443,UDP,Brute Force Login,High,192.168.100.219,10.0.50.209,Malicious
1451,ICMP,Botnet Traffic,Critical,192.168.100.190,10.0.50.222,Malicious
1192,ICMP,SQL Injection,High,192.168.100.166,10.0.50.12,Malicious
831,TCP,Data Exfiltration,Critical,192.168.100.124,10.0.50.114,Malicious
743,ICMP,Malware Command,Critical,192.168.100.5,10.0.50.86,Malicious
616,UDP,Malware Command,Critical,192.168.100.156,10.0.50.184,Malicious
1322,ICMP,Brute Force Login,High,192.168.100.11,10.0.50.41,Malicious
809,ICMP,Brute Force Login,Critical,192.168.100.67,10.0.50.207,Malicious
998,TCP,ARP Spoofing,Critical,192.168.100.104,10.0.50.122,Malicious
867,TCP,Malware Command,Critical,192.168.100.9,10.0.50.120,Malicious
1268,ICMP,Botnet Traffic,Critical,192.168.100.60,10.0.50.76,Malicious
322,ICMP,ARP Spoofing,High,192.168.100.203,10.0.50.147,Malicious
640,ICMP,SQL Injection,Critical,192.168.100.207,10.0.50.134,Malicious
1405,ICMP,Port Scan,High,192.168.100.230,10.0.50.76,Malicious
319,UDP,SQL Injection,High,192.168.100.252,10.0.50.117,Malicious
335,TCP,Brute Force Login,Critical,192.168.100.95,10.0.50.139,Malicious
460,UDP,Unauthorized Access,High,192.168.100.145,10.0.50.52,Malicious
1423,UDP,SQL Injection,High,192.168.100.16,10.0.50.248,Malicious
860,ICMP,Botnet Traffic,Critical,192.168.100.174,10.0.50.250,Malicious
446,ICMP,Malware Command,High,192.168.100.21,10.0.50.20,Malicious
1372,UDP,Port Scan,High,192.168.100.168,10.0.50.98,Malicious
694,ICMP,DDoS SYN Flood,High,192.168.100.153,10.0.50.173,Malicious
1208,UDP,Malware Command,High,192.168.100.111,10.0.50.196,Malicious
1338,TCP,Data Exfiltration,Critical,192.168.100.163,10.0.50.39,Malicious
868,UDP,DDoS SYN Flood,Critical,192.168.100.205,10.0.50.190,Malicious
967,TCP,DDoS SYN Flood,High,192.168.100.8,10.0.50.230,Malicious
885,UDP,ARP Spoofing,Critical,192.168.100.171,10.0.50.132,Malicious
1476,UDP,Brute Force Login,Critical,192.168.100.203,10.0.50.205,Malicious
1245,TCP,Data Exfiltration,High,192.168.100.135,10.0.50.45,Malicious
1231,UDP,Unauthorized Access,High,192.168.100.195,10.0.50.254,Malicious
384,UDP,DDoS SYN Flood,Critical,192.168.100.193,10.0.50.26,Malicious
537,UDP,DDoS SYN Flood,Critical,192.168.100.21,10.0.50.33,Malicious
1015,ICMP,DDoS SYN Flood,Critical,192.168.100.30,10.0.50.223,Malicious
1289,ICMP,Brute Force Login,High,192.168.100.3,10.0.50.77,Malicious
1492,ICMP,DDoS SYN Flood,High,192.168.100.185,10.0.50.181,Malicious
1275,UDP,Data Exfiltration,High,192.168.100.223,10.0.50.101,Malicious
1106,TCP,Data Exfiltration,Critical,192.168.100.153,10.0.50.30,Malicious
1331,TCP,Unauthorized Access,High,192.168.100.87,10.0.50.194,Malicious
525,UDP,Brute Force Login,High,192.168.100.246,10.0.50.75,Malicious
1277,TCP,Brute Force Login,High,192.168.100.19,10.0.50.204,Malicious
652,UDP,ARP Spoofing,Critical,192.168.100.91,10.0.50.153,Malicious
923,TCP,Brute Force Login,Critical,192.168.100.248,10.0.50.100,Malicious
231,UDP,SQL Injection,High,192.168.100.35,10.0.50.233,Malicious
1392,ICMP,Brute Force Login,Critical,192.168.100.32,10.0.50.36,Malicious
995,UDP,Data Exfiltration,Critical,192.168.100.172,10.0.50.116,Malicious
1425,TCP,Port Scan,Critical,192.168.100.23,10.0.50.90,Malicious
713,TCP,ARP Spoofing,High,192.168.100.14,10.0.50.142,Malicious
1324,TCP,ARP Spoofing,High,192.168.100.43,10.0.50.85,Malicious
221,UDP,Data Exfiltration,High,192.168.100.152,10.0.50.192,Malicious
762,ICMP,Malware Command,Critical,192.168.100.85,10.0.50.251,Malicious
944,UDP,Unauthorized Access,Critical,192.168.100.149,10.0.50.123,Malicious
426,TCP,ARP Spoofing,Critical,192.168.100.88,10.0.50.105,Malicious
987,ICMP,Data Exfiltration,High,192.168.100.87,10.0.50.104,Malicious
937,ICMP,Port Scan,Critical,192.168.100.172,10.0.50.183,Malicious
949,UDP,Unauthorized Access,High,192.168.100.194,10.0.50.131,Malicious
1442,UDP,DDoS SYN Flood,High,192.168.100.167,10.0.50.16,Malicious
1344,ICMP,Botnet Traffic,Critical,192.168.100.177,10.0.50.196,Malicious
1434,TCP,DDoS SYN Flood,High,192.168.100.112,10.0.50.96,Malicious
940,TCP,Brute Force Login,Critical,192.168.100.156,10.0.50.145,Malicious
1185,UDP,Malware Command,High,192.168.100.6,10.0.50.251,Malicious
800,UDP,Unauthorized Access,Critical,192.168.100.206,10.0.50.9,Malicious
1208,ICMP,DDoS SYN Flood,High,192.168.100.117,10.0.50.15,Malicious
301,UDP,Data Exfiltration,Critical,192.168.100.163,10.0.50.26,Malicious
509,TCP,Data Exfiltration,High,192.168.100.200,10.0.50.74,Malicious
598,ICMP,Brute Force Login,Critical,192.168.100.156,10.0.50.166,Malicious
1309,ICMP,Botnet Traffic,High,192.168.100.235,10.0.50.102,Malicious
540,UDP,DDoS SYN Flood,High,192.168.100.63,10.0.50.105,Malicious
1238,UDP,DDoS SYN Flood,High,192.168.100.202,10.0.50.191,Malicious
962,UDP,SQL Injection,Critical,192.168.100.123,10.0.50.47,Malicious
454,TCP,Unauthorized Access,Critical,192.168.100.240,10.0.50.235,Malicious
439,TCP,Malware Command,High,192.168.100.215,10.0.50.206,Malicious
828,TCP,Suspicious Payload,Critical,192.168.100.56,10.0.50.203,Malicious
723,ICMP,Port Scan,High,192.168.100.117,10.0.50.242,Malicious
640,TCP,Port Scan,High,192.168.100.181,10.0.50.71,Malicious
604,TCP,Port Scan,High,192.168.100.183,10.0.50.196,Malicious
589,ICMP,SQL Injection,Critical,192.168.100.115,10.0.50.195,Malicious
1333,UDP,Data Exfiltration,Critical,192.168.100.228,10.0.50.3,Malicious
442,TCP,Data Exfiltration,Critical,192.168.100.178,10.0.50.60,Malicious
1347,TCP,SQL Injection,Critical,192.168.100.187,10.0.50.247,Malicious
628,ICMP,Malware Command,Critical,192.168.100.212,10.0.50.234,Malicious
1129,ICMP,ARP Spoofing,High,192.168.100.142,10.0.50.18,Malicious
886,ICMP,Port Scan,High,192.168.100.6,10.0.50.13,Malicious
1364,ICMP,DDoS SYN Flood,Critical,192.168.100.33,10.0.50.175,Malicious
1059,ICMP,Brute Force Login,High,192.168.100.49,10.0.50.39,Malicious
1445,ICMP,Malware Command,High,192.168.100.236,10.0.50.223,Malicious
314,ICMP,Data Exfiltration,Critical,192.168.100.254,10.0.50.136,Malicious
550,ICMP,Botnet Traffic,High,192.168.100.37,10.0.50.112,Malicious
577,UDP,SQL Injection,Critical,192.168.100.92,10.0.50.185,Malicious
1193,ICMP,Unauthorized Access,High,192.168.100.62,10.0.50.176,Malicious
1171,UDP,Malware Command,High,192.168.100.162,10.0.50.245,Malicious
1398,ICMP,Unauthorized Access,Critical,192.168.100.6,10.0.50.60,Malicious
814,ICMP,Malware Command,High,192.168.100.236,10.0.50.36,Malicious
267,ICMP,Suspicious Payload,High,192.168.100.189,10.0.50.163,Malicious
1416,ICMP,Brute Force Login,Critical,192.168.100.237,10.0.50.67,Malicious
1225,TCP,Malware Command,High,192.168.100.58,10.0.50.46,Malicious
507,ICMP,ARP Spoofing,Critical,192.168.100.35,10.0.50.27,Malicious
760,ICMP,Malware Command,High,192.168.100.55,10.0.50.84,Malicious
300,TCP,DDoS SYN Flood,Critical,192.168.100.205,10.0.50.163,Malicious
220,UDP,Suspicious Payload,Critical,192.168.100.164,10.0.50.32,Malicious
933,ICMP,Brute Force Login,High,192.168.100.233,10.0.50.237,Malicious
420,TCP,Botnet Traffic,High,192.168.100.132,10.0.50.119,Malicious
630,ICMP,Data Exfiltration,High,192.168.100.101,10.0.50.88,Malicious
429,TCP,Unauthorized Access,Critical,192.168.100.140,10.0.50.68,Malicious
986,ICMP,Unauthorized Access,Critical,192.168.100.253,10.0.50.199,Malicious
341,UDP,Botnet Traffic,Critical,192.168.100.144,10.0.50.95,Malicious
1205,UDP,Unauthorized Access,High,192.168.100.73,10.0.50.200,Malicious
1218,TCP,Botnet Traffic,High,192.168.100.22,10.0.50.181,Malicious
651,UDP,ARP Spoofing,Critical,192.168.100.96,10.0.50.226,Malicious
1245,ICMP,Malware Command,Critical,192.168.100.45,10.0.50.166,Malicious
209,UDP,ARP Spoofing,Critical,192.168.100.64,10.0.50.79,Malicious
433,ICMP,Brute Force Login,High,192.168.100.130,10.0.50.36,Malicious
926,ICMP,Unauthorized Access,Critical,192.168.100.211,10.0.50.63,Malicious
1077,UDP,Suspicious Payload,Critical,192.168.100.228,10.0.50.144,Malicious
1191,TCP,Unauthorized Access,High,192.168.100.219,10.0.50.212,Malicious
1303,ICMP,SQL Injection,High,192.168.100.212,10.0.50.95,Malicious
559,UDP,Port Scan,Critical,192.168.100.47,10.0.50.138,Malicious
1081,TCP,Data Exfiltration,Critical,192.168.100.119,10.0.50.157,Malicious
336,UDP,Botnet Traffic,Critical,192.168.100.7,10.0.50.175,Malicious
874,ICMP,Port Scan,High,192.168.100.18,10.0.50.85,Malicious
1285,TCP,Brute Force Login,Critical,192.168.100.2,10.0.50.202,Malicious
693,UDP,Suspicious Payload,High,192.168.100.123,10.0.50.232,Malicious
804,ICMP,Brute Force Login,Critical,192.168.100.111,10.0.50.161,Malicious
390,TCP,SQL Injection,High,192.168.100.175,10.0.50.126,Malicious
1044,TCP,Suspicious Payload,Critical,192.168.100.100,10.0.50.3,Malicious
1424,TCP,ARP Spoofing,Critical,192.168.100.19,10.0.50.181,Malicious
479,UDP,Port Scan,High,192.168.100.38,10.0.50.162,Malicious
360,TCP,DDoS SYN Flood,Critical,192.168.100.167,10.0.50.60,Malicious
762,TCP,Unauthorized Access,High,192.168.100.148,10.0.50.162,Malicious
1273,UDP,Unauthorized Access,Critical,192.168.100.196,10.0.50.230,Malicious
240,ICMP,Malware Command,High,192.168.100.185,10.0.50.224,Malicious
