Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
876,UDP,Malware Command,Normal,172.16.66.19,192.168.99.230
63,TCP,VPN Tunnel,Normal,172.16.134.145,192.168.115.165
821,ICMP,API Request,Malicious,172.16.241.235,192.168.175.55
1198,UDP,Database Query,Malicious,172.16.78.26,192.168.125.83
171,TCP,SQL Injection,Malicious,172.16.164.173,192.168.144.78
1134,TCP,User Login,Malicious,172.16.70.225,192.168.168.130
601,TCP,DNS Query,Malicious,172.16.143.44,192.168.151.228
700,UDP,Suspicious Payload,Normal,172.16.44.168,192.168.228.88
1400,ICMP,SQL Injection,Normal,172.16.100.34,192.168.99.79
767,UDP,DNS Query,Normal,172.16.227.200,192.168.122.169
197,TCP,Brute Force Login,Normal,172.16.247.67,192.168.247.136
54,ICMP,Port Scan,Normal,172.16.92.90,192.168.10.97
639,TCP,Heartbeat Packet,Normal,172.16.103.68,192.168.178.25
732,TCP,Web Request,Normal,172.16.74.164,192.168.108.221
1131,ICMP,Data Exfiltration,Normal,172.16.27.19,192.168.161.211
956,ICMP,Botnet Traffic,Malicious,172.16.38.21,192.168.52.202
735,UDP,Botnet Traffic,Normal,172.16.8.64,192.168.77.63
612,ICMP,VPN Tunnel,Normal,172.16.222.22,192.168.177.42
1388,TCP,Data Exfiltration,Malicious,172.16.116.11,192.168.73.59
1138,TCP,Database Query,Malicious,172.16.105.76,192.168.253.195
1017,TCP,Cloud Sync,Malicious,172.16.181.147,192.168.55.43
264,ICMP,File Transfer,Normal,172.16.101.61,192.168.49.161
1069,TCP,Malware Command,Malicious,172.16.230.65,192.168.84.76
754,TCP,DDoS SYN Flood,Normal,172.16.155.208,192.168.159.203
384,TCP,DNS Query,Normal,172.16.79.108,192.168.145.146
1108,ICMP,Data Exfiltration,Normal,172.16.245.44,192.168.253.5
1284,TCP,Data Exfiltration,Normal,172.16.59.167,192.168.31.118
814,TCP,Heartbeat Packet,Malicious,172.16.238.58,192.168.113.198
325,TCP,Port Scan,Malicious,172.16.20.9,192.168.235.101
891,TCP,ARP Spoofing,Malicious,172.16.111.128,192.168.140.237
166,TCP,Database Query,Malicious,172.16.246.30,192.168.12.27
1310,UDP,Unauthorized Access,Normal,172.16.63.183,192.168.192.185
782,UDP,File Transfer,Normal,172.16.133.102,192.168.248.69
506,ICMP,VPN Tunnel,Malicious,172.16.61.18,192.168.90.35
1463,UDP,Email Transmission,Normal,172.16.86.245,192.168.246.116
143,TCP,DDoS SYN Flood,Normal,172.16.142.197,192.168.120.143
680,TCP,ARP Spoofing,Normal,172.16.152.86,192.168.18.42
941,ICMP,Malware Command,Malicious,172.16.204.83,192.168.177.136
477,TCP,Unauthorized Access,Malicious,172.16.45.38,192.168.85.177
1397,TCP,VPN Tunnel,Malicious,172.16.54.6,192.168.207.134
740,TCP,Brute Force Login,Malicious,172.16.147.93,192.168.83.68
702,TCP,Cloud Sync,Malicious,172.16.70.219,192.168.244.236
425,TCP,User Login,Normal,172.16.212.13,192.168.98.35
1491,ICMP,DDoS SYN Flood,Malicious,172.16.152.51,192.168.153.4
1011,UDP,Port Scan,Malicious,172.16.219.225,192.168.19.142
803,ICMP,Brute Force Login,Normal,172.16.136.243,192.168.69.140
1411,TCP,Data Exfiltration,Malicious,172.16.204.106,192.168.55.253
996,TCP,Brute Force Login,Malicious,172.16.156.123,192.168.133.51
749,UDP,Suspicious Payload,Malicious,172.16.122.178,192.168.240.182
825,ICMP,SQL Injection,Normal,172.16.137.212,192.168.173.109
1082,TCP,ARP Spoofing,Normal,172.16.216.183,192.168.196.19
901,UDP,Unauthorized Access,Malicious,172.16.37.248,192.168.50.128
891,ICMP,Port Scan,Malicious,172.16.243.148,192.168.126.20
81,ICMP,Brute Force Login,Malicious,172.16.92.151,192.168.153.73
392,UDP,Port Scan,Malicious,172.16.45.50,192.168.200.168
457,TCP,DDoS SYN Flood,Normal,172.16.49.69,192.168.104.252
184,UDP,Botnet Traffic,Normal,172.16.56.3,192.168.105.77
1213,UDP,SQL Injection,Normal,172.16.40.243,192.168.174.42
966,ICMP,API Request,Malicious,172.16.30.119,192.168.119.44
1224,UDP,Brute Force Login,Normal,172.16.195.39,192.168.199.175
1438,ICMP,Heartbeat Packet,Normal,172.16.130.131,192.168.125.201
1316,UDP,Email Transmission,Normal,172.16.31.224,192.168.138.219
771,UDP,DDoS SYN Flood,Normal,172.16.167.29,192.168.43.163
995,TCP,Data Exfiltration,Normal,172.16.241.198,192.168.56.236
1208,ICMP,Port Scan,Malicious,172.16.184.169,192.168.246.112
1356,ICMP,File Transfer,Malicious,172.16.96.238,192.168.95.158
634,TCP,Unauthorized Access,Malicious,172.16.108.60,192.168.130.120
1044,ICMP,Heartbeat Packet,Malicious,172.16.109.171,192.168.186.97
1045,UDP,Email Transmission,Malicious,172.16.198.164,192.168.9.61
216,UDP,DNS Query,Normal,172.16.82.156,192.168.77.79
129,ICMP,SQL Injection,Normal,172.16.225.78,192.168.244.221
1468,ICMP,ARP Spoofing,Malicious,172.16.119.125,192.168.156.254
337,TCP,Email Transmission,Malicious,172.16.54.181,192.168.243.10
518,UDP,User Login,Normal,172.16.66.141,192.168.136.245
240,UDP,Data Exfiltration,Normal,172.16.222.2,192.168.45.183
71,TCP,Email Transmission,Normal,172.16.115.128,192.168.25.216
312,ICMP,Database Query,Normal,172.16.136.169,192.168.83.215
1405,TCP,DDoS SYN Flood,Normal,172.16.4.38,192.168.60.64
447,ICMP,Heartbeat Packet,Malicious,172.16.121.234,192.168.24.28
1434,ICMP,API Request,Malicious,172.16.77.43,192.168.83.122
87,ICMP,DDoS SYN Flood,Normal,172.16.33.195,192.168.47.139
1128,ICMP,VPN Tunnel,Normal,172.16.194.8,192.168.189.49
1178,TCP,Cloud Sync,Normal,172.16.154.237,192.168.9.208
509,TCP,Web Request,Malicious,172.16.165.88,192.168.107.200
1008,ICMP,Data Exfiltration,Malicious,172.16.194.95,192.168.31.124
1330,TCP,User Login,Normal,172.16.122.95,192.168.183.93
50,ICMP,DNS Query,Malicious,172.16.185.20,192.168.45.161
508,ICMP,Botnet Traffic,Malicious,172.16.177.220,192.168.246.67
911,ICMP,Cloud Sync,Normal,172.16.237.118,192.168.94.242
1165,ICMP,Database Query,Malicious,172.16.94.181,192.168.226.206
572,TCP,SQL Injection,Normal,172.16.207.158,192.168.63.72
1171,UDP,Unauthorized Access,Normal,172.16.59.6,192.168.161.67
1371,ICMP,Suspicious Payload,Malicious,172.16.253.161,192.168.20.221
654,UDP,API Request,Normal,172.16.240.53,192.168.242.252
546,TCP,DNS Query,Malicious,172.16.139.36,192.168.8.95
1101,ICMP,Suspicious Payload,Malicious,172.16.230.164,192.168.215.22
1224,TCP,Port Scan,Malicious,172.16.235.170,192.168.142.55
265,UDP,ARP Spoofing,Normal,172.16.141.198,192.168.132.25
188,UDP,Web Request,Malicious,172.16.16.213,192.168.24.11
114,ICMP,Web Request,Normal,172.16.124.225,192.168.31.188
472,TCP,Botnet Traffic,Malicious,172.16.179.236,192.168.169.219
1486,UDP,Heartbeat Packet,Normal,172.16.252.167,192.168.186.124
299,UDP,File Transfer,Malicious,172.16.222.36,192.168.102.126
189,TCP,Web Request,Malicious,172.16.246.159,192.168.223.176
1056,UDP,Botnet Traffic,Normal,172.16.250.180,192.168.159.19
690,TCP,SQL Injection,Malicious,172.16.249.247,192.168.250.161
1224,TCP,VPN Tunnel,Malicious,172.16.111.247,192.168.39.205
1327,TCP,Brute Force Login,Normal,172.16.23.80,192.168.245.6
824,UDP,Web Request,Malicious,172.16.209.190,192.168.42.136
1391,TCP,SQL Injection,Malicious,172.16.245.129,192.168.222.94
112,ICMP,VPN Tunnel,Malicious,172.16.88.40,192.168.49.95
1028,TCP,Web Request,Normal,172.16.235.204,192.168.119.233
1240,TCP,Suspicious Payload,Normal,172.16.230.9,192.168.12.132
719,UDP,Suspicious Payload,Normal,172.16.72.167,192.168.138.89
769,TCP,Web Request,Malicious,172.16.179.241,192.168.31.117
591,TCP,Email Transmission,Normal,172.16.132.216,192.168.106.44
89,UDP,SQL Injection,Normal,172.16.172.133,192.168.6.63
1402,TCP,Web Request,Normal,172.16.95.241,192.168.172.72
1113,ICMP,Web Request,Malicious,172.16.216.122,192.168.162.221
1095,ICMP,User Login,Malicious,172.16.160.230,192.168.16.192
138,ICMP,API Request,Normal,172.16.33.158,192.168.112.110
478,ICMP,Cloud Sync,Malicious,172.16.211.72,192.168.21.183
475,UDP,Unauthorized Access,Normal,172.16.3.130,192.168.51.150
1388,TCP,Database Query,Normal,172.16.111.48,192.168.184.30
334,TCP,Web Request,Normal,172.16.233.104,192.168.20.17
702,UDP,Cloud Sync,Normal,172.16.141.78,192.168.249.230
874,TCP,User Login,Malicious,172.16.228.60,192.168.31.165
536,ICMP,Brute Force Login,Malicious,172.16.57.201,192.168.149.196
1486,UDP,ARP Spoofing,Malicious,172.16.112.186,192.168.237.43
1463,ICMP,VPN Tunnel,Normal,172.16.18.80,192.168.243.114
118,TCP,File Transfer,Normal,172.16.182.115,192.168.23.93
507,ICMP,DNS Query,Normal,172.16.20.2,192.168.210.184
393,UDP,Web Request,Malicious,172.16.97.222,192.168.153.77
826,UDP,Unauthorized Access,Normal,172.16.119.114,192.168.15.81
1474,TCP,Web Request,Normal,172.16.19.3,192.168.125.79
1062,TCP,Web Request,Normal,172.16.37.239,192.168.251.104
1149,ICMP,DNS Query,Normal,172.16.95.7,192.168.49.228
472,UDP,Malware Command,Normal,172.16.95.139,192.168.246.231
956,ICMP,Suspicious Payload,Malicious,172.16.88.200,192.168.155.128
948,TCP,Data Exfiltration,Malicious,172.16.118.24,192.168.71.105
65,TCP,SQL Injection,Malicious,172.16.213.30,192.168.247.138
100,UDP,DNS Query,Normal,172.16.202.130,192.168.181.211
864,ICMP,File Transfer,Normal,172.16.151.180,192.168.127.216
1214,UDP,Suspicious Payload,Malicious,172.16.186.108,192.168.252.182
362,ICMP,File Transfer,Normal,172.16.41.204,192.168.228.250
821,ICMP,API Request,Malicious,172.16.179.204,192.168.40.185
781,ICMP,DDoS SYN Flood,Malicious,172.16.30.130,192.168.168.226
1213,UDP,API Request,Malicious,172.16.31.215,192.168.213.7
1256,ICMP,SQL Injection,Normal,172.16.159.131,192.168.151.112
1033,ICMP,Cloud Sync,Normal,172.16.226.24,192.168.173.147
1387,ICMP,Port Scan,Malicious,172.16.214.143,192.168.81.142
270,TCP,File Transfer,Normal,172.16.156.92,192.168.188.17
1034,TCP,Email Transmission,Normal,172.16.130.189,192.168.243.124
391,TCP,Database Query,Normal,172.16.172.210,192.168.250.41
94,TCP,Data Exfiltration,Malicious,172.16.184.49,192.168.33.152
59,TCP,Port Scan,Normal,172.16.171.56,192.168.179.79
1182,UDP,ARP Spoofing,Malicious,172.16.150.35,192.168.197.101
579,ICMP,Unauthorized Access,Malicious,172.16.202.27,192.168.68.26
1117,UDP,Web Request,Malicious,172.16.224.163,192.168.143.47
455,ICMP,SQL Injection,Normal,172.16.102.72,192.168.141.26
260,TCP,Malware Command,Malicious,172.16.67.80,192.168.131.125
1299,ICMP,VPN Tunnel,Normal,172.16.109.225,192.168.57.27
1068,UDP,Email Transmission,Malicious,172.16.8.165,192.168.9.41
1378,ICMP,Unauthorized Access,Normal,172.16.176.234,192.168.238.204
1040,ICMP,SQL Injection,Malicious,172.16.56.154,192.168.35.4
204,TCP,Cloud Sync,Normal,172.16.18.211,192.168.86.140
740,UDP,Botnet Traffic,Normal,172.16.114.181,192.168.110.117
1439,ICMP,Port Scan,Malicious,172.16.229.249,192.168.231.140
253,ICMP,Web Request,Normal,172.16.215.101,192.168.162.20
245,ICMP,Web Request,Normal,172.16.155.15,192.168.33.193
1079,TCP,DDoS SYN Flood,Normal,172.16.136.83,192.168.250.215
1334,UDP,Database Query,Malicious,172.16.51.6,192.168.227.102
495,TCP,DNS Query,Normal,172.16.90.251,192.168.4.224
81,TCP,Port Scan,Malicious,172.16.180.96,192.168.70.153
683,TCP,DDoS SYN Flood,Normal,172.16.83.18,192.168.29.102
1271,UDP,Heartbeat Packet,Malicious,172.16.75.143,192.168.214.233
528,TCP,VPN Tunnel,Malicious,172.16.140.94,192.168.216.202
953,ICMP,Malware Command,Normal,172.16.62.40,192.168.85.54
827,ICMP,Web Request,Normal,172.16.164.90,192.168.199.197
187,ICMP,API Request,Malicious,172.16.183.148,192.168.101.121
67,UDP,API Request,Normal,172.16.88.12,192.168.170.38
1014,UDP,Cloud Sync,Malicious,172.16.22.240,192.168.203.158
335,ICMP,Heartbeat Packet,Malicious,172.16.87.121,192.168.158.13
223,UDP,Malware Command,Normal,172.16.172.118,192.168.117.116
1405,UDP,API Request,Normal,172.16.241.26,192.168.79.183
678,UDP,ARP Spoofing,Normal,172.16.208.233,192.168.89.185
1279,TCP,VPN Tunnel,Malicious,172.16.215.218,192.168.170.23
734,TCP,ARP Spoofing,Malicious,172.16.57.65,192.168.23.120
1121,UDP,Unauthorized Access,Normal,172.16.112.56,192.168.118.200
1241,TCP,Data Exfiltration,Malicious,172.16.69.189,192.168.207.63
166,ICMP,Botnet Traffic,Normal,172.16.48.245,192.168.155.154
623,ICMP,VPN Tunnel,Malicious,172.16.86.13,192.168.42.58
1298,UDP,VPN Tunnel,Malicious,172.16.34.66,192.168.241.195
163,TCP,Unauthorized Access,Malicious,172.16.66.203,192.168.63.41
550,UDP,User Login,Normal,172.16.64.67,192.168.219.213
319,ICMP,Web Request,Normal,172.16.65.137,192.168.9.130
637,UDP,API Request,Malicious,172.16.39.136,192.168.229.22
658,UDP,File Transfer,Normal,172.16.113.224,192.168.205.130
74,UDP,Unauthorized Access,Malicious,172.16.230.200,192.168.123.156
802,TCP,Heartbeat Packet,Malicious,172.16.216.191,192.168.192.72
339,TCP,VPN Tunnel,Malicious,172.16.25.26,192.168.85.223
1275,ICMP,File Transfer,Malicious,172.16.229.111,192.168.186.145
1444,UDP,Port Scan,Normal,172.16.113.169,192.168.158.221
1203,ICMP,VPN Tunnel,Normal,172.16.58.171,192.168.134.122
65,ICMP,SQL Injection,Normal,172.16.178.137,192.168.134.208
1312,ICMP,File Transfer,Normal,172.16.200.191,192.168.13.73
612,UDP,DDoS SYN Flood,Normal,172.16.80.230,192.168.227.168
326,TCP,Unauthorized Access,Malicious,172.16.153.161,192.168.116.248
154,UDP,ARP Spoofing,Malicious,172.16.33.72,192.168.2.215
298,ICMP,Email Transmission,Malicious,172.16.52.178,192.168.188.1
1356,TCP,DDoS SYN Flood,Malicious,172.16.142.97,192.168.67.2
701,UDP,Database Query,Malicious,172.16.142.119,192.168.51.33
1250,ICMP,VPN Tunnel,Normal,172.16.8.205,192.168.116.215
1254,ICMP,Data Exfiltration,Normal,172.16.183.1,192.168.143.106
655,ICMP,Botnet Traffic,Malicious,172.16.124.147,192.168.130.202
742,UDP,Cloud Sync,Normal,172.16.162.213,192.168.117.49
1453,TCP,DNS Query,Normal,172.16.148.84,192.168.215.79
1463,ICMP,DNS Query,Normal,172.16.23.249,192.168.8.34
693,UDP,File Transfer,Malicious,172.16.253.60,192.168.149.157
475,ICMP,Database Query,Normal,172.16.28.31,192.168.72.62
1464,ICMP,Heartbeat Packet,Malicious,172.16.195.227,192.168.151.187
581,UDP,Unauthorized Access,Malicious,172.16.17.39,192.168.237.222
146,TCP,Email Transmission,Normal,172.16.206.192,192.168.179.53
926,TCP,User Login,Malicious,172.16.34.245,192.168.152.20
1056,TCP,SQL Injection,Malicious,172.16.56.53,192.168.197.242
875,TCP,Malware Command,Normal,172.16.164.136,192.168.165.76
1201,UDP,Heartbeat Packet,Malicious,172.16.185.88,192.168.107.101
1050,ICMP,Botnet Traffic,Malicious,172.16.181.31,192.168.199.95
587,TCP,ARP Spoofing,Malicious,172.16.201.193,192.168.98.249
778,UDP,Heartbeat Packet,Malicious,172.16.24.102,192.168.47.33
163,UDP,SQL Injection,Malicious,172.16.75.21,192.168.194.82
299,TCP,Brute Force Login,Malicious,172.16.129.204,192.168.34.29
882,ICMP,SQL Injection,Malicious,172.16.10.118,192.168.214.56
182,UDP,Unauthorized Access,Malicious,172.16.72.241,192.168.84.31
431,ICMP,Malware Command,Normal,172.16.75.212,192.168.91.223
664,ICMP,VPN Tunnel,Normal,172.16.123.195,192.168.89.86
107,UDP,Web Request,Malicious,172.16.198.74,192.168.164.53
128,ICMP,API Request,Malicious,172.16.81.32,192.168.61.157
537,ICMP,DNS Query,Malicious,172.16.97.103,192.168.149.56
184,ICMP,Database Query,Normal,172.16.52.7,192.168.212.208
978,ICMP,DDoS SYN Flood,Normal,172.16.13.242,192.168.71.23
365,UDP,Brute Force Login,Malicious,172.16.117.84,192.168.23.120
454,UDP,Suspicious Payload,Normal,172.16.62.132,192.168.107.82
642,TCP,Data Exfiltration,Normal,172.16.227.27,192.168.152.50
579,TCP,Web Request,Normal,172.16.236.120,192.168.166.149
709,TCP,VPN Tunnel,Malicious,172.16.123.121,192.168.244.48
344,UDP,Heartbeat Packet,Malicious,172.16.97.199,192.168.97.206
1029,TCP,SQL Injection,Normal,172.16.63.241,192.168.95.99
865,UDP,Port Scan,Malicious,172.16.114.221,192.168.62.26
115,UDP,ARP Spoofing,Normal,172.16.143.66,192.168.54.174
804,ICMP,VPN Tunnel,Normal,172.16.181.59,192.168.28.194
893,TCP,Malware Command,Malicious,172.16.2.219,192.168.235.133
1211,TCP,DDoS SYN Flood,Normal,172.16.185.219,192.168.249.200
1068,TCP,SQL Injection,Normal,172.16.224.230,192.168.105.47
1311,UDP,Suspicious Payload,Malicious,172.16.88.88,192.168.174.51
826,UDP,SQL Injection,Normal,172.16.61.1,192.168.107.205
236,ICMP,Data Exfiltration,Normal,172.16.25.153,192.168.155.42
1035,TCP,Brute Force Login,Malicious,172.16.102.201,192.168.182.176
727,ICMP,API Request,Normal,172.16.28.122,192.168.14.218
1205,TCP,Brute Force Login,Malicious,172.16.168.246,192.168.116.75
1298,TCP,SQL Injection,Malicious,172.16.44.105,192.168.17.32
718,TCP,Brute Force Login,Malicious,172.16.248.60,192.168.50.154
702,UDP,ARP Spoofing,Normal,172.16.63.157,192.168.204.53
790,ICMP,Web Request,Normal,172.16.115.251,192.168.130.4
80,TCP,User Login,Malicious,172.16.241.130,192.168.146.115
940,TCP,Suspicious Payload,Malicious,172.16.104.252,192.168.199.141
213,UDP,Botnet Traffic,Normal,172.16.108.243,192.168.128.176
511,TCP,Data Exfiltration,Malicious,172.16.34.234,192.168.240.138
483,ICMP,SQL Injection,Malicious,172.16.77.89,192.168.193.145
1365,TCP,Suspicious Payload,Malicious,172.16.154.192,192.168.90.107
736,ICMP,Email Transmission,Malicious,172.16.64.206,192.168.104.71
261,ICMP,File Transfer,Normal,172.16.110.71,192.168.119.40
1181,ICMP,Data Exfiltration,Normal,172.16.156.217,192.168.81.15
888,ICMP,Port Scan,Normal,172.16.227.107,192.168.200.168
803,UDP,API Request,Malicious,172.16.85.99,192.168.45.216
212,ICMP,Botnet Traffic,Malicious,172.16.49.248,192.168.231.100
323,UDP,Botnet Traffic,Malicious,172.16.71.175,192.168.230.63
452,ICMP,Botnet Traffic,Normal,172.16.198.215,192.168.184.130
1089,TCP,Cloud Sync,Malicious,172.16.248.227,192.168.204.184
429,ICMP,SQL Injection,Normal,172.16.225.194,192.168.133.189
241,UDP,VPN Tunnel,Malicious,172.16.150.14,192.168.174.125
1356,UDP,Brute Force Login,Normal,172.16.1.40,192.168.172.7
1379,TCP,Unauthorized Access,Malicious,172.16.167.103,192.168.81.204
847,ICMP,Botnet Traffic,Normal,172.16.190.38,192.168.112.70
163,UDP,File Transfer,Malicious,172.16.253.3,192.168.75.231
1233,ICMP,Email Transmission,Malicious,172.16.172.123,192.168.172.47
548,UDP,Database Query,Malicious,172.16.209.124,192.168.134.190
906,TCP,User Login,Malicious,172.16.64.140,192.168.239.170
1272,ICMP,Web Request,Normal,172.16.127.235,192.168.72.208
1331,ICMP,Brute Force Login,Normal,172.16.246.219,192.168.227.35
1102,UDP,Email Transmission,Malicious,172.16.222.36,192.168.26.204
928,UDP,SQL Injection,Malicious,172.16.182.249,192.168.104.85
866,TCP,ARP Spoofing,Normal,172.16.156.137,192.168.234.136
774,UDP,Web Request,Normal,172.16.178.37,192.168.36.12
182,UDP,DDoS SYN Flood,Normal,172.16.219.61,192.168.129.145
496,TCP,User Login,Normal,172.16.197.217,192.168.211.103
750,UDP,API Request,Malicious,172.16.216.102,192.168.121.9
1118,TCP,Heartbeat Packet,Normal,172.16.249.113,192.168.80.6
904,TCP,User Login,Normal,172.16.152.87,192.168.186.152
220,ICMP,DDoS SYN Flood,Normal,172.16.113.29,192.168.30.45
1040,UDP,VPN Tunnel,Normal,172.16.62.209,192.168.254.36
1370,UDP,Data Exfiltration,Malicious,172.16.158.177,192.168.193.195
1223,TCP,Port Scan,Normal,172.16.233.62,192.168.83.40
1022,ICMP,VPN Tunnel,Malicious,172.16.142.128,192.168.233.10
1023,ICMP,Botnet Traffic,Normal,172.16.222.174,192.168.197.94
655,UDP,Brute Force Login,Malicious,172.16.185.37,192.168.195.141
223,UDP,Port Scan,Malicious,172.16.65.82,192.168.235.70
481,TCP,Heartbeat Packet,Normal,172.16.187.127,192.168.148.249
315,TCP,Heartbeat Packet,Normal,172.16.88.41,192.168.145.104
859,ICMP,User Login,Normal,172.16.148.98,192.168.79.21
82,UDP,Unauthorized Access,Malicious,172.16.157.196,192.168.6.41
1492,ICMP,File Transfer,Normal,172.16.187.199,192.168.147.42
96,ICMP,Web Request,Normal,172.16.209.220,192.168.198.193
915,TCP,DNS Query,Malicious,172.16.37.89,192.168.90.221
1197,UDP,Botnet Traffic,Normal,172.16.189.157,192.168.8.230
568,UDP,Malware Command,Normal,172.16.129.60,192.168.216.72
693,UDP,ARP Spoofing,Normal,172.16.99.180,192.168.186.90
272,UDP,User Login,Normal,172.16.70.14,192.168.209.215
1407,UDP,DNS Query,Malicious,172.16.81.40,192.168.88.161
778,TCP,VPN Tunnel,Malicious,172.16.35.35,192.168.97.130
1068,ICMP,API Request,Normal,172.16.179.90,192.168.28.5
933,ICMP,User Login,Normal,172.16.94.199,192.168.33.129
1365,ICMP,API Request,Malicious,172.16.116.203,192.168.216.26
1265,TCP,Malware Command,Malicious,172.16.138.97,192.168.193.45
1358,ICMP,Suspicious Payload,Malicious,172.16.196.41,192.168.28.101
813,ICMP,User Login,Malicious,172.16.28.216,192.168.250.22
607,UDP,Database Query,Malicious,172.16.192.140,192.168.184.244
1322,ICMP,ARP Spoofing,Malicious,172.16.7.75,192.168.65.163
640,UDP,Heartbeat Packet,Malicious,172.16.172.93,192.168.17.196
681,ICMP,Database Query,Normal,172.16.140.154,192.168.34.58
347,ICMP,DNS Query,Normal,172.16.227.163,192.168.181.23
1395,UDP,SQL Injection,Normal,172.16.99.191,192.168.30.166
271,ICMP,Cloud Sync,Normal,172.16.94.202,192.168.211.197
98,TCP,ARP Spoofing,Normal,172.16.220.147,192.168.189.211
778,ICMP,Database Query,Normal,172.16.125.64,192.168.108.81
866,TCP,Port Scan,Malicious,172.16.133.199,192.168.204.88
1038,UDP,VPN Tunnel,Malicious,172.16.7.134,192.168.89.182
279,UDP,Data Exfiltration,Normal,172.16.249.37,192.168.133.189
1198,UDP,Email Transmission,Malicious,172.16.6.88,192.168.123.5
568,TCP,API Request,Malicious,172.16.152.108,192.168.90.36
337,UDP,Heartbeat Packet,Malicious,172.16.133.30,192.168.40.113
1323,ICMP,DDoS SYN Flood,Malicious,172.16.51.51,192.168.10.249
512,TCP,ARP Spoofing,Normal,172.16.225.204,192.168.108.83
704,UDP,Email Transmission,Malicious,172.16.2.110,192.168.3.135
789,TCP,Data Exfiltration,Normal,172.16.86.138,192.168.31.95
897,UDP,ARP Spoofing,Normal,172.16.160.232,192.168.28.178
654,TCP,Malware Command,Normal,172.16.142.27,192.168.17.85
841,UDP,VPN Tunnel,Normal,172.16.197.220,192.168.43.26
1145,TCP,API Request,Malicious,172.16.15.189,192.168.91.137
263,ICMP,SQL Injection,Malicious,172.16.199.43,192.168.45.173
664,UDP,DDoS SYN Flood,Normal,172.16.57.184,192.168.61.32
796,TCP,DNS Query,Malicious,172.16.246.151,192.168.62.247
412,TCP,Unauthorized Access,Malicious,172.16.12.154,192.168.58.221
184,UDP,Brute Force Login,Normal,172.16.156.29,192.168.223.202
757,TCP,Cloud Sync,Normal,172.16.92.179,192.168.139.177
