Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
778,ICMP,Unauthorized Access,Malicious,172.16.139.88,192.168.132.182
157,TCP,SQL Injection,Malicious,172.16.235.104,192.168.10.163
1018,TCP,Port Scan,Normal,172.16.200.100,192.168.2.233
1028,ICMP,Data Exfiltration,Normal,172.16.184.221,192.168.218.66
414,TCP,ARP Spoofing,Normal,172.16.166.1,192.168.178.237
175,TCP,API Request,Malicious,172.16.209.41,192.168.244.60
380,UDP,File Transfer,Normal,172.16.89.79,192.168.3.51
561,TCP,User Login,Normal,172.16.254.58,192.168.191.73
1350,ICMP,Database Query,Malicious,172.16.40.187,192.168.154.171
271,TCP,DNS Query,Malicious,172.16.1.55,192.168.139.230
254,TCP,Web Request,Malicious,172.16.124.143,192.168.15.100
362,UDP,Database Query,Normal,172.16.75.161,192.168.157.191
515,TCP,Unauthorized Access,Malicious,172.16.159.206,192.168.163.119
1261,ICMP,Malware Command,Malicious,172.16.223.94,192.168.32.69
1038,ICMP,Malware Command,Normal,172.16.99.246,192.168.217.237
822,UDP,SQL Injection,Normal,172.16.152.160,192.168.155.24
864,UDP,Suspicious Payload,Malicious,172.16.13.139,192.168.225.56
659,ICMP,Botnet Traffic,Malicious,172.16.136.104,192.168.65.14
1375,ICMP,Port Scan,Malicious,172.16.183.146,192.168.139.232
650,TCP,Email Transmission,Normal,172.16.32.34,192.168.175.104
885,TCP,Port Scan,Normal,172.16.187.3,192.168.10.102
221,UDP,VPN Tunnel,Malicious,172.16.166.179,192.168.87.155
765,UDP,Heartbeat Packet,Normal,172.16.142.130,192.168.253.97
945,ICMP,Data Exfiltration,Normal,172.16.186.125,192.168.241.221
119,TCP,ARP Spoofing,Normal,172.16.236.222,192.168.13.117
1481,TCP,Botnet Traffic,Malicious,172.16.53.110,192.168.57.38
1043,UDP,Data Exfiltration,Normal,172.16.9.218,192.168.128.105
111,ICMP,SQL Injection,Normal,172.16.141.240,192.168.118.130
266,ICMP,Database Query,Normal,172.16.34.4,192.168.180.200
719,ICMP,Data Exfiltration,Normal,172.16.57.244,192.168.243.140
1029,UDP,Malware Command,Malicious,172.16.90.82,192.168.21.101
1185,ICMP,Heartbeat Packet,Malicious,172.16.94.144,192.168.241.249
827,UDP,DDoS SYN Flood,Normal,172.16.75.202,192.168.196.71
1259,TCP,Database Query,Malicious,172.16.165.230,192.168.162.204
992,UDP,Database Query,Malicious,172.16.94.44,192.168.161.93
987,ICMP,Malware Command,Malicious,172.16.202.86,192.168.188.191
1346,UDP,Data Exfiltration,Normal,172.16.139.160,192.168.52.191
749,ICMP,VPN Tunnel,Normal,172.16.77.167,192.168.189.226
1264,ICMP,Data Exfiltration,Normal,172.16.29.238,192.168.153.8
436,UDP,Brute Force Login,Normal,172.16.181.36,192.168.211.16
1223,TCP,Brute Force Login,Malicious,172.16.38.252,192.168.60.138
1251,TCP,Botnet Traffic,Normal,172.16.229.228,192.168.79.77
1012,UDP,File Transfer,Normal,172.16.247.68,192.168.6.54
1052,ICMP,Suspicious Payload,Normal,172.16.5.152,192.168.249.109
118,ICMP,Database Query,Normal,172.16.233.72,192.168.225.46
643,ICMP,Unauthorized Access,Normal,172.16.6.207,192.168.48.60
801,UDP,ARP Spoofing,Malicious,172.16.166.34,192.168.206.72
1384,ICMP,Suspicious Payload,Malicious,172.16.187.131,192.168.160.21
765,ICMP,VPN Tunnel,Malicious,172.16.93.195,192.168.150.232
1414,ICMP,Email Transmission,Normal,172.16.75.177,192.168.106.102
980,UDP,VPN Tunnel,Normal,172.16.39.199,192.168.162.15
954,ICMP,User Login,Malicious,172.16.214.152,192.168.175.120
1240,ICMP,Brute Force Login,Malicious,172.16.223.158,192.168.174.63
966,TCP,Web Request,Malicious,172.16.7.141,192.168.51.103
1354,TCP,File Transfer,Normal,172.16.181.116,192.168.236.168
133,TCP,File Transfer,Normal,172.16.147.194,192.168.109.210
335,TCP,SQL Injection,Malicious,172.16.102.249,192.168.243.237
349,ICMP,Malware Command,Normal,172.16.250.159,192.168.178.234
972,TCP,Unauthorized Access,Normal,172.16.93.131,192.168.95.82
1430,ICMP,Malware Command,Malicious,172.16.69.57,192.168.91.31
1199,UDP,VPN Tunnel,Malicious,172.16.33.179,192.168.109.232
963,ICMP,File Transfer,Malicious,172.16.34.140,192.168.244.109
1318,UDP,Botnet Traffic,Normal,172.16.176.19,192.168.156.178
1304,UDP,File Transfer,Normal,172.16.52.250,192.168.190.20
991,ICMP,Malware Command,Malicious,172.16.6.63,192.168.96.246
685,TCP,Email Transmission,Normal,172.16.130.227,192.168.91.193
541,ICMP,Unauthorized Access,Normal,172.16.8.87,192.168.107.95
1161,ICMP,Email Transmission,Normal,172.16.194.107,192.168.133.233
1341,TCP,Email Transmission,Normal,172.16.244.15,192.168.12.76
870,TCP,Botnet Traffic,Malicious,172.16.190.16,192.168.153.242
368,ICMP,SQL Injection,Malicious,172.16.175.2,192.168.108.248
491,TCP,Heartbeat Packet,Malicious,172.16.118.150,192.168.240.248
159,ICMP,DDoS SYN Flood,Normal,172.16.233.58,192.168.118.182
1030,UDP,ARP Spoofing,Malicious,172.16.117.177,192.168.163.84
91,ICMP,Unauthorized Access,Normal,172.16.96.90,192.168.131.218
486,ICMP,Heartbeat Packet,Normal,172.16.189.57,192.168.139.148
644,TCP,Malware Command,Malicious,172.16.174.20,192.168.54.157
1054,TCP,API Request,Normal,172.16.74.14,192.168.186.35
1273,TCP,ARP Spoofing,Normal,172.16.96.241,192.168.103.140
950,TCP,Brute Force Login,Normal,172.16.88.14,192.168.140.110
653,ICMP,File Transfer,Malicious,172.16.204.65,192.168.50.43
725,UDP,Web Request,Normal,172.16.62.190,192.168.17.152
1140,UDP,VPN Tunnel,Malicious,172.16.253.175,192.168.242.173
570,TCP,Botnet Traffic,Malicious,172.16.86.114,192.168.193.106
740,UDP,VPN Tunnel,Malicious,172.16.149.230,192.168.125.39
647,ICMP,Malware Command,Normal,172.16.192.21,192.168.141.202
100,ICMP,File Transfer,Malicious,172.16.116.15,192.168.54.177
968,UDP,User Login,Malicious,172.16.222.167,192.168.189.211
1263,UDP,Botnet Traffic,Malicious,172.16.210.10,192.168.34.78
68,ICMP,Cloud Sync,Normal,172.16.22.143,192.168.166.191
153,ICMP,Heartbeat Packet,Malicious,172.16.68.196,192.168.72.192
783,ICMP,Heartbeat Packet,Normal,172.16.1.32,192.168.61.84
1405,TCP,Malware Command,Malicious,172.16.163.95,192.168.207.184
124,UDP,Port Scan,Malicious,172.16.25.13,192.168.224.234
1459,ICMP,Brute Force Login,Malicious,172.16.26.115,192.168.237.208
211,UDP,File Transfer,Malicious,172.16.45.210,192.168.50.188
1407,TCP,Brute Force Login,Malicious,172.16.196.167,192.168.11.64
298,ICMP,Botnet Traffic,Malicious,172.16.63.206,192.168.63.207
1473,UDP,Data Exfiltration,Normal,172.16.177.2,192.168.186.250
1237,TCP,User Login,Malicious,172.16.205.129,192.168.119.98
1030,ICMP,ARP Spoofing,Malicious,172.16.86.178,192.168.102.117
379,UDP,Brute Force Login,Malicious,172.16.111.195,192.168.11.201
373,TCP,User Login,Malicious,172.16.234.243,192.168.248.180
276,ICMP,VPN Tunnel,Malicious,172.16.207.107,192.168.7.224
750,ICMP,ARP Spoofing,Malicious,172.16.90.37,192.168.234.195
1144,UDP,SQL Injection,Malicious,172.16.121.23,192.168.21.106
148,TCP,API Request,Normal,172.16.59.90,192.168.8.123
298,ICMP,Malware Command,Malicious,172.16.24.96,192.168.45.165
823,ICMP,Cloud Sync,Malicious,172.16.110.172,192.168.77.103
1126,UDP,Suspicious Payload,Normal,172.16.215.49,192.168.51.102
776,TCP,Email Transmission,Normal,172.16.27.109,192.168.154.248
1155,UDP,VPN Tunnel,Normal,172.16.188.22,192.168.88.172
1057,ICMP,DDoS SYN Flood,Normal,172.16.80.164,192.168.217.37
941,ICMP,User Login,Malicious,172.16.33.119,192.168.10.246
671,UDP,ARP Spoofing,Normal,172.16.154.51,192.168.167.240
604,TCP,DNS Query,Malicious,172.16.99.52,192.168.127.208
1001,UDP,Brute Force Login,Malicious,172.16.117.162,192.168.229.102
756,TCP,Web Request,Normal,172.16.42.237,192.168.249.148
143,ICMP,VPN Tunnel,Normal,172.16.192.79,192.168.64.215
1282,ICMP,User Login,Malicious,172.16.103.169,192.168.157.165
224,ICMP,Brute Force Login,Malicious,172.16.214.154,192.168.14.72
265,UDP,DDoS SYN Flood,Normal,172.16.13.140,192.168.251.196
980,UDP,Heartbeat Packet,Malicious,172.16.26.19,192.168.47.89
256,TCP,ARP Spoofing,Normal,172.16.148.57,192.168.98.133
770,UDP,SQL Injection,Normal,172.16.71.124,192.168.117.216
222,ICMP,Database Query,Malicious,172.16.210.36,192.168.129.37
1168,ICMP,Cloud Sync,Normal,172.16.83.152,192.168.3.197
988,UDP,Database Query,Normal,172.16.94.29,192.168.116.165
519,ICMP,DNS Query,Normal,172.16.146.247,192.168.76.212
1340,ICMP,Heartbeat Packet,Malicious,172.16.196.188,192.168.15.221
1496,UDP,Data Exfiltration,Malicious,172.16.188.164,192.168.15.34
750,ICMP,User Login,Malicious,172.16.105.179,192.168.93.214
1329,UDP,Data Exfiltration,Malicious,172.16.127.179,192.168.85.216
295,UDP,SQL Injection,Malicious,172.16.216.193,192.168.72.194
1432,UDP,File Transfer,Normal,172.16.199.126,192.168.20.82
741,ICMP,Heartbeat Packet,Normal,172.16.183.81,192.168.30.232
1044,UDP,API Request,Malicious,172.16.13.125,192.168.133.57
234,UDP,ARP Spoofing,Normal,172.16.99.209,192.168.234.136
75,TCP,Database Query,Normal,172.16.46.224,192.168.206.162
517,UDP,Heartbeat Packet,Normal,172.16.26.124,192.168.26.75
181,ICMP,ARP Spoofing,Normal,172.16.253.245,192.168.64.145
1371,UDP,Suspicious Payload,Malicious,172.16.31.77,192.168.163.12
1261,TCP,Botnet Traffic,Normal,172.16.16.231,192.168.56.122
915,UDP,File Transfer,Normal,172.16.66.208,192.168.31.127
1296,ICMP,Heartbeat Packet,Malicious,172.16.121.116,192.168.227.146
1061,ICMP,API Request,Malicious,172.16.221.228,192.168.195.221
556,ICMP,Unauthorized Access,Normal,172.16.218.190,192.168.193.31
1024,TCP,ARP Spoofing,Malicious,172.16.79.249,192.168.217.1
1382,UDP,Malware Command,Malicious,172.16.137.232,192.168.149.123
830,ICMP,User Login,Normal,172.16.70.148,192.168.211.136
624,TCP,Cloud Sync,Normal,172.16.138.95,192.168.61.98
304,TCP,SQL Injection,Malicious,172.16.75.165,192.168.160.93
211,TCP,ARP Spoofing,Malicious,172.16.112.124,192.168.227.252
880,ICMP,Web Request,Malicious,172.16.139.202,192.168.212.167
652,UDP,Data Exfiltration,Malicious,172.16.230.30,192.168.200.189
837,UDP,Database Query,Normal,172.16.81.116,192.168.184.216
246,ICMP,File Transfer,Normal,172.16.74.156,192.168.238.232
836,UDP,Suspicious Payload,Normal,172.16.18.225,192.168.247.172
97,ICMP,SQL Injection,Normal,172.16.117.164,192.168.204.41
776,UDP,Heartbeat Packet,Malicious,172.16.248.71,192.168.181.147
559,TCP,Unauthorized Access,Malicious,172.16.98.66,192.168.51.153
1184,TCP,Port Scan,Normal,172.16.152.138,192.168.24.192
701,ICMP,Data Exfiltration,Malicious,172.16.79.229,192.168.132.171
548,UDP,Email Transmission,Malicious,172.16.65.98,192.168.5.114
138,TCP,Web Request,Normal,172.16.247.25,192.168.9.165
445,UDP,File Transfer,Normal,172.16.171.222,192.168.244.200
1064,TCP,API Request,Normal,172.16.189.214,192.168.210.165
328,UDP,VPN Tunnel,Malicious,172.16.149.5,192.168.48.144
107,UDP,Brute Force Login,Malicious,172.16.247.252,192.168.41.160
796,TCP,Cloud Sync,Normal,172.16.25.141,192.168.54.249
707,TCP,Data Exfiltration,Normal,172.16.212.165,192.168.194.205
749,TCP,DNS Query,Malicious,172.16.224.5,192.168.19.252
173,TCP,Port Scan,Normal,172.16.254.74,192.168.16.87
923,UDP,Brute Force Login,Normal,172.16.252.57,192.168.135.61
604,ICMP,SQL Injection,Normal,172.16.153.173,192.168.19.217
784,ICMP,API Request,Malicious,172.16.184.89,192.168.92.250
1466,ICMP,Database Query,Malicious,172.16.103.185,192.168.197.195
789,ICMP,Database Query,Normal,172.16.239.10,192.168.197.186
1151,TCP,DDoS SYN Flood,Normal,172.16.180.80,192.168.180.109
886,TCP,Brute Force Login,Malicious,172.16.50.16,192.168.134.47
682,TCP,Email Transmission,Malicious,172.16.33.214,192.168.74.46
1472,UDP,DDoS SYN Flood,Malicious,172.16.80.65,192.168.89.144
802,ICMP,Data Exfiltration,Normal,172.16.218.99,192.168.96.142
1024,ICMP,Port Scan,Malicious,172.16.203.116,192.168.119.122
831,ICMP,VPN Tunnel,Normal,172.16.96.86,192.168.119.212
261,ICMP,Cloud Sync,Malicious,172.16.252.182,192.168.211.117
540,UDP,DDoS SYN Flood,Malicious,172.16.66.19,192.168.53.147
1070,ICMP,Botnet Traffic,Normal,172.16.123.104,192.168.237.83
1233,ICMP,ARP Spoofing,Malicious,172.16.148.28,192.168.16.161
275,ICMP,API Request,Malicious,172.16.4.206,192.168.115.151
1338,UDP,Port Scan,Normal,172.16.7.86,192.168.244.178
482,ICMP,Suspicious Payload,Malicious,172.16.192.165,192.168.75.150
969,ICMP,Heartbeat Packet,Malicious,172.16.67.90,192.168.190.112
1056,TCP,Heartbeat Packet,Normal,172.16.215.198,192.168.204.225
660,UDP,Suspicious Payload,Malicious,172.16.115.19,192.168.54.180
1316,TCP,Unauthorized Access,Normal,172.16.176.230,192.168.244.241
869,ICMP,Email Transmission,Malicious,172.16.84.203,192.168.27.201
471,UDP,Database Query,Malicious,172.16.90.18,192.168.219.142
151,ICMP,Suspicious Payload,Normal,172.16.107.212,192.168.54.27
1096,UDP,Port Scan,Normal,172.16.146.48,192.168.106.138
840,ICMP,Botnet Traffic,Malicious,172.16.42.186,192.168.189.95
1264,UDP,Botnet Traffic,Normal,172.16.118.238,192.168.83.103
529,ICMP,Unauthorized Access,Normal,172.16.78.137,192.168.233.135
1389,UDP,User Login,Malicious,172.16.66.37,192.168.77.209
560,UDP,SQL Injection,Normal,172.16.233.35,192.168.127.118
1452,ICMP,Brute Force Login,Malicious,172.16.131.154,192.168.235.46
1484,UDP,Malware Command,Malicious,172.16.235.138,192.168.202.147
1221,TCP,VPN Tunnel,Malicious,172.16.2.92,192.168.161.126
537,ICMP,Malware Command,Malicious,172.16.92.88,192.168.203.8
1135,ICMP,File Transfer,Normal,172.16.78.217,192.168.191.232
951,TCP,Port Scan,Normal,172.16.124.227,192.168.97.245
405,ICMP,Email Transmission,Normal,172.16.246.174,192.168.177.17
735,ICMP,VPN Tunnel,Normal,172.16.5.183,192.168.156.163
785,ICMP,Web Request,Malicious,172.16.187.108,192.168.41.109
1100,TCP,Web Request,Malicious,172.16.54.166,192.168.171.14
1344,ICMP,Brute Force Login,Malicious,172.16.72.19,192.168.26.93
149,ICMP,VPN Tunnel,Normal,172.16.84.150,192.168.21.68
1451,TCP,Malware Command,Normal,172.16.184.242,192.168.40.23
556,TCP,ARP Spoofing,Normal,172.16.79.121,192.168.103.93
1488,UDP,API Request,Malicious,172.16.48.156,192.168.167.93
1358,TCP,VPN Tunnel,Normal,172.16.168.48,192.168.3.185
1251,UDP,ARP Spoofing,Malicious,172.16.89.37,192.168.172.152
610,ICMP,Brute Force Login,Malicious,172.16.155.234,192.168.23.99
966,TCP,Malware Command,Normal,172.16.6.41,192.168.148.73
248,ICMP,DNS Query,Normal,172.16.232.61,192.168.20.30
840,UDP,VPN Tunnel,Normal,172.16.242.48,192.168.122.120
123,TCP,Port Scan,Normal,172.16.79.157,192.168.160.140
358,UDP,Heartbeat Packet,Malicious,172.16.60.102,192.168.136.53
793,TCP,ARP Spoofing,Malicious,172.16.79.97,192.168.82.110
1252,TCP,Heartbeat Packet,Normal,172.16.195.131,192.168.23.41
1269,UDP,DNS Query,Malicious,172.16.132.123,192.168.77.80
1418,UDP,Suspicious Payload,Malicious,172.16.146.53,192.168.138.51
1200,TCP,Database Query,Malicious,172.16.218.20,192.168.59.35
293,TCP,Suspicious Payload,Malicious,172.16.181.85,192.168.164.12
258,TCP,VPN Tunnel,Malicious,172.16.26.103,192.168.191.220
484,TCP,DNS Query,Malicious,172.16.152.128,192.168.228.65
683,ICMP,Suspicious Payload,Malicious,172.16.67.170,192.168.80.59
473,TCP,Brute Force Login,Normal,172.16.89.231,192.168.97.53
1090,TCP,ARP Spoofing,Normal,172.16.181.107,192.168.180.111
848,ICMP,Brute Force Login,Normal,172.16.246.61,192.168.105.245
819,UDP,ARP Spoofing,Normal,172.16.80.94,192.168.254.186
444,UDP,DNS Query,Malicious,172.16.103.121,192.168.16.44
1353,ICMP,Cloud Sync,Normal,172.16.197.187,192.168.156.1
812,UDP,SQL Injection,Malicious,172.16.195.131,192.168.198.243
1187,ICMP,Unauthorized Access,Normal,172.16.55.74,192.168.235.15
297,TCP,Web Request,Normal,172.16.50.111,192.168.51.245
88,UDP,Brute Force Login,Normal,172.16.110.48,192.168.72.62
700,TCP,Email Transmission,Malicious,172.16.55.71,192.168.54.74
205,TCP,Brute Force Login,Normal,172.16.217.26,192.168.121.204
1253,TCP,ARP Spoofing,Malicious,172.16.214.187,192.168.230.95
1390,ICMP,Cloud Sync,Malicious,172.16.182.212,192.168.143.13
617,ICMP,Data Exfiltration,Normal,172.16.25.172,192.168.65.40
709,ICMP,SQL Injection,Malicious,172.16.31.155,192.168.126.45
1452,ICMP,Email Transmission,Normal,172.16.159.102,192.168.139.231
670,UDP,Port Scan,Malicious,172.16.182.104,192.168.26.115
932,ICMP,Web Request,Malicious,172.16.226.212,192.168.136.65
1208,UDP,Email Transmission,Malicious,172.16.225.57,192.168.187.106
1486,TCP,Database Query,Normal,172.16.7.122,192.168.151.128
342,TCP,Port Scan,Normal,172.16.155.107,192.168.171.66
1118,ICMP,SQL Injection,Malicious,172.16.1.141,192.168.7.210
982,TCP,Unauthorized Access,Normal,172.16.11.158,192.168.51.92
513,TCP,DDoS SYN Flood,Normal,172.16.250.200,192.168.78.75
100,UDP,Port Scan,Malicious,172.16.3.137,192.168.220.201
1199,ICMP,Data Exfiltration,Malicious,172.16.231.6,192.168.167.22
1461,TCP,Botnet Traffic,Malicious,172.16.117.73,192.168.79.5
317,TCP,DNS Query,Malicious,172.16.47.20,192.168.180.60
1410,TCP,Database Query,Normal,172.16.88.201,192.168.191.138
1010,UDP,Unauthorized Access,Normal,172.16.57.234,192.168.185.12
544,UDP,User Login,Normal,172.16.1.65,192.168.47.225
608,TCP,User Login,Malicious,172.16.2.173,192.168.97.137
541,UDP,DDoS SYN Flood,Normal,172.16.58.138,192.168.152.182
706,TCP,DNS Query,Malicious,172.16.233.76,192.168.159.38
774,TCP,File Transfer,Malicious,172.16.201.104,192.168.189.159
991,TCP,Brute Force Login,Malicious,172.16.226.128,192.168.198.200
986,ICMP,Port Scan,Malicious,172.16.30.237,192.168.222.195
745,ICMP,Botnet Traffic,Malicious,172.16.222.245,192.168.229.61
765,TCP,API Request,Malicious,172.16.190.43,192.168.192.30
1462,TCP,File Transfer,Malicious,172.16.95.211,192.168.125.141
674,TCP,Botnet Traffic,Malicious,172.16.221.229,192.168.248.128
1325,ICMP,Brute Force Login,Malicious,172.16.109.70,192.168.207.42
143,ICMP,SQL Injection,Malicious,172.16.221.139,192.168.93.33
109,TCP,Unauthorized Access,Malicious,172.16.162.51,192.168.155.34
580,UDP,DNS Query,Normal,172.16.74.29,192.168.48.13
742,TCP,Botnet Traffic,Normal,172.16.162.125,192.168.215.179
303,TCP,API Request,Normal,172.16.188.77,192.168.25.113
1110,UDP,Botnet Traffic,Malicious,172.16.13.9,192.168.57.64
1489,TCP,DDoS SYN Flood,Normal,172.16.195.140,192.168.145.132
434,UDP,Database Query,Malicious,172.16.229.49,192.168.207.176
707,TCP,DNS Query,Normal,172.16.6.212,192.168.235.14
309,ICMP,API Request,Normal,172.16.43.228,192.168.226.217
119,UDP,Web Request,Normal,172.16.23.52,192.168.115.17
1088,UDP,Malware Command,Malicious,172.16.15.35,192.168.108.63
696,TCP,DNS Query,Normal,172.16.62.214,192.168.8.58
1322,UDP,Data Exfiltration,Malicious,172.16.5.245,192.168.126.233
