Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
1249,UDP,User Login,Malicious,172.16.155.81,192.168.18.206
257,ICMP,Email Transmission,Malicious,172.16.88.77,192.168.165.16
1199,UDP,Email Transmission,Normal,172.16.245.100,192.168.41.241
71,UDP,Database Query,Normal,172.16.39.148,192.168.77.105
663,ICMP,Port Scan,Normal,172.16.217.1,192.168.110.111
1251,ICMP,Unauthorized Access,Malicious,172.16.247.163,192.168.218.161
341,ICMP,Unauthorized Access,Normal,172.16.192.214,192.168.4.57
673,TCP,DNS Query,Malicious,172.16.90.178,192.168.194.159
746,UDP,Brute Force Login,Normal,172.16.30.143,192.168.247.128
579,TCP,Web Request,Malicious,172.16.22.53,192.168.205.237
433,TCP,Botnet Traffic,Normal,172.16.119.240,192.168.70.173
1190,ICMP,VPN Tunnel,Normal,172.16.234.60,192.168.149.155
1286,TCP,Port Scan,Normal,172.16.189.198,192.168.195.120
529,ICMP,User Login,Malicious,172.16.37.129,192.168.241.111
1001,TCP,Port Scan,Normal,172.16.46.139,192.168.17.117
715,UDP,ARP Spoofing,Normal,172.16.235.27,192.168.115.228
509,ICMP,File Transfer,Malicious,172.16.219.144,192.168.135.78
1098,UDP,Port Scan,Malicious,172.16.97.104,192.168.39.196
779,ICMP,ARP Spoofing,Malicious,172.16.251.56,192.168.179.85
1429,UDP,Data Exfiltration,Malicious,172.16.225.196,192.168.38.71
872,ICMP,VPN Tunnel,Normal,172.16.196.241,192.168.126.62
893,TCP,VPN Tunnel,Normal,172.16.30.120,192.168.120.233
866,TCP,Unauthorized Access,Malicious,172.16.128.242,192.168.4.194
850,UDP,Database Query,Normal,172.16.75.128,192.168.182.174
350,UDP,Brute Force Login,Normal,172.16.91.42,192.168.143.149
1044,UDP,Unauthorized Access,Malicious,172.16.48.39,192.168.245.60
993,UDP,File Transfer,Malicious,172.16.89.175,192.168.207.179
1165,ICMP,SQL Injection,Malicious,172.16.17.181,192.168.76.65
839,UDP,File Transfer,Malicious,172.16.218.35,192.168.46.15
292,UDP,Malware Command,Malicious,172.16.249.98,192.168.110.231
289,TCP,File Transfer,Normal,172.16.197.6,192.168.149.215
987,UDP,Web Request,Malicious,172.16.201.54,192.168.212.124
532,ICMP,Data Exfiltration,Normal,172.16.13.18,192.168.141.114
1017,ICMP,VPN Tunnel,Normal,172.16.254.110,192.168.65.174
1166,TCP,Brute Force Login,Normal,172.16.19.17,192.168.18.49
227,ICMP,File Transfer,Malicious,172.16.161.16,192.168.14.156
1024,UDP,Brute Force Login,Normal,172.16.1.184,192.168.55.233
349,ICMP,Email Transmission,Normal,172.16.64.139,192.168.135.37
252,TCP,Suspicious Payload,Normal,172.16.252.77,192.168.237.239
379,ICMP,API Request,Normal,172.16.207.94,192.168.150.71
922,TCP,User Login,Malicious,172.16.183.40,192.168.30.180
712,ICMP,Email Transmission,Normal,172.16.51.88,192.168.45.52
668,TCP,SQL Injection,Malicious,172.16.53.58,192.168.78.210
1029,ICMP,Web Request,Normal,172.16.97.1,192.168.119.95
570,ICMP,User Login,Malicious,172.16.108.12,192.168.168.230
183,UDP,Unauthorized Access,Normal,172.16.130.202,192.168.202.187
1214,TCP,Cloud Sync,Malicious,172.16.221.93,192.168.177.83
585,ICMP,DDoS SYN Flood,Malicious,172.16.7.238,192.168.214.201
138,UDP,DNS Query,Normal,172.16.249.113,192.168.16.194
174,TCP,API Request,Normal,172.16.224.49,192.168.217.6
544,UDP,Email Transmission,Normal,172.16.57.98,192.168.189.59
833,UDP,SQL Injection,Normal,172.16.139.98,192.168.113.2
1367,UDP,Botnet Traffic,Normal,172.16.196.206,192.168.17.228
1138,UDP,Port Scan,Normal,172.16.237.79,192.168.62.203
434,ICMP,Malware Command,Malicious,172.16.149.98,192.168.44.158
1445,UDP,ARP Spoofing,Malicious,172.16.144.189,192.168.204.169
851,UDP,Heartbeat Packet,Normal,172.16.11.139,192.168.221.247
412,TCP,Heartbeat Packet,Malicious,172.16.83.225,192.168.70.244
684,TCP,Suspicious Payload,Normal,172.16.29.74,192.168.252.214
317,TCP,Heartbeat Packet,Normal,172.16.4.232,192.168.113.58
529,UDP,Cloud Sync,Malicious,172.16.105.80,192.168.70.95
602,TCP,Port Scan,Malicious,172.16.225.154,192.168.180.171
1117,UDP,Port Scan,Malicious,172.16.108.39,192.168.216.194
352,ICMP,DDoS SYN Flood,Malicious,172.16.214.161,192.168.253.168
229,ICMP,File Transfer,Malicious,172.16.13.63,192.168.149.48
640,UDP,ARP Spoofing,Normal,172.16.12.152,192.168.104.238
1465,UDP,Cloud Sync,Normal,172.16.188.2,192.168.45.101
221,TCP,User Login,Malicious,172.16.86.167,192.168.8.17
769,TCP,VPN Tunnel,Normal,172.16.81.162,192.168.30.145
1329,UDP,SQL Injection,Normal,172.16.68.57,192.168.212.5
392,UDP,Suspicious Payload,Malicious,172.16.211.141,192.168.196.211
441,ICMP,Unauthorized Access,Malicious,172.16.244.235,192.168.37.18
1137,TCP,Botnet Traffic,Normal,172.16.127.165,192.168.109.129
723,TCP,Suspicious Payload,Normal,172.16.147.192,192.168.125.84
1403,UDP,ARP Spoofing,Malicious,172.16.250.241,192.168.165.146
228,ICMP,Email Transmission,Normal,172.16.200.41,192.168.30.22
411,UDP,VPN Tunnel,Malicious,172.16.214.191,192.168.220.94
1241,ICMP,User Login,Normal,172.16.42.146,192.168.206.234
136,UDP,Suspicious Payload,Malicious,172.16.138.57,192.168.27.227
795,ICMP,SQL Injection,Malicious,172.16.72.55,192.168.94.16
985,ICMP,Port Scan,Malicious,172.16.145.107,192.168.147.44
1000,TCP,Malware Command,Normal,172.16.139.190,192.168.134.127
299,ICMP,Database Query,Malicious,172.16.163.207,192.168.18.136
475,TCP,Unauthorized Access,Malicious,172.16.79.141,192.168.76.43
301,ICMP,Brute Force Login,Malicious,172.16.39.66,192.168.206.118
118,TCP,API Request,Malicious,172.16.171.49,192.168.204.132
1215,UDP,DDoS SYN Flood,Normal,172.16.169.198,192.168.197.237
449,TCP,Heartbeat Packet,Malicious,172.16.157.28,192.168.154.203
1159,UDP,DDoS SYN Flood,Normal,172.16.204.29,192.168.124.11
1268,TCP,ARP Spoofing,Malicious,172.16.156.166,192.168.19.123
1473,UDP,DDoS SYN Flood,Malicious,172.16.183.173,192.168.64.90
659,TCP,Port Scan,Normal,172.16.166.223,192.168.135.46
174,ICMP,ARP Spoofing,Normal,172.16.214.29,192.168.66.62
609,ICMP,User Login,Malicious,172.16.241.184,192.168.133.121
68,ICMP,Port Scan,Malicious,172.16.80.30,192.168.93.198
448,UDP,Botnet Traffic,Normal,172.16.94.143,192.168.135.127
689,UDP,DDoS SYN Flood,Malicious,172.16.243.233,192.168.49.115
125,ICMP,Heartbeat Packet,Malicious,172.16.116.210,192.168.26.93
1252,ICMP,Database Query,Normal,172.16.90.128,192.168.93.141
777,UDP,VPN Tunnel,Malicious,172.16.242.172,192.168.112.175
1448,ICMP,ARP Spoofing,Malicious,172.16.12.76,192.168.147.111
445,ICMP,File Transfer,Normal,172.16.90.185,192.168.115.94
465,UDP,API Request,Normal,172.16.29.145,192.168.53.90
1306,TCP,Cloud Sync,Malicious,172.16.223.215,192.168.111.77
277,TCP,Database Query,Malicious,172.16.63.24,192.168.165.115
933,TCP,Botnet Traffic,Normal,172.16.216.75,192.168.57.71
1489,TCP,Data Exfiltration,Normal,172.16.224.38,192.168.212.144
1246,ICMP,Cloud Sync,Normal,172.16.101.232,192.168.36.233
1181,TCP,Suspicious Payload,Normal,172.16.35.48,192.168.170.197
328,TCP,ARP Spoofing,Malicious,172.16.150.168,192.168.48.227
1410,UDP,DNS Query,Normal,172.16.188.117,192.168.90.174
307,ICMP,Port Scan,Malicious,172.16.211.119,192.168.46.43
580,TCP,Botnet Traffic,Normal,172.16.206.58,192.168.223.202
457,UDP,VPN Tunnel,Malicious,172.16.163.48,192.168.227.94
1450,UDP,ARP Spoofing,Normal,172.16.21.133,192.168.27.194
507,UDP,File Transfer,Malicious,172.16.166.244,192.168.55.9
166,UDP,VPN Tunnel,Malicious,172.16.250.206,192.168.50.166
602,ICMP,API Request,Malicious,172.16.131.55,192.168.144.88
934,TCP,API Request,Malicious,172.16.68.253,192.168.215.17
1063,UDP,Unauthorized Access,Normal,172.16.151.102,192.168.107.86
785,TCP,Port Scan,Malicious,172.16.247.200,192.168.102.61
532,ICMP,User Login,Malicious,172.16.10.73,192.168.251.158
394,UDP,SQL Injection,Normal,172.16.116.126,192.168.23.48
1450,TCP,Unauthorized Access,Normal,172.16.77.154,192.168.188.241
1191,UDP,API Request,Normal,172.16.22.154,192.168.226.214
238,TCP,Database Query,Normal,172.16.197.204,192.168.233.116
433,ICMP,SQL Injection,Normal,172.16.45.239,192.168.212.148
1016,TCP,API Request,Malicious,172.16.161.205,192.168.58.23
1307,ICMP,Port Scan,Normal,172.16.163.238,192.168.226.113
984,UDP,Database Query,Malicious,172.16.120.179,192.168.23.236
799,UDP,API Request,Normal,172.16.46.206,192.168.129.248
1185,UDP,Database Query,Malicious,172.16.152.136,192.168.94.214
566,ICMP,Cloud Sync,Malicious,172.16.104.239,192.168.175.246
455,ICMP,Cloud Sync,Malicious,172.16.92.241,192.168.242.1
337,UDP,File Transfer,Malicious,172.16.81.29,192.168.215.120
886,ICMP,Web Request,Normal,172.16.128.107,192.168.188.137
301,TCP,DDoS SYN Flood,Normal,172.16.55.163,192.168.31.215
248,TCP,Port Scan,Normal,172.16.233.67,192.168.65.110
1387,TCP,DDoS SYN Flood,Normal,172.16.69.50,192.168.69.85
159,UDP,SQL Injection,Normal,172.16.145.227,192.168.204.48
550,UDP,Database Query,Normal,172.16.153.196,192.168.77.85
488,UDP,Database Query,Malicious,172.16.66.69,192.168.61.226
582,UDP,Heartbeat Packet,Malicious,172.16.56.225,192.168.124.114
994,ICMP,Port Scan,Normal,172.16.151.213,192.168.135.189
1422,UDP,Port Scan,Malicious,172.16.200.26,192.168.126.141
862,UDP,Suspicious Payload,Normal,172.16.6.130,192.168.234.222
743,UDP,Botnet Traffic,Malicious,172.16.99.40,192.168.105.222
969,UDP,Cloud Sync,Normal,172.16.2.45,192.168.58.113
195,ICMP,Web Request,Normal,172.16.6.54,192.168.63.107
628,ICMP,User Login,Malicious,172.16.157.234,192.168.100.176
878,UDP,Data Exfiltration,Malicious,172.16.229.95,192.168.114.240
199,UDP,API Request,Normal,172.16.109.37,192.168.213.85
1416,ICMP,Unauthorized Access,Malicious,172.16.67.72,192.168.113.223
1478,ICMP,Database Query,Malicious,172.16.73.178,192.168.22.57
134,UDP,Unauthorized Access,Normal,172.16.205.29,192.168.188.231
567,TCP,Suspicious Payload,Malicious,172.16.184.167,192.168.135.1
1368,TCP,Data Exfiltration,Malicious,172.16.7.47,192.168.226.158
626,TCP,User Login,Malicious,172.16.221.196,192.168.60.139
1174,TCP,Heartbeat Packet,Normal,172.16.158.82,192.168.5.4
1048,ICMP,Heartbeat Packet,Malicious,172.16.182.98,192.168.163.249
991,UDP,Data Exfiltration,Normal,172.16.227.3,192.168.131.177
1343,TCP,User Login,Normal,172.16.27.155,192.168.104.134
1080,TCP,Malware Command,Normal,172.16.186.19,192.168.12.195
528,ICMP,Database Query,Normal,172.16.206.154,192.168.53.96
162,ICMP,Email Transmission,Normal,172.16.87.120,192.168.101.138
649,TCP,DNS Query,Malicious,172.16.33.187,192.168.140.122
915,UDP,Port Scan,Normal,172.16.72.244,192.168.76.51
82,ICMP,VPN Tunnel,Normal,172.16.202.31,192.168.137.42
1280,TCP,Heartbeat Packet,Malicious,172.16.134.25,192.168.245.97
133,TCP,Malware Command,Malicious,172.16.128.87,192.168.120.71
965,UDP,User Login,Normal,172.16.57.182,192.168.169.124
326,TCP,Heartbeat Packet,Malicious,172.16.68.13,192.168.123.202
683,TCP,File Transfer,Malicious,172.16.195.149,192.168.107.36
963,TCP,Cloud Sync,Malicious,172.16.132.105,192.168.251.78
1139,ICMP,DNS Query,Normal,172.16.223.77,192.168.77.233
1255,TCP,Cloud Sync,Malicious,172.16.65.29,192.168.120.51
1362,TCP,User Login,Malicious,172.16.80.67,192.168.240.225
755,ICMP,Unauthorized Access,Normal,172.16.68.100,192.168.132.229
1403,ICMP,SQL Injection,Normal,172.16.135.233,192.168.26.188
416,ICMP,File Transfer,Malicious,172.16.42.91,192.168.174.89
117,UDP,Database Query,Normal,172.16.23.69,192.168.117.173
1178,TCP,Brute Force Login,Malicious,172.16.115.231,192.168.165.5
486,TCP,Data Exfiltration,Normal,172.16.74.7,192.168.117.182
168,ICMP,DNS Query,Malicious,172.16.102.9,192.168.140.220
118,ICMP,Botnet Traffic,Normal,172.16.115.225,192.168.36.239
1235,UDP,Database Query,Normal,172.16.241.171,192.168.161.56
289,UDP,DDoS SYN Flood,Normal,172.16.250.139,192.168.116.52
182,TCP,DDoS SYN Flood,Malicious,172.16.121.22,192.168.97.226
311,UDP,Data Exfiltration,Malicious,172.16.6.3,192.168.140.106
264,UDP,Email Transmission,Malicious,172.16.151.87,192.168.44.5
912,UDP,VPN Tunnel,Malicious,172.16.245.183,192.168.213.147
1445,UDP,SQL Injection,Normal,172.16.110.67,192.168.74.148
367,UDP,Botnet Traffic,Malicious,172.16.153.12,192.168.91.225
1161,ICMP,SQL Injection,Malicious,172.16.151.230,192.168.189.236
788,ICMP,Database Query,Normal,172.16.17.2,192.168.221.156
603,TCP,VPN Tunnel,Malicious,172.16.117.171,192.168.24.35
500,TCP,Cloud Sync,Malicious,172.16.137.18,192.168.200.7
183,TCP,Port Scan,Normal,172.16.75.169,192.168.215.238
89,TCP,Botnet Traffic,Malicious,172.16.74.194,192.168.174.24
1242,TCP,User Login,Normal,172.16.25.92,192.168.91.86
1484,UDP,SQL Injection,Malicious,172.16.80.7,192.168.165.113
684,TCP,DDoS SYN Flood,Normal,172.16.123.178,192.168.144.44
1161,TCP,Botnet Traffic,Malicious,172.16.128.107,192.168.155.22
371,UDP,Email Transmission,Malicious,172.16.99.168,192.168.57.239
1420,UDP,Port Scan,Normal,172.16.225.14,192.168.125.139
310,ICMP,Cloud Sync,Normal,172.16.167.116,192.168.251.165
306,TCP,API Request,Normal,172.16.76.135,192.168.14.140
389,TCP,Database Query,Normal,172.16.234.225,192.168.46.241
1176,UDP,File Transfer,Normal,172.16.209.180,192.168.48.8
1059,ICMP,Brute Force Login,Normal,172.16.37.1,192.168.27.107
136,ICMP,DDoS SYN Flood,Normal,172.16.164.71,192.168.72.179
752,TCP,Port Scan,Malicious,172.16.98.115,192.168.27.240
698,TCP,Database Query,Normal,172.16.3.93,192.168.93.98
600,TCP,User Login,Normal,172.16.59.34,192.168.224.200
955,ICMP,Email Transmission,Normal,172.16.31.130,192.168.156.8
780,ICMP,ARP Spoofing,Normal,172.16.162.219,192.168.217.9
403,ICMP,DDoS SYN Flood,Normal,172.16.22.178,192.168.99.120
554,TCP,User Login,Malicious,172.16.120.75,192.168.180.214
783,ICMP,Botnet Traffic,Normal,172.16.200.37,192.168.91.201
503,UDP,API Request,Normal,172.16.241.125,192.168.105.133
589,UDP,Unauthorized Access,Malicious,172.16.104.74,192.168.192.56
1131,UDP,Heartbeat Packet,Normal,172.16.174.31,192.168.217.248
439,UDP,DDoS SYN Flood,Malicious,172.16.199.118,192.168.179.16
893,UDP,Brute Force Login,Normal,172.16.253.231,192.168.5.71
1307,ICMP,API Request,Normal,172.16.103.246,192.168.109.103
856,UDP,Email Transmission,Normal,172.16.238.47,192.168.123.44
1166,UDP,User Login,Normal,172.16.18.120,192.168.21.60
429,TCP,Cloud Sync,Normal,172.16.182.208,192.168.225.67
1497,ICMP,ARP Spoofing,Malicious,172.16.25.99,192.168.45.116
516,UDP,ARP Spoofing,Malicious,172.16.176.44,192.168.229.211
913,UDP,File Transfer,Normal,172.16.48.252,192.168.142.199
1211,UDP,Port Scan,Malicious,172.16.31.194,192.168.75.110
330,ICMP,Email Transmission,Normal,172.16.100.224,192.168.71.176
517,ICMP,Data Exfiltration,Malicious,172.16.142.49,192.168.155.250
789,TCP,Malware Command,Normal,172.16.212.139,192.168.160.188
892,UDP,SQL Injection,Malicious,172.16.62.244,192.168.44.50
775,UDP,Suspicious Payload,Malicious,172.16.164.192,192.168.222.78
932,ICMP,Cloud Sync,Normal,172.16.235.216,192.168.213.157
1349,UDP,Heartbeat Packet,Malicious,172.16.159.115,192.168.89.51
638,TCP,Botnet Traffic,Normal,172.16.143.67,192.168.105.31
861,UDP,Malware Command,Normal,172.16.95.215,192.168.121.210
849,UDP,Unauthorized Access,Malicious,172.16.26.51,192.168.118.80
1389,TCP,Email Transmission,Malicious,172.16.56.139,192.168.157.109
835,UDP,SQL Injection,Malicious,172.16.238.11,192.168.154.221
300,TCP,Cloud Sync,Malicious,172.16.139.240,192.168.60.251
116,ICMP,User Login,Normal,172.16.195.229,192.168.191.127
523,ICMP,DDoS SYN Flood,Malicious,172.16.50.109,192.168.22.7
146,UDP,Data Exfiltration,Malicious,172.16.10.4,192.168.44.84
1030,TCP,Unauthorized Access,Malicious,172.16.130.42,192.168.144.88
332,TCP,Unauthorized Access,Normal,172.16.194.205,192.168.245.226
448,TCP,Email Transmission,Normal,172.16.238.44,192.168.125.155
170,UDP,SQL Injection,Malicious,172.16.81.12,192.168.26.28
464,UDP,API Request,Normal,172.16.157.239,192.168.41.137
1002,UDP,API Request,Normal,172.16.184.225,192.168.232.208
1484,ICMP,Data Exfiltration,Normal,172.16.127.246,192.168.51.74
1295,UDP,Malware Command,Malicious,172.16.240.128,192.168.54.120
700,UDP,SQL Injection,Malicious,172.16.87.177,192.168.38.94
1137,UDP,File Transfer,Normal,172.16.69.59,192.168.161.212
281,ICMP,SQL Injection,Normal,172.16.147.172,192.168.212.1
1399,UDP,SQL Injection,Malicious,172.16.161.23,192.168.28.224
936,TCP,ARP Spoofing,Normal,172.16.236.220,192.168.28.194
813,TCP,Unauthorized Access,Malicious,172.16.219.103,192.168.166.175
913,TCP,ARP Spoofing,Malicious,172.16.65.74,192.168.2.251
624,UDP,Port Scan,Normal,172.16.91.245,192.168.23.62
1201,ICMP,Heartbeat Packet,Malicious,172.16.168.81,192.168.127.12
249,ICMP,User Login,Normal,172.16.139.115,192.168.24.160
198,UDP,User Login,Normal,172.16.208.34,192.168.71.58
1341,ICMP,DNS Query,Malicious,172.16.84.157,192.168.196.227
1481,TCP,Botnet Traffic,Malicious,172.16.107.135,192.168.91.199
468,TCP,Port Scan,Normal,172.16.224.94,192.168.244.191
990,ICMP,Web Request,Malicious,172.16.101.27,192.168.181.182
677,ICMP,Data Exfiltration,Malicious,172.16.241.150,192.168.202.189
848,TCP,Suspicious Payload,Malicious,172.16.125.144,192.168.225.89
348,TCP,SQL Injection,Normal,172.16.159.87,192.168.68.243
493,ICMP,Unauthorized Access,Malicious,172.16.29.189,192.168.171.137
734,TCP,SQL Injection,Normal,172.16.36.110,192.168.245.88
1112,ICMP,Heartbeat Packet,Normal,172.16.76.22,192.168.43.46
539,TCP,SQL Injection,Normal,172.16.191.40,192.168.249.136
929,ICMP,SQL Injection,Malicious,172.16.234.127,192.168.49.41
245,UDP,Brute Force Login,Malicious,172.16.45.88,192.168.115.252
1466,TCP,Web Request,Normal,172.16.15.152,192.168.101.148
781,UDP,Unauthorized Access,Normal,172.16.53.243,192.168.138.10
402,UDP,Port Scan,Malicious,172.16.79.127,192.168.187.166
320,TCP,User Login,Malicious,172.16.233.169,192.168.172.62
1477,TCP,API Request,Malicious,172.16.37.90,192.168.167.60
1361,UDP,Cloud Sync,Normal,172.16.203.17,192.168.221.196
1175,ICMP,Web Request,Normal,172.16.223.25,192.168.78.81
245,UDP,Botnet Traffic,Malicious,172.16.75.117,192.168.57.93
629,UDP,SQL Injection,Malicious,172.16.104.62,192.168.116.62
528,UDP,Database Query,Malicious,172.16.85.226,192.168.44.237
381,UDP,Botnet Traffic,Malicious,172.16.193.107,192.168.154.117
74,UDP,VPN Tunnel,Normal,172.16.250.154,192.168.216.214
910,TCP,Brute Force Login,Normal,172.16.166.108,192.168.194.11
