Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
776,UDP,Unauthorized Access,High,192.168.100.199,10.0.50.25,Malicious
1398,UDP,Brute Force Login,Critical,192.168.100.76,10.0.50.133,Malicious
401,UDP,Botnet Traffic,High,192.168.100.157,10.0.50.115,Malicious
1212,UDP,Malware Command,High,192.168.100.160,10.0.50.111,Malicious
411,ICMP,Unauthorized Access,Critical,192.168.100.187,10.0.50.29,Malicious
242,ICMP,DDoS SYN Flood,High,192.168.100.146,10.0.50.238,Malicious
1125,TCP,Unauthorized Access,Critical,192.168.100.218,10.0.50.162,Malicious
228,UDP,ARP Spoofing,High,192.168.100.206,10.0.50.197,Malicious
689,ICMP,SQL Injection,Critical,192.168.100.79,10.0.50.131,Malicious
1092,ICMP,Malware Command,High,192.168.100.209,10.0.50.169,Malicious
1012,UDP,SQL Injection,High,192.168.100.198,10.0.50.250,Malicious
1342,ICMP,Brute Force Login,High,192.168.100.127,10.0.50.183,Malicious
979,TCP,DDoS SYN Flood,Critical,192.168.100.66,10.0.50.36,Malicious
371,TCP,Port Scan,High,192.168.100.246,10.0.50.252,Malicious
1378,UDP,Malware Command,High,192.168.100.111,10.0.50.130,Malicious
1027,TCP,Port Scan,Critical,192.168.100.90,10.0.50.25,Malicious
1464,ICMP,Data Exfiltration,High,192.168.100.14,10.0.50.113,Malicious
499,ICMP,SQL Injection,High,192.168.100.35,10.0.50.250,Malicious
1159,UDP,Suspicious Payload,Critical,192.168.100.191,10.0.50.200,Malicious
580,UDP,Unauthorized Access,Critical,192.168.100.12,10.0.50.239,Malicious
558,ICMP,ARP Spoofing,Critical,192.168.100.184,10.0.50.209,Malicious
749,UDP,Botnet Traffic,High,192.168.100.44,10.0.50.99,Malicious
1261,UDP,Botnet Traffic,High,192.168.100.96,10.0.50.56,Malicious
722,UDP,Brute Force Login,Critical,192.168.100.182,10.0.50.165,Malicious
886,TCP,Botnet Traffic,High,192.168.100.19,10.0.50.29,Malicious
232,UDP,Port Scan,High,192.168.100.113,10.0.50.23,Malicious
474,TCP,Data Exfiltration,High,192.168.100.209,10.0.50.174,Malicious
228,ICMP,ARP Spoofing,Critical,192.168.100.73,10.0.50.67,Malicious
388,ICMP,SQL Injection,High,192.168.100.139,10.0.50.32,Malicious
920,UDP,ARP Spoofing,High,192.168.100.102,10.0.50.195,Malicious
1165,UDP,Brute Force Login,High,192.168.100.102,10.0.50.53,Malicious
416,UDP,SQL Injection,High,192.168.100.35,10.0.50.218,Malicious
606,UDP,Botnet Traffic,Critical,192.168.100.129,10.0.50.196,Malicious
527,UDP,SQL Injection,High,192.168.100.196,10.0.50.80,Malicious
824,ICMP,Suspicious Payload,Critical,192.168.100.4,10.0.50.235,Malicious
680,TCP,DDoS SYN Flood,Critical,192.168.100.120,10.0.50.47,Malicious
1278,ICMP,Port Scan,High,192.168.100.209,10.0.50.45,Malicious
496,UDP,Unauthorized Access,High,192.168.100.123,10.0.50.31,Malicious
786,UDP,Data Exfiltration,High,192.168.100.224,10.0.50.200,Malicious
1082,UDP,Data Exfiltration,Critical,192.168.100.186,10.0.50.172,Malicious
1450,TCP,Botnet Traffic,Critical,192.168.100.188,10.0.50.50,Malicious
991,ICMP,DDoS SYN Flood,Critical,192.168.100.36,10.0.50.173,Malicious
1343,UDP,Port Scan,Critical,192.168.100.166,10.0.50.96,Malicious
407,ICMP,DDoS SYN Flood,Critical,192.168.100.7,10.0.50.58,Malicious
1087,ICMP,ARP Spoofing,High,192.168.100.60,10.0.50.28,Malicious
202,TCP,Suspicious Payload,High,192.168.100.120,10.0.50.76,Malicious
1086,ICMP,Suspicious Payload,Critical,192.168.100.238,10.0.50.86,Malicious
468,UDP,Brute Force Login,Critical,192.168.100.174,10.0.50.23,Malicious
465,TCP,DDoS SYN Flood,Critical,192.168.100.45,10.0.50.108,Malicious
599,UDP,Suspicious Payload,Critical,192.168.100.246,10.0.50.226,Malicious
857,UDP,Malware Command,Critical,192.168.100.179,10.0.50.47,Malicious
1435,UDP,Botnet Traffic,Critical,192.168.100.85,10.0.50.111,Malicious
862,UDP,Unauthorized Access,High,192.168.100.28,10.0.50.240,Malicious
397,UDP,Botnet Traffic,High,192.168.100.124,10.0.50.175,Malicious
364,UDP,Data Exfiltration,High,192.168.100.57,10.0.50.121,Malicious
319,TCP,DDoS SYN Flood,Critical,192.168.100.48,10.0.50.183,Malicious
1102,TCP,Botnet Traffic,High,192.168.100.9,10.0.50.163,Malicious
1309,UDP,Unauthorized Access,High,192.168.100.248,10.0.50.70,Malicious
1481,TCP,Suspicious Payload,Critical,192.168.100.167,10.0.50.126,Malicious
571,ICMP,Port Scan,Critical,192.168.100.11,10.0.50.176,Malicious
243,TCP,SQL Injection,High,192.168.100.121,10.0.50.147,Malicious
1142,TCP,SQL Injection,High,192.168.100.53,10.0.50.139,Malicious
1310,TCP,ARP Spoofing,High,192.168.100.154,10.0.50.165,Malicious
762,ICMP,Suspicious Payload,Critical,192.168.100.60,10.0.50.102,Malicious
201,TCP,DDoS SYN Flood,High,192.168.100.102,10.0.50.239,Malicious
789,TCP,ARP Spoofing,High,192.168.100.43,10.0.50.37,Malicious
578,ICMP,Brute Force Login,Critical,192.168.100.101,10.0.50.78,Malicious
420,UDP,Brute Force Login,High,192.168.100.209,10.0.50.154,Malicious
333,ICMP,Botnet Traffic,Critical,192.168.100.105,10.0.50.197,Malicious
651,ICMP,Malware Command,Critical,192.168.100.37,10.0.50.71,Malicious
1044,ICMP,SQL Injection,Critical,192.168.100.214,10.0.50.153,Malicious
229,ICMP,ARP Spoofing,Critical,192.168.100.141,10.0.50.215,Malicious
538,ICMP,Port Scan,High,192.168.100.231,10.0.50.137,Malicious
689,UDP,Malware Command,High,192.168.100.224,10.0.50.85,Malicious
337,TCP,Unauthorized Access,High,192.168.100.203,10.0.50.38,Malicious
620,UDP,Unauthorized Access,Critical,192.168.100.123,10.0.50.231,Malicious
1472,TCP,DDoS SYN Flood,Critical,192.168.100.72,10.0.50.8,Malicious
899,TCP,ARP Spoofing,High,192.168.100.229,10.0.50.59,Malicious
200,TCP,Brute Force Login,High,192.168.100.1,10.0.50.191,Malicious
1353,UDP,Unauthorized Access,Critical,192.168.100.203,10.0.50.72,Malicious
1181,ICMP,DDoS SYN Flood,Critical,192.168.100.111,10.0.50.115,Malicious
1195,ICMP,Brute Force Login,Critical,192.168.100.198,10.0.50.5,Malicious
1102,ICMP,Suspicious Payload,Critical,192.168.100.104,10.0.50.125,Malicious
228,TCP,Suspicious Payload,High,192.168.100.52,10.0.50.63,Malicious
1395,TCP,SQL Injection,Critical,192.168.100.223,10.0.50.19,Malicious
635,ICMP,Botnet Traffic,High,192.168.100.91,10.0.50.246,Malicious
625,TCP,Brute Force Login,Critical,192.168.100.154,10.0.50.161,Malicious
996,UDP,Unauthorized Access,High,192.168.100.193,10.0.50.84,Malicious
1033,UDP,Malware Command,Critical,192.168.100.72,10.0.50.230,Malicious
1498,TCP,Malware Command,High,192.168.100.244,10.0.50.216,Malicious
1282,UDP,Unauthorized Access,High,192.168.100.208,10.0.50.218,Malicious
610,UDP,Unauthorized Access,Critical,192.168.100.183,10.0.50.182,Malicious
576,TCP,Botnet Traffic,Critical,192.168.100.82,10.0.50.168,Malicious
970,UDP,Brute Force Login,High,192.168.100.152,10.0.50.200,Malicious
304,TCP,ARP Spoofing,Critical,192.168.100.246,10.0.50.167,Malicious
438,ICMP,Malware Command,Critical,192.168.100.175,10.0.50.93,Malicious
309,UDP,Port Scan,High,192.168.100.212,10.0.50.96,Malicious
412,UDP,Port Scan,High,192.168.100.205,10.0.50.198,Malicious
726,UDP,DDoS SYN Flood,High,192.168.100.7,10.0.50.61,Malicious
1083,UDP,Suspicious Payload,High,192.168.100.21,10.0.50.79,Malicious
1219,ICMP,Malware Command,Critical,192.168.100.10,10.0.50.82,Malicious
1473,UDP,Data Exfiltration,High,192.168.100.71,10.0.50.14,Malicious
281,ICMP,Botnet Traffic,High,192.168.100.66,10.0.50.226,Malicious
1139,ICMP,DDoS SYN Flood,High,192.168.100.252,10.0.50.145,Malicious
805,UDP,Suspicious Payload,High,192.168.100.151,10.0.50.69,Malicious
1440,UDP,ARP Spoofing,High,192.168.100.30,10.0.50.233,Malicious
1355,TCP,Port Scan,High,192.168.100.116,10.0.50.233,Malicious
1391,TCP,Unauthorized Access,Critical,192.168.100.229,10.0.50.37,Malicious
251,UDP,DDoS SYN Flood,Critical,192.168.100.123,10.0.50.152,Malicious
419,UDP,Malware Command,High,192.168.100.211,10.0.50.228,Malicious
647,TCP,Unauthorized Access,High,192.168.100.152,10.0.50.240,Malicious
399,TCP,Data Exfiltration,High,192.168.100.213,10.0.50.109,Malicious
715,ICMP,Data Exfiltration,High,192.168.100.21,10.0.50.186,Malicious
729,TCP,Unauthorized Access,High,192.168.100.157,10.0.50.11,Malicious
783,ICMP,Data Exfiltration,High,192.168.100.115,10.0.50.25,Malicious
528,ICMP,Malware Command,Critical,192.168.100.9,10.0.50.200,Malicious
715,TCP,Unauthorized Access,High,192.168.100.237,10.0.50.70,Malicious
546,TCP,Malware Command,High,192.168.100.14,10.0.50.147,Malicious
609,UDP,Brute Force Login,High,192.168.100.51,10.0.50.230,Malicious
998,ICMP,DDoS SYN Flood,Critical,192.168.100.125,10.0.50.13,Malicious
516,UDP,SQL Injection,High,192.168.100.144,10.0.50.56,Malicious
750,ICMP,ARP Spoofing,High,192.168.100.109,10.0.50.125,Malicious
807,ICMP,DDoS SYN Flood,Critical,192.168.100.11,10.0.50.43,Malicious
327,TCP,Brute Force Login,High,192.168.100.117,10.0.50.41,Malicious
746,TCP,Malware Command,Critical,192.168.100.22,10.0.50.159,Malicious
686,UDP,Unauthorized Access,Critical,192.168.100.218,10.0.50.107,Malicious
259,UDP,Botnet Traffic,Critical,192.168.100.46,10.0.50.189,Malicious
1178,UDP,SQL Injection,High,192.168.100.120,10.0.50.230,Malicious
812,TCP,DDoS SYN Flood,High,192.168.100.189,10.0.50.15,Malicious
465,ICMP,Data Exfiltration,High,192.168.100.253,10.0.50.219,Malicious
848,ICMP,ARP Spoofing,High,192.168.100.129,10.0.50.55,Malicious
886,UDP,DDoS SYN Flood,High,192.168.100.184,10.0.50.98,Malicious
368,UDP,Unauthorized Access,Critical,192.168.100.184,10.0.50.29,Malicious
287,TCP,Malware Command,Critical,192.168.100.147,10.0.50.204,Malicious
1032,UDP,Suspicious Payload,High,192.168.100.13,10.0.50.207,Malicious
1330,ICMP,Suspicious Payload,Critical,192.168.100.92,10.0.50.169,Malicious
663,UDP,ARP Spoofing,Critical,192.168.100.93,10.0.50.7,Malicious
790,ICMP,Suspicious Payload,Critical,192.168.100.183,10.0.50.119,Malicious
649,TCP,SQL Injection,Critical,192.168.100.80,10.0.50.101,Malicious
829,UDP,SQL Injection,High,192.168.100.37,10.0.50.75,Malicious
1162,UDP,ARP Spoofing,High,192.168.100.86,10.0.50.107,Malicious
493,UDP,Data Exfiltration,High,192.168.100.122,10.0.50.198,Malicious
1021,UDP,DDoS SYN Flood,High,192.168.100.231,10.0.50.84,Malicious
734,ICMP,Suspicious Payload,Critical,192.168.100.40,10.0.50.247,Malicious
1393,TCP,ARP Spoofing,Critical,192.168.100.129,10.0.50.230,Malicious
602,TCP,ARP Spoofing,High,192.168.100.219,10.0.50.179,Malicious
1280,ICMP,Data Exfiltration,High,192.168.100.44,10.0.50.60,Malicious
917,TCP,Brute Force Login,Critical,192.168.100.141,10.0.50.212,Malicious
1211,UDP,Brute Force Login,Critical,192.168.100.32,10.0.50.37,Malicious
412,ICMP,Port Scan,Critical,192.168.100.131,10.0.50.43,Malicious
1116,TCP,ARP Spoofing,High,192.168.100.84,10.0.50.209,Malicious
715,TCP,Malware Command,High,192.168.100.24,10.0.50.167,Malicious
700,UDP,Botnet Traffic,High,192.168.100.5,10.0.50.184,Malicious
1162,ICMP,Suspicious Payload,High,192.168.100.183,10.0.50.193,Malicious
1259,UDP,Suspicious Payload,Critical,192.168.100.160,10.0.50.36,Malicious
974,UDP,Unauthorized Access,High,192.168.100.193,10.0.50.24,Malicious
792,UDP,DDoS SYN Flood,High,192.168.100.253,10.0.50.159,Malicious
901,TCP,ARP Spoofing,High,192.168.100.85,10.0.50.37,Malicious
506,UDP,Suspicious Payload,Critical,192.168.100.45,10.0.50.93,Malicious
673,UDP,ARP Spoofing,Critical,192.168.100.45,10.0.50.254,Malicious
1378,UDP,Port Scan,Critical,192.168.100.65,10.0.50.110,Malicious
906,TCP,ARP Spoofing,High,192.168.100.115,10.0.50.64,Malicious
806,TCP,Data Exfiltration,High,192.168.100.41,10.0.50.234,Malicious
225,TCP,Suspicious Payload,High,192.168.100.67,10.0.50.39,Malicious
264,UDP,SQL Injection,High,192.168.100.223,10.0.50.122,Malicious
498,TCP,Port Scan,Critical,192.168.100.6,10.0.50.203,Malicious
1318,UDP,Unauthorized Access,Critical,192.168.100.183,10.0.50.64,Malicious
489,ICMP,DDoS SYN Flood,Critical,192.168.100.101,10.0.50.56,Malicious
1259,TCP,Malware Command,Critical,192.168.100.114,10.0.50.73,Malicious
590,TCP,Brute Force Login,Critical,192.168.100.153,10.0.50.65,Malicious
1454,ICMP,Unauthorized Access,High,192.168.100.120,10.0.50.146,Malicious
1268,ICMP,Suspicious Payload,Critical,192.168.100.142,10.0.50.70,Malicious
383,ICMP,ARP Spoofing,Critical,192.168.100.95,10.0.50.181,Malicious
966,TCP,Suspicious Payload,High,192.168.100.179,10.0.50.171,Malicious
1032,UDP,Botnet Traffic,High,192.168.100.82,10.0.50.216,Malicious
1163,TCP,SQL Injection,High,192.168.100.105,10.0.50.85,Malicious
272,UDP,DDoS SYN Flood,Critical,192.168.100.208,10.0.50.223,Malicious
1269,UDP,Botnet Traffic,Critical,192.168.100.102,10.0.50.10,Malicious
405,UDP,DDoS SYN Flood,Critical,192.168.100.195,10.0.50.165,Malicious
212,TCP,SQL Injection,High,192.168.100.236,10.0.50.120,Malicious
672,UDP,Data Exfiltration,High,192.168.100.51,10.0.50.114,Malicious
807,TCP,Brute Force Login,High,192.168.100.251,10.0.50.214,Malicious
676,UDP,DDoS SYN Flood,High,192.168.100.126,10.0.50.18,Malicious
1008,ICMP,SQL Injection,High,192.168.100.75,10.0.50.116,Malicious
1039,TCP,Port Scan,High,192.168.100.143,10.0.50.181,Malicious
1397,TCP,Unauthorized Access,High,192.168.100.50,10.0.50.79,Malicious
1221,ICMP,Suspicious Payload,Critical,192.168.100.2,10.0.50.26,Malicious
1396,UDP,Botnet Traffic,High,192.168.100.245,10.0.50.182,Malicious
1004,ICMP,Brute Force Login,High,192.168.100.221,10.0.50.68,Malicious
285,ICMP,DDoS SYN Flood,High,192.168.100.47,10.0.50.70,Malicious
1022,UDP,Unauthorized Access,High,192.168.100.216,10.0.50.112,Malicious
1355,TCP,Unauthorized Access,High,192.168.100.169,10.0.50.191,Malicious
1295,TCP,DDoS SYN Flood,Critical,192.168.100.143,10.0.50.6,Malicious
1356,TCP,Malware Command,Critical,192.168.100.31,10.0.50.202,Malicious
1010,UDP,Unauthorized Access,High,192.168.100.209,10.0.50.32,Malicious
709,ICMP,Data Exfiltration,Critical,192.168.100.154,10.0.50.174,Malicious
681,TCP,ARP Spoofing,High,192.168.100.170,10.0.50.70,Malicious
513,TCP,Malware Command,Critical,192.168.100.236,10.0.50.171,Malicious
795,UDP,Data Exfiltration,High,192.168.100.166,10.0.50.41,Malicious
1413,ICMP,SQL Injection,Critical,192.168.100.64,10.0.50.141,Malicious
685,ICMP,DDoS SYN Flood,High,192.168.100.122,10.0.50.10,Malicious
609,UDP,Malware Command,Critical,192.168.100.46,10.0.50.162,Malicious
598,UDP,Suspicious Payload,Critical,192.168.100.223,10.0.50.186,Malicious
241,ICMP,Brute Force Login,High,192.168.100.38,10.0.50.134,Malicious
1451,ICMP,SQL Injection,Critical,192.168.100.222,10.0.50.52,Malicious
1096,ICMP,Unauthorized Access,High,192.168.100.143,10.0.50.141,Malicious
1458,ICMP,Malware Command,Critical,192.168.100.34,10.0.50.254,Malicious
717,TCP,SQL Injection,Critical,192.168.100.186,10.0.50.10,Malicious
542,ICMP,Botnet Traffic,Critical,192.168.100.97,10.0.50.2,Malicious
544,TCP,ARP Spoofing,High,192.168.100.127,10.0.50.251,Malicious
1393,ICMP,SQL Injection,High,192.168.100.150,10.0.50.10,Malicious
986,TCP,DDoS SYN Flood,High,192.168.100.107,10.0.50.31,Malicious
1106,ICMP,DDoS SYN Flood,Critical,192.168.100.153,10.0.50.158,Malicious
1348,TCP,Botnet Traffic,Critical,192.168.100.178,10.0.50.140,Malicious
972,UDP,Brute Force Login,Critical,192.168.100.143,10.0.50.170,Malicious
355,TCP,ARP Spoofing,High,192.168.100.216,10.0.50.186,Malicious
1441,UDP,ARP Spoofing,Critical,192.168.100.228,10.0.50.60,Malicious
1088,TCP,Suspicious Payload,High,192.168.100.76,10.0.50.139,Malicious
961,TCP,Malware Command,High,192.168.100.117,10.0.50.2,Malicious
1462,TCP,Data Exfiltration,Critical,192.168.100.65,10.0.50.137,Malicious
1354,UDP,Botnet Traffic,High,192.168.100.72,10.0.50.211,Malicious
1443,UDP,Port Scan,Critical,192.168.100.51,10.0.50.205,Malicious
903,TCP,SQL Injection,Critical,192.168.100.148,10.0.50.129,Malicious
1327,TCP,Malware Command,High,192.168.100.114,10.0.50.67,Malicious
980,ICMP,ARP Spoofing,Critical,192.168.100.191,10.0.50.233,Malicious
939,UDP,Data Exfiltration,High,192.168.100.47,10.0.50.105,Malicious
1488,TCP,ARP Spoofing,High,192.168.100.194,10.0.50.151,Malicious
