Packet_Size,Protocol_Type,Info,Traffic_Type,Source_IP,Destination_IP
645,UDP,DDoS SYN Flood,Malicious,172.16.219.82,192.168.46.18
241,TCP,Web Request,Malicious,172.16.202.58,192.168.157.112
338,TCP,Web Request,Malicious,172.16.72.234,192.168.66.60
1037,ICMP,Web Request,Malicious,172.16.13.166,192.168.176.160
984,TCP,Database Query,Normal,172.16.200.21,192.168.229.98
756,UDP,File Transfer,Normal,172.16.14.6,192.168.73.125
637,ICMP,Cloud Sync,Normal,172.16.195.48,192.168.11.238
621,UDP,SQL Injection,Normal,172.16.212.37,192.168.78.202
677,ICMP,Data Exfiltration,Malicious,172.16.12.220,192.168.101.103
1035,ICMP,Port Scan,Malicious,172.16.132.247,192.168.9.234
1184,UDP,User Login,Normal,172.16.102.248,192.168.172.106
1145,TCP,File Transfer,Malicious,172.16.205.29,192.168.56.12
1087,TCP,Database Query,Normal,172.16.27.165,192.168.212.209
330,ICMP,User Login,Normal,172.16.254.107,192.168.215.29
1126,TCP,Malware Command,Normal,172.16.241.136,192.168.31.45
1204,ICMP,Port Scan,Normal,172.16.172.92,192.168.226.135
168,UDP,Database Query,Normal,172.16.22.1,192.168.152.156
1398,TCP,Botnet Traffic,Malicious,172.16.12.86,192.168.37.161
1248,ICMP,VPN Tunnel,Malicious,172.16.192.184,192.168.65.168
103,TCP,Brute Force Login,Malicious,172.16.253.59,192.168.245.68
167,TCP,SQL Injection,Normal,172.16.148.111,192.168.224.251
1068,UDP,ARP Spoofing,Normal,172.16.179.169,192.168.151.3
389,ICMP,Database Query,Malicious,172.16.21.103,192.168.123.235
894,ICMP,Botnet Traffic,Malicious,172.16.165.164,192.168.96.153
199,TCP,File Transfer,Normal,172.16.180.80,192.168.171.111
570,UDP,Port Scan,Malicious,172.16.137.53,192.168.121.9
805,TCP,Port Scan,Normal,172.16.144.134,192.168.204.90
512,UDP,ARP Spoofing,Normal,172.16.177.123,192.168.163.44
626,UDP,VPN Tunnel,Malicious,172.16.116.13,192.168.12.30
849,UDP,Email Transmission,Malicious,172.16.15.116,192.168.23.171
252,TCP,Data Exfiltration,Malicious,172.16.218.210,192.168.117.61
1322,TCP,Unauthorized Access,Malicious,172.16.214.133,192.168.107.92
275,UDP,Suspicious Payload,Normal,172.16.68.172,192.168.99.244
566,UDP,VPN Tunnel,Malicious,172.16.37.46,192.168.87.116
1331,UDP,DNS Query,Malicious,172.16.123.86,192.168.207.49
418,ICMP,Suspicious Payload,Normal,172.16.238.168,192.168.113.155
736,UDP,Cloud Sync,Malicious,172.16.109.107,192.168.3.50
1406,ICMP,Suspicious Payload,Malicious,172.16.107.183,192.168.77.64
1144,TCP,User Login,Normal,172.16.56.189,192.168.55.243
909,UDP,Brute Force Login,Normal,172.16.49.61,192.168.54.117
871,UDP,Database Query,Malicious,172.16.229.104,192.168.149.78
1166,ICMP,File Transfer,Normal,172.16.94.170,192.168.106.25
1254,ICMP,Suspicious Payload,Normal,172.16.139.177,192.168.115.44
80,UDP,Database Query,Malicious,172.16.202.162,192.168.96.196
657,TCP,Suspicious Payload,Malicious,172.16.184.35,192.168.187.9
348,ICMP,Botnet Traffic,Malicious,172.16.160.177,192.168.246.165
315,TCP,API Request,Normal,172.16.18.48,192.168.245.78
58,TCP,SQL Injection,Malicious,172.16.116.241,192.168.159.171
875,TCP,Cloud Sync,Malicious,172.16.169.196,192.168.124.49
550,TCP,Heartbeat Packet,Malicious,172.16.171.233,192.168.236.115
1138,UDP,Web Request,Normal,172.16.160.138,192.168.195.59
1194,UDP,Botnet Traffic,Normal,172.16.50.24,192.168.150.98
1444,ICMP,Database Query,Malicious,172.16.27.202,192.168.67.180
1486,UDP,DDoS SYN Flood,Normal,172.16.39.142,192.168.92.28
1311,UDP,Suspicious Payload,Normal,172.16.60.90,192.168.223.104
1236,ICMP,Port Scan,Malicious,172.16.30.63,192.168.80.253
990,UDP,Data Exfiltration,Normal,172.16.108.135,192.168.176.132
1322,ICMP,File Transfer,Malicious,172.16.51.124,192.168.203.248
1244,TCP,Web Request,Normal,172.16.227.110,192.168.164.139
942,UDP,VPN Tunnel,Normal,172.16.136.224,192.168.224.229
443,ICMP,Malware Command,Malicious,172.16.198.174,192.168.238.32
897,ICMP,API Request,Malicious,172.16.122.10,192.168.13.237
869,UDP,User Login,Normal,172.16.77.85,192.168.227.215
226,UDP,File Transfer,Normal,172.16.86.231,192.168.155.33
1236,TCP,Heartbeat Packet,Malicious,172.16.154.243,192.168.27.78
508,TCP,Email Transmission,Normal,172.16.21.113,192.168.96.122
696,ICMP,ARP Spoofing,Normal,172.16.165.243,192.168.162.12
146,TCP,File Transfer,Malicious,172.16.67.229,192.168.62.206
672,UDP,Web Request,Malicious,172.16.33.141,192.168.30.117
506,TCP,Email Transmission,Malicious,172.16.158.217,192.168.165.166
550,UDP,DDoS SYN Flood,Malicious,172.16.206.99,192.168.37.4
1020,ICMP,Brute Force Login,Malicious,172.16.148.40,192.168.235.96
1487,TCP,VPN Tunnel,Normal,172.16.77.92,192.168.103.7
1311,ICMP,Brute Force Login,Normal,172.16.209.106,192.168.241.128
981,UDP,Email Transmission,Malicious,172.16.30.119,192.168.13.118
672,TCP,DNS Query,Normal,172.16.110.193,192.168.23.121
784,UDP,SQL Injection,Normal,172.16.32.26,192.168.85.46
903,UDP,API Request,Normal,172.16.134.87,192.168.14.192
549,UDP,VPN Tunnel,Malicious,172.16.157.30,192.168.148.204
186,UDP,Unauthorized Access,Normal,172.16.90.250,192.168.86.119
1258,TCP,File Transfer,Malicious,172.16.198.193,192.168.70.205
1420,UDP,Heartbeat Packet,Malicious,172.16.88.106,192.168.159.87
1476,ICMP,Database Query,Malicious,172.16.252.242,192.168.117.33
526,TCP,Malware Command,Normal,172.16.97.184,192.168.140.37
529,TCP,ARP Spoofing,Normal,172.16.49.227,192.168.193.175
195,ICMP,Heartbeat Packet,Normal,172.16.214.61,192.168.8.95
268,ICMP,Port Scan,Malicious,172.16.137.49,192.168.127.18
1457,ICMP,Suspicious Payload,Normal,172.16.95.217,192.168.123.110
1307,UDP,Suspicious Payload,Normal,172.16.166.94,192.168.165.6
1303,TCP,Botnet Traffic,Malicious,172.16.211.245,192.168.250.182
935,UDP,Data Exfiltration,Normal,172.16.82.74,192.168.64.94
1401,TCP,DDoS SYN Flood,Malicious,172.16.84.104,192.168.156.26
539,ICMP,Malware Command,Normal,172.16.211.139,192.168.9.112
1449,UDP,DNS Query,Malicious,172.16.254.212,192.168.144.67
452,ICMP,Cloud Sync,Normal,172.16.147.183,192.168.44.21
525,ICMP,Botnet Traffic,Normal,172.16.111.47,192.168.232.20
631,TCP,DNS Query,Malicious,172.16.128.154,192.168.14.91
1334,TCP,File Transfer,Malicious,172.16.147.226,192.168.158.214
1358,TCP,DNS Query,Malicious,172.16.125.197,192.168.165.212
1339,UDP,File Transfer,Normal,172.16.61.90,192.168.234.247
884,ICMP,Heartbeat Packet,Malicious,172.16.242.203,192.168.217.1
108,UDP,Email Transmission,Normal,172.16.135.22,192.168.86.60
1203,UDP,Port Scan,Normal,172.16.16.125,192.168.3.125
829,UDP,Database Query,Malicious,172.16.106.139,192.168.166.41
1284,TCP,File Transfer,Normal,172.16.164.242,192.168.108.43
1243,ICMP,SQL Injection,Malicious,172.16.99.217,192.168.86.161
929,ICMP,Botnet Traffic,Malicious,172.16.15.72,192.168.24.115
722,UDP,Web Request,Malicious,172.16.84.132,192.168.148.139
270,TCP,API Request,Normal,172.16.245.117,192.168.83.192
222,UDP,Suspicious Payload,Malicious,172.16.75.123,192.168.63.126
87,TCP,Port Scan,Normal,172.16.96.80,192.168.151.192
630,UDP,File Transfer,Normal,172.16.169.58,192.168.188.143
705,UDP,Port Scan,Normal,172.16.105.115,192.168.248.94
692,TCP,Email Transmission,Normal,172.16.44.76,192.168.8.215
626,TCP,SQL Injection,Malicious,172.16.201.245,192.168.100.80
816,TCP,Data Exfiltration,Malicious,172.16.146.100,192.168.221.113
349,TCP,Suspicious Payload,Normal,172.16.186.181,192.168.100.36
1321,UDP,Data Exfiltration,Malicious,172.16.234.185,192.168.107.238
983,UDP,File Transfer,Normal,172.16.8.166,192.168.176.237
1181,TCP,Botnet Traffic,Malicious,172.16.252.23,192.168.121.185
1246,UDP,Email Transmission,Normal,172.16.137.254,192.168.223.227
835,UDP,Email Transmission,Normal,172.16.111.151,192.168.208.19
703,ICMP,Email Transmission,Malicious,172.16.75.82,192.168.15.221
566,ICMP,Unauthorized Access,Normal,172.16.26.126,192.168.220.219
67,UDP,Data Exfiltration,Malicious,172.16.249.64,192.168.251.173
1239,UDP,Cloud Sync,Normal,172.16.224.164,192.168.65.12
1288,TCP,Database Query,Malicious,172.16.89.155,192.168.110.68
1118,TCP,Malware Command,Malicious,172.16.91.9,192.168.126.43
837,TCP,VPN Tunnel,Malicious,172.16.96.154,192.168.141.83
959,TCP,Suspicious Payload,Normal,172.16.148.71,192.168.228.181
606,ICMP,Data Exfiltration,Normal,172.16.15.51,192.168.70.49
467,UDP,File Transfer,Malicious,172.16.40.63,192.168.130.23
514,UDP,Web Request,Malicious,172.16.127.199,192.168.126.17
1235,UDP,DNS Query,Normal,172.16.181.74,192.168.137.180
1137,ICMP,Malware Command,Malicious,172.16.36.95,192.168.153.32
1180,TCP,Botnet Traffic,Malicious,172.16.104.120,192.168.2.86
1063,ICMP,DNS Query,Normal,172.16.226.176,192.168.164.60
1367,UDP,Port Scan,Normal,172.16.51.29,192.168.79.236
982,TCP,Cloud Sync,Normal,172.16.6.52,192.168.90.52
576,TCP,VPN Tunnel,Malicious,172.16.121.44,192.168.236.23
858,TCP,VPN Tunnel,Malicious,172.16.80.248,192.168.65.214
357,ICMP,Malware Command,Malicious,172.16.176.44,192.168.175.118
404,UDP,File Transfer,Normal,172.16.146.82,192.168.75.36
1059,TCP,Unauthorized Access,Malicious,172.16.123.150,192.168.145.120
267,UDP,Email Transmission,Normal,172.16.62.51,192.168.113.92
175,TCP,Database Query,Malicious,172.16.106.232,192.168.41.162
196,ICMP,Suspicious Payload,Malicious,172.16.208.126,192.168.57.63
645,UDP,Botnet Traffic,Normal,172.16.85.78,192.168.245.10
843,ICMP,DDoS SYN Flood,Normal,172.16.121.79,192.168.13.225
508,TCP,ARP Spoofing,Normal,172.16.178.16,192.168.87.47
278,ICMP,Database Query,Normal,172.16.223.174,192.168.67.72
477,TCP,Malware Command,Normal,172.16.68.43,192.168.36.156
1494,TCP,Botnet Traffic,Normal,172.16.26.54,192.168.158.238
697,TCP,Web Request,Normal,172.16.194.88,192.168.65.203
931,ICMP,File Transfer,Malicious,172.16.250.174,192.168.20.152
899,ICMP,Unauthorized Access,Malicious,172.16.173.12,192.168.12.128
292,ICMP,Heartbeat Packet,Malicious,172.16.185.241,192.168.183.129
553,TCP,Cloud Sync,Malicious,172.16.199.27,192.168.51.115
638,ICMP,Suspicious Payload,Malicious,172.16.232.245,192.168.57.76
1456,TCP,Cloud Sync,Malicious,172.16.205.226,192.168.186.147
118,ICMP,Port Scan,Malicious,172.16.84.5,192.168.68.242
1185,ICMP,User Login,Normal,172.16.109.120,192.168.141.137
304,TCP,Email Transmission,Malicious,172.16.254.151,192.168.218.154
1476,TCP,Heartbeat Packet,Normal,172.16.32.16,192.168.93.204
1427,TCP,Malware Command,Malicious,172.16.109.45,192.168.123.139
688,TCP,File Transfer,Normal,172.16.2.13,192.168.176.16
135,TCP,File Transfer,Normal,172.16.176.172,192.168.106.179
871,ICMP,User Login,Normal,172.16.22.94,192.168.187.169
1135,TCP,API Request,Malicious,172.16.50.18,192.168.241.15
768,UDP,Email Transmission,Malicious,172.16.248.113,192.168.76.154
151,UDP,Heartbeat Packet,Malicious,172.16.156.235,192.168.209.26
859,UDP,Cloud Sync,Normal,172.16.40.124,192.168.254.67
1458,UDP,Data Exfiltration,Normal,172.16.138.34,192.168.229.113
549,ICMP,User Login,Malicious,172.16.40.16,192.168.218.28
230,TCP,ARP Spoofing,Normal,172.16.124.241,192.168.161.215
806,TCP,DDoS SYN Flood,Malicious,172.16.62.40,192.168.119.41
102,UDP,Cloud Sync,Normal,172.16.146.100,192.168.143.123
85,TCP,VPN Tunnel,Malicious,172.16.189.22,192.168.189.118
579,TCP,Botnet Traffic,Normal,172.16.163.15,192.168.164.189
407,TCP,Malware Command,Malicious,172.16.236.17,192.168.21.226
387,ICMP,Botnet Traffic,Malicious,172.16.118.237,192.168.219.218
413,UDP,File Transfer,Malicious,172.16.204.150,192.168.245.119
313,ICMP,Suspicious Payload,Malicious,172.16.16.203,192.168.125.117
506,UDP,VPN Tunnel,Malicious,172.16.119.184,192.168.233.167
163,ICMP,API Request,Malicious,172.16.15.56,192.168.122.174
1492,TCP,Cloud Sync,Normal,172.16.239.57,192.168.190.77
845,ICMP,VPN Tunnel,Malicious,172.16.31.58,192.168.238.36
622,UDP,DDoS SYN Flood,Malicious,172.16.98.14,192.168.224.158
1169,UDP,Cloud Sync,Normal,172.16.87.173,192.168.20.200
1058,TCP,Port Scan,Malicious,172.16.219.76,192.168.164.41
407,UDP,DDoS SYN Flood,Malicious,172.16.224.112,192.168.142.155
1499,TCP,API Request,Malicious,172.16.16.138,192.168.70.17
796,ICMP,DDoS SYN Flood,Malicious,172.16.123.228,192.168.142.179
222,UDP,Malware Command,Malicious,172.16.161.59,192.168.31.208
831,UDP,DDoS SYN Flood,Malicious,172.16.230.95,192.168.88.103
1174,ICMP,ARP Spoofing,Normal,172.16.5.233,192.168.173.12
433,UDP,Suspicious Payload,Malicious,172.16.76.160,192.168.66.150
472,UDP,Database Query,Malicious,172.16.72.81,192.168.217.220
1387,TCP,Port Scan,Normal,172.16.242.31,192.168.96.10
1144,UDP,Brute Force Login,Malicious,172.16.52.67,192.168.161.62
784,TCP,Heartbeat Packet,Normal,172.16.85.186,192.168.128.163
1417,ICMP,Botnet Traffic,Malicious,172.16.254.135,192.168.27.127
1227,TCP,Cloud Sync,Normal,172.16.7.34,192.168.122.105
1285,UDP,Port Scan,Normal,172.16.188.54,192.168.209.160
201,TCP,ARP Spoofing,Malicious,172.16.97.203,192.168.149.249
850,TCP,Cloud Sync,Malicious,172.16.47.195,192.168.200.244
311,TCP,User Login,Normal,172.16.62.246,192.168.231.56
53,ICMP,API Request,Malicious,172.16.84.29,192.168.62.128
1355,TCP,Data Exfiltration,Normal,172.16.31.19,192.168.120.197
1021,TCP,VPN Tunnel,Malicious,172.16.202.125,192.168.109.196
433,ICMP,Brute Force Login,Malicious,172.16.33.160,192.168.225.175
1490,ICMP,SQL Injection,Malicious,172.16.110.33,192.168.35.80
540,ICMP,Cloud Sync,Malicious,172.16.49.223,192.168.162.41
1404,ICMP,Cloud Sync,Normal,172.16.205.214,192.168.157.220
52,ICMP,Brute Force Login,Normal,172.16.246.222,192.168.238.100
384,ICMP,VPN Tunnel,Malicious,172.16.32.97,192.168.60.90
127,ICMP,File Transfer,Malicious,172.16.186.242,192.168.219.87
1344,TCP,File Transfer,Normal,172.16.75.38,192.168.105.65
1198,TCP,Suspicious Payload,Malicious,172.16.41.172,192.168.139.195
1463,TCP,Email Transmission,Malicious,172.16.78.191,192.168.64.110
432,ICMP,Database Query,Malicious,172.16.198.202,192.168.34.30
1039,TCP,Cloud Sync,Malicious,172.16.118.81,192.168.12.239
991,UDP,Database Query,Malicious,172.16.7.108,192.168.55.62
1384,UDP,ARP Spoofing,Malicious,172.16.47.128,192.168.21.77
1486,ICMP,API Request,Malicious,172.16.31.170,192.168.148.110
1236,UDP,Email Transmission,Malicious,172.16.148.101,192.168.246.40
809,TCP,Web Request,Malicious,172.16.143.248,192.168.54.199
399,TCP,Database Query,Malicious,172.16.253.116,192.168.79.224
376,UDP,Unauthorized Access,Normal,172.16.9.230,192.168.97.180
415,UDP,Web Request,Malicious,172.16.51.240,192.168.202.138
638,UDP,File Transfer,Normal,172.16.231.228,192.168.20.167
1274,ICMP,User Login,Malicious,172.16.65.112,192.168.211.88
940,ICMP,DDoS SYN Flood,Normal,172.16.253.86,192.168.107.184
540,TCP,DNS Query,Malicious,172.16.100.208,192.168.109.25
174,ICMP,Port Scan,Malicious,172.16.21.241,192.168.195.30
636,UDP,Botnet Traffic,Normal,172.16.147.202,192.168.222.71
553,TCP,Suspicious Payload,Malicious,172.16.217.44,192.168.82.79
1128,UDP,Web Request,Malicious,172.16.31.131,192.168.212.176
358,TCP,Malware Command,Malicious,172.16.171.110,192.168.89.127
454,UDP,DNS Query,Malicious,172.16.43.91,192.168.171.74
1377,UDP,Suspicious Payload,Malicious,172.16.227.1,192.168.154.50
677,TCP,VPN Tunnel,Malicious,172.16.144.5,192.168.16.14
246,TCP,File Transfer,Malicious,172.16.173.234,192.168.226.228
787,TCP,Botnet Traffic,Normal,172.16.133.173,192.168.11.216
489,ICMP,Email Transmission,Malicious,172.16.183.2,192.168.80.9
1197,TCP,Cloud Sync,Normal,172.16.15.151,192.168.106.107
1122,ICMP,Email Transmission,Normal,172.16.26.118,192.168.206.2
148,ICMP,Data Exfiltration,Malicious,172.16.97.135,192.168.235.206
1369,TCP,DNS Query,Normal,172.16.67.57,192.168.237.114
649,ICMP,Brute Force Login,Malicious,172.16.109.59,192.168.49.98
938,UDP,Botnet Traffic,Normal,172.16.182.142,192.168.28.204
1243,UDP,Cloud Sync,Normal,172.16.135.18,192.168.216.222
52,UDP,Database Query,Normal,172.16.93.130,192.168.217.24
1069,UDP,Database Query,Normal,172.16.85.70,192.168.146.104
500,TCP,Cloud Sync,Malicious,172.16.22.182,192.168.233.200
1383,UDP,Email Transmission,Normal,172.16.34.60,192.168.149.21
78,TCP,Data Exfiltration,Normal,172.16.44.109,192.168.45.182
1038,UDP,DDoS SYN Flood,Malicious,172.16.149.131,192.168.208.126
815,UDP,Suspicious Payload,Malicious,172.16.96.206,192.168.217.39
1285,UDP,Port Scan,Normal,172.16.235.207,192.168.201.35
1464,TCP,VPN Tunnel,Normal,172.16.155.126,192.168.154.112
782,UDP,Web Request,Normal,172.16.84.18,192.168.191.30
1331,UDP,VPN Tunnel,Malicious,172.16.198.90,192.168.89.172
829,ICMP,Unauthorized Access,Malicious,172.16.178.242,192.168.178.230
998,UDP,ARP Spoofing,Normal,172.16.68.233,192.168.30.210
301,UDP,Heartbeat Packet,Malicious,172.16.15.203,192.168.221.64
458,UDP,API Request,Malicious,172.16.114.109,192.168.45.241
958,TCP,Web Request,Malicious,172.16.106.181,192.168.195.244
994,UDP,Botnet Traffic,Malicious,172.16.41.22,192.168.14.249
1328,TCP,DDoS SYN Flood,Malicious,172.16.112.67,192.168.164.26
903,TCP,Malware Command,Normal,172.16.250.115,192.168.146.237
908,TCP,Botnet Traffic,Normal,172.16.161.177,192.168.64.16
76,UDP,Botnet Traffic,Normal,172.16.31.183,192.168.83.214
1406,ICMP,DNS Query,Malicious,172.16.41.198,192.168.171.109
1160,UDP,ARP Spoofing,Normal,172.16.244.78,192.168.195.207
192,ICMP,API Request,Malicious,172.16.124.253,192.168.41.141
104,UDP,Botnet Traffic,Malicious,172.16.243.21,192.168.89.175
1352,ICMP,VPN Tunnel,Malicious,172.16.239.226,192.168.228.2
490,UDP,Data Exfiltration,Normal,172.16.13.218,192.168.153.170
609,UDP,DNS Query,Normal,172.16.148.76,192.168.211.152
989,TCP,Web Request,Normal,172.16.251.3,192.168.25.31
855,ICMP,ARP Spoofing,Normal,172.16.245.102,192.168.39.105
508,TCP,Data Exfiltration,Malicious,172.16.180.58,192.168.157.200
508,UDP,Data Exfiltration,Normal,172.16.241.135,192.168.172.183
802,TCP,Suspicious Payload,Normal,172.16.127.93,192.168.72.138
827,UDP,Heartbeat Packet,Malicious,172.16.175.95,192.168.244.207
1081,TCP,VPN Tunnel,Malicious,172.16.113.214,192.168.137.114
801,TCP,Database Query,Normal,172.16.248.38,192.168.53.158
1062,UDP,DNS Query,Normal,172.16.118.116,192.168.144.27
1098,TCP,Data Exfiltration,Normal,172.16.199.152,192.168.134.221
1250,TCP,SQL Injection,Normal,172.16.181.214,192.168.190.254
231,ICMP,Botnet Traffic,Malicious,172.16.236.233,192.168.110.69
656,TCP,Suspicious Payload,Malicious,172.16.220.56,192.168.8.98
643,ICMP,ARP Spoofing,Normal,172.16.9.166,192.168.157.190
1206,TCP,Web Request,Malicious,172.16.249.38,192.168.180.212
862,ICMP,Unauthorized Access,Normal,172.16.147.177,192.168.179.169
669,UDP,Port Scan,Malicious,172.16.92.93,192.168.168.235
194,TCP,DDoS SYN Flood,Malicious,172.16.251.251,192.168.104.228
128,UDP,VPN Tunnel,Malicious,172.16.49.234,192.168.58.98
1100,ICMP,Web Request,Malicious,172.16.63.174,192.168.83.222
497,ICMP,Suspicious Payload,Normal,172.16.141.180,192.168.7.2
1087,ICMP,User Login,Malicious,172.16.20.152,192.168.35.6
1215,UDP,Data Exfiltration,Malicious,172.16.239.223,192.168.53.188
426,ICMP,Data Exfiltration,Normal,172.16.3.161,192.168.161.184
373,UDP,Cloud Sync,Normal,172.16.75.166,192.168.140.224
311,ICMP,Email Transmission,Normal,172.16.107.101,192.168.152.195
