Packet_Size,Protocol_Type,Threat_Type,Risk_Level,Source_IP,Destination_IP,Label
229,TCP,Suspicious Payload,High,192.168.100.104,10.0.50.166,Malicious
346,UDP,Data Exfiltration,High,192.168.100.207,10.0.50.17,Malicious
979,UDP,Unauthorized Access,High,192.168.100.140,10.0.50.49,Malicious
1493,UDP,Unauthorized Access,High,192.168.100.232,10.0.50.217,Malicious
893,TCP,Unauthorized Access,Critical,192.168.100.251,10.0.50.175,Malicious
981,UDP,ARP Spoofing,High,192.168.100.233,10.0.50.100,Malicious
639,UDP,ARP Spoofing,Critical,192.168.100.61,10.0.50.161,Malicious
1206,UDP,Botnet Traffic,High,192.168.100.81,10.0.50.143,Malicious
1125,ICMP,SQL Injection,Critical,192.168.100.79,10.0.50.203,Malicious
1209,UDP,DDoS SYN Flood,High,192.168.100.249,10.0.50.142,Malicious
483,TCP,Suspicious Payload,Critical,192.168.100.216,10.0.50.144,Malicious
966,TCP,Port Scan,High,192.168.100.190,10.0.50.128,Malicious
446,ICMP,DDoS SYN Flood,Critical,192.168.100.64,10.0.50.141,Malicious
285,UDP,Malware Command,High,192.168.100.118,10.0.50.144,Malicious
1309,ICMP,Brute Force Login,High,192.168.100.83,10.0.50.253,Malicious
807,TCP,Suspicious Payload,Critical,192.168.100.246,10.0.50.89,Malicious
1049,ICMP,Brute Force Login,High,192.168.100.56,10.0.50.68,Malicious
638,ICMP,Malware Command,High,192.168.100.145,10.0.50.8,Malicious
729,ICMP,Unauthorized Access,Critical,192.168.100.220,10.0.50.166,Malicious
971,TCP,Unauthorized Access,High,192.168.100.153,10.0.50.16,Malicious
550,ICMP,Malware Command,Critical,192.168.100.106,10.0.50.10,Malicious
400,ICMP,Botnet Traffic,Critical,192.168.100.35,10.0.50.116,Malicious
502,TCP,Brute Force Login,High,192.168.100.131,10.0.50.237,Malicious
1179,TCP,Data Exfiltration,Critical,192.168.100.215,10.0.50.129,Malicious
1005,TCP,Port Scan,Critical,192.168.100.248,10.0.50.72,Malicious
270,UDP,Data Exfiltration,High,192.168.100.29,10.0.50.174,Malicious
1395,ICMP,Unauthorized Access,Critical,192.168.100.82,10.0.50.215,Malicious
480,ICMP,Suspicious Payload,High,192.168.100.141,10.0.50.196,Malicious
276,ICMP,Data Exfiltration,High,192.168.100.156,10.0.50.115,Malicious
1303,UDP,DDoS SYN Flood,High,192.168.100.24,10.0.50.16,Malicious
741,ICMP,Malware Command,Critical,192.168.100.39,10.0.50.211,Malicious
1077,ICMP,Botnet Traffic,Critical,192.168.100.160,10.0.50.202,Malicious
1382,UDP,ARP Spoofing,Critical,192.168.100.230,10.0.50.119,Malicious
1391,ICMP,Unauthorized Access,High,192.168.100.178,10.0.50.204,Malicious
1355,UDP,Malware Command,High,192.168.100.221,10.0.50.27,Malicious
908,UDP,Data Exfiltration,High,192.168.100.207,10.0.50.177,Malicious
1289,ICMP,Data Exfiltration,High,192.168.100.100,10.0.50.46,Malicious
1024,TCP,Brute Force Login,High,192.168.100.147,10.0.50.196,Malicious
1275,ICMP,Brute Force Login,High,192.168.100.247,10.0.50.72,Malicious
431,ICMP,Botnet Traffic,High,192.168.100.79,10.0.50.137,Malicious
1390,UDP,Botnet Traffic,High,192.168.100.81,10.0.50.251,Malicious
325,ICMP,Brute Force Login,High,192.168.100.226,10.0.50.195,Malicious
1117,TCP,DDoS SYN Flood,Critical,192.168.100.137,10.0.50.250,Malicious
313,ICMP,Port Scan,High,192.168.100.226,10.0.50.134,Malicious
1041,TCP,Botnet Traffic,High,192.168.100.168,10.0.50.142,Malicious
1346,ICMP,DDoS SYN Flood,Critical,192.168.100.184,10.0.50.213,Malicious
389,UDP,Data Exfiltration,Critical,192.168.100.174,10.0.50.107,Malicious
1135,UDP,Malware Command,Critical,192.168.100.152,10.0.50.234,Malicious
398,UDP,DDoS SYN Flood,Critical,192.168.100.91,10.0.50.128,Malicious
1438,TCP,Botnet Traffic,High,192.168.100.250,10.0.50.132,Malicious
1280,ICMP,Suspicious Payload,Critical,192.168.100.183,10.0.50.164,Malicious
246,TCP,DDoS SYN Flood,High,192.168.100.103,10.0.50.48,Malicious
778,TCP,Malware Command,High,192.168.100.245,10.0.50.16,Malicious
250,TCP,Port Scan,High,192.168.100.1,10.0.50.250,Malicious
1445,UDP,Malware Command,High,192.168.100.145,10.0.50.135,Malicious
1055,ICMP,SQL Injection,High,192.168.100.148,10.0.50.156,Malicious
772,ICMP,Malware Command,High,192.168.100.67,10.0.50.9,Malicious
1028,UDP,SQL Injection,High,192.168.100.213,10.0.50.154,Malicious
879,TCP,Port Scan,High,192.168.100.143,10.0.50.104,Malicious
1422,ICMP,Data Exfiltration,Critical,192.168.100.228,10.0.50.147,Malicious
903,UDP,DDoS SYN Flood,Critical,192.168.100.106,10.0.50.113,Malicious
456,ICMP,Unauthorized Access,High,192.168.100.112,10.0.50.146,Malicious
1353,ICMP,Suspicious Payload,High,192.168.100.134,10.0.50.168,Malicious
740,ICMP,Malware Command,High,192.168.100.221,10.0.50.156,Malicious
1456,UDP,Unauthorized Access,High,192.168.100.234,10.0.50.163,Malicious
771,TCP,SQL Injection,Critical,192.168.100.124,10.0.50.150,Malicious
350,UDP,Brute Force Login,Critical,192.168.100.51,10.0.50.133,Malicious
1338,UDP,Suspicious Payload,Critical,192.168.100.19,10.0.50.107,Malicious
750,TCP,DDoS SYN Flood,High,192.168.100.206,10.0.50.42,Malicious
1322,TCP,Suspicious Payload,Critical,192.168.100.134,10.0.50.171,Malicious
458,ICMP,Data Exfiltration,Critical,192.168.100.74,10.0.50.253,Malicious
316,UDP,SQL Injection,Critical,192.168.100.214,10.0.50.64,Malicious
1250,TCP,Brute Force Login,High,192.168.100.128,10.0.50.9,Malicious
716,TCP,Botnet Traffic,High,192.168.100.143,10.0.50.141,Malicious
914,TCP,ARP Spoofing,High,192.168.100.165,10.0.50.30,Malicious
1274,TCP,SQL Injection,Critical,192.168.100.215,10.0.50.77,Malicious
881,ICMP,Malware Command,Critical,192.168.100.42,10.0.50.23,Malicious
508,ICMP,Brute Force Login,High,192.168.100.83,10.0.50.76,Malicious
850,UDP,DDoS SYN Flood,Critical,192.168.100.146,10.0.50.13,Malicious
791,UDP,ARP Spoofing,Critical,192.168.100.236,10.0.50.150,Malicious
1346,UDP,Suspicious Payload,High,192.168.100.126,10.0.50.211,Malicious
708,TCP,Botnet Traffic,High,192.168.100.227,10.0.50.60,Malicious
1340,ICMP,Botnet Traffic,Critical,192.168.100.245,10.0.50.76,Malicious
947,TCP,ARP Spoofing,High,192.168.100.84,10.0.50.207,Malicious
1348,UDP,Data Exfiltration,High,192.168.100.135,10.0.50.221,Malicious
747,ICMP,SQL Injection,High,192.168.100.34,10.0.50.61,Malicious
229,TCP,ARP Spoofing,Critical,192.168.100.168,10.0.50.222,Malicious
442,ICMP,SQL Injection,High,192.168.100.137,10.0.50.222,Malicious
788,ICMP,Brute Force Login,Critical,192.168.100.109,10.0.50.101,Malicious
897,ICMP,ARP Spoofing,Critical,192.168.100.147,10.0.50.87,Malicious
1422,UDP,DDoS SYN Flood,High,192.168.100.133,10.0.50.55,Malicious
1443,UDP,ARP Spoofing,Critical,192.168.100.104,10.0.50.217,Malicious
1494,ICMP,Unauthorized Access,High,192.168.100.200,10.0.50.165,Malicious
489,ICMP,Botnet Traffic,Critical,192.168.100.201,10.0.50.20,Malicious
1391,TCP,Unauthorized Access,High,192.168.100.108,10.0.50.196,Malicious
230,ICMP,Suspicious Payload,Critical,192.168.100.183,10.0.50.65,Malicious
463,UDP,Unauthorized Access,Critical,192.168.100.107,10.0.50.50,Malicious
1486,TCP,SQL Injection,High,192.168.100.21,10.0.50.48,Malicious
413,TCP,Unauthorized Access,High,192.168.100.183,10.0.50.211,Malicious
444,TCP,Brute Force Login,High,192.168.100.138,10.0.50.100,Malicious
612,UDP,Botnet Traffic,High,192.168.100.195,10.0.50.145,Malicious
1391,ICMP,Botnet Traffic,High,192.168.100.170,10.0.50.192,Malicious
1445,TCP,Botnet Traffic,Critical,192.168.100.183,10.0.50.114,Malicious
1321,UDP,Botnet Traffic,High,192.168.100.78,10.0.50.19,Malicious
1385,ICMP,Suspicious Payload,Critical,192.168.100.53,10.0.50.171,Malicious
1417,UDP,DDoS SYN Flood,High,192.168.100.225,10.0.50.13,Malicious
1102,UDP,Malware Command,Critical,192.168.100.29,10.0.50.49,Malicious
982,UDP,Unauthorized Access,High,192.168.100.114,10.0.50.15,Malicious
1189,UDP,Botnet Traffic,High,192.168.100.10,10.0.50.248,Malicious
947,TCP,Malware Command,High,192.168.100.71,10.0.50.186,Malicious
935,TCP,SQL Injection,High,192.168.100.121,10.0.50.157,Malicious
736,TCP,Suspicious Payload,High,192.168.100.131,10.0.50.240,Malicious
652,TCP,Brute Force Login,Critical,192.168.100.203,10.0.50.242,Malicious
1041,ICMP,Botnet Traffic,Critical,192.168.100.73,10.0.50.14,Malicious
216,ICMP,Port Scan,High,192.168.100.104,10.0.50.130,Malicious
1184,ICMP,Suspicious Payload,Critical,192.168.100.27,10.0.50.33,Malicious
590,UDP,SQL Injection,High,192.168.100.53,10.0.50.42,Malicious
1171,UDP,Suspicious Payload,Critical,192.168.100.24,10.0.50.100,Malicious
958,ICMP,DDoS SYN Flood,Critical,192.168.100.35,10.0.50.10,Malicious
635,ICMP,DDoS SYN Flood,Critical,192.168.100.122,10.0.50.217,Malicious
1290,TCP,Malware Command,Critical,192.168.100.241,10.0.50.197,Malicious
765,ICMP,Malware Command,High,192.168.100.25,10.0.50.66,Malicious
781,UDP,DDoS SYN Flood,Critical,192.168.100.5,10.0.50.103,Malicious
858,ICMP,Unauthorized Access,Critical,192.168.100.142,10.0.50.188,Malicious
948,ICMP,Suspicious Payload,High,192.168.100.108,10.0.50.160,Malicious
695,ICMP,Port Scan,Critical,192.168.100.248,10.0.50.127,Malicious
241,ICMP,ARP Spoofing,Critical,192.168.100.252,10.0.50.28,Malicious
1484,UDP,Suspicious Payload,High,192.168.100.137,10.0.50.121,Malicious
650,TCP,Botnet Traffic,Critical,192.168.100.224,10.0.50.248,Malicious
1485,ICMP,Malware Command,Critical,192.168.100.89,10.0.50.173,Malicious
1029,TCP,SQL Injection,Critical,192.168.100.27,10.0.50.162,Malicious
492,TCP,ARP Spoofing,Critical,192.168.100.159,10.0.50.149,Malicious
860,ICMP,Botnet Traffic,Critical,192.168.100.137,10.0.50.98,Malicious
748,TCP,Botnet Traffic,Critical,192.168.100.137,10.0.50.129,Malicious
1028,TCP,Port Scan,High,192.168.100.14,10.0.50.204,Malicious
396,ICMP,SQL Injection,High,192.168.100.118,10.0.50.187,Malicious
1267,UDP,Malware Command,Critical,192.168.100.101,10.0.50.27,Malicious
1333,ICMP,Brute Force Login,Critical,192.168.100.147,10.0.50.97,Malicious
1111,ICMP,Brute Force Login,High,192.168.100.139,10.0.50.59,Malicious
714,ICMP,SQL Injection,High,192.168.100.63,10.0.50.205,Malicious
775,TCP,Malware Command,Critical,192.168.100.226,10.0.50.121,Malicious
893,UDP,ARP Spoofing,Critical,192.168.100.148,10.0.50.11,Malicious
699,TCP,Suspicious Payload,High,192.168.100.41,10.0.50.148,Malicious
843,TCP,Brute Force Login,Critical,192.168.100.165,10.0.50.14,Malicious
410,UDP,Malware Command,Critical,192.168.100.3,10.0.50.15,Malicious
1346,ICMP,Data Exfiltration,Critical,192.168.100.150,10.0.50.170,Malicious
785,ICMP,Data Exfiltration,Critical,192.168.100.83,10.0.50.32,Malicious
480,UDP,Malware Command,High,192.168.100.179,10.0.50.61,Malicious
376,UDP,Malware Command,Critical,192.168.100.12,10.0.50.230,Malicious
1256,ICMP,DDoS SYN Flood,Critical,192.168.100.243,10.0.50.232,Malicious
608,ICMP,Botnet Traffic,High,192.168.100.119,10.0.50.237,Malicious
476,TCP,Data Exfiltration,High,192.168.100.250,10.0.50.78,Malicious
581,ICMP,Brute Force Login,High,192.168.100.207,10.0.50.168,Malicious
917,TCP,ARP Spoofing,Critical,192.168.100.233,10.0.50.123,Malicious
215,ICMP,Botnet Traffic,Critical,192.168.100.59,10.0.50.12,Malicious
752,TCP,SQL Injection,High,192.168.100.88,10.0.50.249,Malicious
954,ICMP,Unauthorized Access,Critical,192.168.100.178,10.0.50.254,Malicious
1385,UDP,Data Exfiltration,High,192.168.100.127,10.0.50.147,Malicious
206,ICMP,Malware Command,High,192.168.100.128,10.0.50.97,Malicious
1139,UDP,Port Scan,High,192.168.100.32,10.0.50.21,Malicious
1173,ICMP,Port Scan,Critical,192.168.100.81,10.0.50.49,Malicious
758,ICMP,SQL Injection,Critical,192.168.100.58,10.0.50.2,Malicious
978,ICMP,Suspicious Payload,High,192.168.100.170,10.0.50.42,Malicious
1333,UDP,Suspicious Payload,High,192.168.100.191,10.0.50.117,Malicious
896,ICMP,Suspicious Payload,Critical,192.168.100.100,10.0.50.141,Malicious
1362,TCP,DDoS SYN Flood,Critical,192.168.100.219,10.0.50.216,Malicious
509,ICMP,Botnet Traffic,Critical,192.168.100.10,10.0.50.47,Malicious
1472,TCP,Botnet Traffic,High,192.168.100.240,10.0.50.245,Malicious
941,ICMP,Suspicious Payload,Critical,192.168.100.49,10.0.50.21,Malicious
402,UDP,Brute Force Login,High,192.168.100.126,10.0.50.7,Malicious
1167,ICMP,Brute Force Login,Critical,192.168.100.35,10.0.50.149,Malicious
536,TCP,Port Scan,Critical,192.168.100.89,10.0.50.11,Malicious
361,UDP,Suspicious Payload,Critical,192.168.100.245,10.0.50.107,Malicious
438,UDP,SQL Injection,High,192.168.100.205,10.0.50.18,Malicious
307,UDP,Suspicious Payload,High,192.168.100.155,10.0.50.178,Malicious
753,TCP,Unauthorized Access,High,192.168.100.139,10.0.50.54,Malicious
1008,TCP,ARP Spoofing,Critical,192.168.100.180,10.0.50.94,Malicious
655,ICMP,Brute Force Login,High,192.168.100.26,10.0.50.228,Malicious
1477,UDP,Port Scan,High,192.168.100.12,10.0.50.62,Malicious
1337,ICMP,Suspicious Payload,High,192.168.100.41,10.0.50.123,Malicious
1014,UDP,Malware Command,Critical,192.168.100.207,10.0.50.204,Malicious
716,ICMP,SQL Injection,Critical,192.168.100.103,10.0.50.195,Malicious
511,TCP,DDoS SYN Flood,Critical,192.168.100.164,10.0.50.142,Malicious
261,TCP,Botnet Traffic,High,192.168.100.136,10.0.50.39,Malicious
605,UDP,SQL Injection,High,192.168.100.180,10.0.50.6,Malicious
357,ICMP,DDoS SYN Flood,High,192.168.100.149,10.0.50.73,Malicious
1021,TCP,ARP Spoofing,Critical,192.168.100.228,10.0.50.22,Malicious
1339,ICMP,SQL Injection,Critical,192.168.100.155,10.0.50.249,Malicious
719,TCP,Botnet Traffic,Critical,192.168.100.60,10.0.50.192,Malicious
581,TCP,ARP Spoofing,Critical,192.168.100.38,10.0.50.199,Malicious
206,ICMP,Suspicious Payload,High,192.168.100.136,10.0.50.103,Malicious
946,UDP,Unauthorized Access,High,192.168.100.70,10.0.50.65,Malicious
591,TCP,DDoS SYN Flood,Critical,192.168.100.239,10.0.50.66,Malicious
1468,ICMP,Suspicious Payload,High,192.168.100.17,10.0.50.124,Malicious
402,ICMP,Malware Command,Critical,192.168.100.180,10.0.50.94,Malicious
669,TCP,Port Scan,Critical,192.168.100.25,10.0.50.230,Malicious
645,TCP,Malware Command,Critical,192.168.100.71,10.0.50.167,Malicious
1047,TCP,ARP Spoofing,Critical,192.168.100.199,10.0.50.74,Malicious
838,TCP,Botnet Traffic,High,192.168.100.90,10.0.50.137,Malicious
1471,UDP,Botnet Traffic,Critical,192.168.100.142,10.0.50.204,Malicious
1058,TCP,Botnet Traffic,High,192.168.100.140,10.0.50.189,Malicious
1339,ICMP,SQL Injection,High,192.168.100.50,10.0.50.157,Malicious
1108,UDP,Suspicious Payload,High,192.168.100.235,10.0.50.45,Malicious
1189,ICMP,Data Exfiltration,High,192.168.100.117,10.0.50.14,Malicious
652,UDP,SQL Injection,Critical,192.168.100.80,10.0.50.222,Malicious
1243,ICMP,ARP Spoofing,Critical,192.168.100.113,10.0.50.151,Malicious
1253,ICMP,Data Exfiltration,Critical,192.168.100.170,10.0.50.52,Malicious
1187,UDP,DDoS SYN Flood,Critical,192.168.100.213,10.0.50.106,Malicious
1441,TCP,DDoS SYN Flood,Critical,192.168.100.54,10.0.50.51,Malicious
790,UDP,Port Scan,High,192.168.100.133,10.0.50.3,Malicious
1242,TCP,Port Scan,High,192.168.100.85,10.0.50.15,Malicious
378,ICMP,Port Scan,High,192.168.100.225,10.0.50.32,Malicious
873,ICMP,ARP Spoofing,High,192.168.100.142,10.0.50.234,Malicious
637,ICMP,SQL Injection,Critical,192.168.100.201,10.0.50.7,Malicious
968,UDP,DDoS SYN Flood,Critical,192.168.100.107,10.0.50.4,Malicious
736,UDP,Brute Force Login,Critical,192.168.100.83,10.0.50.200,Malicious
1475,ICMP,Unauthorized Access,Critical,192.168.100.102,10.0.50.114,Malicious
1130,ICMP,Data Exfiltration,Critical,192.168.100.141,10.0.50.228,Malicious
569,TCP,ARP Spoofing,Critical,192.168.100.52,10.0.50.241,Malicious
553,UDP,Suspicious Payload,High,192.168.100.238,10.0.50.99,Malicious
1425,ICMP,Botnet Traffic,High,192.168.100.178,10.0.50.191,Malicious
1241,TCP,Suspicious Payload,High,192.168.100.30,10.0.50.232,Malicious
236,ICMP,ARP Spoofing,High,192.168.100.82,10.0.50.86,Malicious
564,UDP,Brute Force Login,High,192.168.100.107,10.0.50.59,Malicious
1313,UDP,Botnet Traffic,Critical,192.168.100.71,10.0.50.28,Malicious
998,UDP,ARP Spoofing,High,192.168.100.136,10.0.50.140,Malicious
1344,ICMP,Malware Command,High,192.168.100.90,10.0.50.113,Malicious
1441,ICMP,Botnet Traffic,Critical,192.168.100.19,10.0.50.78,Malicious
828,UDP,Port Scan,Critical,192.168.100.28,10.0.50.125,Malicious
1033,ICMP,Malware Command,Critical,192.168.100.25,10.0.50.52,Malicious
948,ICMP,Data Exfiltration,Critical,192.168.100.131,10.0.50.95,Malicious
1370,UDP,Brute Force Login,Critical,192.168.100.93,10.0.50.63,Malicious
218,TCP,ARP Spoofing,High,192.168.100.110,10.0.50.250,Malicious
1160,TCP,Brute Force Login,High,192.168.100.107,10.0.50.6,Malicious
552,UDP,ARP Spoofing,High,192.168.100.43,10.0.50.240,Malicious
1004,TCP,Suspicious Payload,High,192.168.100.52,10.0.50.103,Malicious
1025,TCP,Suspicious Payload,Critical,192.168.100.201,10.0.50.19,Malicious
1345,UDP,DDoS SYN Flood,High,192.168.100.115,10.0.50.37,Malicious
1441,ICMP,Suspicious Payload,Critical,192.168.100.225,10.0.50.192,Malicious
666,ICMP,Unauthorized Access,Critical,192.168.100.178,10.0.50.67,Malicious
1065,UDP,Brute Force Login,High,192.168.100.232,10.0.50.129,Malicious
636,UDP,Malware Command,Critical,192.168.100.50,10.0.50.84,Malicious
699,TCP,Unauthorized Access,Critical,192.168.100.230,10.0.50.248,Malicious
1090,UDP,Unauthorized Access,Critical,192.168.100.196,10.0.50.180,Malicious
324,UDP,Unauthorized Access,High,192.168.100.94,10.0.50.40,Malicious
318,UDP,Data Exfiltration,High,192.168.100.107,10.0.50.50,Malicious
1250,UDP,Suspicious Payload,Critical,192.168.100.171,10.0.50.238,Malicious
1369,UDP,ARP Spoofing,High,192.168.100.246,10.0.50.235,Malicious
836,UDP,Brute Force Login,High,192.168.100.133,10.0.50.11,Malicious
253,UDP,Data Exfiltration,Critical,192.168.100.222,10.0.50.116,Malicious
650,TCP,Unauthorized Access,Critical,192.168.100.159,10.0.50.125,Malicious
645,TCP,Port Scan,Critical,192.168.100.35,10.0.50.21,Malicious
352,TCP,Suspicious Payload,High,192.168.100.193,10.0.50.52,Malicious
1277,UDP,Botnet Traffic,Critical,192.168.100.103,10.0.50.229,Malicious
247,ICMP,Data Exfiltration,Critical,192.168.100.69,10.0.50.142,Malicious
1253,UDP,ARP Spoofing,High,192.168.100.96,10.0.50.158,Malicious
1353,UDP,Botnet Traffic,Critical,192.168.100.145,10.0.50.1,Malicious
708,TCP,SQL Injection,Critical,192.168.100.116,10.0.50.49,Malicious
895,TCP,Unauthorized Access,High,192.168.100.94,10.0.50.195,Malicious
870,TCP,Suspicious Payload,High,192.168.100.38,10.0.50.153,Malicious
992,ICMP,Unauthorized Access,High,192.168.100.104,10.0.50.226,Malicious
1092,TCP,Port Scan,Critical,192.168.100.192,10.0.50.217,Malicious
219,ICMP,Suspicious Payload,Critical,192.168.100.29,10.0.50.103,Malicious
1251,TCP,DDoS SYN Flood,Critical,192.168.100.242,10.0.50.48,Malicious
370,ICMP,Port Scan,Critical,192.168.100.175,10.0.50.30,Malicious
262,TCP,SQL Injection,Critical,192.168.100.222,10.0.50.171,Malicious
601,UDP,SQL Injection,Critical,192.168.100.53,10.0.50.137,Malicious
1053,ICMP,SQL Injection,Critical,192.168.100.119,10.0.50.233,Malicious
1461,TCP,ARP Spoofing,High,192.168.100.57,10.0.50.203,Malicious
293,ICMP,Data Exfiltration,Critical,192.168.100.193,10.0.50.221,Malicious
939,UDP,Suspicious Payload,Critical,192.168.100.48,10.0.50.87,Malicious
422,ICMP,Malware Command,High,192.168.100.87,10.0.50.252,Malicious
990,TCP,Port Scan,Critical,192.168.100.149,10.0.50.33,Malicious
1168,ICMP,Suspicious Payload,High,192.168.100.104,10.0.50.237,Malicious
515,TCP,DDoS SYN Flood,Critical,192.168.100.153,10.0.50.120,Malicious
958,ICMP,Port Scan,High,192.168.100.149,10.0.50.51,Malicious
253,UDP,Brute Force Login,High,192.168.100.130,10.0.50.123,Malicious
544,TCP,Unauthorized Access,Critical,192.168.100.116,10.0.50.35,Malicious
566,UDP,Data Exfiltration,High,192.168.100.192,10.0.50.85,Malicious
1134,TCP,Malware Command,Critical,192.168.100.221,10.0.50.5,Malicious
976,ICMP,Malware Command,Critical,192.168.100.38,10.0.50.228,Malicious
706,UDP,Brute Force Login,High,192.168.100.161,10.0.50.134,Malicious
1410,TCP,Brute Force Login,High,192.168.100.204,10.0.50.18,Malicious
1407,UDP,Malware Command,High,192.168.100.141,10.0.50.220,Malicious
1076,TCP,SQL Injection,Critical,192.168.100.81,10.0.50.236,Malicious
474,TCP,Malware Command,Critical,192.168.100.5,10.0.50.114,Malicious
619,ICMP,DDoS SYN Flood,High,192.168.100.83,10.0.50.175,Malicious
664,ICMP,Unauthorized Access,Critical,192.168.100.227,10.0.50.112,Malicious
541,ICMP,SQL Injection,High,192.168.100.221,10.0.50.114,Malicious
820,UDP,ARP Spoofing,High,192.168.100.96,10.0.50.182,Malicious
1251,ICMP,Data Exfiltration,Critical,192.168.100.207,10.0.50.194,Malicious
842,ICMP,Suspicious Payload,High,192.168.100.66,10.0.50.34,Malicious
314,ICMP,Brute Force Login,High,192.168.100.64,10.0.50.126,Malicious
1137,ICMP,Data Exfiltration,Critical,192.168.100.59,10.0.50.107,Malicious
750,UDP,SQL Injection,High,192.168.100.13,10.0.50.199,Malicious
1378,ICMP,SQL Injection,High,192.168.100.147,10.0.50.219,Malicious
852,TCP,Botnet Traffic,Critical,192.168.100.246,10.0.50.58,Malicious
700,TCP,Botnet Traffic,High,192.168.100.45,10.0.50.224,Malicious
329,UDP,Brute Force Login,Critical,192.168.100.158,10.0.50.192,Malicious
308,ICMP,Botnet Traffic,Critical,192.168.100.147,10.0.50.115,Malicious
1485,ICMP,SQL Injection,Critical,192.168.100.95,10.0.50.118,Malicious
1195,TCP,Unauthorized Access,High,192.168.100.134,10.0.50.70,Malicious
1208,UDP,Botnet Traffic,High,192.168.100.124,10.0.50.204,Malicious
1119,TCP,Malware Command,Critical,192.168.100.193,10.0.50.157,Malicious
1106,ICMP,DDoS SYN Flood,High,192.168.100.114,10.0.50.168,Malicious
320,ICMP,ARP Spoofing,High,192.168.100.127,10.0.50.254,Malicious
732,TCP,Malware Command,Critical,192.168.100.189,10.0.50.159,Malicious
693,UDP,Port Scan,High,192.168.100.166,10.0.50.120,Malicious
906,TCP,Brute Force Login,High,192.168.100.89,10.0.50.104,Malicious
675,TCP,Brute Force Login,Critical,192.168.100.138,10.0.50.180,Malicious
692,UDP,Port Scan,Critical,192.168.100.59,10.0.50.56,Malicious
377,ICMP,SQL Injection,Critical,192.168.100.111,10.0.50.9,Malicious
1239,TCP,Data Exfiltration,Critical,192.168.100.110,10.0.50.245,Malicious
1384,UDP,Unauthorized Access,High,192.168.100.154,10.0.50.63,Malicious
1347,UDP,SQL Injection,Critical,192.168.100.169,10.0.50.27,Malicious
1382,ICMP,Brute Force Login,Critical,192.168.100.223,10.0.50.145,Malicious
1196,TCP,Port Scan,Critical,192.168.100.77,10.0.50.73,Malicious
810,ICMP,ARP Spoofing,High,192.168.100.207,10.0.50.95,Malicious
807,ICMP,SQL Injection,Critical,192.168.100.33,10.0.50.219,Malicious
1260,UDP,Unauthorized Access,Critical,192.168.100.52,10.0.50.41,Malicious
573,TCP,DDoS SYN Flood,Critical,192.168.100.51,10.0.50.191,Malicious
1334,ICMP,Botnet Traffic,High,192.168.100.198,10.0.50.177,Malicious
964,UDP,Botnet Traffic,Critical,192.168.100.127,10.0.50.105,Malicious
1348,TCP,DDoS SYN Flood,Critical,192.168.100.101,10.0.50.165,Malicious
